,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,363 Antill Street,Watson,ACT,2602,Australia,61 2 6242 3700,61 2 6242 3889,https://www.prtcompany.com.au,Broadcasting,Communication Services,"PRT Company Limited does not have significant operations. Previously, it was engaged in the provision of commercial television services in Australia. The company was formerly known as Prime Media Group Limited and changed its name to PRT Company Limited in December 2021. The company was incorporated in 1970 and is based in Watson, Australia.","{'maxAge': 1, 'name': 'Ms. Sophie  Karzis', 'title': 'Company Sec. & Independent Director', 'fiscalYear': 2023, 'totalPay': 46400, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.465,0.45,0.45,0.465,0.465,0.45,0.45,0.465,0.12,0.2581,1643241600,0.8,0.499249,15.5,46.5,5761754,5761754,0,0,0,0.46,0.465,0,0,170343440,0.45,0.465,24334.777,0.465,0.465,0.0,0.0,AUD,170206592,0.0,156448683,366329984,0.65984,0.00032000002,0.0,1688083200,1719705600,1688083200,-212000,0.03,0.01,1:1,1238112000,24315.227,110.024,ASX,EQUITY,PRT.AX,PRT.AX,PRT CO LTD FPO,PRT Company Limited,570668400,Australia/Sydney,AEST,36000000,0.465,none,137000,0.0,1547000,0,2.362,2.362,7000,-0.82524,-1.1459401,-234500,-234000,1.0,218.14285,-48.57143,AUD,
