,address1,address2,city,country,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Route 301,Kilometer 33 Tucuman Province,Famailla,Argentina,https://www.sanmiguelglobal.com,Farm Products,Consumer Defensive,"S.A. San Miguel A.G.I.C.I. y F. engages in cultivation, processing, producing, and commercializing citrus products in Argentina. The company is involved in harvesting, packing, and grinding activities. It also exports its products. The company was incorporated in 1955 and is based in FamaillÃ, Argentina.","{'maxAge': 1, 'name': 'Mr. Romain  Corneille', 'title': 'CEO & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,439.0,438.5,425.0,442.0,439.0,438.5,425.0,442.0,1557273600,0.0,1.017287,103.605774,30851,30851,47878,37939,37939,427.5,430.0,0,0,306660802560,100.0,506.5,19.310745,382.7,257.08,0.0,0.0,ARS,84613464064,-0.46787998,407142872,407135008,0.0,0.04535,14.217,30.315819,1672444800,1703980800,1688083200,-6369797120,-12.4,4.16,422:100,1353369600,5.328,-12.015,BUE,EQUITY,SAMI.BA,SAMI.BA,SAN MIGUEL SA,S.A. San Miguel A.G.I.C.I. y F.,946908000,America/Argentina/Buenos_Aires,ART,-10800000,431.0,none,12762999808,17.938,-7042114048,68737998848,0.627,1.219,15880320000,679.565,22.319,-0.045250002,-0.6649,-0.119619995,-0.44345,-0.39511,ARS,
1,Route 301,Kilometer 33 Tucuman Province,Famailla,Argentina,https://www.sanmiguelglobal.com,Farm Products,Consumer Defensive,"S.A. San Miguel A.G.I.C.I. y F. engages in cultivation, processing, producing, and commercializing citrus products in Argentina. The company is involved in harvesting, packing, and grinding activities. It also exports its products. The company was incorporated in 1955 and is based in FamaillÃ, Argentina.","{'maxAge': 1, 'name': 'Mr. Patricio  Aguirre Saravia', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,439.0,438.5,425.0,442.0,439.0,438.5,425.0,442.0,1557273600,0.0,1.017287,103.605774,30851,30851,47878,37939,37939,427.5,430.0,0,0,306660802560,100.0,506.5,19.310745,382.7,257.08,0.0,0.0,ARS,84613464064,-0.46787998,407142872,407135008,0.0,0.04535,14.217,30.315819,1672444800,1703980800,1688083200,-6369797120,-12.4,4.16,422:100,1353369600,5.328,-12.015,BUE,EQUITY,SAMI.BA,SAMI.BA,SAN MIGUEL SA,S.A. San Miguel A.G.I.C.I. y F.,946908000,America/Argentina/Buenos_Aires,ART,-10800000,431.0,none,12762999808,17.938,-7042114048,68737998848,0.627,1.219,15880320000,679.565,22.319,-0.045250002,-0.6649,-0.119619995,-0.44345,-0.39511,ARS,
2,Route 301,Kilometer 33 Tucuman Province,Famailla,Argentina,https://www.sanmiguelglobal.com,Farm Products,Consumer Defensive,"S.A. San Miguel A.G.I.C.I. y F. engages in cultivation, processing, producing, and commercializing citrus products in Argentina. The company is involved in harvesting, packing, and grinding activities. It also exports its products. The company was incorporated in 1955 and is based in FamaillÃ, Argentina.","{'maxAge': 1, 'name': 'Mr. Juan  Martín Barbeito', 'title': 'HR and Technology Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,439.0,438.5,425.0,442.0,439.0,438.5,425.0,442.0,1557273600,0.0,1.017287,103.605774,30851,30851,47878,37939,37939,427.5,430.0,0,0,306660802560,100.0,506.5,19.310745,382.7,257.08,0.0,0.0,ARS,84613464064,-0.46787998,407142872,407135008,0.0,0.04535,14.217,30.315819,1672444800,1703980800,1688083200,-6369797120,-12.4,4.16,422:100,1353369600,5.328,-12.015,BUE,EQUITY,SAMI.BA,SAMI.BA,SAN MIGUEL SA,S.A. San Miguel A.G.I.C.I. y F.,946908000,America/Argentina/Buenos_Aires,ART,-10800000,431.0,none,12762999808,17.938,-7042114048,68737998848,0.627,1.219,15880320000,679.565,22.319,-0.045250002,-0.6649,-0.119619995,-0.44345,-0.39511,ARS,
