,address1,address2,city,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,trailingEps,forwardEps,pegRatio,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,quickRatio,currentRatio,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,16A Temple Road,Ikoyi,Lagos,Nigeria,234 1277 0400,https://www.seplatenergy.com,Oil & Gas E&P,Energy,"Seplat Energy Plc engages in the oil and gas exploration and production, and gas processing activities in Nigeria. It operates through Oil and Gas segments. The Oil segment engages in the exploration, development, and production of crude oil. Gas segment, produce and process the gas. It operates across seven blocks including oil and gas assets in the prolific Niger Delta region. In addition, the company engages in the renewable energy generation activities. Seplat Energy Plc was formerly known as Seplat Petroleum Development Company Plc and changed its name to Seplat Energy Plc in May 2021. The company was incorporated in 2009 and is headquartered in Lagos, Nigeria.",596,"{'maxAge': 1, 'name': 'Mr. Roger Thompson Brown', 'age': 52, 'title': 'CEO & Exec. Director', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 2291000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,132.0,132.0,130.6,132.899,132.0,132.0,130.6,132.899,0.09,0.067600004,1692144000,2.6323998,8.89,0.579204,4400.0,573.913,83590,83590,344513,335432,335432,131.0,137.0,0,0,1097457152,83.351,142.6,129.032,111.97,0.0,0.0,GBp,776748736,0.045440003,242663361,588444992,0.4981,0.19732,2.952,44.71545,1672444800,1703980800,1688083200,0.03,0.23,0.37,LSE,EQUITY,SEPL.L,SEPL.L,SEPLAT ENERGY PLC ORD NGN0.50 (,Seplat Energy Plc,1397026800,Europe/London,BST,3600000,132.0,1.85,1.85,1.85,1.85,1.0,strong_buy,1,1.087,1.492,42.777,1.617,0.05485,0.08297,464736000,0.065,0.48521,0.37767,0.0,NGN,
1,16A Temple Road,Ikoyi,Lagos,Nigeria,234 1277 0400,https://www.seplatenergy.com,Oil & Gas E&P,Energy,"Seplat Energy Plc engages in the oil and gas exploration and production, and gas processing activities in Nigeria. It operates through Oil and Gas segments. The Oil segment engages in the exploration, development, and production of crude oil. Gas segment, produce and process the gas. It operates across seven blocks including oil and gas assets in the prolific Niger Delta region. In addition, the company engages in the renewable energy generation activities. Seplat Energy Plc was formerly known as Seplat Petroleum Development Company Plc and changed its name to Seplat Energy Plc in May 2021. The company was incorporated in 2009 and is headquartered in Lagos, Nigeria.",596,"{'maxAge': 1, 'name': 'Mr. Emeka  Onwuka', 'age': 57, 'title': 'CFO & Exec. Director', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 1509000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,132.0,132.0,130.6,132.899,132.0,132.0,130.6,132.899,0.09,0.067600004,1692144000,2.6323998,8.89,0.579204,4400.0,573.913,83590,83590,344513,335432,335432,131.0,137.0,0,0,1097457152,83.351,142.6,129.032,111.97,0.0,0.0,GBp,776748736,0.045440003,242663361,588444992,0.4981,0.19732,2.952,44.71545,1672444800,1703980800,1688083200,0.03,0.23,0.37,LSE,EQUITY,SEPL.L,SEPL.L,SEPLAT ENERGY PLC ORD NGN0.50 (,Seplat Energy Plc,1397026800,Europe/London,BST,3600000,132.0,1.85,1.85,1.85,1.85,1.0,strong_buy,1,1.087,1.492,42.777,1.617,0.05485,0.08297,464736000,0.065,0.48521,0.37767,0.0,NGN,
2,16A Temple Road,Ikoyi,Lagos,Nigeria,234 1277 0400,https://www.seplatenergy.com,Oil & Gas E&P,Energy,"Seplat Energy Plc engages in the oil and gas exploration and production, and gas processing activities in Nigeria. It operates through Oil and Gas segments. The Oil segment engages in the exploration, development, and production of crude oil. Gas segment, produce and process the gas. It operates across seven blocks including oil and gas assets in the prolific Niger Delta region. In addition, the company engages in the renewable energy generation activities. Seplat Energy Plc was formerly known as Seplat Petroleum Development Company Plc and changed its name to Seplat Energy Plc in May 2021. The company was incorporated in 2009 and is headquartered in Lagos, Nigeria.",596,"{'maxAge': 1, 'name': 'Mr. Samson Chibogwu Ezugworie', 'title': 'COO & Exec. Director', 'fiscalYear': 2022, 'totalPay': 682000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,132.0,132.0,130.6,132.899,132.0,132.0,130.6,132.899,0.09,0.067600004,1692144000,2.6323998,8.89,0.579204,4400.0,573.913,83590,83590,344513,335432,335432,131.0,137.0,0,0,1097457152,83.351,142.6,129.032,111.97,0.0,0.0,GBp,776748736,0.045440003,242663361,588444992,0.4981,0.19732,2.952,44.71545,1672444800,1703980800,1688083200,0.03,0.23,0.37,LSE,EQUITY,SEPL.L,SEPL.L,SEPLAT ENERGY PLC ORD NGN0.50 (,Seplat Energy Plc,1397026800,Europe/London,BST,3600000,132.0,1.85,1.85,1.85,1.85,1.0,strong_buy,1,1.087,1.492,42.777,1.617,0.05485,0.08297,464736000,0.065,0.48521,0.37767,0.0,NGN,
3,16A Temple Road,Ikoyi,Lagos,Nigeria,234 1277 0400,https://www.seplatenergy.com,Oil & Gas E&P,Energy,"Seplat Energy Plc engages in the oil and gas exploration and production, and gas processing activities in Nigeria. It operates through Oil and Gas segments. The Oil segment engages in the exploration, development, and production of crude oil. Gas segment, produce and process the gas. It operates across seven blocks including oil and gas assets in the prolific Niger Delta region. In addition, the company engages in the renewable energy generation activities. Seplat Energy Plc was formerly known as Seplat Petroleum Development Company Plc and changed its name to Seplat Energy Plc in May 2021. The company was incorporated in 2009 and is headquartered in Lagos, Nigeria.",596,"{'maxAge': 1, 'name': 'Mr. Carl  Franklin', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,132.0,132.0,130.6,132.899,132.0,132.0,130.6,132.899,0.09,0.067600004,1692144000,2.6323998,8.89,0.579204,4400.0,573.913,83590,83590,344513,335432,335432,131.0,137.0,0,0,1097457152,83.351,142.6,129.032,111.97,0.0,0.0,GBp,776748736,0.045440003,242663361,588444992,0.4981,0.19732,2.952,44.71545,1672444800,1703980800,1688083200,0.03,0.23,0.37,LSE,EQUITY,SEPL.L,SEPL.L,SEPLAT ENERGY PLC ORD NGN0.50 (,Seplat Energy Plc,1397026800,Europe/London,BST,3600000,132.0,1.85,1.85,1.85,1.85,1.0,strong_buy,1,1.087,1.492,42.777,1.617,0.05485,0.08297,464736000,0.065,0.48521,0.37767,0.0,NGN,
4,16A Temple Road,Ikoyi,Lagos,Nigeria,234 1277 0400,https://www.seplatenergy.com,Oil & Gas E&P,Energy,"Seplat Energy Plc engages in the oil and gas exploration and production, and gas processing activities in Nigeria. It operates through Oil and Gas segments. The Oil segment engages in the exploration, development, and production of crude oil. Gas segment, produce and process the gas. It operates across seven blocks including oil and gas assets in the prolific Niger Delta region. In addition, the company engages in the renewable energy generation activities. Seplat Energy Plc was formerly known as Seplat Petroleum Development Company Plc and changed its name to Seplat Energy Plc in May 2021. The company was incorporated in 2009 and is headquartered in Lagos, Nigeria.",596,"{'maxAge': 1, 'name': 'Ms. Edith  Onwuchekwa', 'title': 'Company Sec. & Director of Legal', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,132.0,132.0,130.6,132.899,132.0,132.0,130.6,132.899,0.09,0.067600004,1692144000,2.6323998,8.89,0.579204,4400.0,573.913,83590,83590,344513,335432,335432,131.0,137.0,0,0,1097457152,83.351,142.6,129.032,111.97,0.0,0.0,GBp,776748736,0.045440003,242663361,588444992,0.4981,0.19732,2.952,44.71545,1672444800,1703980800,1688083200,0.03,0.23,0.37,LSE,EQUITY,SEPL.L,SEPL.L,SEPLAT ENERGY PLC ORD NGN0.50 (,Seplat Energy Plc,1397026800,Europe/London,BST,3600000,132.0,1.85,1.85,1.85,1.85,1.0,strong_buy,1,1.087,1.492,42.777,1.617,0.05485,0.08297,464736000,0.065,0.48521,0.37767,0.0,NGN,
5,16A Temple Road,Ikoyi,Lagos,Nigeria,234 1277 0400,https://www.seplatenergy.com,Oil & Gas E&P,Energy,"Seplat Energy Plc engages in the oil and gas exploration and production, and gas processing activities in Nigeria. It operates through Oil and Gas segments. The Oil segment engages in the exploration, development, and production of crude oil. Gas segment, produce and process the gas. It operates across seven blocks including oil and gas assets in the prolific Niger Delta region. In addition, the company engages in the renewable energy generation activities. Seplat Energy Plc was formerly known as Seplat Petroleum Development Company Plc and changed its name to Seplat Energy Plc in May 2021. The company was incorporated in 2009 and is headquartered in Lagos, Nigeria.",596,"{'maxAge': 1, 'name': 'Dr. Chioma  Nwachuku', 'age': 58, 'title': 'Director of External Affairs & Sustainability', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,132.0,132.0,130.6,132.899,132.0,132.0,130.6,132.899,0.09,0.067600004,1692144000,2.6323998,8.89,0.579204,4400.0,573.913,83590,83590,344513,335432,335432,131.0,137.0,0,0,1097457152,83.351,142.6,129.032,111.97,0.0,0.0,GBp,776748736,0.045440003,242663361,588444992,0.4981,0.19732,2.952,44.71545,1672444800,1703980800,1688083200,0.03,0.23,0.37,LSE,EQUITY,SEPL.L,SEPL.L,SEPLAT ENERGY PLC ORD NGN0.50 (,Seplat Energy Plc,1397026800,Europe/London,BST,3600000,132.0,1.85,1.85,1.85,1.85,1.0,strong_buy,1,1.087,1.492,42.777,1.617,0.05485,0.08297,464736000,0.065,0.48521,0.37767,0.0,NGN,
