,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1199 West Pender Street,Suite 318,Vancouver,BC,V6E 2R1,Canada,604 678 9115,https://www.pdh-inc.com,Asset Management,Financial Services,"Premier Diversified Holdings Inc. operates an online social platform in Canada. Its platform is used for volunteer management by organizations, and to find relevant volunteer opportunities by individuals. Premier Diversified Holdings Inc. was incorporated in 2010 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Sanjeev  Parsad', 'age': 52, 'title': 'Vice-Chairman, Pres & CEO', 'yearBorn': 1970, 'fiscalYear': 2021, 'totalPay': 75337, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0,3.480686,8380,8380,287,0,0,0.0,0.0,0,0,190095,0.02,0.19,0.0292,0.052996,0.0,0.0,USD,4802561,0.0,2555640,4710680,0.50164,0.0,-0.118,1664496000,1696032000,1688083200,-1134407,-0.18,PNK,EQUITY,PRDGF,PRDGF,PREMIER DIVERSIFIED HLDGS INC,Premier Diversified Holdings Inc.,1409837400,America/New_York,EDT,-14400000,0.0358,none,135213,0.029,4769132,0.056,0.682,-0.08182,-1768,-2011502,-679746,0.0,0.0,0.0,CAD,
1,1199 West Pender Street,Suite 318,Vancouver,BC,V6E 2R1,Canada,604 678 9115,https://www.pdh-inc.com,Asset Management,Financial Services,"Premier Diversified Holdings Inc. operates an online social platform in Canada. Its platform is used for volunteer management by organizations, and to find relevant volunteer opportunities by individuals. Premier Diversified Holdings Inc. was incorporated in 2010 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Alnesh  Mohan C.A., CPA, MST, CA, CPA, (lll)', 'age': 50, 'title': 'CFO & Director', 'yearBorn': 1972, 'fiscalYear': 2021, 'totalPay': 57835, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0,3.480686,8380,8380,287,0,0,0.0,0.0,0,0,190095,0.02,0.19,0.0292,0.052996,0.0,0.0,USD,4802561,0.0,2555640,4710680,0.50164,0.0,-0.118,1664496000,1696032000,1688083200,-1134407,-0.18,PNK,EQUITY,PRDGF,PRDGF,PREMIER DIVERSIFIED HLDGS INC,Premier Diversified Holdings Inc.,1409837400,America/New_York,EDT,-14400000,0.0358,none,135213,0.029,4769132,0.056,0.682,-0.08182,-1768,-2011502,-679746,0.0,0.0,0.0,CAD,
2,1199 West Pender Street,Suite 318,Vancouver,BC,V6E 2R1,Canada,604 678 9115,https://www.pdh-inc.com,Asset Management,Financial Services,"Premier Diversified Holdings Inc. operates an online social platform in Canada. Its platform is used for volunteer management by organizations, and to find relevant volunteer opportunities by individuals. Premier Diversified Holdings Inc. was incorporated in 2010 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Marta C. Davidson L.L.B., L.L.M.', 'age': 42, 'title': 'Gen. Counsel & Corp. Sec.', 'yearBorn': 1980, 'fiscalYear': 2021, 'totalPay': 65232, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0,3.480686,8380,8380,287,0,0,0.0,0.0,0,0,190095,0.02,0.19,0.0292,0.052996,0.0,0.0,USD,4802561,0.0,2555640,4710680,0.50164,0.0,-0.118,1664496000,1696032000,1688083200,-1134407,-0.18,PNK,EQUITY,PRDGF,PRDGF,PREMIER DIVERSIFIED HLDGS INC,Premier Diversified Holdings Inc.,1409837400,America/New_York,EDT,-14400000,0.0358,none,135213,0.029,4769132,0.056,0.682,-0.08182,-1768,-2011502,-679746,0.0,0.0,0.0,CAD,
3,1199 West Pender Street,Suite 318,Vancouver,BC,V6E 2R1,Canada,604 678 9115,https://www.pdh-inc.com,Asset Management,Financial Services,"Premier Diversified Holdings Inc. operates an online social platform in Canada. Its platform is used for volunteer management by organizations, and to find relevant volunteer opportunities by individuals. Premier Diversified Holdings Inc. was incorporated in 2010 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Leonhard  Braunizer', 'title': 'Director of International Sales', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0,3.480686,8380,8380,287,0,0,0.0,0.0,0,0,190095,0.02,0.19,0.0292,0.052996,0.0,0.0,USD,4802561,0.0,2555640,4710680,0.50164,0.0,-0.118,1664496000,1696032000,1688083200,-1134407,-0.18,PNK,EQUITY,PRDGF,PRDGF,PREMIER DIVERSIFIED HLDGS INC,Premier Diversified Holdings Inc.,1409837400,America/New_York,EDT,-14400000,0.0358,none,135213,0.029,4769132,0.056,0.682,-0.08182,-1768,-2011502,-679746,0.0,0.0,0.0,CAD,
4,1199 West Pender Street,Suite 318,Vancouver,BC,V6E 2R1,Canada,604 678 9115,https://www.pdh-inc.com,Asset Management,Financial Services,"Premier Diversified Holdings Inc. operates an online social platform in Canada. Its platform is used for volunteer management by organizations, and to find relevant volunteer opportunities by individuals. Premier Diversified Holdings Inc. was incorporated in 2010 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Daniel  Waters', 'title': 'Controller', 'fiscalYear': 2015, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0,3.480686,8380,8380,287,0,0,0.0,0.0,0,0,190095,0.02,0.19,0.0292,0.052996,0.0,0.0,USD,4802561,0.0,2555640,4710680,0.50164,0.0,-0.118,1664496000,1696032000,1688083200,-1134407,-0.18,PNK,EQUITY,PRDGF,PRDGF,PREMIER DIVERSIFIED HLDGS INC,Premier Diversified Holdings Inc.,1409837400,America/New_York,EDT,-14400000,0.0358,none,135213,0.029,4769132,0.056,0.682,-0.08182,-1768,-2011502,-679746,0.0,0.0,0.0,CAD,
