,address1,address2,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Triniti 2,Level 3 39 Delhi Road,North Ryde,NSW,2113,Australia,61 2 9220 6300,61 2 9233 6605,https://www.boral.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Boral Limited operates as a vertically integrated construction materials company in Australia. The company operates through Construction Materials and Property segments. It engages in cement infrastructure, bitumen, construction materials recycling, asphalt, and concrete batching operations. The company also offers construction materials concrete, asphalt, quarries, cement, recycling, and concrete placing services. In addition, it provides circular material solutions, architects training, innovation factory, and material technical services, as well as offers property development and divestment activities. The company was incorporated in 1946 and is headquartered in North Ryde, Australia. Boral Limited is a subsidiary of Network Investment Holdings Pty Limited.",4606,"{'maxAge': 1, 'name': 'Mr. Vikas  Bansal', 'title': 'CEO, MD & Exec. Director', 'fiscalYear': 2023, 'totalPay': 1914800, 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,6,5,9,1693526400,1703980800,86400,4,4.61,4.65,4.58,4.67,4.61,4.65,4.58,4.67,1643932800,0.0,1.356606,32.928574,24.263159,2918977,2918977,2036915,2055827,2055827,4.6,4.62,0,0,5085245440,2.48,5.15,1.4694693,4.5958,3.8891,0.0,0.0,AUD,5423437824,0.0428,222040668,1103090048,0.7044,0.12765999,1103090048,1.836,2.5108933,1688083200,1719705600,1688083200,158000000,0.14,0.19,1.81,1:2,951091200,1.567,12.578,0.6763636,0.14113986,0.07,1643846400,ASX,EQUITY,BLD.AX,BLD.AX,BORAL LTD FPO,Boral Limited,946940400,Australia/Sydney,AEST,1c6e4255-7703-3570-bf35-02330e5f7e97,finmb_392930,36000000,4.61,5.15,3.29,4.52,4.75,3.2,hold,12,658099968,0.597,431200000,996300032,1.775,2.18,3460600064,49.181,3.137,0.03122,0.08054,920700000,88137504,358700000,0.223,0.26604998,0.1246,0.06019,AUD,
1,Triniti 2,Level 3 39 Delhi Road,North Ryde,NSW,2113,Australia,61 2 9220 6300,61 2 9233 6605,https://www.boral.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Boral Limited operates as a vertically integrated construction materials company in Australia. The company operates through Construction Materials and Property segments. It engages in cement infrastructure, bitumen, construction materials recycling, asphalt, and concrete batching operations. The company also offers construction materials concrete, asphalt, quarries, cement, recycling, and concrete placing services. In addition, it provides circular material solutions, architects training, innovation factory, and material technical services, as well as offers property development and divestment activities. The company was incorporated in 1946 and is headquartered in North Ryde, Australia. Boral Limited is a subsidiary of Network Investment Holdings Pty Limited.",4606,"{'maxAge': 1, 'name': 'Ms. Belinda  Shaw', 'title': 'Chief Financial Officer', 'fiscalYear': 2023, 'totalPay': 482500, 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,6,5,9,1693526400,1703980800,86400,4,4.61,4.65,4.58,4.67,4.61,4.65,4.58,4.67,1643932800,0.0,1.356606,32.928574,24.263159,2918977,2918977,2036915,2055827,2055827,4.6,4.62,0,0,5085245440,2.48,5.15,1.4694693,4.5958,3.8891,0.0,0.0,AUD,5423437824,0.0428,222040668,1103090048,0.7044,0.12765999,1103090048,1.836,2.5108933,1688083200,1719705600,1688083200,158000000,0.14,0.19,1.81,1:2,951091200,1.567,12.578,0.6763636,0.14113986,0.07,1643846400,ASX,EQUITY,BLD.AX,BLD.AX,BORAL LTD FPO,Boral Limited,946940400,Australia/Sydney,AEST,1c6e4255-7703-3570-bf35-02330e5f7e97,finmb_392930,36000000,4.61,5.15,3.29,4.52,4.75,3.2,hold,12,658099968,0.597,431200000,996300032,1.775,2.18,3460600064,49.181,3.137,0.03122,0.08054,920700000,88137504,358700000,0.223,0.26604998,0.1246,0.06019,AUD,
2,Triniti 2,Level 3 39 Delhi Road,North Ryde,NSW,2113,Australia,61 2 9220 6300,61 2 9233 6605,https://www.boral.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Boral Limited operates as a vertically integrated construction materials company in Australia. The company operates through Construction Materials and Property segments. It engages in cement infrastructure, bitumen, construction materials recycling, asphalt, and concrete batching operations. The company also offers construction materials concrete, asphalt, quarries, cement, recycling, and concrete placing services. In addition, it provides circular material solutions, architects training, innovation factory, and material technical services, as well as offers property development and divestment activities. The company was incorporated in 1946 and is headquartered in North Ryde, Australia. Boral Limited is a subsidiary of Network Investment Holdings Pty Limited.",4606,"{'maxAge': 1, 'name': 'Luke  Thrum', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,6,5,9,1693526400,1703980800,86400,4,4.61,4.65,4.58,4.67,4.61,4.65,4.58,4.67,1643932800,0.0,1.356606,32.928574,24.263159,2918977,2918977,2036915,2055827,2055827,4.6,4.62,0,0,5085245440,2.48,5.15,1.4694693,4.5958,3.8891,0.0,0.0,AUD,5423437824,0.0428,222040668,1103090048,0.7044,0.12765999,1103090048,1.836,2.5108933,1688083200,1719705600,1688083200,158000000,0.14,0.19,1.81,1:2,951091200,1.567,12.578,0.6763636,0.14113986,0.07,1643846400,ASX,EQUITY,BLD.AX,BLD.AX,BORAL LTD FPO,Boral Limited,946940400,Australia/Sydney,AEST,1c6e4255-7703-3570-bf35-02330e5f7e97,finmb_392930,36000000,4.61,5.15,3.29,4.52,4.75,3.2,hold,12,658099968,0.597,431200000,996300032,1.775,2.18,3460600064,49.181,3.137,0.03122,0.08054,920700000,88137504,358700000,0.223,0.26604998,0.1246,0.06019,AUD,
3,Triniti 2,Level 3 39 Delhi Road,North Ryde,NSW,2113,Australia,61 2 9220 6300,61 2 9233 6605,https://www.boral.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Boral Limited operates as a vertically integrated construction materials company in Australia. The company operates through Construction Materials and Property segments. It engages in cement infrastructure, bitumen, construction materials recycling, asphalt, and concrete batching operations. The company also offers construction materials concrete, asphalt, quarries, cement, recycling, and concrete placing services. In addition, it provides circular material solutions, architects training, innovation factory, and material technical services, as well as offers property development and divestment activities. The company was incorporated in 1946 and is headquartered in North Ryde, Australia. Boral Limited is a subsidiary of Network Investment Holdings Pty Limited.",4606,"{'maxAge': 1, 'name': 'Mr. Jean-Paul  Wallace', 'title': 'Gen. Counsel & Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,6,5,9,1693526400,1703980800,86400,4,4.61,4.65,4.58,4.67,4.61,4.65,4.58,4.67,1643932800,0.0,1.356606,32.928574,24.263159,2918977,2918977,2036915,2055827,2055827,4.6,4.62,0,0,5085245440,2.48,5.15,1.4694693,4.5958,3.8891,0.0,0.0,AUD,5423437824,0.0428,222040668,1103090048,0.7044,0.12765999,1103090048,1.836,2.5108933,1688083200,1719705600,1688083200,158000000,0.14,0.19,1.81,1:2,951091200,1.567,12.578,0.6763636,0.14113986,0.07,1643846400,ASX,EQUITY,BLD.AX,BLD.AX,BORAL LTD FPO,Boral Limited,946940400,Australia/Sydney,AEST,1c6e4255-7703-3570-bf35-02330e5f7e97,finmb_392930,36000000,4.61,5.15,3.29,4.52,4.75,3.2,hold,12,658099968,0.597,431200000,996300032,1.775,2.18,3460600064,49.181,3.137,0.03122,0.08054,920700000,88137504,358700000,0.223,0.26604998,0.1246,0.06019,AUD,
4,Triniti 2,Level 3 39 Delhi Road,North Ryde,NSW,2113,Australia,61 2 9220 6300,61 2 9233 6605,https://www.boral.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Boral Limited operates as a vertically integrated construction materials company in Australia. The company operates through Construction Materials and Property segments. It engages in cement infrastructure, bitumen, construction materials recycling, asphalt, and concrete batching operations. The company also offers construction materials concrete, asphalt, quarries, cement, recycling, and concrete placing services. In addition, it provides circular material solutions, architects training, innovation factory, and material technical services, as well as offers property development and divestment activities. The company was incorporated in 1946 and is headquartered in North Ryde, Australia. Boral Limited is a subsidiary of Network Investment Holdings Pty Limited.",4606,"{'maxAge': 1, 'name': 'Ms. Sam  Toppenberg B.A., M.B.A.', 'title': 'Exec. Gen. Mang. of People & Culture', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,6,5,9,1693526400,1703980800,86400,4,4.61,4.65,4.58,4.67,4.61,4.65,4.58,4.67,1643932800,0.0,1.356606,32.928574,24.263159,2918977,2918977,2036915,2055827,2055827,4.6,4.62,0,0,5085245440,2.48,5.15,1.4694693,4.5958,3.8891,0.0,0.0,AUD,5423437824,0.0428,222040668,1103090048,0.7044,0.12765999,1103090048,1.836,2.5108933,1688083200,1719705600,1688083200,158000000,0.14,0.19,1.81,1:2,951091200,1.567,12.578,0.6763636,0.14113986,0.07,1643846400,ASX,EQUITY,BLD.AX,BLD.AX,BORAL LTD FPO,Boral Limited,946940400,Australia/Sydney,AEST,1c6e4255-7703-3570-bf35-02330e5f7e97,finmb_392930,36000000,4.61,5.15,3.29,4.52,4.75,3.2,hold,12,658099968,0.597,431200000,996300032,1.775,2.18,3460600064,49.181,3.137,0.03122,0.08054,920700000,88137504,358700000,0.223,0.26604998,0.1246,0.06019,AUD,
5,Triniti 2,Level 3 39 Delhi Road,North Ryde,NSW,2113,Australia,61 2 9220 6300,61 2 9233 6605,https://www.boral.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Boral Limited operates as a vertically integrated construction materials company in Australia. The company operates through Construction Materials and Property segments. It engages in cement infrastructure, bitumen, construction materials recycling, asphalt, and concrete batching operations. The company also offers construction materials concrete, asphalt, quarries, cement, recycling, and concrete placing services. In addition, it provides circular material solutions, architects training, innovation factory, and material technical services, as well as offers property development and divestment activities. The company was incorporated in 1946 and is headquartered in North Ryde, Australia. Boral Limited is a subsidiary of Network Investment Holdings Pty Limited.",4606,"{'maxAge': 1, 'name': 'Mr. Eric  Miller', 'title': 'Acting Pres of Roofing North America', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,6,5,9,1693526400,1703980800,86400,4,4.61,4.65,4.58,4.67,4.61,4.65,4.58,4.67,1643932800,0.0,1.356606,32.928574,24.263159,2918977,2918977,2036915,2055827,2055827,4.6,4.62,0,0,5085245440,2.48,5.15,1.4694693,4.5958,3.8891,0.0,0.0,AUD,5423437824,0.0428,222040668,1103090048,0.7044,0.12765999,1103090048,1.836,2.5108933,1688083200,1719705600,1688083200,158000000,0.14,0.19,1.81,1:2,951091200,1.567,12.578,0.6763636,0.14113986,0.07,1643846400,ASX,EQUITY,BLD.AX,BLD.AX,BORAL LTD FPO,Boral Limited,946940400,Australia/Sydney,AEST,1c6e4255-7703-3570-bf35-02330e5f7e97,finmb_392930,36000000,4.61,5.15,3.29,4.52,4.75,3.2,hold,12,658099968,0.597,431200000,996300032,1.775,2.18,3460600064,49.181,3.137,0.03122,0.08054,920700000,88137504,358700000,0.223,0.26604998,0.1246,0.06019,AUD,
6,Triniti 2,Level 3 39 Delhi Road,North Ryde,NSW,2113,Australia,61 2 9220 6300,61 2 9233 6605,https://www.boral.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Boral Limited operates as a vertically integrated construction materials company in Australia. The company operates through Construction Materials and Property segments. It engages in cement infrastructure, bitumen, construction materials recycling, asphalt, and concrete batching operations. The company also offers construction materials concrete, asphalt, quarries, cement, recycling, and concrete placing services. In addition, it provides circular material solutions, architects training, innovation factory, and material technical services, as well as offers property development and divestment activities. The company was incorporated in 1946 and is headquartered in North Ryde, Australia. Boral Limited is a subsidiary of Network Investment Holdings Pty Limited.",4606,"{'maxAge': 1, 'name': 'Peter  Gurney', 'title': 'Head of Corp. Affairs', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,6,5,9,1693526400,1703980800,86400,4,4.61,4.65,4.58,4.67,4.61,4.65,4.58,4.67,1643932800,0.0,1.356606,32.928574,24.263159,2918977,2918977,2036915,2055827,2055827,4.6,4.62,0,0,5085245440,2.48,5.15,1.4694693,4.5958,3.8891,0.0,0.0,AUD,5423437824,0.0428,222040668,1103090048,0.7044,0.12765999,1103090048,1.836,2.5108933,1688083200,1719705600,1688083200,158000000,0.14,0.19,1.81,1:2,951091200,1.567,12.578,0.6763636,0.14113986,0.07,1643846400,ASX,EQUITY,BLD.AX,BLD.AX,BORAL LTD FPO,Boral Limited,946940400,Australia/Sydney,AEST,1c6e4255-7703-3570-bf35-02330e5f7e97,finmb_392930,36000000,4.61,5.15,3.29,4.52,4.75,3.2,hold,12,658099968,0.597,431200000,996300032,1.775,2.18,3460600064,49.181,3.137,0.03122,0.08054,920700000,88137504,358700000,0.223,0.26604998,0.1246,0.06019,AUD,
7,Triniti 2,Level 3 39 Delhi Road,North Ryde,NSW,2113,Australia,61 2 9220 6300,61 2 9233 6605,https://www.boral.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Boral Limited operates as a vertically integrated construction materials company in Australia. The company operates through Construction Materials and Property segments. It engages in cement infrastructure, bitumen, construction materials recycling, asphalt, and concrete batching operations. The company also offers construction materials concrete, asphalt, quarries, cement, recycling, and concrete placing services. In addition, it provides circular material solutions, architects training, innovation factory, and material technical services, as well as offers property development and divestment activities. The company was incorporated in 1946 and is headquartered in North Ryde, Australia. Boral Limited is a subsidiary of Network Investment Holdings Pty Limited.",4606,"{'maxAge': 1, 'name': 'Mr. Joel Thomas Charlton', 'title': 'Pres of Light Building Products Inc', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,6,5,9,1693526400,1703980800,86400,4,4.61,4.65,4.58,4.67,4.61,4.65,4.58,4.67,1643932800,0.0,1.356606,32.928574,24.263159,2918977,2918977,2036915,2055827,2055827,4.6,4.62,0,0,5085245440,2.48,5.15,1.4694693,4.5958,3.8891,0.0,0.0,AUD,5423437824,0.0428,222040668,1103090048,0.7044,0.12765999,1103090048,1.836,2.5108933,1688083200,1719705600,1688083200,158000000,0.14,0.19,1.81,1:2,951091200,1.567,12.578,0.6763636,0.14113986,0.07,1643846400,ASX,EQUITY,BLD.AX,BLD.AX,BORAL LTD FPO,Boral Limited,946940400,Australia/Sydney,AEST,1c6e4255-7703-3570-bf35-02330e5f7e97,finmb_392930,36000000,4.61,5.15,3.29,4.52,4.75,3.2,hold,12,658099968,0.597,431200000,996300032,1.775,2.18,3460600064,49.181,3.137,0.03122,0.08054,920700000,88137504,358700000,0.223,0.26604998,0.1246,0.06019,AUD,
8,Triniti 2,Level 3 39 Delhi Road,North Ryde,NSW,2113,Australia,61 2 9220 6300,61 2 9233 6605,https://www.boral.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Boral Limited operates as a vertically integrated construction materials company in Australia. The company operates through Construction Materials and Property segments. It engages in cement infrastructure, bitumen, construction materials recycling, asphalt, and concrete batching operations. The company also offers construction materials concrete, asphalt, quarries, cement, recycling, and concrete placing services. In addition, it provides circular material solutions, architects training, innovation factory, and material technical services, as well as offers property development and divestment activities. The company was incorporated in 1946 and is headquartered in North Ryde, Australia. Boral Limited is a subsidiary of Network Investment Holdings Pty Limited.",4606,"{'maxAge': 1, 'name': 'Mr. Rajeev  Ramankutty BTech, MBA', 'title': 'Exec. Gen. Mang. of Boral Cement', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,6,5,9,1693526400,1703980800,86400,4,4.61,4.65,4.58,4.67,4.61,4.65,4.58,4.67,1643932800,0.0,1.356606,32.928574,24.263159,2918977,2918977,2036915,2055827,2055827,4.6,4.62,0,0,5085245440,2.48,5.15,1.4694693,4.5958,3.8891,0.0,0.0,AUD,5423437824,0.0428,222040668,1103090048,0.7044,0.12765999,1103090048,1.836,2.5108933,1688083200,1719705600,1688083200,158000000,0.14,0.19,1.81,1:2,951091200,1.567,12.578,0.6763636,0.14113986,0.07,1643846400,ASX,EQUITY,BLD.AX,BLD.AX,BORAL LTD FPO,Boral Limited,946940400,Australia/Sydney,AEST,1c6e4255-7703-3570-bf35-02330e5f7e97,finmb_392930,36000000,4.61,5.15,3.29,4.52,4.75,3.2,hold,12,658099968,0.597,431200000,996300032,1.775,2.18,3460600064,49.181,3.137,0.03122,0.08054,920700000,88137504,358700000,0.223,0.26604998,0.1246,0.06019,AUD,
