,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,No. 8 Sungei Kadut Loop,Singapore,729455,Singapore,65 6368 4300,65 6365 7675,https://www.kingwan.com,Engineering & Construction,Industrials,"King Wan Corporation Limited, an investment holding company, provides mechanical and electrical engineering services for the building and construction industry in Singapore. It operates through Plumbing and Sanitary, Electrical & ACMV, and Toilet Rental segments. The Plumbing and Sanitary segment designs and installs water distribution systems and pipe network for sewage and waste water drainage. The Electrical & ACMV segment engages in designing and installation of electricity distribution systems, fire protection, alarm systems, communications, and security systems, as well as air-conditioning and mechanical ventilation systems. Toilet Rental segment rents and operates mobile lavatories and other facilities. In addition, it engages in trading of eco-friendly products. The company was founded in 1977 and is headquartered in Singapore.","{'maxAge': 1, 'name': 'Ms. Eng Eng  Chua', 'age': 52, 'title': 'MD & Exec. Director', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.024,0.024,0.024,0.025,0.024,0.024,0.024,0.025,1479859200,0.0,-0.183183,830000,830000,405675,331000,331000,0.024,0.025,0,0,17458850,0.024,0.042,0.18888113,0.0271,0.03233,0.0,0.0,SGD,40880844,-0.051859997,273608012,698353984,0.5821,0.0,0.089,0.28089887,1680220800,1711843200,1680220800,0.535,-4794000,-0.01,0.442,-5.44,SES,EQUITY,554.SI,554.SI,King Wan,King Wan Corporation Limited,976064400,Asia/Singapore,SGT,28800000,0.025,none,11222000,0.016,-7515000,34688000,0.781,0.899,92433000,55.855,0.132,-0.04025,-0.07345,455000,-3587125,-6381000,0.208,0.234,0.00492,-0.0813,-0.087869994,SGD,
1,No. 8 Sungei Kadut Loop,Singapore,729455,Singapore,65 6368 4300,65 6365 7675,https://www.kingwan.com,Engineering & Construction,Industrials,"King Wan Corporation Limited, an investment holding company, provides mechanical and electrical engineering services for the building and construction industry in Singapore. It operates through Plumbing and Sanitary, Electrical & ACMV, and Toilet Rental segments. The Plumbing and Sanitary segment designs and installs water distribution systems and pipe network for sewage and waste water drainage. The Electrical & ACMV segment engages in designing and installation of electricity distribution systems, fire protection, alarm systems, communications, and security systems, as well as air-conditioning and mechanical ventilation systems. Toilet Rental segment rents and operates mobile lavatories and other facilities. In addition, it engages in trading of eco-friendly products. The company was founded in 1977 and is headquartered in Singapore.","{'maxAge': 1, 'name': 'Ms. Ai Ling  Ong', 'age': 35, 'title': 'Chief Financial Officer', 'yearBorn': 1987, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.024,0.024,0.024,0.025,0.024,0.024,0.024,0.025,1479859200,0.0,-0.183183,830000,830000,405675,331000,331000,0.024,0.025,0,0,17458850,0.024,0.042,0.18888113,0.0271,0.03233,0.0,0.0,SGD,40880844,-0.051859997,273608012,698353984,0.5821,0.0,0.089,0.28089887,1680220800,1711843200,1680220800,0.535,-4794000,-0.01,0.442,-5.44,SES,EQUITY,554.SI,554.SI,King Wan,King Wan Corporation Limited,976064400,Asia/Singapore,SGT,28800000,0.025,none,11222000,0.016,-7515000,34688000,0.781,0.899,92433000,55.855,0.132,-0.04025,-0.07345,455000,-3587125,-6381000,0.208,0.234,0.00492,-0.0813,-0.087869994,SGD,
2,No. 8 Sungei Kadut Loop,Singapore,729455,Singapore,65 6368 4300,65 6365 7675,https://www.kingwan.com,Engineering & Construction,Industrials,"King Wan Corporation Limited, an investment holding company, provides mechanical and electrical engineering services for the building and construction industry in Singapore. It operates through Plumbing and Sanitary, Electrical & ACMV, and Toilet Rental segments. The Plumbing and Sanitary segment designs and installs water distribution systems and pipe network for sewage and waste water drainage. The Electrical & ACMV segment engages in designing and installation of electricity distribution systems, fire protection, alarm systems, communications, and security systems, as well as air-conditioning and mechanical ventilation systems. Toilet Rental segment rents and operates mobile lavatories and other facilities. In addition, it engages in trading of eco-friendly products. The company was founded in 1977 and is headquartered in Singapore.","{'maxAge': 1, 'name': 'Ms. Yean Cheng  Chua', 'age': 51, 'title': 'Human Resource & Admin Mang.', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.024,0.024,0.024,0.025,0.024,0.024,0.024,0.025,1479859200,0.0,-0.183183,830000,830000,405675,331000,331000,0.024,0.025,0,0,17458850,0.024,0.042,0.18888113,0.0271,0.03233,0.0,0.0,SGD,40880844,-0.051859997,273608012,698353984,0.5821,0.0,0.089,0.28089887,1680220800,1711843200,1680220800,0.535,-4794000,-0.01,0.442,-5.44,SES,EQUITY,554.SI,554.SI,King Wan,King Wan Corporation Limited,976064400,Asia/Singapore,SGT,28800000,0.025,none,11222000,0.016,-7515000,34688000,0.781,0.899,92433000,55.855,0.132,-0.04025,-0.07345,455000,-3587125,-6381000,0.208,0.234,0.00492,-0.0813,-0.087869994,SGD,
3,No. 8 Sungei Kadut Loop,Singapore,729455,Singapore,65 6368 4300,65 6365 7675,https://www.kingwan.com,Engineering & Construction,Industrials,"King Wan Corporation Limited, an investment holding company, provides mechanical and electrical engineering services for the building and construction industry in Singapore. It operates through Plumbing and Sanitary, Electrical & ACMV, and Toilet Rental segments. The Plumbing and Sanitary segment designs and installs water distribution systems and pipe network for sewage and waste water drainage. The Electrical & ACMV segment engages in designing and installation of electricity distribution systems, fire protection, alarm systems, communications, and security systems, as well as air-conditioning and mechanical ventilation systems. Toilet Rental segment rents and operates mobile lavatories and other facilities. In addition, it engages in trading of eco-friendly products. The company was founded in 1977 and is headquartered in Singapore.","{'maxAge': 1, 'name': 'Mr. Hai Kuey  Chua', 'age': 71, 'title': 'Exec. Director', 'yearBorn': 1951, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.024,0.024,0.024,0.025,0.024,0.024,0.024,0.025,1479859200,0.0,-0.183183,830000,830000,405675,331000,331000,0.024,0.025,0,0,17458850,0.024,0.042,0.18888113,0.0271,0.03233,0.0,0.0,SGD,40880844,-0.051859997,273608012,698353984,0.5821,0.0,0.089,0.28089887,1680220800,1711843200,1680220800,0.535,-4794000,-0.01,0.442,-5.44,SES,EQUITY,554.SI,554.SI,King Wan,King Wan Corporation Limited,976064400,Asia/Singapore,SGT,28800000,0.025,none,11222000,0.016,-7515000,34688000,0.781,0.899,92433000,55.855,0.132,-0.04025,-0.07345,455000,-3587125,-6381000,0.208,0.234,0.00492,-0.0813,-0.087869994,SGD,
4,No. 8 Sungei Kadut Loop,Singapore,729455,Singapore,65 6368 4300,65 6365 7675,https://www.kingwan.com,Engineering & Construction,Industrials,"King Wan Corporation Limited, an investment holding company, provides mechanical and electrical engineering services for the building and construction industry in Singapore. It operates through Plumbing and Sanitary, Electrical & ACMV, and Toilet Rental segments. The Plumbing and Sanitary segment designs and installs water distribution systems and pipe network for sewage and waste water drainage. The Electrical & ACMV segment engages in designing and installation of electricity distribution systems, fire protection, alarm systems, communications, and security systems, as well as air-conditioning and mechanical ventilation systems. Toilet Rental segment rents and operates mobile lavatories and other facilities. In addition, it engages in trading of eco-friendly products. The company was founded in 1977 and is headquartered in Singapore.","{'maxAge': 1, 'name': 'Mr. Yong Bin  Chua', 'age': 36, 'title': 'Chief Risk & Strategy Officer', 'yearBorn': 1986, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.024,0.024,0.024,0.025,0.024,0.024,0.024,0.025,1479859200,0.0,-0.183183,830000,830000,405675,331000,331000,0.024,0.025,0,0,17458850,0.024,0.042,0.18888113,0.0271,0.03233,0.0,0.0,SGD,40880844,-0.051859997,273608012,698353984,0.5821,0.0,0.089,0.28089887,1680220800,1711843200,1680220800,0.535,-4794000,-0.01,0.442,-5.44,SES,EQUITY,554.SI,554.SI,King Wan,King Wan Corporation Limited,976064400,Asia/Singapore,SGT,28800000,0.025,none,11222000,0.016,-7515000,34688000,0.781,0.899,92433000,55.855,0.132,-0.04025,-0.07345,455000,-3587125,-6381000,0.208,0.234,0.00492,-0.0813,-0.087869994,SGD,
5,No. 8 Sungei Kadut Loop,Singapore,729455,Singapore,65 6368 4300,65 6365 7675,https://www.kingwan.com,Engineering & Construction,Industrials,"King Wan Corporation Limited, an investment holding company, provides mechanical and electrical engineering services for the building and construction industry in Singapore. It operates through Plumbing and Sanitary, Electrical & ACMV, and Toilet Rental segments. The Plumbing and Sanitary segment designs and installs water distribution systems and pipe network for sewage and waste water drainage. The Electrical & ACMV segment engages in designing and installation of electricity distribution systems, fire protection, alarm systems, communications, and security systems, as well as air-conditioning and mechanical ventilation systems. Toilet Rental segment rents and operates mobile lavatories and other facilities. In addition, it engages in trading of eco-friendly products. The company was founded in 1977 and is headquartered in Singapore.","{'maxAge': 1, 'name': 'Ms. Siok Ching  Lim A.C.S.', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.024,0.024,0.024,0.025,0.024,0.024,0.024,0.025,1479859200,0.0,-0.183183,830000,830000,405675,331000,331000,0.024,0.025,0,0,17458850,0.024,0.042,0.18888113,0.0271,0.03233,0.0,0.0,SGD,40880844,-0.051859997,273608012,698353984,0.5821,0.0,0.089,0.28089887,1680220800,1711843200,1680220800,0.535,-4794000,-0.01,0.442,-5.44,SES,EQUITY,554.SI,554.SI,King Wan,King Wan Corporation Limited,976064400,Asia/Singapore,SGT,28800000,0.025,none,11222000,0.016,-7515000,34688000,0.781,0.899,92433000,55.855,0.132,-0.04025,-0.07345,455000,-3587125,-6381000,0.208,0.234,0.00492,-0.0813,-0.087869994,SGD,
