,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,15 East Fifth Street,Tulsa,OK,74103,United States,918 947 7000,https://www.onegas.com,Utilities—Regulated Gas,Utilities,"ONE Gas, Inc., together with its subsidiaries, operates as a regulated natural gas distribution company in the United States. The company provides natural gas distribution services to approximately 2.3 million customers in Oklahoma, Kansas, and Texas. It serves residential, commercial, and transportation customers. ONE Gas, Inc. was founded in 1906 and is headquartered in Tulsa, Oklahoma.",3800,"{'maxAge': 1, 'name': 'Mr. Robert S. McAnnally', 'age': 58, 'title': 'Pres, CEO & Director', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 1321665, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,3,2,1693526400,1672444800,86400,2,74.59,74.59,74.59,75.89,74.59,74.59,74.59,75.89,2.6,0.0344,1692057600,0.6225,2.76,0.654218,18.541668,17.593023,1017954,1017954,443945,477690,477690,75.55,76.2,900,800,4194822912,68.86,89.01,1.6085504,76.1922,78.3541,2.54,0.034052823,USD,7087758336,0.08668,54429033,55450400,3753525,4184034,1690761600,1693440000,0.0677,0.01859,0.94997,8.18,0.1062,47.881,1.5799587,1672444800,1703980800,1688083200,0.019,226043008,4.08,4.3,3.6,2.718,11.361,NYQ,EQUITY,OGS,OGS,"ONE Gas, Inc.","ONE Gas, Inc.",1389882600,America/New_York,EDT,-14400000,75.65,83.0,70.0,78.17,80.5,3.0,hold,6,7332000,0.132,623852032,2900350976,0.166,0.404,2607827968,109.248,47.469,0.02927,0.0885,646653000,1305078400,2032907008,-0.017,-0.072,0.26421,0.23922001,0.14140001,USD,
1,15 East Fifth Street,Tulsa,OK,74103,United States,918 947 7000,https://www.onegas.com,Utilities—Regulated Gas,Utilities,"ONE Gas, Inc., together with its subsidiaries, operates as a regulated natural gas distribution company in the United States. The company provides natural gas distribution services to approximately 2.3 million customers in Oklahoma, Kansas, and Texas. It serves residential, commercial, and transportation customers. ONE Gas, Inc. was founded in 1906 and is headquartered in Tulsa, Oklahoma.",3800,"{'maxAge': 1, 'name': 'Ms. Caron A. Lawhorn', 'age': 60, 'title': 'Sr. VP, CFO & Treasurer', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 803666, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,3,2,1693526400,1672444800,86400,2,74.59,74.59,74.59,75.89,74.59,74.59,74.59,75.89,2.6,0.0344,1692057600,0.6225,2.76,0.654218,18.541668,17.593023,1017954,1017954,443945,477690,477690,75.55,76.2,900,800,4194822912,68.86,89.01,1.6085504,76.1922,78.3541,2.54,0.034052823,USD,7087758336,0.08668,54429033,55450400,3753525,4184034,1690761600,1693440000,0.0677,0.01859,0.94997,8.18,0.1062,47.881,1.5799587,1672444800,1703980800,1688083200,0.019,226043008,4.08,4.3,3.6,2.718,11.361,NYQ,EQUITY,OGS,OGS,"ONE Gas, Inc.","ONE Gas, Inc.",1389882600,America/New_York,EDT,-14400000,75.65,83.0,70.0,78.17,80.5,3.0,hold,6,7332000,0.132,623852032,2900350976,0.166,0.404,2607827968,109.248,47.469,0.02927,0.0885,646653000,1305078400,2032907008,-0.017,-0.072,0.26421,0.23922001,0.14140001,USD,
2,15 East Fifth Street,Tulsa,OK,74103,United States,918 947 7000,https://www.onegas.com,Utilities—Regulated Gas,Utilities,"ONE Gas, Inc., together with its subsidiaries, operates as a regulated natural gas distribution company in the United States. The company provides natural gas distribution services to approximately 2.3 million customers in Oklahoma, Kansas, and Texas. It serves residential, commercial, and transportation customers. ONE Gas, Inc. was founded in 1906 and is headquartered in Tulsa, Oklahoma.",3800,"{'maxAge': 1, 'name': 'Mr. Curtis L. Dinan', 'age': 54, 'title': 'Sr. VP & COO', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 853654, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,3,2,1693526400,1672444800,86400,2,74.59,74.59,74.59,75.89,74.59,74.59,74.59,75.89,2.6,0.0344,1692057600,0.6225,2.76,0.654218,18.541668,17.593023,1017954,1017954,443945,477690,477690,75.55,76.2,900,800,4194822912,68.86,89.01,1.6085504,76.1922,78.3541,2.54,0.034052823,USD,7087758336,0.08668,54429033,55450400,3753525,4184034,1690761600,1693440000,0.0677,0.01859,0.94997,8.18,0.1062,47.881,1.5799587,1672444800,1703980800,1688083200,0.019,226043008,4.08,4.3,3.6,2.718,11.361,NYQ,EQUITY,OGS,OGS,"ONE Gas, Inc.","ONE Gas, Inc.",1389882600,America/New_York,EDT,-14400000,75.65,83.0,70.0,78.17,80.5,3.0,hold,6,7332000,0.132,623852032,2900350976,0.166,0.404,2607827968,109.248,47.469,0.02927,0.0885,646653000,1305078400,2032907008,-0.017,-0.072,0.26421,0.23922001,0.14140001,USD,
3,15 East Fifth Street,Tulsa,OK,74103,United States,918 947 7000,https://www.onegas.com,Utilities—Regulated Gas,Utilities,"ONE Gas, Inc., together with its subsidiaries, operates as a regulated natural gas distribution company in the United States. The company provides natural gas distribution services to approximately 2.3 million customers in Oklahoma, Kansas, and Texas. It serves residential, commercial, and transportation customers. ONE Gas, Inc. was founded in 1906 and is headquartered in Tulsa, Oklahoma.",3800,"{'maxAge': 1, 'name': 'Mr. Mark A. Bender', 'age': 57, 'title': 'Sr. VP of Admin. & Chief Information Officer', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 545795, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,3,2,1693526400,1672444800,86400,2,74.59,74.59,74.59,75.89,74.59,74.59,74.59,75.89,2.6,0.0344,1692057600,0.6225,2.76,0.654218,18.541668,17.593023,1017954,1017954,443945,477690,477690,75.55,76.2,900,800,4194822912,68.86,89.01,1.6085504,76.1922,78.3541,2.54,0.034052823,USD,7087758336,0.08668,54429033,55450400,3753525,4184034,1690761600,1693440000,0.0677,0.01859,0.94997,8.18,0.1062,47.881,1.5799587,1672444800,1703980800,1688083200,0.019,226043008,4.08,4.3,3.6,2.718,11.361,NYQ,EQUITY,OGS,OGS,"ONE Gas, Inc.","ONE Gas, Inc.",1389882600,America/New_York,EDT,-14400000,75.65,83.0,70.0,78.17,80.5,3.0,hold,6,7332000,0.132,623852032,2900350976,0.166,0.404,2607827968,109.248,47.469,0.02927,0.0885,646653000,1305078400,2032907008,-0.017,-0.072,0.26421,0.23922001,0.14140001,USD,
4,15 East Fifth Street,Tulsa,OK,74103,United States,918 947 7000,https://www.onegas.com,Utilities—Regulated Gas,Utilities,"ONE Gas, Inc., together with its subsidiaries, operates as a regulated natural gas distribution company in the United States. The company provides natural gas distribution services to approximately 2.3 million customers in Oklahoma, Kansas, and Texas. It serves residential, commercial, and transportation customers. ONE Gas, Inc. was founded in 1906 and is headquartered in Tulsa, Oklahoma.",3800,"{'maxAge': 1, 'name': 'Mr. Joseph L. McCormick', 'age': 62, 'title': 'Sr. VP, Gen. Counsel & Assistant Sec.', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 698292, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,3,2,1693526400,1672444800,86400,2,74.59,74.59,74.59,75.89,74.59,74.59,74.59,75.89,2.6,0.0344,1692057600,0.6225,2.76,0.654218,18.541668,17.593023,1017954,1017954,443945,477690,477690,75.55,76.2,900,800,4194822912,68.86,89.01,1.6085504,76.1922,78.3541,2.54,0.034052823,USD,7087758336,0.08668,54429033,55450400,3753525,4184034,1690761600,1693440000,0.0677,0.01859,0.94997,8.18,0.1062,47.881,1.5799587,1672444800,1703980800,1688083200,0.019,226043008,4.08,4.3,3.6,2.718,11.361,NYQ,EQUITY,OGS,OGS,"ONE Gas, Inc.","ONE Gas, Inc.",1389882600,America/New_York,EDT,-14400000,75.65,83.0,70.0,78.17,80.5,3.0,hold,6,7332000,0.132,623852032,2900350976,0.166,0.404,2607827968,109.248,47.469,0.02927,0.0885,646653000,1305078400,2032907008,-0.017,-0.072,0.26421,0.23922001,0.14140001,USD,
5,15 East Fifth Street,Tulsa,OK,74103,United States,918 947 7000,https://www.onegas.com,Utilities—Regulated Gas,Utilities,"ONE Gas, Inc., together with its subsidiaries, operates as a regulated natural gas distribution company in the United States. The company provides natural gas distribution services to approximately 2.3 million customers in Oklahoma, Kansas, and Texas. It serves residential, commercial, and transportation customers. ONE Gas, Inc. was founded in 1906 and is headquartered in Tulsa, Oklahoma.",3800,"{'maxAge': 1, 'name': 'Mr. Brian F. Brumfield', 'age': 54, 'title': 'VP, Chief Accounting Officer & Controller', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,3,2,1693526400,1672444800,86400,2,74.59,74.59,74.59,75.89,74.59,74.59,74.59,75.89,2.6,0.0344,1692057600,0.6225,2.76,0.654218,18.541668,17.593023,1017954,1017954,443945,477690,477690,75.55,76.2,900,800,4194822912,68.86,89.01,1.6085504,76.1922,78.3541,2.54,0.034052823,USD,7087758336,0.08668,54429033,55450400,3753525,4184034,1690761600,1693440000,0.0677,0.01859,0.94997,8.18,0.1062,47.881,1.5799587,1672444800,1703980800,1688083200,0.019,226043008,4.08,4.3,3.6,2.718,11.361,NYQ,EQUITY,OGS,OGS,"ONE Gas, Inc.","ONE Gas, Inc.",1389882600,America/New_York,EDT,-14400000,75.65,83.0,70.0,78.17,80.5,3.0,hold,6,7332000,0.132,623852032,2900350976,0.166,0.404,2607827968,109.248,47.469,0.02927,0.0885,646653000,1305078400,2032907008,-0.017,-0.072,0.26421,0.23922001,0.14140001,USD,
6,15 East Fifth Street,Tulsa,OK,74103,United States,918 947 7000,https://www.onegas.com,Utilities—Regulated Gas,Utilities,"ONE Gas, Inc., together with its subsidiaries, operates as a regulated natural gas distribution company in the United States. The company provides natural gas distribution services to approximately 2.3 million customers in Oklahoma, Kansas, and Texas. It serves residential, commercial, and transportation customers. ONE Gas, Inc. was founded in 1906 and is headquartered in Tulsa, Oklahoma.",3800,"{'maxAge': 1, 'name': 'Ms. Julie A. White', 'age': 51, 'title': 'VP of Communications & Public Affairs', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,3,2,1693526400,1672444800,86400,2,74.59,74.59,74.59,75.89,74.59,74.59,74.59,75.89,2.6,0.0344,1692057600,0.6225,2.76,0.654218,18.541668,17.593023,1017954,1017954,443945,477690,477690,75.55,76.2,900,800,4194822912,68.86,89.01,1.6085504,76.1922,78.3541,2.54,0.034052823,USD,7087758336,0.08668,54429033,55450400,3753525,4184034,1690761600,1693440000,0.0677,0.01859,0.94997,8.18,0.1062,47.881,1.5799587,1672444800,1703980800,1688083200,0.019,226043008,4.08,4.3,3.6,2.718,11.361,NYQ,EQUITY,OGS,OGS,"ONE Gas, Inc.","ONE Gas, Inc.",1389882600,America/New_York,EDT,-14400000,75.65,83.0,70.0,78.17,80.5,3.0,hold,6,7332000,0.132,623852032,2900350976,0.166,0.404,2607827968,109.248,47.469,0.02927,0.0885,646653000,1305078400,2032907008,-0.017,-0.072,0.26421,0.23922001,0.14140001,USD,
7,15 East Fifth Street,Tulsa,OK,74103,United States,918 947 7000,https://www.onegas.com,Utilities—Regulated Gas,Utilities,"ONE Gas, Inc., together with its subsidiaries, operates as a regulated natural gas distribution company in the United States. The company provides natural gas distribution services to approximately 2.3 million customers in Oklahoma, Kansas, and Texas. It serves residential, commercial, and transportation customers. ONE Gas, Inc. was founded in 1906 and is headquartered in Tulsa, Oklahoma.",3800,"{'maxAge': 1, 'name': 'Mr. W. Kent Shortridge', 'age': 55, 'title': 'Sr. VP of Operations & Customer Service', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,3,2,1693526400,1672444800,86400,2,74.59,74.59,74.59,75.89,74.59,74.59,74.59,75.89,2.6,0.0344,1692057600,0.6225,2.76,0.654218,18.541668,17.593023,1017954,1017954,443945,477690,477690,75.55,76.2,900,800,4194822912,68.86,89.01,1.6085504,76.1922,78.3541,2.54,0.034052823,USD,7087758336,0.08668,54429033,55450400,3753525,4184034,1690761600,1693440000,0.0677,0.01859,0.94997,8.18,0.1062,47.881,1.5799587,1672444800,1703980800,1688083200,0.019,226043008,4.08,4.3,3.6,2.718,11.361,NYQ,EQUITY,OGS,OGS,"ONE Gas, Inc.","ONE Gas, Inc.",1389882600,America/New_York,EDT,-14400000,75.65,83.0,70.0,78.17,80.5,3.0,hold,6,7332000,0.132,623852032,2900350976,0.166,0.404,2607827968,109.248,47.469,0.02927,0.0885,646653000,1305078400,2032907008,-0.017,-0.072,0.26421,0.23922001,0.14140001,USD,
8,15 East Fifth Street,Tulsa,OK,74103,United States,918 947 7000,https://www.onegas.com,Utilities—Regulated Gas,Utilities,"ONE Gas, Inc., together with its subsidiaries, operates as a regulated natural gas distribution company in the United States. The company provides natural gas distribution services to approximately 2.3 million customers in Oklahoma, Kansas, and Texas. It serves residential, commercial, and transportation customers. ONE Gas, Inc. was founded in 1906 and is headquartered in Tulsa, Oklahoma.",3800,"{'maxAge': 1, 'name': 'Mr. Brian K. Shore', 'age': 57, 'title': 'Corp. Sec.', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,3,2,1693526400,1672444800,86400,2,74.59,74.59,74.59,75.89,74.59,74.59,74.59,75.89,2.6,0.0344,1692057600,0.6225,2.76,0.654218,18.541668,17.593023,1017954,1017954,443945,477690,477690,75.55,76.2,900,800,4194822912,68.86,89.01,1.6085504,76.1922,78.3541,2.54,0.034052823,USD,7087758336,0.08668,54429033,55450400,3753525,4184034,1690761600,1693440000,0.0677,0.01859,0.94997,8.18,0.1062,47.881,1.5799587,1672444800,1703980800,1688083200,0.019,226043008,4.08,4.3,3.6,2.718,11.361,NYQ,EQUITY,OGS,OGS,"ONE Gas, Inc.","ONE Gas, Inc.",1389882600,America/New_York,EDT,-14400000,75.65,83.0,70.0,78.17,80.5,3.0,hold,6,7332000,0.132,623852032,2900350976,0.166,0.404,2607827968,109.248,47.469,0.02927,0.0885,646653000,1305078400,2032907008,-0.017,-0.072,0.26421,0.23922001,0.14140001,USD,
