,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2911 Turtle Creek Boulevard,Suite 850,Dallas,TX,75219,United States,855 588 7839,214 559 7010,https://www.sbr-sabine.com,Oil & Gas E&P,Energy,"Sabine Royalty Trust holds royalty and mineral interests in various producing oil and gas properties in the United States. Its royalty and mineral interests include landowner's royalties, overriding royalty interests, minerals, production payments, and other similar non-participatory interest in certain producing and proved undeveloped oil and gas properties located in Florida, Louisiana, Mississippi, New Mexico, Oklahoma, and Texas. The company was founded in 1982 and is based in Dallas, Texas.","{'maxAge': 1, 'name': 'Mr. Ron E. Hooper', 'title': 'Sr. VP of Simmons Bank', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,64.93,65.31,64.37,65.34,64.93,65.31,64.37,65.34,6.91,0.1073,1694649600,0.999,8.41,0.550484,8.127525,25257,25257,43500,42540,42540,63.44,65.31,1100,800,938469568,61.0,91.1,7.8877783,65.7928,73.4222,8.144,0.12542738,USD,930027136,0.96949,13970512,14579300,16046,5326,1690761600,1693440000,0.0011,0.04171,0.14419,0.42,0.0011,0.471,136.66667,1672444800,1703980800,1688083200,-0.388,115347216,7.92,1:0,960422400,7.817,NYQ,EQUITY,SBR,SBR,Sabine Royalty Trust,Sabine Royalty Trust,410452200,America/New_York,EDT,-14400000,64.37,none,8445273,0.579,0,23.923,23.923,118977680,8.161,7.2733397,13.4951,125981293,-0.388,-0.373,1.0,0.0,0.97281,USD,
