,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,13601 Via Varra,Broomfield,CO,80020,United States,303 848 7000,https://www.crocs.com,Footwear & Accessories,Consumer Cyclical,"Crocs, Inc., together with its subsidiaries, designs, develops, manufactures, markets, and distributes casual lifestyle footwear and accessories for men, women, and children worldwide. It offers various footwear products, including clogs, sandals, slides, flips, wedges, platforms, socks, boots, shoe charms, and slippers under the Crocs brand name. The company sells its products in approximately 85 countries through wholesalers, retail stores, e-commerce sites, and third-party marketplaces. Crocs, Inc. was founded in 1999 and is headquartered in Broomfield, Colorado.",6680,"{'maxAge': 1, 'name': 'Mr. Andrew  Rees', 'age': 55, 'title': 'CEO & Director', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 2697650, 'exercisedValue': 0, 'unexercisedValue': 20290000}",1,3,3,7,3,1693526400,1672444800,86400,2,90.72,90.11,87.27,90.58,90.72,90.11,87.27,90.58,0.0,1.898686,8.485053,6.768461,3329137,3329137,1882150,1447050,1447050,87.99,88.65,1000,1800,5424081920,65.17,151.32,1.3955175,105.3014,113.84655,0.0,0.0,USD,7547072512,0.17212999,59635272,61644300,6355289,4969232,1690761600,1693440000,0.1031,0.02705,0.91541,3.78,0.14140001,19.158,4.5928593,1672444800,1703980800,1688083200,0.325,669038976,10.37,13.0,0.75,2:1,1181865600,1.942,7.186,NMS,EQUITY,CROX,CROX,"Crocs, Inc.","Crocs, Inc.",1139409000,America/New_York,EDT,-14400000,87.99,185.0,101.0,134.2,131.5,2.0,buy,10,166235008,2.697,1050235008,2289229056,0.91,1.654,3886789120,192.422,62.86,0.13629,0.79569,1860282000,606454656,849011008,0.314,0.112,0.53334,0.27021,0.25779,USD,
1,13601 Via Varra,Broomfield,CO,80020,United States,303 848 7000,https://www.crocs.com,Footwear & Accessories,Consumer Cyclical,"Crocs, Inc., together with its subsidiaries, designs, develops, manufactures, markets, and distributes casual lifestyle footwear and accessories for men, women, and children worldwide. It offers various footwear products, including clogs, sandals, slides, flips, wedges, platforms, socks, boots, shoe charms, and slippers under the Crocs brand name. The company sells its products in approximately 85 countries through wholesalers, retail stores, e-commerce sites, and third-party marketplaces. Crocs, Inc. was founded in 1999 and is headquartered in Broomfield, Colorado.",6680,"{'maxAge': 1, 'name': 'Ms. Michelle  Poole', 'age': 54, 'title': 'Exec. VP & Brand Pres for Crocs', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 1275222, 'exercisedValue': 0, 'unexercisedValue': 0}",1,3,3,7,3,1693526400,1672444800,86400,2,90.72,90.11,87.27,90.58,90.72,90.11,87.27,90.58,0.0,1.898686,8.485053,6.768461,3329137,3329137,1882150,1447050,1447050,87.99,88.65,1000,1800,5424081920,65.17,151.32,1.3955175,105.3014,113.84655,0.0,0.0,USD,7547072512,0.17212999,59635272,61644300,6355289,4969232,1690761600,1693440000,0.1031,0.02705,0.91541,3.78,0.14140001,19.158,4.5928593,1672444800,1703980800,1688083200,0.325,669038976,10.37,13.0,0.75,2:1,1181865600,1.942,7.186,NMS,EQUITY,CROX,CROX,"Crocs, Inc.","Crocs, Inc.",1139409000,America/New_York,EDT,-14400000,87.99,185.0,101.0,134.2,131.5,2.0,buy,10,166235008,2.697,1050235008,2289229056,0.91,1.654,3886789120,192.422,62.86,0.13629,0.79569,1860282000,606454656,849011008,0.314,0.112,0.53334,0.27021,0.25779,USD,
2,13601 Via Varra,Broomfield,CO,80020,United States,303 848 7000,https://www.crocs.com,Footwear & Accessories,Consumer Cyclical,"Crocs, Inc., together with its subsidiaries, designs, develops, manufactures, markets, and distributes casual lifestyle footwear and accessories for men, women, and children worldwide. It offers various footwear products, including clogs, sandals, slides, flips, wedges, platforms, socks, boots, shoe charms, and slippers under the Crocs brand name. The company sells its products in approximately 85 countries through wholesalers, retail stores, e-commerce sites, and third-party marketplaces. Crocs, Inc. was founded in 1999 and is headquartered in Broomfield, Colorado.",6680,"{'maxAge': 1, 'name': 'Ms. Anne  Mehlman', 'age': 41, 'title': 'Exec. VP & CFO', 'yearBorn': 1981, 'fiscalYear': 2022, 'totalPay': 1280973, 'exercisedValue': 0, 'unexercisedValue': 0}",1,3,3,7,3,1693526400,1672444800,86400,2,90.72,90.11,87.27,90.58,90.72,90.11,87.27,90.58,0.0,1.898686,8.485053,6.768461,3329137,3329137,1882150,1447050,1447050,87.99,88.65,1000,1800,5424081920,65.17,151.32,1.3955175,105.3014,113.84655,0.0,0.0,USD,7547072512,0.17212999,59635272,61644300,6355289,4969232,1690761600,1693440000,0.1031,0.02705,0.91541,3.78,0.14140001,19.158,4.5928593,1672444800,1703980800,1688083200,0.325,669038976,10.37,13.0,0.75,2:1,1181865600,1.942,7.186,NMS,EQUITY,CROX,CROX,"Crocs, Inc.","Crocs, Inc.",1139409000,America/New_York,EDT,-14400000,87.99,185.0,101.0,134.2,131.5,2.0,buy,10,166235008,2.697,1050235008,2289229056,0.91,1.654,3886789120,192.422,62.86,0.13629,0.79569,1860282000,606454656,849011008,0.314,0.112,0.53334,0.27021,0.25779,USD,
3,13601 Via Varra,Broomfield,CO,80020,United States,303 848 7000,https://www.crocs.com,Footwear & Accessories,Consumer Cyclical,"Crocs, Inc., together with its subsidiaries, designs, develops, manufactures, markets, and distributes casual lifestyle footwear and accessories for men, women, and children worldwide. It offers various footwear products, including clogs, sandals, slides, flips, wedges, platforms, socks, boots, shoe charms, and slippers under the Crocs brand name. The company sells its products in approximately 85 countries through wholesalers, retail stores, e-commerce sites, and third-party marketplaces. Crocs, Inc. was founded in 1999 and is headquartered in Broomfield, Colorado.",6680,"{'maxAge': 1, 'name': 'Mr. Adam  Michaels', 'age': 45, 'title': 'Exec. VP & Chief Digital Officer', 'yearBorn': 1977, 'fiscalYear': 2022, 'totalPay': 1076672, 'exercisedValue': 0, 'unexercisedValue': 0}",1,3,3,7,3,1693526400,1672444800,86400,2,90.72,90.11,87.27,90.58,90.72,90.11,87.27,90.58,0.0,1.898686,8.485053,6.768461,3329137,3329137,1882150,1447050,1447050,87.99,88.65,1000,1800,5424081920,65.17,151.32,1.3955175,105.3014,113.84655,0.0,0.0,USD,7547072512,0.17212999,59635272,61644300,6355289,4969232,1690761600,1693440000,0.1031,0.02705,0.91541,3.78,0.14140001,19.158,4.5928593,1672444800,1703980800,1688083200,0.325,669038976,10.37,13.0,0.75,2:1,1181865600,1.942,7.186,NMS,EQUITY,CROX,CROX,"Crocs, Inc.","Crocs, Inc.",1139409000,America/New_York,EDT,-14400000,87.99,185.0,101.0,134.2,131.5,2.0,buy,10,166235008,2.697,1050235008,2289229056,0.91,1.654,3886789120,192.422,62.86,0.13629,0.79569,1860282000,606454656,849011008,0.314,0.112,0.53334,0.27021,0.25779,USD,
4,13601 Via Varra,Broomfield,CO,80020,United States,303 848 7000,https://www.crocs.com,Footwear & Accessories,Consumer Cyclical,"Crocs, Inc., together with its subsidiaries, designs, develops, manufactures, markets, and distributes casual lifestyle footwear and accessories for men, women, and children worldwide. It offers various footwear products, including clogs, sandals, slides, flips, wedges, platforms, socks, boots, shoe charms, and slippers under the Crocs brand name. The company sells its products in approximately 85 countries through wholesalers, retail stores, e-commerce sites, and third-party marketplaces. Crocs, Inc. was founded in 1999 and is headquartered in Broomfield, Colorado.",6680,"{'maxAge': 1, 'name': 'Mr. Richard J. Blackshaw', 'age': 58, 'title': 'Exec. VP & Brand Pres for HEYDUDE', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 1392616, 'exercisedValue': 0, 'unexercisedValue': 0}",1,3,3,7,3,1693526400,1672444800,86400,2,90.72,90.11,87.27,90.58,90.72,90.11,87.27,90.58,0.0,1.898686,8.485053,6.768461,3329137,3329137,1882150,1447050,1447050,87.99,88.65,1000,1800,5424081920,65.17,151.32,1.3955175,105.3014,113.84655,0.0,0.0,USD,7547072512,0.17212999,59635272,61644300,6355289,4969232,1690761600,1693440000,0.1031,0.02705,0.91541,3.78,0.14140001,19.158,4.5928593,1672444800,1703980800,1688083200,0.325,669038976,10.37,13.0,0.75,2:1,1181865600,1.942,7.186,NMS,EQUITY,CROX,CROX,"Crocs, Inc.","Crocs, Inc.",1139409000,America/New_York,EDT,-14400000,87.99,185.0,101.0,134.2,131.5,2.0,buy,10,166235008,2.697,1050235008,2289229056,0.91,1.654,3886789120,192.422,62.86,0.13629,0.79569,1860282000,606454656,849011008,0.314,0.112,0.53334,0.27021,0.25779,USD,
5,13601 Via Varra,Broomfield,CO,80020,United States,303 848 7000,https://www.crocs.com,Footwear & Accessories,Consumer Cyclical,"Crocs, Inc., together with its subsidiaries, designs, develops, manufactures, markets, and distributes casual lifestyle footwear and accessories for men, women, and children worldwide. It offers various footwear products, including clogs, sandals, slides, flips, wedges, platforms, socks, boots, shoe charms, and slippers under the Crocs brand name. The company sells its products in approximately 85 countries through wholesalers, retail stores, e-commerce sites, and third-party marketplaces. Crocs, Inc. was founded in 1999 and is headquartered in Broomfield, Colorado.",6680,"{'maxAge': 1, 'name': 'Thomas  Britt', 'title': 'Exec. VP & Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,3,3,7,3,1693526400,1672444800,86400,2,90.72,90.11,87.27,90.58,90.72,90.11,87.27,90.58,0.0,1.898686,8.485053,6.768461,3329137,3329137,1882150,1447050,1447050,87.99,88.65,1000,1800,5424081920,65.17,151.32,1.3955175,105.3014,113.84655,0.0,0.0,USD,7547072512,0.17212999,59635272,61644300,6355289,4969232,1690761600,1693440000,0.1031,0.02705,0.91541,3.78,0.14140001,19.158,4.5928593,1672444800,1703980800,1688083200,0.325,669038976,10.37,13.0,0.75,2:1,1181865600,1.942,7.186,NMS,EQUITY,CROX,CROX,"Crocs, Inc.","Crocs, Inc.",1139409000,America/New_York,EDT,-14400000,87.99,185.0,101.0,134.2,131.5,2.0,buy,10,166235008,2.697,1050235008,2289229056,0.91,1.654,3886789120,192.422,62.86,0.13629,0.79569,1860282000,606454656,849011008,0.314,0.112,0.53334,0.27021,0.25779,USD,
6,13601 Via Varra,Broomfield,CO,80020,United States,303 848 7000,https://www.crocs.com,Footwear & Accessories,Consumer Cyclical,"Crocs, Inc., together with its subsidiaries, designs, develops, manufactures, markets, and distributes casual lifestyle footwear and accessories for men, women, and children worldwide. It offers various footwear products, including clogs, sandals, slides, flips, wedges, platforms, socks, boots, shoe charms, and slippers under the Crocs brand name. The company sells its products in approximately 85 countries through wholesalers, retail stores, e-commerce sites, and third-party marketplaces. Crocs, Inc. was founded in 1999 and is headquartered in Broomfield, Colorado.",6680,"{'maxAge': 1, 'name': 'Ms. Marisa F. Jacobs', 'title': 'Global Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1,3,3,7,3,1693526400,1672444800,86400,2,90.72,90.11,87.27,90.58,90.72,90.11,87.27,90.58,0.0,1.898686,8.485053,6.768461,3329137,3329137,1882150,1447050,1447050,87.99,88.65,1000,1800,5424081920,65.17,151.32,1.3955175,105.3014,113.84655,0.0,0.0,USD,7547072512,0.17212999,59635272,61644300,6355289,4969232,1690761600,1693440000,0.1031,0.02705,0.91541,3.78,0.14140001,19.158,4.5928593,1672444800,1703980800,1688083200,0.325,669038976,10.37,13.0,0.75,2:1,1181865600,1.942,7.186,NMS,EQUITY,CROX,CROX,"Crocs, Inc.","Crocs, Inc.",1139409000,America/New_York,EDT,-14400000,87.99,185.0,101.0,134.2,131.5,2.0,buy,10,166235008,2.697,1050235008,2289229056,0.91,1.654,3886789120,192.422,62.86,0.13629,0.79569,1860282000,606454656,849011008,0.314,0.112,0.53334,0.27021,0.25779,USD,
7,13601 Via Varra,Broomfield,CO,80020,United States,303 848 7000,https://www.crocs.com,Footwear & Accessories,Consumer Cyclical,"Crocs, Inc., together with its subsidiaries, designs, develops, manufactures, markets, and distributes casual lifestyle footwear and accessories for men, women, and children worldwide. It offers various footwear products, including clogs, sandals, slides, flips, wedges, platforms, socks, boots, shoe charms, and slippers under the Crocs brand name. The company sells its products in approximately 85 countries through wholesalers, retail stores, e-commerce sites, and third-party marketplaces. Crocs, Inc. was founded in 1999 and is headquartered in Broomfield, Colorado.",6680,"{'maxAge': 1, 'name': 'Mr. Daniel P. Hart', 'age': 63, 'title': 'Exec. VP and Chief Legal & Risk Officer', 'yearBorn': 1959, 'fiscalYear': 2021, 'exercisedValue': 0, 'unexercisedValue': 0}",1,3,3,7,3,1693526400,1672444800,86400,2,90.72,90.11,87.27,90.58,90.72,90.11,87.27,90.58,0.0,1.898686,8.485053,6.768461,3329137,3329137,1882150,1447050,1447050,87.99,88.65,1000,1800,5424081920,65.17,151.32,1.3955175,105.3014,113.84655,0.0,0.0,USD,7547072512,0.17212999,59635272,61644300,6355289,4969232,1690761600,1693440000,0.1031,0.02705,0.91541,3.78,0.14140001,19.158,4.5928593,1672444800,1703980800,1688083200,0.325,669038976,10.37,13.0,0.75,2:1,1181865600,1.942,7.186,NMS,EQUITY,CROX,CROX,"Crocs, Inc.","Crocs, Inc.",1139409000,America/New_York,EDT,-14400000,87.99,185.0,101.0,134.2,131.5,2.0,buy,10,166235008,2.697,1050235008,2289229056,0.91,1.654,3886789120,192.422,62.86,0.13629,0.79569,1860282000,606454656,849011008,0.314,0.112,0.53334,0.27021,0.25779,USD,
8,13601 Via Varra,Broomfield,CO,80020,United States,303 848 7000,https://www.crocs.com,Footwear & Accessories,Consumer Cyclical,"Crocs, Inc., together with its subsidiaries, designs, develops, manufactures, markets, and distributes casual lifestyle footwear and accessories for men, women, and children worldwide. It offers various footwear products, including clogs, sandals, slides, flips, wedges, platforms, socks, boots, shoe charms, and slippers under the Crocs brand name. The company sells its products in approximately 85 countries through wholesalers, retail stores, e-commerce sites, and third-party marketplaces. Crocs, Inc. was founded in 1999 and is headquartered in Broomfield, Colorado.",6680,"{'maxAge': 1, 'name': 'Ms. Shannon  Sisler', 'age': 48, 'title': 'Exec. VP & Chief People Officer', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",1,3,3,7,3,1693526400,1672444800,86400,2,90.72,90.11,87.27,90.58,90.72,90.11,87.27,90.58,0.0,1.898686,8.485053,6.768461,3329137,3329137,1882150,1447050,1447050,87.99,88.65,1000,1800,5424081920,65.17,151.32,1.3955175,105.3014,113.84655,0.0,0.0,USD,7547072512,0.17212999,59635272,61644300,6355289,4969232,1690761600,1693440000,0.1031,0.02705,0.91541,3.78,0.14140001,19.158,4.5928593,1672444800,1703980800,1688083200,0.325,669038976,10.37,13.0,0.75,2:1,1181865600,1.942,7.186,NMS,EQUITY,CROX,CROX,"Crocs, Inc.","Crocs, Inc.",1139409000,America/New_York,EDT,-14400000,87.99,185.0,101.0,134.2,131.5,2.0,buy,10,166235008,2.697,1050235008,2289229056,0.91,1.654,3886789120,192.422,62.86,0.13629,0.79569,1860282000,606454656,849011008,0.314,0.112,0.53334,0.27021,0.25779,USD,
9,13601 Via Varra,Broomfield,CO,80020,United States,303 848 7000,https://www.crocs.com,Footwear & Accessories,Consumer Cyclical,"Crocs, Inc., together with its subsidiaries, designs, develops, manufactures, markets, and distributes casual lifestyle footwear and accessories for men, women, and children worldwide. It offers various footwear products, including clogs, sandals, slides, flips, wedges, platforms, socks, boots, shoe charms, and slippers under the Crocs brand name. The company sells its products in approximately 85 countries through wholesalers, retail stores, e-commerce sites, and third-party marketplaces. Crocs, Inc. was founded in 1999 and is headquartered in Broomfield, Colorado.",6680,"{'maxAge': 1, 'name': 'Mr. Erik  Olson', 'title': 'Sr. VP of Global Sourcing & Product Execution', 'exercisedValue': 0, 'unexercisedValue': 0}",1,3,3,7,3,1693526400,1672444800,86400,2,90.72,90.11,87.27,90.58,90.72,90.11,87.27,90.58,0.0,1.898686,8.485053,6.768461,3329137,3329137,1882150,1447050,1447050,87.99,88.65,1000,1800,5424081920,65.17,151.32,1.3955175,105.3014,113.84655,0.0,0.0,USD,7547072512,0.17212999,59635272,61644300,6355289,4969232,1690761600,1693440000,0.1031,0.02705,0.91541,3.78,0.14140001,19.158,4.5928593,1672444800,1703980800,1688083200,0.325,669038976,10.37,13.0,0.75,2:1,1181865600,1.942,7.186,NMS,EQUITY,CROX,CROX,"Crocs, Inc.","Crocs, Inc.",1139409000,America/New_York,EDT,-14400000,87.99,185.0,101.0,134.2,131.5,2.0,buy,10,166235008,2.697,1050235008,2289229056,0.91,1.654,3886789120,192.422,62.86,0.13629,0.79569,1860282000,606454656,849011008,0.314,0.112,0.53334,0.27021,0.25779,USD,
