,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Level 32,101 Collins Street,Melbourne,VIC,3000,Australia,61 3 9691 6111,61 3 9691 6170,https://www.k2am.com.au,Asset Management,Financial Services,"K2 Asset Management Holdings Ltd. is a publicly owned investment manager. The firm provides its services to retail, wholesale and institutional investors. It manages equity mutual funds for its clients. The firm invests in the public equity markets across the globe. K2 employs a top-down approach along with bottom-up stock picking approach. It conducts in-house research to make its investments. K2 Asset Management Holdings was founded in July 1999 and is based in Melbourne, Australia with additional office in Cottesloe, Australia, Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Campbell William Neal B.Sc., BSc, L.L.B., LLB', 'age': 61, 'title': 'Co-Founder, Chairman, CEO, MD & Portfolio Mang.', 'yearBorn': 1961, 'fiscalYear': 2023, 'totalPay': 484276, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.065,0.063,0.063,0.067,0.065,0.063,0.063,0.067,0.01,0.1538,1687996800,1.368243,1.6750001,406251,406251,89420,74442,74442,0.067,0.07,0,0,16152695,0.04,0.08,8.165527,0.07375,0.0593675,0.0,0.0,AUD,6623669,-0.97732,80835866,241084992,0.72765,0.00415,0.036,1.8611113,1688083200,1719705600,1688083200,-1933298,-0.01,0.04,3.348,-3.544,ASX,EQUITY,KAM.AX,KAM.AX,KASSET MGT FPO,K2 Asset Management Holdings Ltd,1196290800,Australia/Sydney,AEST,36000000,0.067,none,9048018,0.038,-1869114,1150,5.97,6.106,1978157,0.013,0.008,-0.107650004,-0.19943,-853636,-765364,-1691913,0.087,-0.43153,-0.94488,-0.96440005,AUD,
1,Level 32,101 Collins Street,Melbourne,VIC,3000,Australia,61 3 9691 6111,61 3 9691 6170,https://www.k2am.com.au,Asset Management,Financial Services,"K2 Asset Management Holdings Ltd. is a publicly owned investment manager. The firm provides its services to retail, wholesale and institutional investors. It manages equity mutual funds for its clients. The firm invests in the public equity markets across the globe. K2 employs a top-down approach along with bottom-up stock picking approach. It conducts in-house research to make its investments. K2 Asset Management Holdings was founded in July 1999 and is based in Melbourne, Australia with additional office in Cottesloe, Australia, Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. George  Boubouras B. Ec (Hons)', 'title': 'MD, Head of Research & Investment Advisory and Exec. Director', 'fiscalYear': 2023, 'totalPay': 274151, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.065,0.063,0.063,0.067,0.065,0.063,0.063,0.067,0.01,0.1538,1687996800,1.368243,1.6750001,406251,406251,89420,74442,74442,0.067,0.07,0,0,16152695,0.04,0.08,8.165527,0.07375,0.0593675,0.0,0.0,AUD,6623669,-0.97732,80835866,241084992,0.72765,0.00415,0.036,1.8611113,1688083200,1719705600,1688083200,-1933298,-0.01,0.04,3.348,-3.544,ASX,EQUITY,KAM.AX,KAM.AX,KASSET MGT FPO,K2 Asset Management Holdings Ltd,1196290800,Australia/Sydney,AEST,36000000,0.067,none,9048018,0.038,-1869114,1150,5.97,6.106,1978157,0.013,0.008,-0.107650004,-0.19943,-853636,-765364,-1691913,0.087,-0.43153,-0.94488,-0.96440005,AUD,
2,Level 32,101 Collins Street,Melbourne,VIC,3000,Australia,61 3 9691 6111,61 3 9691 6170,https://www.k2am.com.au,Asset Management,Financial Services,"K2 Asset Management Holdings Ltd. is a publicly owned investment manager. The firm provides its services to retail, wholesale and institutional investors. It manages equity mutual funds for its clients. The firm invests in the public equity markets across the globe. K2 employs a top-down approach along with bottom-up stock picking approach. It conducts in-house research to make its investments. K2 Asset Management Holdings was founded in July 1999 and is based in Melbourne, Australia with additional office in Cottesloe, Australia, Sydney, Australia.","{'maxAge': 1, 'name': 'Ms. Hollie-Anne Swale Wight CPA, CPA', 'age': 43, 'title': 'MD, Head of RE & Trustee Services, Group Company Sec. and Exec. Director', 'yearBorn': 1979, 'fiscalYear': 2023, 'totalPay': 343329, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.065,0.063,0.063,0.067,0.065,0.063,0.063,0.067,0.01,0.1538,1687996800,1.368243,1.6750001,406251,406251,89420,74442,74442,0.067,0.07,0,0,16152695,0.04,0.08,8.165527,0.07375,0.0593675,0.0,0.0,AUD,6623669,-0.97732,80835866,241084992,0.72765,0.00415,0.036,1.8611113,1688083200,1719705600,1688083200,-1933298,-0.01,0.04,3.348,-3.544,ASX,EQUITY,KAM.AX,KAM.AX,KASSET MGT FPO,K2 Asset Management Holdings Ltd,1196290800,Australia/Sydney,AEST,36000000,0.067,none,9048018,0.038,-1869114,1150,5.97,6.106,1978157,0.013,0.008,-0.107650004,-0.19943,-853636,-765364,-1691913,0.087,-0.43153,-0.94488,-0.96440005,AUD,
3,Level 32,101 Collins Street,Melbourne,VIC,3000,Australia,61 3 9691 6111,61 3 9691 6170,https://www.k2am.com.au,Asset Management,Financial Services,"K2 Asset Management Holdings Ltd. is a publicly owned investment manager. The firm provides its services to retail, wholesale and institutional investors. It manages equity mutual funds for its clients. The firm invests in the public equity markets across the globe. K2 employs a top-down approach along with bottom-up stock picking approach. It conducts in-house research to make its investments. K2 Asset Management Holdings was founded in July 1999 and is based in Melbourne, Australia with additional office in Cottesloe, Australia, Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. David  Poppenbeek', 'title': 'Chief Investment Officer & Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.065,0.063,0.063,0.067,0.065,0.063,0.063,0.067,0.01,0.1538,1687996800,1.368243,1.6750001,406251,406251,89420,74442,74442,0.067,0.07,0,0,16152695,0.04,0.08,8.165527,0.07375,0.0593675,0.0,0.0,AUD,6623669,-0.97732,80835866,241084992,0.72765,0.00415,0.036,1.8611113,1688083200,1719705600,1688083200,-1933298,-0.01,0.04,3.348,-3.544,ASX,EQUITY,KAM.AX,KAM.AX,KASSET MGT FPO,K2 Asset Management Holdings Ltd,1196290800,Australia/Sydney,AEST,36000000,0.067,none,9048018,0.038,-1869114,1150,5.97,6.106,1978157,0.013,0.008,-0.107650004,-0.19943,-853636,-765364,-1691913,0.087,-0.43153,-0.94488,-0.96440005,AUD,
4,Level 32,101 Collins Street,Melbourne,VIC,3000,Australia,61 3 9691 6111,61 3 9691 6170,https://www.k2am.com.au,Asset Management,Financial Services,"K2 Asset Management Holdings Ltd. is a publicly owned investment manager. The firm provides its services to retail, wholesale and institutional investors. It manages equity mutual funds for its clients. The firm invests in the public equity markets across the globe. K2 employs a top-down approach along with bottom-up stock picking approach. It conducts in-house research to make its investments. K2 Asset Management Holdings was founded in July 1999 and is based in Melbourne, Australia with additional office in Cottesloe, Australia, Sydney, Australia.","{'maxAge': 1, 'name': 'Ms. Sarah  Connelly', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.065,0.063,0.063,0.067,0.065,0.063,0.063,0.067,0.01,0.1538,1687996800,1.368243,1.6750001,406251,406251,89420,74442,74442,0.067,0.07,0,0,16152695,0.04,0.08,8.165527,0.07375,0.0593675,0.0,0.0,AUD,6623669,-0.97732,80835866,241084992,0.72765,0.00415,0.036,1.8611113,1688083200,1719705600,1688083200,-1933298,-0.01,0.04,3.348,-3.544,ASX,EQUITY,KAM.AX,KAM.AX,KASSET MGT FPO,K2 Asset Management Holdings Ltd,1196290800,Australia/Sydney,AEST,36000000,0.067,none,9048018,0.038,-1869114,1150,5.97,6.106,1978157,0.013,0.008,-0.107650004,-0.19943,-853636,-765364,-1691913,0.087,-0.43153,-0.94488,-0.96440005,AUD,
5,Level 32,101 Collins Street,Melbourne,VIC,3000,Australia,61 3 9691 6111,61 3 9691 6170,https://www.k2am.com.au,Asset Management,Financial Services,"K2 Asset Management Holdings Ltd. is a publicly owned investment manager. The firm provides its services to retail, wholesale and institutional investors. It manages equity mutual funds for its clients. The firm invests in the public equity markets across the globe. K2 employs a top-down approach along with bottom-up stock picking approach. It conducts in-house research to make its investments. K2 Asset Management Holdings was founded in July 1999 and is based in Melbourne, Australia with additional office in Cottesloe, Australia, Sydney, Australia.","{'maxAge': 1, 'name': 'Ms. DJ  Lee', 'title': 'Legal Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.065,0.063,0.063,0.067,0.065,0.063,0.063,0.067,0.01,0.1538,1687996800,1.368243,1.6750001,406251,406251,89420,74442,74442,0.067,0.07,0,0,16152695,0.04,0.08,8.165527,0.07375,0.0593675,0.0,0.0,AUD,6623669,-0.97732,80835866,241084992,0.72765,0.00415,0.036,1.8611113,1688083200,1719705600,1688083200,-1933298,-0.01,0.04,3.348,-3.544,ASX,EQUITY,KAM.AX,KAM.AX,KASSET MGT FPO,K2 Asset Management Holdings Ltd,1196290800,Australia/Sydney,AEST,36000000,0.067,none,9048018,0.038,-1869114,1150,5.97,6.106,1978157,0.013,0.008,-0.107650004,-0.19943,-853636,-765364,-1691913,0.087,-0.43153,-0.94488,-0.96440005,AUD,
6,Level 32,101 Collins Street,Melbourne,VIC,3000,Australia,61 3 9691 6111,61 3 9691 6170,https://www.k2am.com.au,Asset Management,Financial Services,"K2 Asset Management Holdings Ltd. is a publicly owned investment manager. The firm provides its services to retail, wholesale and institutional investors. It manages equity mutual funds for its clients. The firm invests in the public equity markets across the globe. K2 employs a top-down approach along with bottom-up stock picking approach. It conducts in-house research to make its investments. K2 Asset Management Holdings was founded in July 1999 and is based in Melbourne, Australia with additional office in Cottesloe, Australia, Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Andrew  Poppenbeek', 'title': 'Head of IT & System Devel.', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.065,0.063,0.063,0.067,0.065,0.063,0.063,0.067,0.01,0.1538,1687996800,1.368243,1.6750001,406251,406251,89420,74442,74442,0.067,0.07,0,0,16152695,0.04,0.08,8.165527,0.07375,0.0593675,0.0,0.0,AUD,6623669,-0.97732,80835866,241084992,0.72765,0.00415,0.036,1.8611113,1688083200,1719705600,1688083200,-1933298,-0.01,0.04,3.348,-3.544,ASX,EQUITY,KAM.AX,KAM.AX,KASSET MGT FPO,K2 Asset Management Holdings Ltd,1196290800,Australia/Sydney,AEST,36000000,0.067,none,9048018,0.038,-1869114,1150,5.97,6.106,1978157,0.013,0.008,-0.107650004,-0.19943,-853636,-765364,-1691913,0.087,-0.43153,-0.94488,-0.96440005,AUD,
7,Level 32,101 Collins Street,Melbourne,VIC,3000,Australia,61 3 9691 6111,61 3 9691 6170,https://www.k2am.com.au,Asset Management,Financial Services,"K2 Asset Management Holdings Ltd. is a publicly owned investment manager. The firm provides its services to retail, wholesale and institutional investors. It manages equity mutual funds for its clients. The firm invests in the public equity markets across the globe. K2 employs a top-down approach along with bottom-up stock picking approach. It conducts in-house research to make its investments. K2 Asset Management Holdings was founded in July 1999 and is based in Melbourne, Australia with additional office in Cottesloe, Australia, Sydney, Australia.","{'maxAge': 1, 'name': 'Ms. Marcela  Tirado', 'title': 'Head of Relationship Management & Corp. Services', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.065,0.063,0.063,0.067,0.065,0.063,0.063,0.067,0.01,0.1538,1687996800,1.368243,1.6750001,406251,406251,89420,74442,74442,0.067,0.07,0,0,16152695,0.04,0.08,8.165527,0.07375,0.0593675,0.0,0.0,AUD,6623669,-0.97732,80835866,241084992,0.72765,0.00415,0.036,1.8611113,1688083200,1719705600,1688083200,-1933298,-0.01,0.04,3.348,-3.544,ASX,EQUITY,KAM.AX,KAM.AX,KASSET MGT FPO,K2 Asset Management Holdings Ltd,1196290800,Australia/Sydney,AEST,36000000,0.067,none,9048018,0.038,-1869114,1150,5.97,6.106,1978157,0.013,0.008,-0.107650004,-0.19943,-853636,-765364,-1691913,0.087,-0.43153,-0.94488,-0.96440005,AUD,
8,Level 32,101 Collins Street,Melbourne,VIC,3000,Australia,61 3 9691 6111,61 3 9691 6170,https://www.k2am.com.au,Asset Management,Financial Services,"K2 Asset Management Holdings Ltd. is a publicly owned investment manager. The firm provides its services to retail, wholesale and institutional investors. It manages equity mutual funds for its clients. The firm invests in the public equity markets across the globe. K2 employs a top-down approach along with bottom-up stock picking approach. It conducts in-house research to make its investments. K2 Asset Management Holdings was founded in July 1999 and is based in Melbourne, Australia with additional office in Cottesloe, Australia, Sydney, Australia.","{'maxAge': 1, 'name': 'Ms. Caroline  Purtell B.A., L.L.B., L.L.M.', 'title': 'Joint-Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.065,0.063,0.063,0.067,0.065,0.063,0.063,0.067,0.01,0.1538,1687996800,1.368243,1.6750001,406251,406251,89420,74442,74442,0.067,0.07,0,0,16152695,0.04,0.08,8.165527,0.07375,0.0593675,0.0,0.0,AUD,6623669,-0.97732,80835866,241084992,0.72765,0.00415,0.036,1.8611113,1688083200,1719705600,1688083200,-1933298,-0.01,0.04,3.348,-3.544,ASX,EQUITY,KAM.AX,KAM.AX,KASSET MGT FPO,K2 Asset Management Holdings Ltd,1196290800,Australia/Sydney,AEST,36000000,0.067,none,9048018,0.038,-1869114,1150,5.97,6.106,1978157,0.013,0.008,-0.107650004,-0.19943,-853636,-765364,-1691913,0.087,-0.43153,-0.94488,-0.96440005,AUD,
