,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Gjerdrums vei 19,Oslo,0484,Norway,47 91 90 91 45,https://www.otellocorp.com,Advertising Agencies,Communication Services,"Otello Corporation ASA provides cloud-based network solutions for mobile operators. It offers RocketColony, which enables mobile operators to optimize their network performance and quality, as well as operates as a mobile media and entertainment company. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. The company was incorporated in 1995 and is based in Oslo, Norway.",5,"{'maxAge': 1, 'name': 'Mr. Lars Rahbaek Boilesen', 'age': 55, 'title': 'Chief Exec. Officer', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 780190, 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,1,9,1693526400,1672444800,86400,4,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,1660003200,7.1264,1.086711,2.4533331,1308,1308,21,0,0,0.0,0.0,0,0,67905648,0.02,0.9,679.05646,0.736,0.75933,0.0,0.0,USD,49342048,275.0,54137518,88593696,0.08738,0.73640996,1.26,0.584127,1672444800,1703980800,1688083200,2.447,27200000,0.3,493.42,-14.952,PNK,EQUITY,OPESF,OPESF,OTELLO CORPORATION ASA,Otello Corporation ASA,1397741400,America/New_York,EDT,-14400000,0.736,none,17600000,0.194,-3300000,100000,8.864,8.864,100000,0.087,0.001,-0.01164,0.13512,-2000000,-1575000,-900000,2.635,0.0,0.0,-38.0,USD,
1,Gjerdrums vei 19,Oslo,0484,Norway,47 91 90 91 45,https://www.otellocorp.com,Advertising Agencies,Communication Services,"Otello Corporation ASA provides cloud-based network solutions for mobile operators. It offers RocketColony, which enables mobile operators to optimize their network performance and quality, as well as operates as a mobile media and entertainment company. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. The company was incorporated in 1995 and is based in Oslo, Norway.",5,"{'maxAge': 1, 'name': 'Mr. Petter  Lade', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 278480, 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,1,9,1693526400,1672444800,86400,4,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,1660003200,7.1264,1.086711,2.4533331,1308,1308,21,0,0,0.0,0.0,0,0,67905648,0.02,0.9,679.05646,0.736,0.75933,0.0,0.0,USD,49342048,275.0,54137518,88593696,0.08738,0.73640996,1.26,0.584127,1672444800,1703980800,1688083200,2.447,27200000,0.3,493.42,-14.952,PNK,EQUITY,OPESF,OPESF,OTELLO CORPORATION ASA,Otello Corporation ASA,1397741400,America/New_York,EDT,-14400000,0.736,none,17600000,0.194,-3300000,100000,8.864,8.864,100000,0.087,0.001,-0.01164,0.13512,-2000000,-1575000,-900000,2.635,0.0,0.0,-38.0,USD,
2,Gjerdrums vei 19,Oslo,0484,Norway,47 91 90 91 45,https://www.otellocorp.com,Advertising Agencies,Communication Services,"Otello Corporation ASA provides cloud-based network solutions for mobile operators. It offers RocketColony, which enables mobile operators to optimize their network performance and quality, as well as operates as a mobile media and entertainment company. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. The company was incorporated in 1995 and is based in Oslo, Norway.",5,"{'maxAge': 1, 'name': 'Mr. Andrzej  Dzius', 'title': 'Chief Technology Officer of AdColony', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,1,9,1693526400,1672444800,86400,4,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,1660003200,7.1264,1.086711,2.4533331,1308,1308,21,0,0,0.0,0.0,0,0,67905648,0.02,0.9,679.05646,0.736,0.75933,0.0,0.0,USD,49342048,275.0,54137518,88593696,0.08738,0.73640996,1.26,0.584127,1672444800,1703980800,1688083200,2.447,27200000,0.3,493.42,-14.952,PNK,EQUITY,OPESF,OPESF,OTELLO CORPORATION ASA,Otello Corporation ASA,1397741400,America/New_York,EDT,-14400000,0.736,none,17600000,0.194,-3300000,100000,8.864,8.864,100000,0.087,0.001,-0.01164,0.13512,-2000000,-1575000,-900000,2.635,0.0,0.0,-38.0,USD,
3,Gjerdrums vei 19,Oslo,0484,Norway,47 91 90 91 45,https://www.otellocorp.com,Advertising Agencies,Communication Services,"Otello Corporation ASA provides cloud-based network solutions for mobile operators. It offers RocketColony, which enables mobile operators to optimize their network performance and quality, as well as operates as a mobile media and entertainment company. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. The company was incorporated in 1995 and is based in Oslo, Norway.",5,"{'maxAge': 1, 'name': 'Mr. Jason  Hoida', 'title': 'Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,1,9,1693526400,1672444800,86400,4,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,1660003200,7.1264,1.086711,2.4533331,1308,1308,21,0,0,0.0,0.0,0,0,67905648,0.02,0.9,679.05646,0.736,0.75933,0.0,0.0,USD,49342048,275.0,54137518,88593696,0.08738,0.73640996,1.26,0.584127,1672444800,1703980800,1688083200,2.447,27200000,0.3,493.42,-14.952,PNK,EQUITY,OPESF,OPESF,OTELLO CORPORATION ASA,Otello Corporation ASA,1397741400,America/New_York,EDT,-14400000,0.736,none,17600000,0.194,-3300000,100000,8.864,8.864,100000,0.087,0.001,-0.01164,0.13512,-2000000,-1575000,-900000,2.635,0.0,0.0,-38.0,USD,
4,Gjerdrums vei 19,Oslo,0484,Norway,47 91 90 91 45,https://www.otellocorp.com,Advertising Agencies,Communication Services,"Otello Corporation ASA provides cloud-based network solutions for mobile operators. It offers RocketColony, which enables mobile operators to optimize their network performance and quality, as well as operates as a mobile media and entertainment company. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. The company was incorporated in 1995 and is based in Oslo, Norway.",5,"{'maxAge': 1, 'name': 'Karin Greve-Isdahl Flaa', 'title': 'VP of Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,1,9,1693526400,1672444800,86400,4,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,1660003200,7.1264,1.086711,2.4533331,1308,1308,21,0,0,0.0,0.0,0,0,67905648,0.02,0.9,679.05646,0.736,0.75933,0.0,0.0,USD,49342048,275.0,54137518,88593696,0.08738,0.73640996,1.26,0.584127,1672444800,1703980800,1688083200,2.447,27200000,0.3,493.42,-14.952,PNK,EQUITY,OPESF,OPESF,OTELLO CORPORATION ASA,Otello Corporation ASA,1397741400,America/New_York,EDT,-14400000,0.736,none,17600000,0.194,-3300000,100000,8.864,8.864,100000,0.087,0.001,-0.01164,0.13512,-2000000,-1575000,-900000,2.635,0.0,0.0,-38.0,USD,
5,Gjerdrums vei 19,Oslo,0484,Norway,47 91 90 91 45,https://www.otellocorp.com,Advertising Agencies,Communication Services,"Otello Corporation ASA provides cloud-based network solutions for mobile operators. It offers RocketColony, which enables mobile operators to optimize their network performance and quality, as well as operates as a mobile media and entertainment company. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. The company was incorporated in 1995 and is based in Oslo, Norway.",5,"{'maxAge': 1, 'name': 'Mr. Sean  Darcy', 'title': 'VP of Global Marketing and Distribution', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,1,9,1693526400,1672444800,86400,4,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,1660003200,7.1264,1.086711,2.4533331,1308,1308,21,0,0,0.0,0.0,0,0,67905648,0.02,0.9,679.05646,0.736,0.75933,0.0,0.0,USD,49342048,275.0,54137518,88593696,0.08738,0.73640996,1.26,0.584127,1672444800,1703980800,1688083200,2.447,27200000,0.3,493.42,-14.952,PNK,EQUITY,OPESF,OPESF,OTELLO CORPORATION ASA,Otello Corporation ASA,1397741400,America/New_York,EDT,-14400000,0.736,none,17600000,0.194,-3300000,100000,8.864,8.864,100000,0.087,0.001,-0.01164,0.13512,-2000000,-1575000,-900000,2.635,0.0,0.0,-38.0,USD,
6,Gjerdrums vei 19,Oslo,0484,Norway,47 91 90 91 45,https://www.otellocorp.com,Advertising Agencies,Communication Services,"Otello Corporation ASA provides cloud-based network solutions for mobile operators. It offers RocketColony, which enables mobile operators to optimize their network performance and quality, as well as operates as a mobile media and entertainment company. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. The company was incorporated in 1995 and is based in Oslo, Norway.",5,"{'maxAge': 1, 'name': 'Mr. Vikas  Gulati', 'title': 'EVP of Global Performance', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,1,9,1693526400,1672444800,86400,4,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,1660003200,7.1264,1.086711,2.4533331,1308,1308,21,0,0,0.0,0.0,0,0,67905648,0.02,0.9,679.05646,0.736,0.75933,0.0,0.0,USD,49342048,275.0,54137518,88593696,0.08738,0.73640996,1.26,0.584127,1672444800,1703980800,1688083200,2.447,27200000,0.3,493.42,-14.952,PNK,EQUITY,OPESF,OPESF,OTELLO CORPORATION ASA,Otello Corporation ASA,1397741400,America/New_York,EDT,-14400000,0.736,none,17600000,0.194,-3300000,100000,8.864,8.864,100000,0.087,0.001,-0.01164,0.13512,-2000000,-1575000,-900000,2.635,0.0,0.0,-38.0,USD,
7,Gjerdrums vei 19,Oslo,0484,Norway,47 91 90 91 45,https://www.otellocorp.com,Advertising Agencies,Communication Services,"Otello Corporation ASA provides cloud-based network solutions for mobile operators. It offers RocketColony, which enables mobile operators to optimize their network performance and quality, as well as operates as a mobile media and entertainment company. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. The company was incorporated in 1995 and is based in Oslo, Norway.",5,"{'maxAge': 1, 'name': 'Mr. Pedro Santos Ripper', 'age': 49, 'title': 'Chief Exec. Officer of Bemobi', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,1,9,1693526400,1672444800,86400,4,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,1660003200,7.1264,1.086711,2.4533331,1308,1308,21,0,0,0.0,0.0,0,0,67905648,0.02,0.9,679.05646,0.736,0.75933,0.0,0.0,USD,49342048,275.0,54137518,88593696,0.08738,0.73640996,1.26,0.584127,1672444800,1703980800,1688083200,2.447,27200000,0.3,493.42,-14.952,PNK,EQUITY,OPESF,OPESF,OTELLO CORPORATION ASA,Otello Corporation ASA,1397741400,America/New_York,EDT,-14400000,0.736,none,17600000,0.194,-3300000,100000,8.864,8.864,100000,0.087,0.001,-0.01164,0.13512,-2000000,-1575000,-900000,2.635,0.0,0.0,-38.0,USD,
8,Gjerdrums vei 19,Oslo,0484,Norway,47 91 90 91 45,https://www.otellocorp.com,Advertising Agencies,Communication Services,"Otello Corporation ASA provides cloud-based network solutions for mobile operators. It offers RocketColony, which enables mobile operators to optimize their network performance and quality, as well as operates as a mobile media and entertainment company. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. The company was incorporated in 1995 and is based in Oslo, Norway.",5,"{'maxAge': 1, 'name': 'Mr. Geir  Evenshaug', 'title': 'External Corp. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,1,9,1693526400,1672444800,86400,4,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,1660003200,7.1264,1.086711,2.4533331,1308,1308,21,0,0,0.0,0.0,0,0,67905648,0.02,0.9,679.05646,0.736,0.75933,0.0,0.0,USD,49342048,275.0,54137518,88593696,0.08738,0.73640996,1.26,0.584127,1672444800,1703980800,1688083200,2.447,27200000,0.3,493.42,-14.952,PNK,EQUITY,OPESF,OPESF,OTELLO CORPORATION ASA,Otello Corporation ASA,1397741400,America/New_York,EDT,-14400000,0.736,none,17600000,0.194,-3300000,100000,8.864,8.864,100000,0.087,0.001,-0.01164,0.13512,-2000000,-1575000,-900000,2.635,0.0,0.0,-38.0,USD,
