,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,630 Fifth Avenue,Suite 2260,New York,NY,10020,United States,801-214-7800,https://www.myrexis.com,Shell Companies,Financial Services,"Myrexis, Inc. focuses on identifying, evaluating, and making financial investments in life sciences assets. The company was formerly known as Myriad Pharmaceuticals, Inc. and changed its name to Myrexis, Inc. in July 2010. Myrexis, Inc. is headquartered in New York, New York.",1,"{'maxAge': 1, 'name': 'Mr. Jonathan M. Couchman', 'age': 52, 'title': 'Chairman, CEO, Pres, CFO & Principal Accounting Officer', 'yearBorn': 1970, 'fiscalYear': 2013, 'totalPay': 1, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,1361232000,0.0,2.650069,118,118,1652,1125,1125,0.0,0.0,0,0,4137474,0.0003,0.0041,0.003298,0.0017405,0.0,0.0,USD,-1068635,0.0,34479100,48448,110225,1355443200,1358208000,0.0018000001,0.0,0.012560001,0.39,0.0018000001,0.034,0.12058823,1372550400,1404086400,1372550400,-11621000,-0.02,0.099,PNK,EQUITY,MYRX,MYRX,MYREXIS INC,"Myrexis, Inc.",1244813400,America/New_York,EDT,-14400000,0.0041,none,1210000,0.035,-10805000,0,16.351,16.716,-0.15061,-0.25672,-7309000,-12972000,0.0,0.0,0.0,USD,
