,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,3 Ord Street,Level 1,West Perth,WA,6005,Australia,61 8 6167 6600,61 8 6167 6649,https://poseidon-nickel.com.au,Other Industrial Metals & Mining,Basic Materials,"Poseidon Nickel Limited engages in the exploration, development, mining, and production of mineral properties in Australia. The company primarily explores for nickel and gold deposits. It holds interests in the Mt Windarra, Black Swan, and Lake Johnston nickel projects located in Western Australia. The company was formerly known as Niagara Mining Limited and changed its name to Poseidon Nickel Limited in 2007. Poseidon Nickel Limited was incorporated in 1993 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Peter John Harold AFAICD', 'age': 59, 'title': 'MD, CEO & Director', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 395390, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.804804,30000,30000,11160,3333,3333,0.0,0.0,0,0,45314696,0.0001,0.07,-394.04083,0.01909,0.0288355,0.0,0.0,USD,19772310,0.0,2838144887,3708179968,0.21845,0.012309999,0.024,0.41666666,1656547200,1688083200,1672444800,-11665000,-0.0,-171.933,-1.718,PNK,EQUITY,PSDNF,PSDNF,POSEIDON NICKEL,Poseidon Nickel Limited,1535117400,America/New_York,EDT,-14400000,0.01,none,14714000,0.004,-11511000,446000,6.527,6.527,-115000,0.548,-0.0,-0.05052,-0.14326,-18286000,-10491000,-0.637,0.0,0.0,102.51304,AUD,
1,3 Ord Street,Level 1,West Perth,WA,6005,Australia,61 8 6167 6600,61 8 6167 6649,https://poseidon-nickel.com.au,Other Industrial Metals & Mining,Basic Materials,"Poseidon Nickel Limited engages in the exploration, development, mining, and production of mineral properties in Australia. The company primarily explores for nickel and gold deposits. It holds interests in the Mt Windarra, Black Swan, and Lake Johnston nickel projects located in Western Australia. The company was formerly known as Niagara Mining Limited and changed its name to Poseidon Nickel Limited in 2007. Poseidon Nickel Limited was incorporated in 1993 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Brendan  Shalders', 'title': 'CFO & Joint Company Sec.', 'fiscalYear': 2022, 'totalPay': 230060, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.804804,30000,30000,11160,3333,3333,0.0,0.0,0,0,45314696,0.0001,0.07,-394.04083,0.01909,0.0288355,0.0,0.0,USD,19772310,0.0,2838144887,3708179968,0.21845,0.012309999,0.024,0.41666666,1656547200,1688083200,1672444800,-11665000,-0.0,-171.933,-1.718,PNK,EQUITY,PSDNF,PSDNF,POSEIDON NICKEL,Poseidon Nickel Limited,1535117400,America/New_York,EDT,-14400000,0.01,none,14714000,0.004,-11511000,446000,6.527,6.527,-115000,0.548,-0.0,-0.05052,-0.14326,-18286000,-10491000,-0.637,0.0,0.0,102.51304,AUD,
2,3 Ord Street,Level 1,West Perth,WA,6005,Australia,61 8 6167 6600,61 8 6167 6649,https://poseidon-nickel.com.au,Other Industrial Metals & Mining,Basic Materials,"Poseidon Nickel Limited engages in the exploration, development, mining, and production of mineral properties in Australia. The company primarily explores for nickel and gold deposits. It holds interests in the Mt Windarra, Black Swan, and Lake Johnston nickel projects located in Western Australia. The company was formerly known as Niagara Mining Limited and changed its name to Poseidon Nickel Limited in 2007. Poseidon Nickel Limited was incorporated in 1993 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Mr. D.  Maxton', 'title': 'Project Director', 'fiscalYear': 2022, 'totalPay': 214541, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.804804,30000,30000,11160,3333,3333,0.0,0.0,0,0,45314696,0.0001,0.07,-394.04083,0.01909,0.0288355,0.0,0.0,USD,19772310,0.0,2838144887,3708179968,0.21845,0.012309999,0.024,0.41666666,1656547200,1688083200,1672444800,-11665000,-0.0,-171.933,-1.718,PNK,EQUITY,PSDNF,PSDNF,POSEIDON NICKEL,Poseidon Nickel Limited,1535117400,America/New_York,EDT,-14400000,0.01,none,14714000,0.004,-11511000,446000,6.527,6.527,-115000,0.548,-0.0,-0.05052,-0.14326,-18286000,-10491000,-0.637,0.0,0.0,102.51304,AUD,
3,3 Ord Street,Level 1,West Perth,WA,6005,Australia,61 8 6167 6600,61 8 6167 6649,https://poseidon-nickel.com.au,Other Industrial Metals & Mining,Basic Materials,"Poseidon Nickel Limited engages in the exploration, development, mining, and production of mineral properties in Australia. The company primarily explores for nickel and gold deposits. It holds interests in the Mt Windarra, Black Swan, and Lake Johnston nickel projects located in Western Australia. The company was formerly known as Niagara Mining Limited and changed its name to Poseidon Nickel Limited in 2007. Poseidon Nickel Limited was incorporated in 1993 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Mr. C.  Jones', 'title': 'Gen. Mang. Mining', 'fiscalYear': 2022, 'totalPay': 235825, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.804804,30000,30000,11160,3333,3333,0.0,0.0,0,0,45314696,0.0001,0.07,-394.04083,0.01909,0.0288355,0.0,0.0,USD,19772310,0.0,2838144887,3708179968,0.21845,0.012309999,0.024,0.41666666,1656547200,1688083200,1672444800,-11665000,-0.0,-171.933,-1.718,PNK,EQUITY,PSDNF,PSDNF,POSEIDON NICKEL,Poseidon Nickel Limited,1535117400,America/New_York,EDT,-14400000,0.01,none,14714000,0.004,-11511000,446000,6.527,6.527,-115000,0.548,-0.0,-0.05052,-0.14326,-18286000,-10491000,-0.637,0.0,0.0,102.51304,AUD,
4,3 Ord Street,Level 1,West Perth,WA,6005,Australia,61 8 6167 6600,61 8 6167 6649,https://poseidon-nickel.com.au,Other Industrial Metals & Mining,Basic Materials,"Poseidon Nickel Limited engages in the exploration, development, mining, and production of mineral properties in Australia. The company primarily explores for nickel and gold deposits. It holds interests in the Mt Windarra, Black Swan, and Lake Johnston nickel projects located in Western Australia. The company was formerly known as Niagara Mining Limited and changed its name to Poseidon Nickel Limited in 2007. Poseidon Nickel Limited was incorporated in 1993 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Mr. John  Hicks', 'title': 'Independent Geological Consultant', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.804804,30000,30000,11160,3333,3333,0.0,0.0,0,0,45314696,0.0001,0.07,-394.04083,0.01909,0.0288355,0.0,0.0,USD,19772310,0.0,2838144887,3708179968,0.21845,0.012309999,0.024,0.41666666,1656547200,1688083200,1672444800,-11665000,-0.0,-171.933,-1.718,PNK,EQUITY,PSDNF,PSDNF,POSEIDON NICKEL,Poseidon Nickel Limited,1535117400,America/New_York,EDT,-14400000,0.01,none,14714000,0.004,-11511000,446000,6.527,6.527,-115000,0.548,-0.0,-0.05052,-0.14326,-18286000,-10491000,-0.637,0.0,0.0,102.51304,AUD,
5,3 Ord Street,Level 1,West Perth,WA,6005,Australia,61 8 6167 6600,61 8 6167 6649,https://poseidon-nickel.com.au,Other Industrial Metals & Mining,Basic Materials,"Poseidon Nickel Limited engages in the exploration, development, mining, and production of mineral properties in Australia. The company primarily explores for nickel and gold deposits. It holds interests in the Mt Windarra, Black Swan, and Lake Johnston nickel projects located in Western Australia. The company was formerly known as Niagara Mining Limited and changed its name to Poseidon Nickel Limited in 2007. Poseidon Nickel Limited was incorporated in 1993 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Ms. Karyn  Parker', 'title': 'Sr. Exploration Geologist', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.804804,30000,30000,11160,3333,3333,0.0,0.0,0,0,45314696,0.0001,0.07,-394.04083,0.01909,0.0288355,0.0,0.0,USD,19772310,0.0,2838144887,3708179968,0.21845,0.012309999,0.024,0.41666666,1656547200,1688083200,1672444800,-11665000,-0.0,-171.933,-1.718,PNK,EQUITY,PSDNF,PSDNF,POSEIDON NICKEL,Poseidon Nickel Limited,1535117400,America/New_York,EDT,-14400000,0.01,none,14714000,0.004,-11511000,446000,6.527,6.527,-115000,0.548,-0.0,-0.05052,-0.14326,-18286000,-10491000,-0.637,0.0,0.0,102.51304,AUD,
6,3 Ord Street,Level 1,West Perth,WA,6005,Australia,61 8 6167 6600,61 8 6167 6649,https://poseidon-nickel.com.au,Other Industrial Metals & Mining,Basic Materials,"Poseidon Nickel Limited engages in the exploration, development, mining, and production of mineral properties in Australia. The company primarily explores for nickel and gold deposits. It holds interests in the Mt Windarra, Black Swan, and Lake Johnston nickel projects located in Western Australia. The company was formerly known as Niagara Mining Limited and changed its name to Poseidon Nickel Limited in 2007. Poseidon Nickel Limited was incorporated in 1993 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Ms. Andrea Simone Betti A.C.I.S., C.A., M.B.A.', 'title': 'Joint Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.804804,30000,30000,11160,3333,3333,0.0,0.0,0,0,45314696,0.0001,0.07,-394.04083,0.01909,0.0288355,0.0,0.0,USD,19772310,0.0,2838144887,3708179968,0.21845,0.012309999,0.024,0.41666666,1656547200,1688083200,1672444800,-11665000,-0.0,-171.933,-1.718,PNK,EQUITY,PSDNF,PSDNF,POSEIDON NICKEL,Poseidon Nickel Limited,1535117400,America/New_York,EDT,-14400000,0.01,none,14714000,0.004,-11511000,446000,6.527,6.527,-115000,0.548,-0.0,-0.05052,-0.14326,-18286000,-10491000,-0.637,0.0,0.0,102.51304,AUD,
