,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,revenuePerShare,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Express Towers,8th Floor Nariman Point,Mumbai,400021,India,91 22 2288 5959,91 22 2288 6393,https://www.jbfindia.com,Textile Manufacturing,Consumer Cyclical,"JBF Industries Limited, together with its subsidiaries, manufactures and sells polyester chips, and polyester and processed yarns in India and internationally. It offers textile and film grade polyester chips, bottle grade polyethylene terephthalate, fully draw and partially oriented yarns, and polyester textured yarn/sewing thread products. The company was incorporated in 1982 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Ms. Ujjwala Girish Apte', 'age': 65, 'title': 'Company Sec., Compliance Officer & Exec. Director', 'yearBorn': 1957, 'fiscalYear': 2022, 'totalPay': 5413000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,1505347200,0.0,0.79355,0.032926086,28117,28117,14544,8478,8478,0.0,0.0,0,0,312750624,2.9,13.4,0.050636396,3.437,5.8145,0.0,0.0,INR,23903127552,-0.54226,45545086,81871800,0.23126,0.02471,-346.576,1680220800,1711843200,1688083200,-3349199872,-40.91,115.41,3.87,-41.616,NSI,EQUITY,JBFIND.NS,JBFIND.NS,JBF INDUSTRIES,JBF Industries Limited,1077680700,Asia/Kolkata,IST,19800000,3.8,none,6400000,0.078,-574374976,23598399488,6176399872,75.44,2847900000,-0.996,0.1487,-0.093,-0.08866,INR,
1,Express Towers,8th Floor Nariman Point,Mumbai,400021,India,91 22 2288 5959,91 22 2288 6393,https://www.jbfindia.com,Textile Manufacturing,Consumer Cyclical,"JBF Industries Limited, together with its subsidiaries, manufactures and sells polyester chips, and polyester and processed yarns in India and internationally. It offers textile and film grade polyester chips, bottle grade polyethylene terephthalate, fully draw and partially oriented yarns, and polyester textured yarn/sewing thread products. The company was incorporated in 1982 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Seetharam N. Shetty', 'title': 'Additional Exec. Director', 'fiscalYear': 2022, 'totalPay': 6501000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,1505347200,0.0,0.79355,0.032926086,28117,28117,14544,8478,8478,0.0,0.0,0,0,312750624,2.9,13.4,0.050636396,3.437,5.8145,0.0,0.0,INR,23903127552,-0.54226,45545086,81871800,0.23126,0.02471,-346.576,1680220800,1711843200,1688083200,-3349199872,-40.91,115.41,3.87,-41.616,NSI,EQUITY,JBFIND.NS,JBFIND.NS,JBF INDUSTRIES,JBF Industries Limited,1077680700,Asia/Kolkata,IST,19800000,3.8,none,6400000,0.078,-574374976,23598399488,6176399872,75.44,2847900000,-0.996,0.1487,-0.093,-0.08866,INR,
2,Express Towers,8th Floor Nariman Point,Mumbai,400021,India,91 22 2288 5959,91 22 2288 6393,https://www.jbfindia.com,Textile Manufacturing,Consumer Cyclical,"JBF Industries Limited, together with its subsidiaries, manufactures and sells polyester chips, and polyester and processed yarns in India and internationally. It offers textile and film grade polyester chips, bottle grade polyethylene terephthalate, fully draw and partially oriented yarns, and polyester textured yarn/sewing thread products. The company was incorporated in 1982 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Yash S. Gupta', 'title': 'Director of Production & Exec. Director', 'fiscalYear': 2022, 'totalPay': 4683000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,1505347200,0.0,0.79355,0.032926086,28117,28117,14544,8478,8478,0.0,0.0,0,0,312750624,2.9,13.4,0.050636396,3.437,5.8145,0.0,0.0,INR,23903127552,-0.54226,45545086,81871800,0.23126,0.02471,-346.576,1680220800,1711843200,1688083200,-3349199872,-40.91,115.41,3.87,-41.616,NSI,EQUITY,JBFIND.NS,JBFIND.NS,JBF INDUSTRIES,JBF Industries Limited,1077680700,Asia/Kolkata,IST,19800000,3.8,none,6400000,0.078,-574374976,23598399488,6176399872,75.44,2847900000,-0.996,0.1487,-0.093,-0.08866,INR,
3,Express Towers,8th Floor Nariman Point,Mumbai,400021,India,91 22 2288 5959,91 22 2288 6393,https://www.jbfindia.com,Textile Manufacturing,Consumer Cyclical,"JBF Industries Limited, together with its subsidiaries, manufactures and sells polyester chips, and polyester and processed yarns in India and internationally. It offers textile and film grade polyester chips, bottle grade polyethylene terephthalate, fully draw and partially oriented yarns, and polyester textured yarn/sewing thread products. The company was incorporated in 1982 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Pravin  Prajapati', 'age': 41, 'title': 'Gen. Mang. of Fin.', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,1505347200,0.0,0.79355,0.032926086,28117,28117,14544,8478,8478,0.0,0.0,0,0,312750624,2.9,13.4,0.050636396,3.437,5.8145,0.0,0.0,INR,23903127552,-0.54226,45545086,81871800,0.23126,0.02471,-346.576,1680220800,1711843200,1688083200,-3349199872,-40.91,115.41,3.87,-41.616,NSI,EQUITY,JBFIND.NS,JBFIND.NS,JBF INDUSTRIES,JBF Industries Limited,1077680700,Asia/Kolkata,IST,19800000,3.8,none,6400000,0.078,-574374976,23598399488,6176399872,75.44,2847900000,-0.996,0.1487,-0.093,-0.08866,INR,
