,address1,address2,city,state,zip,country,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,750 West Pender Street,Suite 250,Vancouver,BC,V6C 2T7,Canada,https://www.torrentgoldinc.com,Other Precious Metals & Mining,Basic Materials,"Torrent Gold Inc., a resource exploration company, acquires, explores for, and evaluates mineral properties in Canada and the United States. It explores for silver, gold, copper, zinc, and base metal properties. The company was formerly known as Raindrop Ventures Inc. and changed its name to Torrent Gold Inc. in April 2022. Torrent Gold Inc. was incorporated in 2018 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Alexander Gregory Kunz', 'age': 38, 'title': 'Pres, CEO & Director', 'yearBorn': 1984, 'fiscalYear': 2023, 'totalPay': 121584, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.0565,0.0575,0.0575,0.0575,0.0565,0.0575,0.0575,0.0575,0.0,1.054109,500,500,0,0,0,0.0675,0.12,1422624,0.049,0.208,0.07153,0.1262725,0.0,0.0,EUR,884096,0.0,18603899,20445200,0.090059996,0.0,0.06,0.9583334,1675123200,1706659200,1682812800,-963342,-0.03,FRA,EQUITY,RV0.F,RV0.F,TORRENT GOLD INC.,Torrent Gold Inc.,1583391600,Europe/Berlin,CEST,7200000,0.0575,none,291502,0.014,0,5.286,5.286,-0.34458,-0.56993,-588535,-917038,0.0,0.0,0.0,CAD,
1,750 West Pender Street,Suite 250,Vancouver,BC,V6C 2T7,Canada,https://www.torrentgoldinc.com,Other Precious Metals & Mining,Basic Materials,"Torrent Gold Inc., a resource exploration company, acquires, explores for, and evaluates mineral properties in Canada and the United States. It explores for silver, gold, copper, zinc, and base metal properties. The company was formerly known as Raindrop Ventures Inc. and changed its name to Torrent Gold Inc. in April 2022. Torrent Gold Inc. was incorporated in 2018 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Scott C. Davis CA, CGA, CPA', 'age': 43, 'title': 'Chief Financial Officer', 'yearBorn': 1979, 'fiscalYear': 2023, 'totalPay': 47957, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.0565,0.0575,0.0575,0.0575,0.0565,0.0575,0.0575,0.0575,0.0,1.054109,500,500,0,0,0,0.0675,0.12,1422624,0.049,0.208,0.07153,0.1262725,0.0,0.0,EUR,884096,0.0,18603899,20445200,0.090059996,0.0,0.06,0.9583334,1675123200,1706659200,1682812800,-963342,-0.03,FRA,EQUITY,RV0.F,RV0.F,TORRENT GOLD INC.,Torrent Gold Inc.,1583391600,Europe/Berlin,CEST,7200000,0.0575,none,291502,0.014,0,5.286,5.286,-0.34458,-0.56993,-588535,-917038,0.0,0.0,0.0,CAD,
2,750 West Pender Street,Suite 250,Vancouver,BC,V6C 2T7,Canada,https://www.torrentgoldinc.com,Other Precious Metals & Mining,Basic Materials,"Torrent Gold Inc., a resource exploration company, acquires, explores for, and evaluates mineral properties in Canada and the United States. It explores for silver, gold, copper, zinc, and base metal properties. The company was formerly known as Raindrop Ventures Inc. and changed its name to Torrent Gold Inc. in April 2022. Torrent Gold Inc. was incorporated in 2018 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Satvir Singh Dhillon', 'age': 55, 'title': 'Corp. Sec. & Director', 'yearBorn': 1967, 'fiscalYear': 2023, 'totalPay': 44316, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.0565,0.0575,0.0575,0.0575,0.0565,0.0575,0.0575,0.0575,0.0,1.054109,500,500,0,0,0,0.0675,0.12,1422624,0.049,0.208,0.07153,0.1262725,0.0,0.0,EUR,884096,0.0,18603899,20445200,0.090059996,0.0,0.06,0.9583334,1675123200,1706659200,1682812800,-963342,-0.03,FRA,EQUITY,RV0.F,RV0.F,TORRENT GOLD INC.,Torrent Gold Inc.,1583391600,Europe/Berlin,CEST,7200000,0.0575,none,291502,0.014,0,5.286,5.286,-0.34458,-0.56993,-588535,-917038,0.0,0.0,0.0,CAD,
3,750 West Pender Street,Suite 250,Vancouver,BC,V6C 2T7,Canada,https://www.torrentgoldinc.com,Other Precious Metals & Mining,Basic Materials,"Torrent Gold Inc., a resource exploration company, acquires, explores for, and evaluates mineral properties in Canada and the United States. It explores for silver, gold, copper, zinc, and base metal properties. The company was formerly known as Raindrop Ventures Inc. and changed its name to Torrent Gold Inc. in April 2022. Torrent Gold Inc. was incorporated in 2018 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. G. Peter Parsley P.Geo.', 'title': 'VP of Exploration', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.0565,0.0575,0.0575,0.0575,0.0565,0.0575,0.0575,0.0575,0.0,1.054109,500,500,0,0,0,0.0675,0.12,1422624,0.049,0.208,0.07153,0.1262725,0.0,0.0,EUR,884096,0.0,18603899,20445200,0.090059996,0.0,0.06,0.9583334,1675123200,1706659200,1682812800,-963342,-0.03,FRA,EQUITY,RV0.F,RV0.F,TORRENT GOLD INC.,Torrent Gold Inc.,1583391600,Europe/Berlin,CEST,7200000,0.0575,none,291502,0.014,0,5.286,5.286,-0.34458,-0.56993,-588535,-917038,0.0,0.0,0.0,CAD,
