,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Breakspear Park,Unit C2 Breakspear Way,Hemel Hempstead,HP2 TZ,United Kingdom,44 14 4284 9100,44 14 4226 7241,https://www.lathamtimber.co.uk,Lumber & Wood Production,Basic Materials,"James Latham plc, together with its subsidiaries, engages in the importing and distribution of timber, panels, and decorative surfaces in the United Kingdom, the Republic of Ireland, rest of Europe, and internationally. The company offers panels, melamine, veneer, laminates, washroom collection, solid surface products, door blanks, plastics, hardwoods, engineered timber products, softwoods, flooring products, decking and timber cladding products, modified timbers and panels, fire retardant panels, advanced technical panels, and treatments, as well as architectural moldings and components. It serves the construction/housing, retail, transport, exhibition, and other sectors. The company was founded in 1757 and is based in Hemel Hempstead, the United Kingdom.",543,"{'maxAge': 1, 'name': 'Mr. Andrew George Wright', 'age': 58, 'title': 'MD & Exec. Director', 'yearBorn': 1964, 'fiscalYear': 2023, 'totalPay': 359000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,1115.0,1115.55,1115.55,1142.3,1115.0,1115.55,1115.55,1142.3,0.28,0.0252,1691020800,0.14649999,1.99,0.74099,628.49164,11.853334,6805,6805,6366,4848,4848,1100.0,0.0,0,0,228834000,1050.9,1380.0,0.5603595,1202.8,1239.9625,0.281,0.00025201793,GBp,166257200,0.08795,13200360,20160000,0.46203,0.08448,9.811,114.66721,1680220800,1711843200,1672444800,-0.116,35918000,1.79,94.91,4:1,1105574400,0.407,3.565,LSE,EQUITY,LTHM.L,LTHM.L,LATHAM (JAMES) PLC ORD 25P,James Latham plc,583743600,Europe/London,BST,3600000,1125.0,1600.0,1600.0,1600.0,1600.0,none,1,62609000,3.141,46639000,6601000,3.035,4.705,408369984,3.375,20.409,0.11495,0.1998,80009000,25792000,36313000,-0.12,0.022,0.19591999,0.114209995,0.10701,GBP,
1,Breakspear Park,Unit C2 Breakspear Way,Hemel Hempstead,HP2 TZ,United Kingdom,44 14 4284 9100,44 14 4226 7241,https://www.lathamtimber.co.uk,Lumber & Wood Production,Basic Materials,"James Latham plc, together with its subsidiaries, engages in the importing and distribution of timber, panels, and decorative surfaces in the United Kingdom, the Republic of Ireland, rest of Europe, and internationally. The company offers panels, melamine, veneer, laminates, washroom collection, solid surface products, door blanks, plastics, hardwoods, engineered timber products, softwoods, flooring products, decking and timber cladding products, modified timbers and panels, fire retardant panels, advanced technical panels, and treatments, as well as architectural moldings and components. It serves the construction/housing, retail, transport, exhibition, and other sectors. The company was founded in 1757 and is based in Hemel Hempstead, the United Kingdom.",543,"{'maxAge': 1, 'name': 'Mr. David A. Dunmow B.Sc., BSc, F.C.A., FCA', 'age': 58, 'title': 'Fin. Director, Company Sec. & Exec. Director', 'yearBorn': 1964, 'fiscalYear': 2023, 'totalPay': 392000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,1115.0,1115.55,1115.55,1142.3,1115.0,1115.55,1115.55,1142.3,0.28,0.0252,1691020800,0.14649999,1.99,0.74099,628.49164,11.853334,6805,6805,6366,4848,4848,1100.0,0.0,0,0,228834000,1050.9,1380.0,0.5603595,1202.8,1239.9625,0.281,0.00025201793,GBp,166257200,0.08795,13200360,20160000,0.46203,0.08448,9.811,114.66721,1680220800,1711843200,1672444800,-0.116,35918000,1.79,94.91,4:1,1105574400,0.407,3.565,LSE,EQUITY,LTHM.L,LTHM.L,LATHAM (JAMES) PLC ORD 25P,James Latham plc,583743600,Europe/London,BST,3600000,1125.0,1600.0,1600.0,1600.0,1600.0,none,1,62609000,3.141,46639000,6601000,3.035,4.705,408369984,3.375,20.409,0.11495,0.1998,80009000,25792000,36313000,-0.12,0.022,0.19591999,0.114209995,0.10701,GBP,
2,Breakspear Park,Unit C2 Breakspear Way,Hemel Hempstead,HP2 TZ,United Kingdom,44 14 4284 9100,44 14 4226 7241,https://www.lathamtimber.co.uk,Lumber & Wood Production,Basic Materials,"James Latham plc, together with its subsidiaries, engages in the importing and distribution of timber, panels, and decorative surfaces in the United Kingdom, the Republic of Ireland, rest of Europe, and internationally. The company offers panels, melamine, veneer, laminates, washroom collection, solid surface products, door blanks, plastics, hardwoods, engineered timber products, softwoods, flooring products, decking and timber cladding products, modified timbers and panels, fire retardant panels, advanced technical panels, and treatments, as well as architectural moldings and components. It serves the construction/housing, retail, transport, exhibition, and other sectors. The company was founded in 1757 and is based in Hemel Hempstead, the United Kingdom.",543,"{'maxAge': 1, 'name': 'Mr. Piers Francis Latham B.Sc., Bsc', 'age': 50, 'title': 'Exec. Director', 'yearBorn': 1972, 'fiscalYear': 2023, 'totalPay': 342000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,1115.0,1115.55,1115.55,1142.3,1115.0,1115.55,1115.55,1142.3,0.28,0.0252,1691020800,0.14649999,1.99,0.74099,628.49164,11.853334,6805,6805,6366,4848,4848,1100.0,0.0,0,0,228834000,1050.9,1380.0,0.5603595,1202.8,1239.9625,0.281,0.00025201793,GBp,166257200,0.08795,13200360,20160000,0.46203,0.08448,9.811,114.66721,1680220800,1711843200,1672444800,-0.116,35918000,1.79,94.91,4:1,1105574400,0.407,3.565,LSE,EQUITY,LTHM.L,LTHM.L,LATHAM (JAMES) PLC ORD 25P,James Latham plc,583743600,Europe/London,BST,3600000,1125.0,1600.0,1600.0,1600.0,1600.0,none,1,62609000,3.141,46639000,6601000,3.035,4.705,408369984,3.375,20.409,0.11495,0.1998,80009000,25792000,36313000,-0.12,0.022,0.19591999,0.114209995,0.10701,GBP,
