,address1,address2,city,state,zip,country,phone,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalDebt,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,8432 East Shea Boulevard,Suite 101,Scottsdale,AZ,85260,United States,480 991 9500,Shell Companies,Financial Services,"WindGen Energy, Inc. focuses on providing access to solar energy for agriculture greenhouse energy consumers in the United States and Israel. It is involved primarily in organizational activities associated with finalizing the development of the technology and creating a final marketing plan to sell its solar power systems. The company was formerly known as InMedica Development Corporation and changed its name to WindGen Energy, Inc. in March 2010. WindGen Energy, Inc. was incorporated in 1983 and is based in Scottsdale, Arizona.",1,"{'maxAge': 1, 'name': 'Mr. Ronald  Conquest', 'age': 77, 'title': 'Chairman, CEO & CFO', 'yearBorn': 1945, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0,19.05982,Infinity,419048,419048,13046,0,0,20883,0.0002,0.015,0.000366,0.005597,0.0,0.0,USD,112655,0.0,48516232,52206700,0.07069,0.0,-0.008,1640908800,1672444800,1664496000,73481,0.0,PNK,EQUITY,WGEI,WGEI,WINDGEN ENERGY INC,"WindGen Energy, Inc.",947082600,America/New_York,EDT,-14400000,0.0004,none,68129,0.012,-5.4992,-26871,-58012,0.0,0.0,0.0,USD,
