,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,96 Morton Street,9th Floor,New York,NY,10014,United States,212 261 9000,https://world.expeditions.com,Travel Services,Consumer Cyclical,"Lindblad Expeditions Holdings, Inc. provides marine expedition adventures and travel experience worldwide. It operates through Lindblad and Land Experiences segment. Lindblad segment provides ship-based expeditions aboard customized, nimble, and intimately-scaled vessels, which offers up-close experiences in the planet's wild and remote places, and capitals of culture; and offers expedition ship which is equipped with state-of-the-art tools for in-depth exploration with infrastructure and ports, such as Antarctica and the Arctic, and places that accessed by a ship comprising Galápagos Islands, Alaska, Baja California's Sea of Cortez and Panama, and foster engagement activities. The Land Experiences segment comprises natural habitats, which provides over 100 different expedition itineraries in more than 45 countries across seven continents, with eco-conscious expeditions and nature-focused, and small-group tours including polar bear tours and bear adventure; and DuVine provides intimate group cycling and adventure tours around the world with local cycling experts as guides in local cultural, cuisine, and accommodations. This segment also offers off the beaten path including small group travel, led by local, and experienced guides with focus on wildlife, hiking national parks, and culture; and classical journey, a curated active small-group and private custom journeys centered around cinematic walks led by expert local guides over 50 countries across the world. In addition, it has an alliance with National Geographic Partners, LLC, which provides lecturers and National Geographic experts including photographers, writers, marine biologists, naturalists, field researchers, and film crews; and partnered with World Wildlife Fund to offer conservation travel. The company was founded in 1979 and is headquartered in New York, New York.",870,"{'maxAge': 1, 'name': 'Mr. Sven-Olof  Lindblad', 'age': 71, 'title': 'Founder, CEO & Co-Chair', 'yearBorn': 1951, 'fiscalYear': 2022, 'totalPay': 95000, 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,4,7,1693526400,1672444800,86400,2,8.37,8.4,7.72,8.52,8.37,8.4,7.72,8.52,0.0,2.432226,-112.85715,615842,615842,335595,320930,320930,7.95,8.03,1200,800,421299904,5.91,12.46,0.79350114,9.8692,9.86715,0.0,0.0,USD,1029545344,-0.12195,36518149,53329100,3185137,3259068,1690761600,1693440000,0.059699997,0.34977,0.7632,14.1,0.1373,-3.847,1672444800,1703980800,1688083200,-68995000,-1.27,-0.07,-0.49,1.939,26.191,NCM,EQUITY,LIND,LIND,Lindblad Expeditions Holdings I,"Lindblad Expeditions Holdings, Inc.",1372858200,America/New_York,EDT,-14400000,7.9,20.0,11.0,15.67,16.0,2.0,buy,3,142950000,2.681,39309000,624321984,0.43,0.778,530937984,9.994,-0.00405,138283000,-10543875,-1339000,0.373,0.41147,0.074039996,-0.01039,USD,
1,96 Morton Street,9th Floor,New York,NY,10014,United States,212 261 9000,https://world.expeditions.com,Travel Services,Consumer Cyclical,"Lindblad Expeditions Holdings, Inc. provides marine expedition adventures and travel experience worldwide. It operates through Lindblad and Land Experiences segment. Lindblad segment provides ship-based expeditions aboard customized, nimble, and intimately-scaled vessels, which offers up-close experiences in the planet's wild and remote places, and capitals of culture; and offers expedition ship which is equipped with state-of-the-art tools for in-depth exploration with infrastructure and ports, such as Antarctica and the Arctic, and places that accessed by a ship comprising Galápagos Islands, Alaska, Baja California's Sea of Cortez and Panama, and foster engagement activities. The Land Experiences segment comprises natural habitats, which provides over 100 different expedition itineraries in more than 45 countries across seven continents, with eco-conscious expeditions and nature-focused, and small-group tours including polar bear tours and bear adventure; and DuVine provides intimate group cycling and adventure tours around the world with local cycling experts as guides in local cultural, cuisine, and accommodations. This segment also offers off the beaten path including small group travel, led by local, and experienced guides with focus on wildlife, hiking national parks, and culture; and classical journey, a curated active small-group and private custom journeys centered around cinematic walks led by expert local guides over 50 countries across the world. In addition, it has an alliance with National Geographic Partners, LLC, which provides lecturers and National Geographic experts including photographers, writers, marine biologists, naturalists, field researchers, and film crews; and partnered with World Wildlife Fund to offer conservation travel. The company was founded in 1979 and is headquartered in New York, New York.",870,"{'maxAge': 1, 'name': 'Mr. Craig I. Felenstein', 'age': 49, 'title': 'Chief Financial Officer', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 772274, 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,4,7,1693526400,1672444800,86400,2,8.37,8.4,7.72,8.52,8.37,8.4,7.72,8.52,0.0,2.432226,-112.85715,615842,615842,335595,320930,320930,7.95,8.03,1200,800,421299904,5.91,12.46,0.79350114,9.8692,9.86715,0.0,0.0,USD,1029545344,-0.12195,36518149,53329100,3185137,3259068,1690761600,1693440000,0.059699997,0.34977,0.7632,14.1,0.1373,-3.847,1672444800,1703980800,1688083200,-68995000,-1.27,-0.07,-0.49,1.939,26.191,NCM,EQUITY,LIND,LIND,Lindblad Expeditions Holdings I,"Lindblad Expeditions Holdings, Inc.",1372858200,America/New_York,EDT,-14400000,7.9,20.0,11.0,15.67,16.0,2.0,buy,3,142950000,2.681,39309000,624321984,0.43,0.778,530937984,9.994,-0.00405,138283000,-10543875,-1339000,0.373,0.41147,0.074039996,-0.01039,USD,
2,96 Morton Street,9th Floor,New York,NY,10014,United States,212 261 9000,https://world.expeditions.com,Travel Services,Consumer Cyclical,"Lindblad Expeditions Holdings, Inc. provides marine expedition adventures and travel experience worldwide. It operates through Lindblad and Land Experiences segment. Lindblad segment provides ship-based expeditions aboard customized, nimble, and intimately-scaled vessels, which offers up-close experiences in the planet's wild and remote places, and capitals of culture; and offers expedition ship which is equipped with state-of-the-art tools for in-depth exploration with infrastructure and ports, such as Antarctica and the Arctic, and places that accessed by a ship comprising Galápagos Islands, Alaska, Baja California's Sea of Cortez and Panama, and foster engagement activities. The Land Experiences segment comprises natural habitats, which provides over 100 different expedition itineraries in more than 45 countries across seven continents, with eco-conscious expeditions and nature-focused, and small-group tours including polar bear tours and bear adventure; and DuVine provides intimate group cycling and adventure tours around the world with local cycling experts as guides in local cultural, cuisine, and accommodations. This segment also offers off the beaten path including small group travel, led by local, and experienced guides with focus on wildlife, hiking national parks, and culture; and classical journey, a curated active small-group and private custom journeys centered around cinematic walks led by expert local guides over 50 countries across the world. In addition, it has an alliance with National Geographic Partners, LLC, which provides lecturers and National Geographic experts including photographers, writers, marine biologists, naturalists, field researchers, and film crews; and partnered with World Wildlife Fund to offer conservation travel. The company was founded in 1979 and is headquartered in New York, New York.",870,"{'maxAge': 1, 'name': 'Mr. Dean  Byus III', 'age': 53, 'title': 'Chief Expedition Officer', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 544354, 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,4,7,1693526400,1672444800,86400,2,8.37,8.4,7.72,8.52,8.37,8.4,7.72,8.52,0.0,2.432226,-112.85715,615842,615842,335595,320930,320930,7.95,8.03,1200,800,421299904,5.91,12.46,0.79350114,9.8692,9.86715,0.0,0.0,USD,1029545344,-0.12195,36518149,53329100,3185137,3259068,1690761600,1693440000,0.059699997,0.34977,0.7632,14.1,0.1373,-3.847,1672444800,1703980800,1688083200,-68995000,-1.27,-0.07,-0.49,1.939,26.191,NCM,EQUITY,LIND,LIND,Lindblad Expeditions Holdings I,"Lindblad Expeditions Holdings, Inc.",1372858200,America/New_York,EDT,-14400000,7.9,20.0,11.0,15.67,16.0,2.0,buy,3,142950000,2.681,39309000,624321984,0.43,0.778,530937984,9.994,-0.00405,138283000,-10543875,-1339000,0.373,0.41147,0.074039996,-0.01039,USD,
3,96 Morton Street,9th Floor,New York,NY,10014,United States,212 261 9000,https://world.expeditions.com,Travel Services,Consumer Cyclical,"Lindblad Expeditions Holdings, Inc. provides marine expedition adventures and travel experience worldwide. It operates through Lindblad and Land Experiences segment. Lindblad segment provides ship-based expeditions aboard customized, nimble, and intimately-scaled vessels, which offers up-close experiences in the planet's wild and remote places, and capitals of culture; and offers expedition ship which is equipped with state-of-the-art tools for in-depth exploration with infrastructure and ports, such as Antarctica and the Arctic, and places that accessed by a ship comprising Galápagos Islands, Alaska, Baja California's Sea of Cortez and Panama, and foster engagement activities. The Land Experiences segment comprises natural habitats, which provides over 100 different expedition itineraries in more than 45 countries across seven continents, with eco-conscious expeditions and nature-focused, and small-group tours including polar bear tours and bear adventure; and DuVine provides intimate group cycling and adventure tours around the world with local cycling experts as guides in local cultural, cuisine, and accommodations. This segment also offers off the beaten path including small group travel, led by local, and experienced guides with focus on wildlife, hiking national parks, and culture; and classical journey, a curated active small-group and private custom journeys centered around cinematic walks led by expert local guides over 50 countries across the world. In addition, it has an alliance with National Geographic Partners, LLC, which provides lecturers and National Geographic experts including photographers, writers, marine biologists, naturalists, field researchers, and film crews; and partnered with World Wildlife Fund to offer conservation travel. The company was founded in 1979 and is headquartered in New York, New York.",870,"{'maxAge': 1, 'name': 'Mr. Noah  Brodsky', 'age': 41, 'title': 'Chief Commercial Officer', 'yearBorn': 1981, 'fiscalYear': 2022, 'totalPay': 515642, 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,4,7,1693526400,1672444800,86400,2,8.37,8.4,7.72,8.52,8.37,8.4,7.72,8.52,0.0,2.432226,-112.85715,615842,615842,335595,320930,320930,7.95,8.03,1200,800,421299904,5.91,12.46,0.79350114,9.8692,9.86715,0.0,0.0,USD,1029545344,-0.12195,36518149,53329100,3185137,3259068,1690761600,1693440000,0.059699997,0.34977,0.7632,14.1,0.1373,-3.847,1672444800,1703980800,1688083200,-68995000,-1.27,-0.07,-0.49,1.939,26.191,NCM,EQUITY,LIND,LIND,Lindblad Expeditions Holdings I,"Lindblad Expeditions Holdings, Inc.",1372858200,America/New_York,EDT,-14400000,7.9,20.0,11.0,15.67,16.0,2.0,buy,3,142950000,2.681,39309000,624321984,0.43,0.778,530937984,9.994,-0.00405,138283000,-10543875,-1339000,0.373,0.41147,0.074039996,-0.01039,USD,
4,96 Morton Street,9th Floor,New York,NY,10014,United States,212 261 9000,https://world.expeditions.com,Travel Services,Consumer Cyclical,"Lindblad Expeditions Holdings, Inc. provides marine expedition adventures and travel experience worldwide. It operates through Lindblad and Land Experiences segment. Lindblad segment provides ship-based expeditions aboard customized, nimble, and intimately-scaled vessels, which offers up-close experiences in the planet's wild and remote places, and capitals of culture; and offers expedition ship which is equipped with state-of-the-art tools for in-depth exploration with infrastructure and ports, such as Antarctica and the Arctic, and places that accessed by a ship comprising Galápagos Islands, Alaska, Baja California's Sea of Cortez and Panama, and foster engagement activities. The Land Experiences segment comprises natural habitats, which provides over 100 different expedition itineraries in more than 45 countries across seven continents, with eco-conscious expeditions and nature-focused, and small-group tours including polar bear tours and bear adventure; and DuVine provides intimate group cycling and adventure tours around the world with local cycling experts as guides in local cultural, cuisine, and accommodations. This segment also offers off the beaten path including small group travel, led by local, and experienced guides with focus on wildlife, hiking national parks, and culture; and classical journey, a curated active small-group and private custom journeys centered around cinematic walks led by expert local guides over 50 countries across the world. In addition, it has an alliance with National Geographic Partners, LLC, which provides lecturers and National Geographic experts including photographers, writers, marine biologists, naturalists, field researchers, and film crews; and partnered with World Wildlife Fund to offer conservation travel. The company was founded in 1979 and is headquartered in New York, New York.",870,"{'maxAge': 1, 'name': 'Mr. Benjamin L. Bressler', 'age': 59, 'title': 'Pres of Natural Habitat, Inc.', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 1434198, 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,4,7,1693526400,1672444800,86400,2,8.37,8.4,7.72,8.52,8.37,8.4,7.72,8.52,0.0,2.432226,-112.85715,615842,615842,335595,320930,320930,7.95,8.03,1200,800,421299904,5.91,12.46,0.79350114,9.8692,9.86715,0.0,0.0,USD,1029545344,-0.12195,36518149,53329100,3185137,3259068,1690761600,1693440000,0.059699997,0.34977,0.7632,14.1,0.1373,-3.847,1672444800,1703980800,1688083200,-68995000,-1.27,-0.07,-0.49,1.939,26.191,NCM,EQUITY,LIND,LIND,Lindblad Expeditions Holdings I,"Lindblad Expeditions Holdings, Inc.",1372858200,America/New_York,EDT,-14400000,7.9,20.0,11.0,15.67,16.0,2.0,buy,3,142950000,2.681,39309000,624321984,0.43,0.778,530937984,9.994,-0.00405,138283000,-10543875,-1339000,0.373,0.41147,0.074039996,-0.01039,USD,
5,96 Morton Street,9th Floor,New York,NY,10014,United States,212 261 9000,https://world.expeditions.com,Travel Services,Consumer Cyclical,"Lindblad Expeditions Holdings, Inc. provides marine expedition adventures and travel experience worldwide. It operates through Lindblad and Land Experiences segment. Lindblad segment provides ship-based expeditions aboard customized, nimble, and intimately-scaled vessels, which offers up-close experiences in the planet's wild and remote places, and capitals of culture; and offers expedition ship which is equipped with state-of-the-art tools for in-depth exploration with infrastructure and ports, such as Antarctica and the Arctic, and places that accessed by a ship comprising Galápagos Islands, Alaska, Baja California's Sea of Cortez and Panama, and foster engagement activities. The Land Experiences segment comprises natural habitats, which provides over 100 different expedition itineraries in more than 45 countries across seven continents, with eco-conscious expeditions and nature-focused, and small-group tours including polar bear tours and bear adventure; and DuVine provides intimate group cycling and adventure tours around the world with local cycling experts as guides in local cultural, cuisine, and accommodations. This segment also offers off the beaten path including small group travel, led by local, and experienced guides with focus on wildlife, hiking national parks, and culture; and classical journey, a curated active small-group and private custom journeys centered around cinematic walks led by expert local guides over 50 countries across the world. In addition, it has an alliance with National Geographic Partners, LLC, which provides lecturers and National Geographic experts including photographers, writers, marine biologists, naturalists, field researchers, and film crews; and partnered with World Wildlife Fund to offer conservation travel. The company was founded in 1979 and is headquartered in New York, New York.",870,"{'maxAge': 1, 'name': 'Ms. Alexis  Freeman', 'title': 'Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,4,7,1693526400,1672444800,86400,2,8.37,8.4,7.72,8.52,8.37,8.4,7.72,8.52,0.0,2.432226,-112.85715,615842,615842,335595,320930,320930,7.95,8.03,1200,800,421299904,5.91,12.46,0.79350114,9.8692,9.86715,0.0,0.0,USD,1029545344,-0.12195,36518149,53329100,3185137,3259068,1690761600,1693440000,0.059699997,0.34977,0.7632,14.1,0.1373,-3.847,1672444800,1703980800,1688083200,-68995000,-1.27,-0.07,-0.49,1.939,26.191,NCM,EQUITY,LIND,LIND,Lindblad Expeditions Holdings I,"Lindblad Expeditions Holdings, Inc.",1372858200,America/New_York,EDT,-14400000,7.9,20.0,11.0,15.67,16.0,2.0,buy,3,142950000,2.681,39309000,624321984,0.43,0.778,530937984,9.994,-0.00405,138283000,-10543875,-1339000,0.373,0.41147,0.074039996,-0.01039,USD,
6,96 Morton Street,9th Floor,New York,NY,10014,United States,212 261 9000,https://world.expeditions.com,Travel Services,Consumer Cyclical,"Lindblad Expeditions Holdings, Inc. provides marine expedition adventures and travel experience worldwide. It operates through Lindblad and Land Experiences segment. Lindblad segment provides ship-based expeditions aboard customized, nimble, and intimately-scaled vessels, which offers up-close experiences in the planet's wild and remote places, and capitals of culture; and offers expedition ship which is equipped with state-of-the-art tools for in-depth exploration with infrastructure and ports, such as Antarctica and the Arctic, and places that accessed by a ship comprising Galápagos Islands, Alaska, Baja California's Sea of Cortez and Panama, and foster engagement activities. The Land Experiences segment comprises natural habitats, which provides over 100 different expedition itineraries in more than 45 countries across seven continents, with eco-conscious expeditions and nature-focused, and small-group tours including polar bear tours and bear adventure; and DuVine provides intimate group cycling and adventure tours around the world with local cycling experts as guides in local cultural, cuisine, and accommodations. This segment also offers off the beaten path including small group travel, led by local, and experienced guides with focus on wildlife, hiking national parks, and culture; and classical journey, a curated active small-group and private custom journeys centered around cinematic walks led by expert local guides over 50 countries across the world. In addition, it has an alliance with National Geographic Partners, LLC, which provides lecturers and National Geographic experts including photographers, writers, marine biologists, naturalists, field researchers, and film crews; and partnered with World Wildlife Fund to offer conservation travel. The company was founded in 1979 and is headquartered in New York, New York.",870,"{'maxAge': 1, 'name': 'Patty  Disken-Cahill', 'title': 'Director of Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,4,7,1693526400,1672444800,86400,2,8.37,8.4,7.72,8.52,8.37,8.4,7.72,8.52,0.0,2.432226,-112.85715,615842,615842,335595,320930,320930,7.95,8.03,1200,800,421299904,5.91,12.46,0.79350114,9.8692,9.86715,0.0,0.0,USD,1029545344,-0.12195,36518149,53329100,3185137,3259068,1690761600,1693440000,0.059699997,0.34977,0.7632,14.1,0.1373,-3.847,1672444800,1703980800,1688083200,-68995000,-1.27,-0.07,-0.49,1.939,26.191,NCM,EQUITY,LIND,LIND,Lindblad Expeditions Holdings I,"Lindblad Expeditions Holdings, Inc.",1372858200,America/New_York,EDT,-14400000,7.9,20.0,11.0,15.67,16.0,2.0,buy,3,142950000,2.681,39309000,624321984,0.43,0.778,530937984,9.994,-0.00405,138283000,-10543875,-1339000,0.373,0.41147,0.074039996,-0.01039,USD,
7,96 Morton Street,9th Floor,New York,NY,10014,United States,212 261 9000,https://world.expeditions.com,Travel Services,Consumer Cyclical,"Lindblad Expeditions Holdings, Inc. provides marine expedition adventures and travel experience worldwide. It operates through Lindblad and Land Experiences segment. Lindblad segment provides ship-based expeditions aboard customized, nimble, and intimately-scaled vessels, which offers up-close experiences in the planet's wild and remote places, and capitals of culture; and offers expedition ship which is equipped with state-of-the-art tools for in-depth exploration with infrastructure and ports, such as Antarctica and the Arctic, and places that accessed by a ship comprising Galápagos Islands, Alaska, Baja California's Sea of Cortez and Panama, and foster engagement activities. The Land Experiences segment comprises natural habitats, which provides over 100 different expedition itineraries in more than 45 countries across seven continents, with eco-conscious expeditions and nature-focused, and small-group tours including polar bear tours and bear adventure; and DuVine provides intimate group cycling and adventure tours around the world with local cycling experts as guides in local cultural, cuisine, and accommodations. This segment also offers off the beaten path including small group travel, led by local, and experienced guides with focus on wildlife, hiking national parks, and culture; and classical journey, a curated active small-group and private custom journeys centered around cinematic walks led by expert local guides over 50 countries across the world. In addition, it has an alliance with National Geographic Partners, LLC, which provides lecturers and National Geographic experts including photographers, writers, marine biologists, naturalists, field researchers, and film crews; and partnered with World Wildlife Fund to offer conservation travel. The company was founded in 1979 and is headquartered in New York, New York.",870,"{'maxAge': 1, 'name': 'Ms. Jacinta  McEvoy', 'title': 'VP of Global Sales', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,4,7,1693526400,1672444800,86400,2,8.37,8.4,7.72,8.52,8.37,8.4,7.72,8.52,0.0,2.432226,-112.85715,615842,615842,335595,320930,320930,7.95,8.03,1200,800,421299904,5.91,12.46,0.79350114,9.8692,9.86715,0.0,0.0,USD,1029545344,-0.12195,36518149,53329100,3185137,3259068,1690761600,1693440000,0.059699997,0.34977,0.7632,14.1,0.1373,-3.847,1672444800,1703980800,1688083200,-68995000,-1.27,-0.07,-0.49,1.939,26.191,NCM,EQUITY,LIND,LIND,Lindblad Expeditions Holdings I,"Lindblad Expeditions Holdings, Inc.",1372858200,America/New_York,EDT,-14400000,7.9,20.0,11.0,15.67,16.0,2.0,buy,3,142950000,2.681,39309000,624321984,0.43,0.778,530937984,9.994,-0.00405,138283000,-10543875,-1339000,0.373,0.41147,0.074039996,-0.01039,USD,
8,96 Morton Street,9th Floor,New York,NY,10014,United States,212 261 9000,https://world.expeditions.com,Travel Services,Consumer Cyclical,"Lindblad Expeditions Holdings, Inc. provides marine expedition adventures and travel experience worldwide. It operates through Lindblad and Land Experiences segment. Lindblad segment provides ship-based expeditions aboard customized, nimble, and intimately-scaled vessels, which offers up-close experiences in the planet's wild and remote places, and capitals of culture; and offers expedition ship which is equipped with state-of-the-art tools for in-depth exploration with infrastructure and ports, such as Antarctica and the Arctic, and places that accessed by a ship comprising Galápagos Islands, Alaska, Baja California's Sea of Cortez and Panama, and foster engagement activities. The Land Experiences segment comprises natural habitats, which provides over 100 different expedition itineraries in more than 45 countries across seven continents, with eco-conscious expeditions and nature-focused, and small-group tours including polar bear tours and bear adventure; and DuVine provides intimate group cycling and adventure tours around the world with local cycling experts as guides in local cultural, cuisine, and accommodations. This segment also offers off the beaten path including small group travel, led by local, and experienced guides with focus on wildlife, hiking national parks, and culture; and classical journey, a curated active small-group and private custom journeys centered around cinematic walks led by expert local guides over 50 countries across the world. In addition, it has an alliance with National Geographic Partners, LLC, which provides lecturers and National Geographic experts including photographers, writers, marine biologists, naturalists, field researchers, and film crews; and partnered with World Wildlife Fund to offer conservation travel. The company was founded in 1979 and is headquartered in New York, New York.",870,"{'maxAge': 1, 'name': 'Ms. Pamela  Fingleton', 'age': 81, 'title': 'Sr. VP & Assistant to CEO', 'yearBorn': 1941, 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,4,7,1693526400,1672444800,86400,2,8.37,8.4,7.72,8.52,8.37,8.4,7.72,8.52,0.0,2.432226,-112.85715,615842,615842,335595,320930,320930,7.95,8.03,1200,800,421299904,5.91,12.46,0.79350114,9.8692,9.86715,0.0,0.0,USD,1029545344,-0.12195,36518149,53329100,3185137,3259068,1690761600,1693440000,0.059699997,0.34977,0.7632,14.1,0.1373,-3.847,1672444800,1703980800,1688083200,-68995000,-1.27,-0.07,-0.49,1.939,26.191,NCM,EQUITY,LIND,LIND,Lindblad Expeditions Holdings I,"Lindblad Expeditions Holdings, Inc.",1372858200,America/New_York,EDT,-14400000,7.9,20.0,11.0,15.67,16.0,2.0,buy,3,142950000,2.681,39309000,624321984,0.43,0.778,530937984,9.994,-0.00405,138283000,-10543875,-1339000,0.373,0.41147,0.074039996,-0.01039,USD,
9,96 Morton Street,9th Floor,New York,NY,10014,United States,212 261 9000,https://world.expeditions.com,Travel Services,Consumer Cyclical,"Lindblad Expeditions Holdings, Inc. provides marine expedition adventures and travel experience worldwide. It operates through Lindblad and Land Experiences segment. Lindblad segment provides ship-based expeditions aboard customized, nimble, and intimately-scaled vessels, which offers up-close experiences in the planet's wild and remote places, and capitals of culture; and offers expedition ship which is equipped with state-of-the-art tools for in-depth exploration with infrastructure and ports, such as Antarctica and the Arctic, and places that accessed by a ship comprising Galápagos Islands, Alaska, Baja California's Sea of Cortez and Panama, and foster engagement activities. The Land Experiences segment comprises natural habitats, which provides over 100 different expedition itineraries in more than 45 countries across seven continents, with eco-conscious expeditions and nature-focused, and small-group tours including polar bear tours and bear adventure; and DuVine provides intimate group cycling and adventure tours around the world with local cycling experts as guides in local cultural, cuisine, and accommodations. This segment also offers off the beaten path including small group travel, led by local, and experienced guides with focus on wildlife, hiking national parks, and culture; and classical journey, a curated active small-group and private custom journeys centered around cinematic walks led by expert local guides over 50 countries across the world. In addition, it has an alliance with National Geographic Partners, LLC, which provides lecturers and National Geographic experts including photographers, writers, marine biologists, naturalists, field researchers, and film crews; and partnered with World Wildlife Fund to offer conservation travel. The company was founded in 1979 and is headquartered in New York, New York.",870,"{'maxAge': 1, 'name': 'Mr. J. Tyler Skarda', 'age': 57, 'title': 'Chief Maritime Officer', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,9,4,7,1693526400,1672444800,86400,2,8.37,8.4,7.72,8.52,8.37,8.4,7.72,8.52,0.0,2.432226,-112.85715,615842,615842,335595,320930,320930,7.95,8.03,1200,800,421299904,5.91,12.46,0.79350114,9.8692,9.86715,0.0,0.0,USD,1029545344,-0.12195,36518149,53329100,3185137,3259068,1690761600,1693440000,0.059699997,0.34977,0.7632,14.1,0.1373,-3.847,1672444800,1703980800,1688083200,-68995000,-1.27,-0.07,-0.49,1.939,26.191,NCM,EQUITY,LIND,LIND,Lindblad Expeditions Holdings I,"Lindblad Expeditions Holdings, Inc.",1372858200,America/New_York,EDT,-14400000,7.9,20.0,11.0,15.67,16.0,2.0,buy,3,142950000,2.681,39309000,624321984,0.43,0.778,530937984,9.994,-0.00405,138283000,-10543875,-1339000,0.373,0.41147,0.074039996,-0.01039,USD,
