,address1,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,impliedSharesOutstanding,trailingEps,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio
0,280 Park Avenue,New York,NY,10017,United States,800 822 5544,877 859 4112,https://individualinvestor.myleggmason.com/portal/server.pt?open=512&objID=1434&cached=true&mode=2&userID=355661&mktcd=IGI,Asset Management,Asset Management,Financial Services,Financial Services,"Western Asset Investment Grade Defined Opportunity Trust Inc. is a close-ended fixed income mutual fund launched and managed by Legg Mason Partners Fund Advisor, LLC. It is co-managed by Western Asset Management Company, Western Asset Management Company Pte. Ltd, Western Asset Management Company Ltd., and Western Asset Management Company Limited. The fund invests in fixed income markets of the United States. It seeks to invest in securities of companies operating across diversified sectors. The fund primarily invests in investment-grade corporate debt securities with varied maturities. It will liquidate on or about December 2, 2024. The fund conducts in-house research to make its investments. Western Asset Investment Grade Defined Opportunity Trust Inc. was formed on June 26, 2009 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Kenneth Donald Fuller', 'age': 64, 'title': 'Chairman, Chief Exec. Officer and Pres', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,16.02,16.02,15.98,16.23,16.02,16.02,15.98,16.23,0.82,0.0513,1695254400,4.52,16749,16749,25411,24980,24980,15.02,17.14,800,1300,174218880,15.22,17.44,16.28,16.5675,0.0,0.0,USD,0.0,10848000,4301,354,1690761600,1693440000,0.0004,0.0,0.37129003,0.19,10848000,-0.51,-0.033694327,0.14113986,0.067,1692748800,NYQ,EQUITY,IGI,IGI,Western Asset Investment Grade ,Western Asset Investment Grade Defined Opportunity Trust Inc.,1246455000,America/New_York,EDT,c6602613-3e80-3496-8f0a-5b7d418a4d08,finmb_58272009,-14400000,16.06,3.0,hold,0.0,0.0,0.0,
