,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Wilhelminenstrasse 6,Vienna,1170,Austria,43 1 488 22 0,43 1 486 21 55,https://josef.manner.com,Confectioners,Consumer Defensive,"Josef Manner & Comp. AG manufactures and sells wafers, sugar-coated candies, and aerated confectionery products in Austria. It offers chocolate-coated wafers, biscuits, chocolates, ice cream cones, gingerbreads, cooking and baking products, breakfast products, and gifts. The company provides its products under the Manner, Casali, Victor Schmidt, Ildefonso, Dragee Keksi, and Napoli brands through outlet stores, Manner shops, stores, and an online shop. It exports its products to approximately 50 European and non-European countries. The company was founded in 1890 and is based in Vienna, Austria.",805,"{'maxAge': 1, 'name': 'Magistrate Andreas  Kutil', 'title': 'CEO, Head of Marketing & Sales and Chairman of the Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,115.0,112.0,112.0,112.0,115.0,112.0,112.0,112.0,1.2,0.0104,1685404800,0.6803,38.095238,22,22,5,8,8,0.0,0.0,14900,40000,211680000,100.0,128.0,0.8402934,116.54,113.305,1.2,0.010434783,EUR,290565152,0.02199,1890000,0.73301005,0.00046,31.88,3.5131745,1672444800,1703980800,1688083200,5539000,2.94,1.153,17.157,VIE,EQUITY,MAN.VI,MAN.VI,Josef Manner & Comp. AG,Josef Manner & Comp. AG,946972500,Europe/Amsterdam,CEST,7200000,112.0,none,4543000,2.379,16936000,75513000,0.577,1.082,251912000,124.044,132.406,0.02893,0.09278,-758000,2835000,0.104,0.41726002,0.06723,0.03395,EUR,
1,Wilhelminenstrasse 6,Vienna,1170,Austria,43 1 488 22 0,43 1 486 21 55,https://josef.manner.com,Confectioners,Consumer Defensive,"Josef Manner & Comp. AG manufactures and sells wafers, sugar-coated candies, and aerated confectionery products in Austria. It offers chocolate-coated wafers, biscuits, chocolates, ice cream cones, gingerbreads, cooking and baking products, breakfast products, and gifts. The company provides its products under the Manner, Casali, Victor Schmidt, Ildefonso, Dragee Keksi, and Napoli brands through outlet stores, Manner shops, stores, and an online shop. It exports its products to approximately 50 European and non-European countries. The company was founded in 1890 and is based in Vienna, Austria.",805,"{'maxAge': 1, 'name': 'Dr. Hans Peter Andres', 'title': 'Member of the Management Board and Head of Purchase, Material Management & Logistics', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,115.0,112.0,112.0,112.0,115.0,112.0,112.0,112.0,1.2,0.0104,1685404800,0.6803,38.095238,22,22,5,8,8,0.0,0.0,14900,40000,211680000,100.0,128.0,0.8402934,116.54,113.305,1.2,0.010434783,EUR,290565152,0.02199,1890000,0.73301005,0.00046,31.88,3.5131745,1672444800,1703980800,1688083200,5539000,2.94,1.153,17.157,VIE,EQUITY,MAN.VI,MAN.VI,Josef Manner & Comp. AG,Josef Manner & Comp. AG,946972500,Europe/Amsterdam,CEST,7200000,112.0,none,4543000,2.379,16936000,75513000,0.577,1.082,251912000,124.044,132.406,0.02893,0.09278,-758000,2835000,0.104,0.41726002,0.06723,0.03395,EUR,
2,Wilhelminenstrasse 6,Vienna,1170,Austria,43 1 488 22 0,43 1 486 21 55,https://josef.manner.com,Confectioners,Consumer Defensive,"Josef Manner & Comp. AG manufactures and sells wafers, sugar-coated candies, and aerated confectionery products in Austria. It offers chocolate-coated wafers, biscuits, chocolates, ice cream cones, gingerbreads, cooking and baking products, breakfast products, and gifts. The company provides its products under the Manner, Casali, Victor Schmidt, Ildefonso, Dragee Keksi, and Napoli brands through outlet stores, Manner shops, stores, and an online shop. It exports its products to approximately 50 European and non-European countries. The company was founded in 1890 and is based in Vienna, Austria.",805,"{'maxAge': 1, 'name': 'Mr. Thomas  Gratzer', 'title': 'Head of Production & Technology and Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,115.0,112.0,112.0,112.0,115.0,112.0,112.0,112.0,1.2,0.0104,1685404800,0.6803,38.095238,22,22,5,8,8,0.0,0.0,14900,40000,211680000,100.0,128.0,0.8402934,116.54,113.305,1.2,0.010434783,EUR,290565152,0.02199,1890000,0.73301005,0.00046,31.88,3.5131745,1672444800,1703980800,1688083200,5539000,2.94,1.153,17.157,VIE,EQUITY,MAN.VI,MAN.VI,Josef Manner & Comp. AG,Josef Manner & Comp. AG,946972500,Europe/Amsterdam,CEST,7200000,112.0,none,4543000,2.379,16936000,75513000,0.577,1.082,251912000,124.044,132.406,0.02893,0.09278,-758000,2835000,0.104,0.41726002,0.06723,0.03395,EUR,
