,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,191 St. Georges Terrace,Level 5,Perth,WA,6000,Australia,612 8072 1400,https://www.celsiusresources.com.au,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Celsius Resources Limited, together with its subsidiaries, engages in the exploration and extraction of mineral properties in Australia, Namibia, and the Philippines. The company primarily explores for copper, gold, nickel, and cobalt deposits. Its flagship project is the Maalinao-Caigutan-Biyog copper gold project located in the Philippines. The company was formerly known as Celsius Coal Limited and changed its name to Celsius Resources Limited in December 2016. The company was incorporated in 1986 and is based in  Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Julito  Sarmiento', 'title': 'Exec. Chairman', 'fiscalYear': 2022, 'totalPay': 30934, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.011,0.011,0.01,0.011,0.011,0.011,0.01,0.011,0.0,0.087087,2082685,2082685,8544002,5009422,5009422,0.01,0.011,0,0,24599600,0.009,0.027,982.25525,0.01672,0.018135,0.0,0.0,AUD,14275223,0.0,1189129185,2246050048,0.28741,0.0,2459960064,0.019,0.5263158,1656547200,1688083200,1672444800,-2901325,-0.0,0.0,1:2000,1454284800,570.006,-4.862,-0.25,0.14113986,ASX,EQUITY,CLA.AX,CLA.AX,CELRES FPO,Celsius Resources Limited,1019520000,Australia/Sydney,AEST,a1a61707-e06c-37ff-9dc6-e85a68500dd6,finmb_9440433,36000000,0.01,2.0,buy,2037031,0.001,-2935836,0,0.923,0.985,25044,0.0,-0.06533,-0.10306,19610,-5928661,-3032639,0.225,0.98443,0.0,-123.51298,AUD,
1,191 St. Georges Terrace,Level 5,Perth,WA,6000,Australia,612 8072 1400,https://www.celsiusresources.com.au,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Celsius Resources Limited, together with its subsidiaries, engages in the exploration and extraction of mineral properties in Australia, Namibia, and the Philippines. The company primarily explores for copper, gold, nickel, and cobalt deposits. Its flagship project is the Maalinao-Caigutan-Biyog copper gold project located in the Philippines. The company was formerly known as Celsius Coal Limited and changed its name to Celsius Resources Limited in December 2016. The company was incorporated in 1986 and is based in  Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Peter  Hume', 'title': 'Managing Director', 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.011,0.011,0.01,0.011,0.011,0.011,0.01,0.011,0.0,0.087087,2082685,2082685,8544002,5009422,5009422,0.01,0.011,0,0,24599600,0.009,0.027,982.25525,0.01672,0.018135,0.0,0.0,AUD,14275223,0.0,1189129185,2246050048,0.28741,0.0,2459960064,0.019,0.5263158,1656547200,1688083200,1672444800,-2901325,-0.0,0.0,1:2000,1454284800,570.006,-4.862,-0.25,0.14113986,ASX,EQUITY,CLA.AX,CLA.AX,CELRES FPO,Celsius Resources Limited,1019520000,Australia/Sydney,AEST,a1a61707-e06c-37ff-9dc6-e85a68500dd6,finmb_9440433,36000000,0.01,2.0,buy,2037031,0.001,-2935836,0,0.923,0.985,25044,0.0,-0.06533,-0.10306,19610,-5928661,-3032639,0.225,0.98443,0.0,-123.51298,AUD,
2,191 St. Georges Terrace,Level 5,Perth,WA,6000,Australia,612 8072 1400,https://www.celsiusresources.com.au,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Celsius Resources Limited, together with its subsidiaries, engages in the exploration and extraction of mineral properties in Australia, Namibia, and the Philippines. The company primarily explores for copper, gold, nickel, and cobalt deposits. Its flagship project is the Maalinao-Caigutan-Biyog copper gold project located in the Philippines. The company was formerly known as Celsius Coal Limited and changed its name to Celsius Resources Limited in December 2016. The company was incorporated in 1986 and is based in  Perth, Australia.","{'maxAge': 1, 'name': 'Ms. Attilenore  Manero', 'title': 'Non-Exec. Sustainability Director', 'fiscalYear': 2022, 'totalPay': 12000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.011,0.011,0.01,0.011,0.011,0.011,0.01,0.011,0.0,0.087087,2082685,2082685,8544002,5009422,5009422,0.01,0.011,0,0,24599600,0.009,0.027,982.25525,0.01672,0.018135,0.0,0.0,AUD,14275223,0.0,1189129185,2246050048,0.28741,0.0,2459960064,0.019,0.5263158,1656547200,1688083200,1672444800,-2901325,-0.0,0.0,1:2000,1454284800,570.006,-4.862,-0.25,0.14113986,ASX,EQUITY,CLA.AX,CLA.AX,CELRES FPO,Celsius Resources Limited,1019520000,Australia/Sydney,AEST,a1a61707-e06c-37ff-9dc6-e85a68500dd6,finmb_9440433,36000000,0.01,2.0,buy,2037031,0.001,-2935836,0,0.923,0.985,25044,0.0,-0.06533,-0.10306,19610,-5928661,-3032639,0.225,0.98443,0.0,-123.51298,AUD,
3,191 St. Georges Terrace,Level 5,Perth,WA,6000,Australia,612 8072 1400,https://www.celsiusresources.com.au,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Celsius Resources Limited, together with its subsidiaries, engages in the exploration and extraction of mineral properties in Australia, Namibia, and the Philippines. The company primarily explores for copper, gold, nickel, and cobalt deposits. Its flagship project is the Maalinao-Caigutan-Biyog copper gold project located in the Philippines. The company was formerly known as Celsius Coal Limited and changed its name to Celsius Resources Limited in December 2016. The company was incorporated in 1986 and is based in  Perth, Australia.","{'maxAge': 1, 'name': 'Mr. David  Bannister', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.011,0.011,0.01,0.011,0.011,0.011,0.01,0.011,0.0,0.087087,2082685,2082685,8544002,5009422,5009422,0.01,0.011,0,0,24599600,0.009,0.027,982.25525,0.01672,0.018135,0.0,0.0,AUD,14275223,0.0,1189129185,2246050048,0.28741,0.0,2459960064,0.019,0.5263158,1656547200,1688083200,1672444800,-2901325,-0.0,0.0,1:2000,1454284800,570.006,-4.862,-0.25,0.14113986,ASX,EQUITY,CLA.AX,CLA.AX,CELRES FPO,Celsius Resources Limited,1019520000,Australia/Sydney,AEST,a1a61707-e06c-37ff-9dc6-e85a68500dd6,finmb_9440433,36000000,0.01,2.0,buy,2037031,0.001,-2935836,0,0.923,0.985,25044,0.0,-0.06533,-0.10306,19610,-5928661,-3032639,0.225,0.98443,0.0,-123.51298,AUD,
4,191 St. Georges Terrace,Level 5,Perth,WA,6000,Australia,612 8072 1400,https://www.celsiusresources.com.au,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Celsius Resources Limited, together with its subsidiaries, engages in the exploration and extraction of mineral properties in Australia, Namibia, and the Philippines. The company primarily explores for copper, gold, nickel, and cobalt deposits. Its flagship project is the Maalinao-Caigutan-Biyog copper gold project located in the Philippines. The company was formerly known as Celsius Coal Limited and changed its name to Celsius Resources Limited in December 2016. The company was incorporated in 1986 and is based in  Perth, Australia.","{'maxAge': 1, 'name': 'Mr. David James Way', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.011,0.011,0.01,0.011,0.011,0.011,0.01,0.011,0.0,0.087087,2082685,2082685,8544002,5009422,5009422,0.01,0.011,0,0,24599600,0.009,0.027,982.25525,0.01672,0.018135,0.0,0.0,AUD,14275223,0.0,1189129185,2246050048,0.28741,0.0,2459960064,0.019,0.5263158,1656547200,1688083200,1672444800,-2901325,-0.0,0.0,1:2000,1454284800,570.006,-4.862,-0.25,0.14113986,ASX,EQUITY,CLA.AX,CLA.AX,CELRES FPO,Celsius Resources Limited,1019520000,Australia/Sydney,AEST,a1a61707-e06c-37ff-9dc6-e85a68500dd6,finmb_9440433,36000000,0.01,2.0,buy,2037031,0.001,-2935836,0,0.923,0.985,25044,0.0,-0.06533,-0.10306,19610,-5928661,-3032639,0.225,0.98443,0.0,-123.51298,AUD,
5,191 St. Georges Terrace,Level 5,Perth,WA,6000,Australia,612 8072 1400,https://www.celsiusresources.com.au,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Celsius Resources Limited, together with its subsidiaries, engages in the exploration and extraction of mineral properties in Australia, Namibia, and the Philippines. The company primarily explores for copper, gold, nickel, and cobalt deposits. Its flagship project is the Maalinao-Caigutan-Biyog copper gold project located in the Philippines. The company was formerly known as Celsius Coal Limited and changed its name to Celsius Resources Limited in December 2016. The company was incorporated in 1986 and is based in  Perth, Australia.","{'maxAge': 1, 'name': 'Ms. Kellie  Davis', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.011,0.011,0.01,0.011,0.011,0.011,0.01,0.011,0.0,0.087087,2082685,2082685,8544002,5009422,5009422,0.01,0.011,0,0,24599600,0.009,0.027,982.25525,0.01672,0.018135,0.0,0.0,AUD,14275223,0.0,1189129185,2246050048,0.28741,0.0,2459960064,0.019,0.5263158,1656547200,1688083200,1672444800,-2901325,-0.0,0.0,1:2000,1454284800,570.006,-4.862,-0.25,0.14113986,ASX,EQUITY,CLA.AX,CLA.AX,CELRES FPO,Celsius Resources Limited,1019520000,Australia/Sydney,AEST,a1a61707-e06c-37ff-9dc6-e85a68500dd6,finmb_9440433,36000000,0.01,2.0,buy,2037031,0.001,-2935836,0,0.923,0.985,25044,0.0,-0.06533,-0.10306,19610,-5928661,-3032639,0.225,0.98443,0.0,-123.51298,AUD,
