,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,111 St. George Street,Suite 100,Moncton,NB,E1C 1T7,Canada,506-857-8636,506-857-9211,https://www.majordrilling.com,Other Industrial Metals & Mining,Basic Materials,"Major Drilling Group International Inc. provides contract drilling services for mining and mineral exploration companies. The company offers a suite of drilling services, including surface and underground coring, directional, reverse circulation, sonic, geotechnical, environmental, water-well, coal-bed methane, shallow gas, underground percussive, longhole drilling, surface drill and blast, and related mining services. The company was founded in 1980 and is headquartered in Moncton, Canada with additional offices in the United States, Mexico, South America, Asia, Africa, and Australia.","{'maxAge': 1, 'name': 'Mr. Denis  Larocque', 'age': 52, 'title': 'Pres, CEO & Non-Independent Director', 'yearBorn': 1970, 'fiscalYear': 2023, 'totalPay': 1315820, 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,1,5,1,1693526400,1703980800,86400,2,8.56,8.55,8.53,8.72,8.56,8.55,8.53,8.72,1444176000,0.0,1.490224,9.827586,8.90625,105272,105272,125896,102690,102690,8.55,8.58,0,0,709364416,7.25,11.75,0.9653962,8.6996,9.8305,0.0,0.0,CAD,639244224,0.0986,73961387,82966600,141582,197402,1690761600,1693440000,0.0017,0.0077899997,0.7679,1.23,5.608,1.5246078,1682812800,1714435200,1690761600,-0.102,72447000,0.87,0.96,3.21,3:1,1300665600,0.87,4.487,TOR,EQUITY,MDI.TO,MDI.TO,MAJOR DRILLING GRP,Major Drilling Group International Inc.,839943000,America/Toronto,EDT,-14400000,8.55,18.0,14.5,16.3,16.5,1.8,buy,5,75917000,0.915,142456992,5797000,2.069,3.329,734790976,1.246,8.858,0.10528,0.17143999,176901000,28334250,112229000,-0.103,-0.005,0.2378,0.19387,0.13097,CAD,
1,111 St. George Street,Suite 100,Moncton,NB,E1C 1T7,Canada,506-857-8636,506-857-9211,https://www.majordrilling.com,Other Industrial Metals & Mining,Basic Materials,"Major Drilling Group International Inc. provides contract drilling services for mining and mineral exploration companies. The company offers a suite of drilling services, including surface and underground coring, directional, reverse circulation, sonic, geotechnical, environmental, water-well, coal-bed methane, shallow gas, underground percussive, longhole drilling, surface drill and blast, and related mining services. The company was founded in 1980 and is headquartered in Moncton, Canada with additional offices in the United States, Mexico, South America, Asia, Africa, and Australia.","{'maxAge': 1, 'name': 'Mr. Ian  Ross', 'title': 'Chief Financial Officer', 'fiscalYear': 2023, 'totalPay': 594946, 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,1,5,1,1693526400,1703980800,86400,2,8.56,8.55,8.53,8.72,8.56,8.55,8.53,8.72,1444176000,0.0,1.490224,9.827586,8.90625,105272,105272,125896,102690,102690,8.55,8.58,0,0,709364416,7.25,11.75,0.9653962,8.6996,9.8305,0.0,0.0,CAD,639244224,0.0986,73961387,82966600,141582,197402,1690761600,1693440000,0.0017,0.0077899997,0.7679,1.23,5.608,1.5246078,1682812800,1714435200,1690761600,-0.102,72447000,0.87,0.96,3.21,3:1,1300665600,0.87,4.487,TOR,EQUITY,MDI.TO,MDI.TO,MAJOR DRILLING GRP,Major Drilling Group International Inc.,839943000,America/Toronto,EDT,-14400000,8.55,18.0,14.5,16.3,16.5,1.8,buy,5,75917000,0.915,142456992,5797000,2.069,3.329,734790976,1.246,8.858,0.10528,0.17143999,176901000,28334250,112229000,-0.103,-0.005,0.2378,0.19387,0.13097,CAD,
2,111 St. George Street,Suite 100,Moncton,NB,E1C 1T7,Canada,506-857-8636,506-857-9211,https://www.majordrilling.com,Other Industrial Metals & Mining,Basic Materials,"Major Drilling Group International Inc. provides contract drilling services for mining and mineral exploration companies. The company offers a suite of drilling services, including surface and underground coring, directional, reverse circulation, sonic, geotechnical, environmental, water-well, coal-bed methane, shallow gas, underground percussive, longhole drilling, surface drill and blast, and related mining services. The company was founded in 1980 and is headquartered in Moncton, Canada with additional offices in the United States, Mexico, South America, Asia, Africa, and Australia.","{'maxAge': 1, 'name': 'Mr. Ben  Graham', 'title': 'VP of HR & Safety', 'fiscalYear': 2023, 'totalPay': 651739, 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,1,5,1,1693526400,1703980800,86400,2,8.56,8.55,8.53,8.72,8.56,8.55,8.53,8.72,1444176000,0.0,1.490224,9.827586,8.90625,105272,105272,125896,102690,102690,8.55,8.58,0,0,709364416,7.25,11.75,0.9653962,8.6996,9.8305,0.0,0.0,CAD,639244224,0.0986,73961387,82966600,141582,197402,1690761600,1693440000,0.0017,0.0077899997,0.7679,1.23,5.608,1.5246078,1682812800,1714435200,1690761600,-0.102,72447000,0.87,0.96,3.21,3:1,1300665600,0.87,4.487,TOR,EQUITY,MDI.TO,MDI.TO,MAJOR DRILLING GRP,Major Drilling Group International Inc.,839943000,America/Toronto,EDT,-14400000,8.55,18.0,14.5,16.3,16.5,1.8,buy,5,75917000,0.915,142456992,5797000,2.069,3.329,734790976,1.246,8.858,0.10528,0.17143999,176901000,28334250,112229000,-0.103,-0.005,0.2378,0.19387,0.13097,CAD,
3,111 St. George Street,Suite 100,Moncton,NB,E1C 1T7,Canada,506-857-8636,506-857-9211,https://www.majordrilling.com,Other Industrial Metals & Mining,Basic Materials,"Major Drilling Group International Inc. provides contract drilling services for mining and mineral exploration companies. The company offers a suite of drilling services, including surface and underground coring, directional, reverse circulation, sonic, geotechnical, environmental, water-well, coal-bed methane, shallow gas, underground percussive, longhole drilling, surface drill and blast, and related mining services. The company was founded in 1980 and is headquartered in Moncton, Canada with additional offices in the United States, Mexico, South America, Asia, Africa, and Australia.","{'maxAge': 1, 'name': 'Mr. Marc  Landry C.M.A., CPA', 'title': 'VP Technology & Logistics', 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,1,5,1,1693526400,1703980800,86400,2,8.56,8.55,8.53,8.72,8.56,8.55,8.53,8.72,1444176000,0.0,1.490224,9.827586,8.90625,105272,105272,125896,102690,102690,8.55,8.58,0,0,709364416,7.25,11.75,0.9653962,8.6996,9.8305,0.0,0.0,CAD,639244224,0.0986,73961387,82966600,141582,197402,1690761600,1693440000,0.0017,0.0077899997,0.7679,1.23,5.608,1.5246078,1682812800,1714435200,1690761600,-0.102,72447000,0.87,0.96,3.21,3:1,1300665600,0.87,4.487,TOR,EQUITY,MDI.TO,MDI.TO,MAJOR DRILLING GRP,Major Drilling Group International Inc.,839943000,America/Toronto,EDT,-14400000,8.55,18.0,14.5,16.3,16.5,1.8,buy,5,75917000,0.915,142456992,5797000,2.069,3.329,734790976,1.246,8.858,0.10528,0.17143999,176901000,28334250,112229000,-0.103,-0.005,0.2378,0.19387,0.13097,CAD,
4,111 St. George Street,Suite 100,Moncton,NB,E1C 1T7,Canada,506-857-8636,506-857-9211,https://www.majordrilling.com,Other Industrial Metals & Mining,Basic Materials,"Major Drilling Group International Inc. provides contract drilling services for mining and mineral exploration companies. The company offers a suite of drilling services, including surface and underground coring, directional, reverse circulation, sonic, geotechnical, environmental, water-well, coal-bed methane, shallow gas, underground percussive, longhole drilling, surface drill and blast, and related mining services. The company was founded in 1980 and is headquartered in Moncton, Canada with additional offices in the United States, Mexico, South America, Asia, Africa, and Australia.","{'maxAge': 1, 'name': 'Mr. Andrew  McLaughlin', 'title': 'VP of Legal Affairs, Gen. Counsel & Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,1,5,1,1693526400,1703980800,86400,2,8.56,8.55,8.53,8.72,8.56,8.55,8.53,8.72,1444176000,0.0,1.490224,9.827586,8.90625,105272,105272,125896,102690,102690,8.55,8.58,0,0,709364416,7.25,11.75,0.9653962,8.6996,9.8305,0.0,0.0,CAD,639244224,0.0986,73961387,82966600,141582,197402,1690761600,1693440000,0.0017,0.0077899997,0.7679,1.23,5.608,1.5246078,1682812800,1714435200,1690761600,-0.102,72447000,0.87,0.96,3.21,3:1,1300665600,0.87,4.487,TOR,EQUITY,MDI.TO,MDI.TO,MAJOR DRILLING GRP,Major Drilling Group International Inc.,839943000,America/Toronto,EDT,-14400000,8.55,18.0,14.5,16.3,16.5,1.8,buy,5,75917000,0.915,142456992,5797000,2.069,3.329,734790976,1.246,8.858,0.10528,0.17143999,176901000,28334250,112229000,-0.103,-0.005,0.2378,0.19387,0.13097,CAD,
5,111 St. George Street,Suite 100,Moncton,NB,E1C 1T7,Canada,506-857-8636,506-857-9211,https://www.majordrilling.com,Other Industrial Metals & Mining,Basic Materials,"Major Drilling Group International Inc. provides contract drilling services for mining and mineral exploration companies. The company offers a suite of drilling services, including surface and underground coring, directional, reverse circulation, sonic, geotechnical, environmental, water-well, coal-bed methane, shallow gas, underground percussive, longhole drilling, surface drill and blast, and related mining services. The company was founded in 1980 and is headquartered in Moncton, Canada with additional offices in the United States, Mexico, South America, Asia, Africa, and Australia.","{'maxAge': 1, 'name': 'Chantal  Melanson', 'title': 'Exec. Assistant', 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,1,5,1,1693526400,1703980800,86400,2,8.56,8.55,8.53,8.72,8.56,8.55,8.53,8.72,1444176000,0.0,1.490224,9.827586,8.90625,105272,105272,125896,102690,102690,8.55,8.58,0,0,709364416,7.25,11.75,0.9653962,8.6996,9.8305,0.0,0.0,CAD,639244224,0.0986,73961387,82966600,141582,197402,1690761600,1693440000,0.0017,0.0077899997,0.7679,1.23,5.608,1.5246078,1682812800,1714435200,1690761600,-0.102,72447000,0.87,0.96,3.21,3:1,1300665600,0.87,4.487,TOR,EQUITY,MDI.TO,MDI.TO,MAJOR DRILLING GRP,Major Drilling Group International Inc.,839943000,America/Toronto,EDT,-14400000,8.55,18.0,14.5,16.3,16.5,1.8,buy,5,75917000,0.915,142456992,5797000,2.069,3.329,734790976,1.246,8.858,0.10528,0.17143999,176901000,28334250,112229000,-0.103,-0.005,0.2378,0.19387,0.13097,CAD,
