,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,heldPercentInsiders,heldPercentInstitutions,forwardEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio
0,3165 Red Hill Avenue,Costa Mesa,CA,92626,United States,949-252-1908,https://www.goldflora.com,Tobacco,Consumer Defensive,"Gold Flora Corporation engages in the cultivation, manufacturing, extraction, distribution, and retailing of cannabis products in California. It offers disposable vape pens and gold flora flowers. The company was founded in 2017 and is based in Costa Mesa, California.","{'maxAge': 1, 'name': 'Ms. Thompson Laurie Holcomb', 'title': 'Founder, Pres, CEO & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.1575,0.1578,0.14,0.165,0.1575,0.1578,0.14,0.165,-0.23333332,176916,176916,76856,121430,121430,0.005,0.9,0.14636,0.195475,0.0,0.0,USD,0.0,0.31184998,0.00209,-0.6,PNK,EQUITY,GRAM,GRAM,GOLD FLORA CORPORATION,Gold Flora Corporation,1600695000,America/New_York,EDT,-14400000,0.14,0.6,0.17,0.39,0.39,3.0,hold,2,0.0,0.0,0.0,
1,3165 Red Hill Avenue,Costa Mesa,CA,92626,United States,949-252-1908,https://www.goldflora.com,Tobacco,Consumer Defensive,"Gold Flora Corporation engages in the cultivation, manufacturing, extraction, distribution, and retailing of cannabis products in California. It offers disposable vape pens and gold flora flowers. The company was founded in 2017 and is based in Costa Mesa, California.","{'maxAge': 1, 'name': 'Mr. Marshall  Minor', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.1575,0.1578,0.14,0.165,0.1575,0.1578,0.14,0.165,-0.23333332,176916,176916,76856,121430,121430,0.005,0.9,0.14636,0.195475,0.0,0.0,USD,0.0,0.31184998,0.00209,-0.6,PNK,EQUITY,GRAM,GRAM,GOLD FLORA CORPORATION,Gold Flora Corporation,1600695000,America/New_York,EDT,-14400000,0.14,0.6,0.17,0.39,0.39,3.0,hold,2,0.0,0.0,0.0,
2,3165 Red Hill Avenue,Costa Mesa,CA,92626,United States,949-252-1908,https://www.goldflora.com,Tobacco,Consumer Defensive,"Gold Flora Corporation engages in the cultivation, manufacturing, extraction, distribution, and retailing of cannabis products in California. It offers disposable vape pens and gold flora flowers. The company was founded in 2017 and is based in Costa Mesa, California.","{'maxAge': 1, 'name': 'Ms. Rozlyn  Lipsey', 'age': 51, 'title': 'Chief Operating Officer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.1575,0.1578,0.14,0.165,0.1575,0.1578,0.14,0.165,-0.23333332,176916,176916,76856,121430,121430,0.005,0.9,0.14636,0.195475,0.0,0.0,USD,0.0,0.31184998,0.00209,-0.6,PNK,EQUITY,GRAM,GRAM,GOLD FLORA CORPORATION,Gold Flora Corporation,1600695000,America/New_York,EDT,-14400000,0.14,0.6,0.17,0.39,0.39,3.0,hold,2,0.0,0.0,0.0,
3,3165 Red Hill Avenue,Costa Mesa,CA,92626,United States,949-252-1908,https://www.goldflora.com,Tobacco,Consumer Defensive,"Gold Flora Corporation engages in the cultivation, manufacturing, extraction, distribution, and retailing of cannabis products in California. It offers disposable vape pens and gold flora flowers. The company was founded in 2017 and is based in Costa Mesa, California.","{'maxAge': 1, 'name': 'Mr. Greg  Gamet', 'age': 50, 'title': 'Chief Compliance Officer', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.1575,0.1578,0.14,0.165,0.1575,0.1578,0.14,0.165,-0.23333332,176916,176916,76856,121430,121430,0.005,0.9,0.14636,0.195475,0.0,0.0,USD,0.0,0.31184998,0.00209,-0.6,PNK,EQUITY,GRAM,GRAM,GOLD FLORA CORPORATION,Gold Flora Corporation,1600695000,America/New_York,EDT,-14400000,0.14,0.6,0.17,0.39,0.39,3.0,hold,2,0.0,0.0,0.0,
4,3165 Red Hill Avenue,Costa Mesa,CA,92626,United States,949-252-1908,https://www.goldflora.com,Tobacco,Consumer Defensive,"Gold Flora Corporation engages in the cultivation, manufacturing, extraction, distribution, and retailing of cannabis products in California. It offers disposable vape pens and gold flora flowers. The company was founded in 2017 and is based in Costa Mesa, California.","{'maxAge': 1, 'name': 'Mr. Mark  Russ', 'title': 'Chief Revenue Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.1575,0.1578,0.14,0.165,0.1575,0.1578,0.14,0.165,-0.23333332,176916,176916,76856,121430,121430,0.005,0.9,0.14636,0.195475,0.0,0.0,USD,0.0,0.31184998,0.00209,-0.6,PNK,EQUITY,GRAM,GRAM,GOLD FLORA CORPORATION,Gold Flora Corporation,1600695000,America/New_York,EDT,-14400000,0.14,0.6,0.17,0.39,0.39,3.0,hold,2,0.0,0.0,0.0,
5,3165 Red Hill Avenue,Costa Mesa,CA,92626,United States,949-252-1908,https://www.goldflora.com,Tobacco,Consumer Defensive,"Gold Flora Corporation engages in the cultivation, manufacturing, extraction, distribution, and retailing of cannabis products in California. It offers disposable vape pens and gold flora flowers. The company was founded in 2017 and is based in Costa Mesa, California.","{'maxAge': 1, 'name': 'Mr. Phillip  Hague', 'title': 'Chief Cultivation Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.1575,0.1578,0.14,0.165,0.1575,0.1578,0.14,0.165,-0.23333332,176916,176916,76856,121430,121430,0.005,0.9,0.14636,0.195475,0.0,0.0,USD,0.0,0.31184998,0.00209,-0.6,PNK,EQUITY,GRAM,GRAM,GOLD FLORA CORPORATION,Gold Flora Corporation,1600695000,America/New_York,EDT,-14400000,0.14,0.6,0.17,0.39,0.39,3.0,hold,2,0.0,0.0,0.0,
