,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,quickRatio,currentRatio,returnOnAssets,returnOnEquity,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"31-32, quai de Dion Bouton",Puteaux,92811,France,33 1 46 96 44 33,33 1 46 96 44 22,https://www.tramways-de-rouen.com,Asset Management,Financial Services,"Compagnie des Tramways de Rouen engages in the securities portfolio management and cash investment business. The company was incorporated in 1957 and is headquartered in Puteaux, France.","{'maxAge': 1, 'name': 'Mr. Emmanuel  Fossorier', 'age': 50, 'title': 'CFO, Financial Communications Director & Director', 'yearBorn': 1972, 'fiscalYear': 2016, 'totalPay': 126758, 'exercisedValue': 0, 'unexercisedValue': 0}",1483142400,86400,2,4900.0,4900.0,5200.0,5200.0,4900.0,4900.0,5200.0,5200.0,37.5,0.0077,1687219200,0.563063,4,4,0,0,0,0.0,0.0,0,0,47579000,4100.0,5200.0,5140.0,4987.5,37.5,0.0076530613,EUR,0.0,9150,0.94044,0.0,1672444800,1703980800,-16000,-1.96,PAR,EQUITY,MLTRA.PA,MLTRA.PA,TRAMWAYS DE ROUEN,Compagnie des Tramways de Rouen,946886400,Europe/Paris,CEST,7200000,4900.0,none,283.571,283.571,-0.00585,-0.00442,0.0,0.0,0.0,EUR,
1,"31-32, quai de Dion Bouton",Puteaux,92811,France,33 1 46 96 44 33,33 1 46 96 44 22,https://www.tramways-de-rouen.com,Asset Management,Financial Services,"Compagnie des Tramways de Rouen engages in the securities portfolio management and cash investment business. The company was incorporated in 1957 and is headquartered in Puteaux, France.","{'maxAge': 1, 'name': 'Pierre  Lebleu', 'title': 'Chief Exec. Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1483142400,86400,2,4900.0,4900.0,5200.0,5200.0,4900.0,4900.0,5200.0,5200.0,37.5,0.0077,1687219200,0.563063,4,4,0,0,0,0.0,0.0,0,0,47579000,4100.0,5200.0,5140.0,4987.5,37.5,0.0076530613,EUR,0.0,9150,0.94044,0.0,1672444800,1703980800,-16000,-1.96,PAR,EQUITY,MLTRA.PA,MLTRA.PA,TRAMWAYS DE ROUEN,Compagnie des Tramways de Rouen,946886400,Europe/Paris,CEST,7200000,4900.0,none,283.571,283.571,-0.00585,-0.00442,0.0,0.0,0.0,EUR,
2,"31-32, quai de Dion Bouton",Puteaux,92811,France,33 1 46 96 44 33,33 1 46 96 44 22,https://www.tramways-de-rouen.com,Asset Management,Financial Services,"Compagnie des Tramways de Rouen engages in the securities portfolio management and cash investment business. The company was incorporated in 1957 and is headquartered in Puteaux, France.","{'maxAge': 1, 'name': 'Mr. Xavier Le Roy', 'title': 'Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1483142400,86400,2,4900.0,4900.0,5200.0,5200.0,4900.0,4900.0,5200.0,5200.0,37.5,0.0077,1687219200,0.563063,4,4,0,0,0,0.0,0.0,0,0,47579000,4100.0,5200.0,5140.0,4987.5,37.5,0.0076530613,EUR,0.0,9150,0.94044,0.0,1672444800,1703980800,-16000,-1.96,PAR,EQUITY,MLTRA.PA,MLTRA.PA,TRAMWAYS DE ROUEN,Compagnie des Tramways de Rouen,946886400,Europe/Paris,CEST,7200000,4900.0,none,283.571,283.571,-0.00585,-0.00442,0.0,0.0,0.0,EUR,
