,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Gedung Menara Palma Lt. 12,"Jl. HR. Rasuna Said Blok X2, Kav.6 Kuningan Timur Setiabudi",Jakarta,12950,Indonesia,62 21 2939 1242,62 21 2939 1243,https://www.nusantarainticorpora.com,Capital Markets,Financial Services,"PT Nusantara Inti Corpora Tbk operates as an investment and trading company in Indonesia. It is involved in the textile trading and yarn spinning activities, as well as provides funding and financing for companies. The company was formerly known as PT United Capital Indonesia and changed its name to PT Nusantara Inti Corpora Tbk in January 2007. PT Nusantara Inti Corpora Tbk was incorporated in 1988 and is headquartered in Jakarta, Indonesia.",389,"{'maxAge': 1, 'name': 'Mr. Prianto  Paseru', 'age': 56, 'title': 'Pres Director & Company Sec.', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,316.0,318.0,300.0,338.0,316.0,318.0,300.0,338.0,1153958400,0.117021,69.741776,10100,10100,0,0,0,0.0,0.0,0,0,23833415680,300.0,338.0,0.22054628,316.0,316.0,0.0,0.0,IDR,248364974080,0.00316,75422200,0.29399002,0.0,1790.496,0.17648742,1577750400,1609372800,1593475200,-0.749,341741824,4.531,1:10,1117411200,2.298,6.187,JKT,EQUITY,UNIT.JK,UNIT.JK,Nusantara Inti Corpora Tbk,PT Nusantara Inti Corpora Tbk,1083204000,Asia/Jakarta,WIB,25200000,316.0,none,1170786048,15.523,40140812288,113763737600,0.272,1.038,108065374208,46.062,1432.804,0.03264,0.00093999994,31035620490,64306237440,34581721088,-0.749,-0.413,0.26790002,0.37145,0.18906,IDR,
