,address1,address2,city,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"No. 531, Zhongzheng Road",Xindian District,New Taipei City,Taiwan,886 2 2219 1600,https://www.xander.com.tw,Electronics & Computer Distribution,Technology,"Xander International Corp. sells information and commercial products in Taiwan. It offers digital multimedia products, DIY components, computer peripherals, computer systems, gaming products, network monitoring products, backup saving products, business equipment, home appliances, and combination goods. The company was founded in 1997 and is headquartered in New Taipei City, Taiwan.","{'maxAge': 1, 'name': 'Mr. Wen Kang  Chen', 'title': 'Pres', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,28.65,28.95,28.3,29.1,28.65,28.95,28.3,29.1,1661385600,1.185172,491217,491217,996777,951200,951200,28.4,28.45,0,0,2581275904,25.3,43.5,0.28988972,28.672,33.6475,0.0,0.0,TWD,3030556928,-0.0038800002,90890000,0.57453,0.0,10.974,2.587935,1672444800,1703980800,1688083200,-34577000,-0.4,1030:1000,1280448000,0.34,-110.693,TWO,EQUITY,6118.TWO,6118.TWO,XANDER INTERNATIONAL CORP,Xander International Corp.,1199062800,Asia/Taipei,CST,28800000,28.4,none,200176992,2.202,-27378000,649457984,0.839,1.42,8904337408,65.115,97.968,-0.00822,-0.03408,408129000,31473500,68958000,-0.204,0.03869,-0.00307,-0.00452,TWD,
