,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Mainzer Landstrasse 33a,Frankfurt am Main,60329,Germany,49 69 3487 7240,https://www.creditshelf.com,Credit Services,Financial Services,"creditshelf Aktiengesellschaft operates as a digital small and medium-sized enterprises financing company in Germany. It provides corporate, investment, and working capital loans, as well as corporate, project, and growth financing solutions. The company serves customers through its online platform, creditshelf.com. creditshelf Aktiengesellschaft was incorporated in 2014 and is based in Frankfurt am Main, Germany.",71,"{'maxAge': 1, 'name': 'Dr. Tim  Thabe', 'age': 45, 'title': 'Co-Founder, CEO & Chairman of Management Board', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.3,4.4,4.4,4.4,4.3,4.4,4.4,4.4,0.0,0.241366,80,80,19,0,0,4.4,4.6,35800,35200,6142224,3.0,32.2,1.0632756,6.9364,14.80635,0.0,0.0,EUR,6325932,-0.5702,242772,1395960,0.32888,0.48656,0.288,15.277779,1672444800,1703980800,1688083200,-3293900,-2.12,1.095,-1.834,FRA,EQUITY,CSQ.F,CSQ.F,CREDITSHELF AG  IA O.N.,creditshelf Aktiengesellschaft,1532498400,Europe/Berlin,CEST,7200000,4.4,none,4488500,3.215,-3450000,4811800,1.436,1.448,5776700,1195.478,4.145,-0.2615,-1.646,1803650,-2073000,-0.073,0.01243,-0.59723,-0.61632,EUR,
1,Mainzer Landstrasse 33a,Frankfurt am Main,60329,Germany,49 69 3487 7240,https://www.creditshelf.com,Credit Services,Financial Services,"creditshelf Aktiengesellschaft operates as a digital small and medium-sized enterprises financing company in Germany. It provides corporate, investment, and working capital loans, as well as corporate, project, and growth financing solutions. The company serves customers through its online platform, creditshelf.com. creditshelf Aktiengesellschaft was incorporated in 2014 and is based in Frankfurt am Main, Germany.",71,"{'maxAge': 1, 'name': 'Dr. Daniel  Bartsch', 'age': 46, 'title': 'Co-Founder, CFO & Deputy Chairman of the Management Board', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.3,4.4,4.4,4.4,4.3,4.4,4.4,4.4,0.0,0.241366,80,80,19,0,0,4.4,4.6,35800,35200,6142224,3.0,32.2,1.0632756,6.9364,14.80635,0.0,0.0,EUR,6325932,-0.5702,242772,1395960,0.32888,0.48656,0.288,15.277779,1672444800,1703980800,1688083200,-3293900,-2.12,1.095,-1.834,FRA,EQUITY,CSQ.F,CSQ.F,CREDITSHELF AG  IA O.N.,creditshelf Aktiengesellschaft,1532498400,Europe/Berlin,CEST,7200000,4.4,none,4488500,3.215,-3450000,4811800,1.436,1.448,5776700,1195.478,4.145,-0.2615,-1.646,1803650,-2073000,-0.073,0.01243,-0.59723,-0.61632,EUR,
2,Mainzer Landstrasse 33a,Frankfurt am Main,60329,Germany,49 69 3487 7240,https://www.creditshelf.com,Credit Services,Financial Services,"creditshelf Aktiengesellschaft operates as a digital small and medium-sized enterprises financing company in Germany. It provides corporate, investment, and working capital loans, as well as corporate, project, and growth financing solutions. The company serves customers through its online platform, creditshelf.com. creditshelf Aktiengesellschaft was incorporated in 2014 and is based in Frankfurt am Main, Germany.",71,"{'maxAge': 1, 'name': 'Richard  Heller', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.3,4.4,4.4,4.4,4.3,4.4,4.4,4.4,0.0,0.241366,80,80,19,0,0,4.4,4.6,35800,35200,6142224,3.0,32.2,1.0632756,6.9364,14.80635,0.0,0.0,EUR,6325932,-0.5702,242772,1395960,0.32888,0.48656,0.288,15.277779,1672444800,1703980800,1688083200,-3293900,-2.12,1.095,-1.834,FRA,EQUITY,CSQ.F,CSQ.F,CREDITSHELF AG  IA O.N.,creditshelf Aktiengesellschaft,1532498400,Europe/Berlin,CEST,7200000,4.4,none,4488500,3.215,-3450000,4811800,1.436,1.448,5776700,1195.478,4.145,-0.2615,-1.646,1803650,-2073000,-0.073,0.01243,-0.59723,-0.61632,EUR,
3,Mainzer Landstrasse 33a,Frankfurt am Main,60329,Germany,49 69 3487 7240,https://www.creditshelf.com,Credit Services,Financial Services,"creditshelf Aktiengesellschaft operates as a digital small and medium-sized enterprises financing company in Germany. It provides corporate, investment, and working capital loans, as well as corporate, project, and growth financing solutions. The company serves customers through its online platform, creditshelf.com. creditshelf Aktiengesellschaft was incorporated in 2014 and is based in Frankfurt am Main, Germany.",71,"{'maxAge': 1, 'name': 'Dr. Gregor  Heinrich', 'title': 'Chief Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.3,4.4,4.4,4.4,4.3,4.4,4.4,4.4,0.0,0.241366,80,80,19,0,0,4.4,4.6,35800,35200,6142224,3.0,32.2,1.0632756,6.9364,14.80635,0.0,0.0,EUR,6325932,-0.5702,242772,1395960,0.32888,0.48656,0.288,15.277779,1672444800,1703980800,1688083200,-3293900,-2.12,1.095,-1.834,FRA,EQUITY,CSQ.F,CSQ.F,CREDITSHELF AG  IA O.N.,creditshelf Aktiengesellschaft,1532498400,Europe/Berlin,CEST,7200000,4.4,none,4488500,3.215,-3450000,4811800,1.436,1.448,5776700,1195.478,4.145,-0.2615,-1.646,1803650,-2073000,-0.073,0.01243,-0.59723,-0.61632,EUR,
4,Mainzer Landstrasse 33a,Frankfurt am Main,60329,Germany,49 69 3487 7240,https://www.creditshelf.com,Credit Services,Financial Services,"creditshelf Aktiengesellschaft operates as a digital small and medium-sized enterprises financing company in Germany. It provides corporate, investment, and working capital loans, as well as corporate, project, and growth financing solutions. The company serves customers through its online platform, creditshelf.com. creditshelf Aktiengesellschaft was incorporated in 2014 and is based in Frankfurt am Main, Germany.",71,"{'maxAge': 1, 'name': 'Maximilian  Franz', 'title': 'Head of Communications & Content', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.3,4.4,4.4,4.4,4.3,4.4,4.4,4.4,0.0,0.241366,80,80,19,0,0,4.4,4.6,35800,35200,6142224,3.0,32.2,1.0632756,6.9364,14.80635,0.0,0.0,EUR,6325932,-0.5702,242772,1395960,0.32888,0.48656,0.288,15.277779,1672444800,1703980800,1688083200,-3293900,-2.12,1.095,-1.834,FRA,EQUITY,CSQ.F,CSQ.F,CREDITSHELF AG  IA O.N.,creditshelf Aktiengesellschaft,1532498400,Europe/Berlin,CEST,7200000,4.4,none,4488500,3.215,-3450000,4811800,1.436,1.448,5776700,1195.478,4.145,-0.2615,-1.646,1803650,-2073000,-0.073,0.01243,-0.59723,-0.61632,EUR,
5,Mainzer Landstrasse 33a,Frankfurt am Main,60329,Germany,49 69 3487 7240,https://www.creditshelf.com,Credit Services,Financial Services,"creditshelf Aktiengesellschaft operates as a digital small and medium-sized enterprises financing company in Germany. It provides corporate, investment, and working capital loans, as well as corporate, project, and growth financing solutions. The company serves customers through its online platform, creditshelf.com. creditshelf Aktiengesellschaft was incorporated in 2014 and is based in Frankfurt am Main, Germany.",71,"{'maxAge': 1, 'name': 'Dr. Lukas Friedrich Lang', 'title': 'Head of Sales', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.3,4.4,4.4,4.4,4.3,4.4,4.4,4.4,0.0,0.241366,80,80,19,0,0,4.4,4.6,35800,35200,6142224,3.0,32.2,1.0632756,6.9364,14.80635,0.0,0.0,EUR,6325932,-0.5702,242772,1395960,0.32888,0.48656,0.288,15.277779,1672444800,1703980800,1688083200,-3293900,-2.12,1.095,-1.834,FRA,EQUITY,CSQ.F,CSQ.F,CREDITSHELF AG  IA O.N.,creditshelf Aktiengesellschaft,1532498400,Europe/Berlin,CEST,7200000,4.4,none,4488500,3.215,-3450000,4811800,1.436,1.448,5776700,1195.478,4.145,-0.2615,-1.646,1803650,-2073000,-0.073,0.01243,-0.59723,-0.61632,EUR,
6,Mainzer Landstrasse 33a,Frankfurt am Main,60329,Germany,49 69 3487 7240,https://www.creditshelf.com,Credit Services,Financial Services,"creditshelf Aktiengesellschaft operates as a digital small and medium-sized enterprises financing company in Germany. It provides corporate, investment, and working capital loans, as well as corporate, project, and growth financing solutions. The company serves customers through its online platform, creditshelf.com. creditshelf Aktiengesellschaft was incorporated in 2014 and is based in Frankfurt am Main, Germany.",71,"{'maxAge': 1, 'name': 'Mr. Jan  Stechele', 'title': 'Chief Product Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.3,4.4,4.4,4.4,4.3,4.4,4.4,4.4,0.0,0.241366,80,80,19,0,0,4.4,4.6,35800,35200,6142224,3.0,32.2,1.0632756,6.9364,14.80635,0.0,0.0,EUR,6325932,-0.5702,242772,1395960,0.32888,0.48656,0.288,15.277779,1672444800,1703980800,1688083200,-3293900,-2.12,1.095,-1.834,FRA,EQUITY,CSQ.F,CSQ.F,CREDITSHELF AG  IA O.N.,creditshelf Aktiengesellschaft,1532498400,Europe/Berlin,CEST,7200000,4.4,none,4488500,3.215,-3450000,4811800,1.436,1.448,5776700,1195.478,4.145,-0.2615,-1.646,1803650,-2073000,-0.073,0.01243,-0.59723,-0.61632,EUR,
7,Mainzer Landstrasse 33a,Frankfurt am Main,60329,Germany,49 69 3487 7240,https://www.creditshelf.com,Credit Services,Financial Services,"creditshelf Aktiengesellschaft operates as a digital small and medium-sized enterprises financing company in Germany. It provides corporate, investment, and working capital loans, as well as corporate, project, and growth financing solutions. The company serves customers through its online platform, creditshelf.com. creditshelf Aktiengesellschaft was incorporated in 2014 and is based in Frankfurt am Main, Germany.",71,"{'maxAge': 1, 'name': 'Sebastian  Seibold', 'title': 'Head of Bus. Devel.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.3,4.4,4.4,4.4,4.3,4.4,4.4,4.4,0.0,0.241366,80,80,19,0,0,4.4,4.6,35800,35200,6142224,3.0,32.2,1.0632756,6.9364,14.80635,0.0,0.0,EUR,6325932,-0.5702,242772,1395960,0.32888,0.48656,0.288,15.277779,1672444800,1703980800,1688083200,-3293900,-2.12,1.095,-1.834,FRA,EQUITY,CSQ.F,CSQ.F,CREDITSHELF AG  IA O.N.,creditshelf Aktiengesellschaft,1532498400,Europe/Berlin,CEST,7200000,4.4,none,4488500,3.215,-3450000,4811800,1.436,1.448,5776700,1195.478,4.145,-0.2615,-1.646,1803650,-2073000,-0.073,0.01243,-0.59723,-0.61632,EUR,
