,address1,city,zip,country,phone,fax,website,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Moislinger Allee 53-55,Lübeck,23558,Germany,49 451 882 3202,49 451 882 3944,https://www.draeger.com,"Drägerwerk AG & Co. KGaA operates as a medical and safety technology company in Europe, the Americas, Africa, Asia, and Australia. It develops, produces, and markets system solutions, equipment, and services for acute point of care, including emergency care, perioperative care, critical care, and perinatal care. The company also develops, produces, and markets products, system solutions, and services for personal protection, gas detection technology, and integrated hazard management to customers in industry and mining sectors, as well as public sectors, such as fire departments, police, and disaster protection. Its products portfolio includes anesthesia devices and ventilators, thermoregulation equipment, consumables and accessories, supply units, lights, gas management systems, patient monitoring, software applications, system products, and other services. The company's product portfolio also comprises stationary and mobile gas detection systems, personal protective equipment, and alcohol and drug testing devices. In addition, it offers various training and services, as well as fire training facilities for firefighters. The company was founded in 1889 and is headquartered in Lübeck, Germany. Drägerwerk AG & Co. KGaA operates as a subsidiary of Stefan DrÄGer Gmbh.",16219,"{'maxAge': 1, 'name': 'Mr. Stefan A. Drager B.A.', 'age': 59, 'title': 'Chairman of the Exec. Board - Drägerwerk Verwaltungs AG', 'yearBorn': 1963, 'fiscalYear': 2021, 'totalPay': 2190504, 'exercisedValue': 0, 'unexercisedValue': 0}",2,6,10,10,9,1693526400,1640908800,86400,4,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,-0.080705,-0.0,60,60,0,0,0,60.95,62.15,0,0,0,59.5,59.5,0.0,59.5,59.5,0.19,0.0031932772,CHF,1444823040,0.012519999,11483371,8600000,0.0,0.28131,71.403,0.0,1672444800,1703980800,1688083200,41022000,-6.77,0.441,10.419,EBS,EQUITY,DRW3.SW,DRW3.SW,Draegerwerk,Drägerwerk AG & Co. KGaA,1415088000,Europe/Zurich,CEST,7200000,0.0,none,185412992,9.883,138672000,512163008,0.935,1.808,3275211008,38.182,174.585,0.01428,0.03207,1238386000,-171662752,63282000,0.181,0.42348,0.042340003,0.02069,EUR,
1,Moislinger Allee 53-55,Lübeck,23558,Germany,49 451 882 3202,49 451 882 3944,https://www.draeger.com,"Drägerwerk AG & Co. KGaA operates as a medical and safety technology company in Europe, the Americas, Africa, Asia, and Australia. It develops, produces, and markets system solutions, equipment, and services for acute point of care, including emergency care, perioperative care, critical care, and perinatal care. The company also develops, produces, and markets products, system solutions, and services for personal protection, gas detection technology, and integrated hazard management to customers in industry and mining sectors, as well as public sectors, such as fire departments, police, and disaster protection. Its products portfolio includes anesthesia devices and ventilators, thermoregulation equipment, consumables and accessories, supply units, lights, gas management systems, patient monitoring, software applications, system products, and other services. The company's product portfolio also comprises stationary and mobile gas detection systems, personal protective equipment, and alcohol and drug testing devices. In addition, it offers various training and services, as well as fire training facilities for firefighters. The company was founded in 1889 and is headquartered in Lübeck, Germany. Drägerwerk AG & Co. KGaA operates as a subsidiary of Stefan DrÄGer Gmbh.",16219,"{'maxAge': 1, 'name': 'Mr. Gert-Hartwig  Lescow', 'age': 55, 'title': 'CFO, Exec. Board Member for IT & Vice Chairman of Exec. Board - Drägerwerk Verwaltungs AG', 'yearBorn': 1967, 'fiscalYear': 2021, 'totalPay': 1431308, 'exercisedValue': 0, 'unexercisedValue': 0}",2,6,10,10,9,1693526400,1640908800,86400,4,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,-0.080705,-0.0,60,60,0,0,0,60.95,62.15,0,0,0,59.5,59.5,0.0,59.5,59.5,0.19,0.0031932772,CHF,1444823040,0.012519999,11483371,8600000,0.0,0.28131,71.403,0.0,1672444800,1703980800,1688083200,41022000,-6.77,0.441,10.419,EBS,EQUITY,DRW3.SW,DRW3.SW,Draegerwerk,Drägerwerk AG & Co. KGaA,1415088000,Europe/Zurich,CEST,7200000,0.0,none,185412992,9.883,138672000,512163008,0.935,1.808,3275211008,38.182,174.585,0.01428,0.03207,1238386000,-171662752,63282000,0.181,0.42348,0.042340003,0.02069,EUR,
2,Moislinger Allee 53-55,Lübeck,23558,Germany,49 451 882 3202,49 451 882 3944,https://www.draeger.com,"Drägerwerk AG & Co. KGaA operates as a medical and safety technology company in Europe, the Americas, Africa, Asia, and Australia. It develops, produces, and markets system solutions, equipment, and services for acute point of care, including emergency care, perioperative care, critical care, and perinatal care. The company also develops, produces, and markets products, system solutions, and services for personal protection, gas detection technology, and integrated hazard management to customers in industry and mining sectors, as well as public sectors, such as fire departments, police, and disaster protection. Its products portfolio includes anesthesia devices and ventilators, thermoregulation equipment, consumables and accessories, supply units, lights, gas management systems, patient monitoring, software applications, system products, and other services. The company's product portfolio also comprises stationary and mobile gas detection systems, personal protective equipment, and alcohol and drug testing devices. In addition, it offers various training and services, as well as fire training facilities for firefighters. The company was founded in 1889 and is headquartered in Lübeck, Germany. Drägerwerk AG & Co. KGaA operates as a subsidiary of Stefan DrÄGer Gmbh.",16219,"{'maxAge': 1, 'name': 'Mr. Anton  Schrofner', 'age': 59, 'title': 'Exec. Board Member for Medical Division - Drägerwerk Verwaltungs AG', 'yearBorn': 1963, 'fiscalYear': 2021, 'totalPay': 1212693, 'exercisedValue': 0, 'unexercisedValue': 0}",2,6,10,10,9,1693526400,1640908800,86400,4,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,-0.080705,-0.0,60,60,0,0,0,60.95,62.15,0,0,0,59.5,59.5,0.0,59.5,59.5,0.19,0.0031932772,CHF,1444823040,0.012519999,11483371,8600000,0.0,0.28131,71.403,0.0,1672444800,1703980800,1688083200,41022000,-6.77,0.441,10.419,EBS,EQUITY,DRW3.SW,DRW3.SW,Draegerwerk,Drägerwerk AG & Co. KGaA,1415088000,Europe/Zurich,CEST,7200000,0.0,none,185412992,9.883,138672000,512163008,0.935,1.808,3275211008,38.182,174.585,0.01428,0.03207,1238386000,-171662752,63282000,0.181,0.42348,0.042340003,0.02069,EUR,
3,Moislinger Allee 53-55,Lübeck,23558,Germany,49 451 882 3202,49 451 882 3944,https://www.draeger.com,"Drägerwerk AG & Co. KGaA operates as a medical and safety technology company in Europe, the Americas, Africa, Asia, and Australia. It develops, produces, and markets system solutions, equipment, and services for acute point of care, including emergency care, perioperative care, critical care, and perinatal care. The company also develops, produces, and markets products, system solutions, and services for personal protection, gas detection technology, and integrated hazard management to customers in industry and mining sectors, as well as public sectors, such as fire departments, police, and disaster protection. Its products portfolio includes anesthesia devices and ventilators, thermoregulation equipment, consumables and accessories, supply units, lights, gas management systems, patient monitoring, software applications, system products, and other services. The company's product portfolio also comprises stationary and mobile gas detection systems, personal protective equipment, and alcohol and drug testing devices. In addition, it offers various training and services, as well as fire training facilities for firefighters. The company was founded in 1889 and is headquartered in Lübeck, Germany. Drägerwerk AG & Co. KGaA operates as a subsidiary of Stefan DrÄGer Gmbh.",16219,"{'maxAge': 1, 'name': 'Mr. Rainer  Klug', 'age': 54, 'title': 'Exec. Board Member for Safety Division - Drägerwerk Verwaltungs AG', 'yearBorn': 1968, 'fiscalYear': 2021, 'totalPay': 1141665, 'exercisedValue': 0, 'unexercisedValue': 0}",2,6,10,10,9,1693526400,1640908800,86400,4,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,-0.080705,-0.0,60,60,0,0,0,60.95,62.15,0,0,0,59.5,59.5,0.0,59.5,59.5,0.19,0.0031932772,CHF,1444823040,0.012519999,11483371,8600000,0.0,0.28131,71.403,0.0,1672444800,1703980800,1688083200,41022000,-6.77,0.441,10.419,EBS,EQUITY,DRW3.SW,DRW3.SW,Draegerwerk,Drägerwerk AG & Co. KGaA,1415088000,Europe/Zurich,CEST,7200000,0.0,none,185412992,9.883,138672000,512163008,0.935,1.808,3275211008,38.182,174.585,0.01428,0.03207,1238386000,-171662752,63282000,0.181,0.42348,0.042340003,0.02069,EUR,
4,Moislinger Allee 53-55,Lübeck,23558,Germany,49 451 882 3202,49 451 882 3944,https://www.draeger.com,"Drägerwerk AG & Co. KGaA operates as a medical and safety technology company in Europe, the Americas, Africa, Asia, and Australia. It develops, produces, and markets system solutions, equipment, and services for acute point of care, including emergency care, perioperative care, critical care, and perinatal care. The company also develops, produces, and markets products, system solutions, and services for personal protection, gas detection technology, and integrated hazard management to customers in industry and mining sectors, as well as public sectors, such as fire departments, police, and disaster protection. Its products portfolio includes anesthesia devices and ventilators, thermoregulation equipment, consumables and accessories, supply units, lights, gas management systems, patient monitoring, software applications, system products, and other services. The company's product portfolio also comprises stationary and mobile gas detection systems, personal protective equipment, and alcohol and drug testing devices. In addition, it offers various training and services, as well as fire training facilities for firefighters. The company was founded in 1889 and is headquartered in Lübeck, Germany. Drägerwerk AG & Co. KGaA operates as a subsidiary of Stefan DrÄGer Gmbh.",16219,"{'maxAge': 1, 'name': 'Dr. Reiner  Piske', 'age': 52, 'title': 'Exec. Board Member for Sales & HR - Drägerwerk Verwaltungs AG', 'yearBorn': 1970, 'fiscalYear': 2021, 'totalPay': 1217797, 'exercisedValue': 0, 'unexercisedValue': 0}",2,6,10,10,9,1693526400,1640908800,86400,4,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,-0.080705,-0.0,60,60,0,0,0,60.95,62.15,0,0,0,59.5,59.5,0.0,59.5,59.5,0.19,0.0031932772,CHF,1444823040,0.012519999,11483371,8600000,0.0,0.28131,71.403,0.0,1672444800,1703980800,1688083200,41022000,-6.77,0.441,10.419,EBS,EQUITY,DRW3.SW,DRW3.SW,Draegerwerk,Drägerwerk AG & Co. KGaA,1415088000,Europe/Zurich,CEST,7200000,0.0,none,185412992,9.883,138672000,512163008,0.935,1.808,3275211008,38.182,174.585,0.01428,0.03207,1238386000,-171662752,63282000,0.181,0.42348,0.042340003,0.02069,EUR,
5,Moislinger Allee 53-55,Lübeck,23558,Germany,49 451 882 3202,49 451 882 3944,https://www.draeger.com,"Drägerwerk AG & Co. KGaA operates as a medical and safety technology company in Europe, the Americas, Africa, Asia, and Australia. It develops, produces, and markets system solutions, equipment, and services for acute point of care, including emergency care, perioperative care, critical care, and perinatal care. The company also develops, produces, and markets products, system solutions, and services for personal protection, gas detection technology, and integrated hazard management to customers in industry and mining sectors, as well as public sectors, such as fire departments, police, and disaster protection. Its products portfolio includes anesthesia devices and ventilators, thermoregulation equipment, consumables and accessories, supply units, lights, gas management systems, patient monitoring, software applications, system products, and other services. The company's product portfolio also comprises stationary and mobile gas detection systems, personal protective equipment, and alcohol and drug testing devices. In addition, it offers various training and services, as well as fire training facilities for firefighters. The company was founded in 1889 and is headquartered in Lübeck, Germany. Drägerwerk AG & Co. KGaA operates as a subsidiary of Stefan DrÄGer Gmbh.",16219,"{'maxAge': 1, 'name': 'Thomas  Fischler', 'title': 'Head of Treasury & Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",2,6,10,10,9,1693526400,1640908800,86400,4,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,-0.080705,-0.0,60,60,0,0,0,60.95,62.15,0,0,0,59.5,59.5,0.0,59.5,59.5,0.19,0.0031932772,CHF,1444823040,0.012519999,11483371,8600000,0.0,0.28131,71.403,0.0,1672444800,1703980800,1688083200,41022000,-6.77,0.441,10.419,EBS,EQUITY,DRW3.SW,DRW3.SW,Draegerwerk,Drägerwerk AG & Co. KGaA,1415088000,Europe/Zurich,CEST,7200000,0.0,none,185412992,9.883,138672000,512163008,0.935,1.808,3275211008,38.182,174.585,0.01428,0.03207,1238386000,-171662752,63282000,0.181,0.42348,0.042340003,0.02069,EUR,
6,Moislinger Allee 53-55,Lübeck,23558,Germany,49 451 882 3202,49 451 882 3944,https://www.draeger.com,"Drägerwerk AG & Co. KGaA operates as a medical and safety technology company in Europe, the Americas, Africa, Asia, and Australia. It develops, produces, and markets system solutions, equipment, and services for acute point of care, including emergency care, perioperative care, critical care, and perinatal care. The company also develops, produces, and markets products, system solutions, and services for personal protection, gas detection technology, and integrated hazard management to customers in industry and mining sectors, as well as public sectors, such as fire departments, police, and disaster protection. Its products portfolio includes anesthesia devices and ventilators, thermoregulation equipment, consumables and accessories, supply units, lights, gas management systems, patient monitoring, software applications, system products, and other services. The company's product portfolio also comprises stationary and mobile gas detection systems, personal protective equipment, and alcohol and drug testing devices. In addition, it offers various training and services, as well as fire training facilities for firefighters. The company was founded in 1889 and is headquartered in Lübeck, Germany. Drägerwerk AG & Co. KGaA operates as a subsidiary of Stefan DrÄGer Gmbh.",16219,"{'maxAge': 1, 'name': 'Mr. Welf  Böttcher', 'title': 'Head of Corp. Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",2,6,10,10,9,1693526400,1640908800,86400,4,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,-0.080705,-0.0,60,60,0,0,0,60.95,62.15,0,0,0,59.5,59.5,0.0,59.5,59.5,0.19,0.0031932772,CHF,1444823040,0.012519999,11483371,8600000,0.0,0.28131,71.403,0.0,1672444800,1703980800,1688083200,41022000,-6.77,0.441,10.419,EBS,EQUITY,DRW3.SW,DRW3.SW,Draegerwerk,Drägerwerk AG & Co. KGaA,1415088000,Europe/Zurich,CEST,7200000,0.0,none,185412992,9.883,138672000,512163008,0.935,1.808,3275211008,38.182,174.585,0.01428,0.03207,1238386000,-171662752,63282000,0.181,0.42348,0.042340003,0.02069,EUR,
