,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"No. 23, Wuquan 6th Road",Wugu District,New Taipei City,Taiwan,886 2 2298 1148,886 2 2298 1758,https://www.sinmag.com.tw,Specialty Industrial Machinery,Industrials,"Sinmag Equipment Corporation engages in the manufacture, retail, and wholesale of baking and food service equipment. The company offers bakery equipment, including spiral mixers, divider rounders, moulders, make up lines, sheeters, proofers, cake machines, planetary mixers, deck ovens, proofers, convection ovens, rack and tunnel ovens, slicers, refrigerators, workbenches, food service equipment, and others. It also provides kitchen equipment comprising pizza equipment, combi oven/convection oven/steamer, rotisseries, fryers, Chinese/western kitchen equipment, meat processing and refrigeration equipment, dishwashers, stainless steel sinks and tubes, and showcases. The company sells its products in Taiwan, China, and the United States. Sinmag Equipment Corporation was founded in 1983 and is headquartered in New Taipei City, Taiwan.","{'maxAge': 1, 'name': 'Mr. Shun-Ho  Hsieh', 'title': 'Chairman, Pres & GM', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,129.5,130.5,128.5,130.5,129.5,130.5,128.5,130.5,6.0,0.0465,1688688000,0.70919997,6.37,0.555518,15.248227,67174,67174,208730,114800,114800,128.5,129.5,0,0,6479669760,82.1,138.5,1.5649989,127.94,110.22,6.0,0.046332046,TWD,5570677248,0.10299,50230000,0.31075,0.05493,50.043,2.577783,1672444800,1703980800,1688083200,0.261,426423008,8.46,1035:1000,1531699200,1.345,7.083,TWO,EQUITY,1580.TWO,1580.TWO,SINMAG EQUIPMENT CORPORATION,Sinmag Equipment Corporation,1199062800,Asia/Taipei,CST,28800000,129.0,none,1153496064,22.964,786518016,133939000,1.507,2.229,4140367104,5.104,82.428,0.10762999,0.17622,592266496,720504000,0.261,0.113,0.39837003,0.18996,0.16555001,TWD,
1,"No. 23, Wuquan 6th Road",Wugu District,New Taipei City,Taiwan,886 2 2298 1148,886 2 2298 1758,https://www.sinmag.com.tw,Specialty Industrial Machinery,Industrials,"Sinmag Equipment Corporation engages in the manufacture, retail, and wholesale of baking and food service equipment. The company offers bakery equipment, including spiral mixers, divider rounders, moulders, make up lines, sheeters, proofers, cake machines, planetary mixers, deck ovens, proofers, convection ovens, rack and tunnel ovens, slicers, refrigerators, workbenches, food service equipment, and others. It also provides kitchen equipment comprising pizza equipment, combi oven/convection oven/steamer, rotisseries, fryers, Chinese/western kitchen equipment, meat processing and refrigeration equipment, dishwashers, stainless steel sinks and tubes, and showcases. The company sells its products in Taiwan, China, and the United States. Sinmag Equipment Corporation was founded in 1983 and is headquartered in New Taipei City, Taiwan.","{'maxAge': 1, 'name': 'Yi-Wen  Chen', 'title': 'Chief Accounting Officer & Accounting Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,129.5,130.5,128.5,130.5,129.5,130.5,128.5,130.5,6.0,0.0465,1688688000,0.70919997,6.37,0.555518,15.248227,67174,67174,208730,114800,114800,128.5,129.5,0,0,6479669760,82.1,138.5,1.5649989,127.94,110.22,6.0,0.046332046,TWD,5570677248,0.10299,50230000,0.31075,0.05493,50.043,2.577783,1672444800,1703980800,1688083200,0.261,426423008,8.46,1035:1000,1531699200,1.345,7.083,TWO,EQUITY,1580.TWO,1580.TWO,SINMAG EQUIPMENT CORPORATION,Sinmag Equipment Corporation,1199062800,Asia/Taipei,CST,28800000,129.0,none,1153496064,22.964,786518016,133939000,1.507,2.229,4140367104,5.104,82.428,0.10762999,0.17622,592266496,720504000,0.261,0.113,0.39837003,0.18996,0.16555001,TWD,
2,"No. 23, Wuquan 6th Road",Wugu District,New Taipei City,Taiwan,886 2 2298 1148,886 2 2298 1758,https://www.sinmag.com.tw,Specialty Industrial Machinery,Industrials,"Sinmag Equipment Corporation engages in the manufacture, retail, and wholesale of baking and food service equipment. The company offers bakery equipment, including spiral mixers, divider rounders, moulders, make up lines, sheeters, proofers, cake machines, planetary mixers, deck ovens, proofers, convection ovens, rack and tunnel ovens, slicers, refrigerators, workbenches, food service equipment, and others. It also provides kitchen equipment comprising pizza equipment, combi oven/convection oven/steamer, rotisseries, fryers, Chinese/western kitchen equipment, meat processing and refrigeration equipment, dishwashers, stainless steel sinks and tubes, and showcases. The company sells its products in Taiwan, China, and the United States. Sinmag Equipment Corporation was founded in 1983 and is headquartered in New Taipei City, Taiwan.","{'maxAge': 1, 'name': 'Shu-Chuan  Hsiao', 'title': 'VP & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,129.5,130.5,128.5,130.5,129.5,130.5,128.5,130.5,6.0,0.0465,1688688000,0.70919997,6.37,0.555518,15.248227,67174,67174,208730,114800,114800,128.5,129.5,0,0,6479669760,82.1,138.5,1.5649989,127.94,110.22,6.0,0.046332046,TWD,5570677248,0.10299,50230000,0.31075,0.05493,50.043,2.577783,1672444800,1703980800,1688083200,0.261,426423008,8.46,1035:1000,1531699200,1.345,7.083,TWO,EQUITY,1580.TWO,1580.TWO,SINMAG EQUIPMENT CORPORATION,Sinmag Equipment Corporation,1199062800,Asia/Taipei,CST,28800000,129.0,none,1153496064,22.964,786518016,133939000,1.507,2.229,4140367104,5.104,82.428,0.10762999,0.17622,592266496,720504000,0.261,0.113,0.39837003,0.18996,0.16555001,TWD,
3,"No. 23, Wuquan 6th Road",Wugu District,New Taipei City,Taiwan,886 2 2298 1148,886 2 2298 1758,https://www.sinmag.com.tw,Specialty Industrial Machinery,Industrials,"Sinmag Equipment Corporation engages in the manufacture, retail, and wholesale of baking and food service equipment. The company offers bakery equipment, including spiral mixers, divider rounders, moulders, make up lines, sheeters, proofers, cake machines, planetary mixers, deck ovens, proofers, convection ovens, rack and tunnel ovens, slicers, refrigerators, workbenches, food service equipment, and others. It also provides kitchen equipment comprising pizza equipment, combi oven/convection oven/steamer, rotisseries, fryers, Chinese/western kitchen equipment, meat processing and refrigeration equipment, dishwashers, stainless steel sinks and tubes, and showcases. The company sells its products in Taiwan, China, and the United States. Sinmag Equipment Corporation was founded in 1983 and is headquartered in New Taipei City, Taiwan.","{'maxAge': 1, 'name': 'Mr. Shiu-Tu  Chen', 'title': 'Director of R&D Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,129.5,130.5,128.5,130.5,129.5,130.5,128.5,130.5,6.0,0.0465,1688688000,0.70919997,6.37,0.555518,15.248227,67174,67174,208730,114800,114800,128.5,129.5,0,0,6479669760,82.1,138.5,1.5649989,127.94,110.22,6.0,0.046332046,TWD,5570677248,0.10299,50230000,0.31075,0.05493,50.043,2.577783,1672444800,1703980800,1688083200,0.261,426423008,8.46,1035:1000,1531699200,1.345,7.083,TWO,EQUITY,1580.TWO,1580.TWO,SINMAG EQUIPMENT CORPORATION,Sinmag Equipment Corporation,1199062800,Asia/Taipei,CST,28800000,129.0,none,1153496064,22.964,786518016,133939000,1.507,2.229,4140367104,5.104,82.428,0.10762999,0.17622,592266496,720504000,0.261,0.113,0.39837003,0.18996,0.16555001,TWD,
4,"No. 23, Wuquan 6th Road",Wugu District,New Taipei City,Taiwan,886 2 2298 1148,886 2 2298 1758,https://www.sinmag.com.tw,Specialty Industrial Machinery,Industrials,"Sinmag Equipment Corporation engages in the manufacture, retail, and wholesale of baking and food service equipment. The company offers bakery equipment, including spiral mixers, divider rounders, moulders, make up lines, sheeters, proofers, cake machines, planetary mixers, deck ovens, proofers, convection ovens, rack and tunnel ovens, slicers, refrigerators, workbenches, food service equipment, and others. It also provides kitchen equipment comprising pizza equipment, combi oven/convection oven/steamer, rotisseries, fryers, Chinese/western kitchen equipment, meat processing and refrigeration equipment, dishwashers, stainless steel sinks and tubes, and showcases. The company sells its products in Taiwan, China, and the United States. Sinmag Equipment Corporation was founded in 1983 and is headquartered in New Taipei City, Taiwan.","{'maxAge': 1, 'name': 'Tai-Sheng  Wang', 'title': 'Mang. of Engineering Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,129.5,130.5,128.5,130.5,129.5,130.5,128.5,130.5,6.0,0.0465,1688688000,0.70919997,6.37,0.555518,15.248227,67174,67174,208730,114800,114800,128.5,129.5,0,0,6479669760,82.1,138.5,1.5649989,127.94,110.22,6.0,0.046332046,TWD,5570677248,0.10299,50230000,0.31075,0.05493,50.043,2.577783,1672444800,1703980800,1688083200,0.261,426423008,8.46,1035:1000,1531699200,1.345,7.083,TWO,EQUITY,1580.TWO,1580.TWO,SINMAG EQUIPMENT CORPORATION,Sinmag Equipment Corporation,1199062800,Asia/Taipei,CST,28800000,129.0,none,1153496064,22.964,786518016,133939000,1.507,2.229,4140367104,5.104,82.428,0.10762999,0.17622,592266496,720504000,0.261,0.113,0.39837003,0.18996,0.16555001,TWD,
5,"No. 23, Wuquan 6th Road",Wugu District,New Taipei City,Taiwan,886 2 2298 1148,886 2 2298 1758,https://www.sinmag.com.tw,Specialty Industrial Machinery,Industrials,"Sinmag Equipment Corporation engages in the manufacture, retail, and wholesale of baking and food service equipment. The company offers bakery equipment, including spiral mixers, divider rounders, moulders, make up lines, sheeters, proofers, cake machines, planetary mixers, deck ovens, proofers, convection ovens, rack and tunnel ovens, slicers, refrigerators, workbenches, food service equipment, and others. It also provides kitchen equipment comprising pizza equipment, combi oven/convection oven/steamer, rotisseries, fryers, Chinese/western kitchen equipment, meat processing and refrigeration equipment, dishwashers, stainless steel sinks and tubes, and showcases. The company sells its products in Taiwan, China, and the United States. Sinmag Equipment Corporation was founded in 1983 and is headquartered in New Taipei City, Taiwan.","{'maxAge': 1, 'name': 'Mr. Chih-Hsien  Chen', 'title': 'Director of the Sales & Marketing Division I', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,129.5,130.5,128.5,130.5,129.5,130.5,128.5,130.5,6.0,0.0465,1688688000,0.70919997,6.37,0.555518,15.248227,67174,67174,208730,114800,114800,128.5,129.5,0,0,6479669760,82.1,138.5,1.5649989,127.94,110.22,6.0,0.046332046,TWD,5570677248,0.10299,50230000,0.31075,0.05493,50.043,2.577783,1672444800,1703980800,1688083200,0.261,426423008,8.46,1035:1000,1531699200,1.345,7.083,TWO,EQUITY,1580.TWO,1580.TWO,SINMAG EQUIPMENT CORPORATION,Sinmag Equipment Corporation,1199062800,Asia/Taipei,CST,28800000,129.0,none,1153496064,22.964,786518016,133939000,1.507,2.229,4140367104,5.104,82.428,0.10762999,0.17622,592266496,720504000,0.261,0.113,0.39837003,0.18996,0.16555001,TWD,
6,"No. 23, Wuquan 6th Road",Wugu District,New Taipei City,Taiwan,886 2 2298 1148,886 2 2298 1758,https://www.sinmag.com.tw,Specialty Industrial Machinery,Industrials,"Sinmag Equipment Corporation engages in the manufacture, retail, and wholesale of baking and food service equipment. The company offers bakery equipment, including spiral mixers, divider rounders, moulders, make up lines, sheeters, proofers, cake machines, planetary mixers, deck ovens, proofers, convection ovens, rack and tunnel ovens, slicers, refrigerators, workbenches, food service equipment, and others. It also provides kitchen equipment comprising pizza equipment, combi oven/convection oven/steamer, rotisseries, fryers, Chinese/western kitchen equipment, meat processing and refrigeration equipment, dishwashers, stainless steel sinks and tubes, and showcases. The company sells its products in Taiwan, China, and the United States. Sinmag Equipment Corporation was founded in 1983 and is headquartered in New Taipei City, Taiwan.","{'maxAge': 1, 'name': 'Tsai-Wang  Huang', 'title': 'Mang. of Manufacturing Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,129.5,130.5,128.5,130.5,129.5,130.5,128.5,130.5,6.0,0.0465,1688688000,0.70919997,6.37,0.555518,15.248227,67174,67174,208730,114800,114800,128.5,129.5,0,0,6479669760,82.1,138.5,1.5649989,127.94,110.22,6.0,0.046332046,TWD,5570677248,0.10299,50230000,0.31075,0.05493,50.043,2.577783,1672444800,1703980800,1688083200,0.261,426423008,8.46,1035:1000,1531699200,1.345,7.083,TWO,EQUITY,1580.TWO,1580.TWO,SINMAG EQUIPMENT CORPORATION,Sinmag Equipment Corporation,1199062800,Asia/Taipei,CST,28800000,129.0,none,1153496064,22.964,786518016,133939000,1.507,2.229,4140367104,5.104,82.428,0.10762999,0.17622,592266496,720504000,0.261,0.113,0.39837003,0.18996,0.16555001,TWD,
7,"No. 23, Wuquan 6th Road",Wugu District,New Taipei City,Taiwan,886 2 2298 1148,886 2 2298 1758,https://www.sinmag.com.tw,Specialty Industrial Machinery,Industrials,"Sinmag Equipment Corporation engages in the manufacture, retail, and wholesale of baking and food service equipment. The company offers bakery equipment, including spiral mixers, divider rounders, moulders, make up lines, sheeters, proofers, cake machines, planetary mixers, deck ovens, proofers, convection ovens, rack and tunnel ovens, slicers, refrigerators, workbenches, food service equipment, and others. It also provides kitchen equipment comprising pizza equipment, combi oven/convection oven/steamer, rotisseries, fryers, Chinese/western kitchen equipment, meat processing and refrigeration equipment, dishwashers, stainless steel sinks and tubes, and showcases. The company sells its products in Taiwan, China, and the United States. Sinmag Equipment Corporation was founded in 1983 and is headquartered in New Taipei City, Taiwan.","{'maxAge': 1, 'name': 'Shu-Yuan  Li', 'title': 'Audit Office Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,129.5,130.5,128.5,130.5,129.5,130.5,128.5,130.5,6.0,0.0465,1688688000,0.70919997,6.37,0.555518,15.248227,67174,67174,208730,114800,114800,128.5,129.5,0,0,6479669760,82.1,138.5,1.5649989,127.94,110.22,6.0,0.046332046,TWD,5570677248,0.10299,50230000,0.31075,0.05493,50.043,2.577783,1672444800,1703980800,1688083200,0.261,426423008,8.46,1035:1000,1531699200,1.345,7.083,TWO,EQUITY,1580.TWO,1580.TWO,SINMAG EQUIPMENT CORPORATION,Sinmag Equipment Corporation,1199062800,Asia/Taipei,CST,28800000,129.0,none,1153496064,22.964,786518016,133939000,1.507,2.229,4140367104,5.104,82.428,0.10762999,0.17622,592266496,720504000,0.261,0.113,0.39837003,0.18996,0.16555001,TWD,
