,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,210 Waterfront Drive,Suite 106,Halifax,NS,B4A 0H3,Canada,902-482-5214,https://www.ucore.com,Other Industrial Metals & Mining,Basic Materials,"Ucore Rare Metals Inc. engages in the exploration and separation of elements in Canada and the United States. It primarily holds a 100% interest in the Bokan Mountain/Dotson Ridge property located in Prince of Wales Island, Alaska. The company was formerly known as Ucore Uranium Inc. and changed its name to Ucore Rare Metals Inc. in June 2010. Ucore Rare Metals Inc. was founded in 2006 and is headquartered in Halifax, Canada.","{'maxAge': 1, 'name': 'Mr. Patrick  Ryan P.Eng.', 'title': 'Chairman & CEO', 'fiscalYear': 2022, 'totalPay': 166186, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.5821,0.59,0.554,0.5999,0.5821,0.59,0.554,0.5999,0.0,0.686695,22208,22208,44514,30650,30650,0.0,0.0,0,0,34761108,0.48,1.15,0.6554,0.7477,0.0,0.0,USD,39613788,0.0,48170314,61819400,0.22351,0.0,0.814,0.69054055,1672444800,1703980800,1688083200,-6304252,-0.08,1:10,1607644800,-8.439,PNK,EQUITY,UURAF,UURAF,UCORE RARE METALS INC,Ucore Rare Metals Inc.,1262701800,America/New_York,EDT,-14400000,0.5621,none,281854,0.005,-4694272,5146944,0.105,0.191,11.257,-0.0575,-0.14017999,-5124816,-3360515,0.0,0.0,0.0,CAD,
1,210 Waterfront Drive,Suite 106,Halifax,NS,B4A 0H3,Canada,902-482-5214,https://www.ucore.com,Other Industrial Metals & Mining,Basic Materials,"Ucore Rare Metals Inc. engages in the exploration and separation of elements in Canada and the United States. It primarily holds a 100% interest in the Bokan Mountain/Dotson Ridge property located in Prince of Wales Island, Alaska. The company was formerly known as Ucore Uranium Inc. and changed its name to Ucore Rare Metals Inc. in June 2010. Ucore Rare Metals Inc. was founded in 2006 and is headquartered in Halifax, Canada.","{'maxAge': 1, 'name': 'Mr. Peter  Manuel CA', 'age': 51, 'title': 'VP, CFO & Corp. Sec.', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 104866, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.5821,0.59,0.554,0.5999,0.5821,0.59,0.554,0.5999,0.0,0.686695,22208,22208,44514,30650,30650,0.0,0.0,0,0,34761108,0.48,1.15,0.6554,0.7477,0.0,0.0,USD,39613788,0.0,48170314,61819400,0.22351,0.0,0.814,0.69054055,1672444800,1703980800,1688083200,-6304252,-0.08,1:10,1607644800,-8.439,PNK,EQUITY,UURAF,UURAF,UCORE RARE METALS INC,Ucore Rare Metals Inc.,1262701800,America/New_York,EDT,-14400000,0.5621,none,281854,0.005,-4694272,5146944,0.105,0.191,11.257,-0.0575,-0.14017999,-5124816,-3360515,0.0,0.0,0.0,CAD,
2,210 Waterfront Drive,Suite 106,Halifax,NS,B4A 0H3,Canada,902-482-5214,https://www.ucore.com,Other Industrial Metals & Mining,Basic Materials,"Ucore Rare Metals Inc. engages in the exploration and separation of elements in Canada and the United States. It primarily holds a 100% interest in the Bokan Mountain/Dotson Ridge property located in Prince of Wales Island, Alaska. The company was formerly known as Ucore Uranium Inc. and changed its name to Ucore Rare Metals Inc. in June 2010. Ucore Rare Metals Inc. was founded in 2006 and is headquartered in Halifax, Canada.","{'maxAge': 1, 'name': 'Mr. Michael  Schrider P.E.', 'title': 'VP & COO', 'fiscalYear': 2022, 'totalPay': 137816, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.5821,0.59,0.554,0.5999,0.5821,0.59,0.554,0.5999,0.0,0.686695,22208,22208,44514,30650,30650,0.0,0.0,0,0,34761108,0.48,1.15,0.6554,0.7477,0.0,0.0,USD,39613788,0.0,48170314,61819400,0.22351,0.0,0.814,0.69054055,1672444800,1703980800,1688083200,-6304252,-0.08,1:10,1607644800,-8.439,PNK,EQUITY,UURAF,UURAF,UCORE RARE METALS INC,Ucore Rare Metals Inc.,1262701800,America/New_York,EDT,-14400000,0.5621,none,281854,0.005,-4694272,5146944,0.105,0.191,11.257,-0.0575,-0.14017999,-5124816,-3360515,0.0,0.0,0.0,CAD,
3,210 Waterfront Drive,Suite 106,Halifax,NS,B4A 0H3,Canada,902-482-5214,https://www.ucore.com,Other Industrial Metals & Mining,Basic Materials,"Ucore Rare Metals Inc. engages in the exploration and separation of elements in Canada and the United States. It primarily holds a 100% interest in the Bokan Mountain/Dotson Ridge property located in Prince of Wales Island, Alaska. The company was formerly known as Ucore Uranium Inc. and changed its name to Ucore Rare Metals Inc. in June 2010. Ucore Rare Metals Inc. was founded in 2006 and is headquartered in Halifax, Canada.","{'maxAge': 1, 'name': 'Mr. Mark  MacDonald', 'title': 'VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.5821,0.59,0.554,0.5999,0.5821,0.59,0.554,0.5999,0.0,0.686695,22208,22208,44514,30650,30650,0.0,0.0,0,0,34761108,0.48,1.15,0.6554,0.7477,0.0,0.0,USD,39613788,0.0,48170314,61819400,0.22351,0.0,0.814,0.69054055,1672444800,1703980800,1688083200,-6304252,-0.08,1:10,1607644800,-8.439,PNK,EQUITY,UURAF,UURAF,UCORE RARE METALS INC,Ucore Rare Metals Inc.,1262701800,America/New_York,EDT,-14400000,0.5621,none,281854,0.005,-4694272,5146944,0.105,0.191,11.257,-0.0575,-0.14017999,-5124816,-3360515,0.0,0.0,0.0,CAD,
