,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Rodovia BR 470, Km 212, 930",Bento Gonçalves,RS,95707-540,Brazil,55 54 3455 4444,https://www.unicasamoveis.com.br,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Unicasa Indústria de Móveis S.A. manufacture, sell, import, and export furniture in Brazil. It offers furniture made from wood, iron, and aluminum, as well as other products related to household and commercial furniture. The company sells its products under the Dell Anno, New, Casa Brasileira, and Unicasa Corporate brands through dealers and multi-brand stores. Unicasa Indústria de Móveis S.A. was founded in 1985 and is headquartered in Bento Gonçalves, Brazil.",564,"{'maxAge': 1, 'name': ""Gustavo  Dall'Onder"", 'title': 'CEO, Member of Management Board & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,2.72,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.18,0.0668,1670371200,0.7036,0.449468,10.423078,9.033333,0,0,70235,216511,216511,2.68,2.72,0,0,179094144,0.0,3.34,0.7836515,2.8352,2.59115,0.182,0.066911764,BRL,166024048,0.074640006,29340363,66086400,0.55603004,0.21404,2.917,0.9290367,1672444800,1703980800,1688083200,-0.884,17058000,0.26,0.3,0.726,6.734,SAO,EQUITY,UCAS3.SA,UCAS3.SA,UNICASA     ON      NM,Unicasa Indústria de Móveis S.A.,1335531600,America/Sao_Paulo,BRT,-10800000,2.71,none,30804000,0.466,24654000,17734000,0.607,1.049,228538000,9.2,3.458,0.03727,0.08948,83975000,57125,36943000,-0.884,-0.122,0.34462002,0.107880004,0.07854,BRL,
1,"Rodovia BR 470, Km 212, 930",Bento Gonçalves,RS,95707-540,Brazil,55 54 3455 4444,https://www.unicasamoveis.com.br,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Unicasa Indústria de Móveis S.A. manufacture, sell, import, and export furniture in Brazil. It offers furniture made from wood, iron, and aluminum, as well as other products related to household and commercial furniture. The company sells its products under the Dell Anno, New, Casa Brasileira, and Unicasa Corporate brands through dealers and multi-brand stores. Unicasa Indústria de Móveis S.A. was founded in 1985 and is headquartered in Bento Gonçalves, Brazil.",564,"{'maxAge': 1, 'name': 'Guilherme Possebon de Oliveira', 'title': 'Chief Financial and Investor Relations Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,2.72,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.18,0.0668,1670371200,0.7036,0.449468,10.423078,9.033333,0,0,70235,216511,216511,2.68,2.72,0,0,179094144,0.0,3.34,0.7836515,2.8352,2.59115,0.182,0.066911764,BRL,166024048,0.074640006,29340363,66086400,0.55603004,0.21404,2.917,0.9290367,1672444800,1703980800,1688083200,-0.884,17058000,0.26,0.3,0.726,6.734,SAO,EQUITY,UCAS3.SA,UCAS3.SA,UNICASA     ON      NM,Unicasa Indústria de Móveis S.A.,1335531600,America/Sao_Paulo,BRT,-10800000,2.71,none,30804000,0.466,24654000,17734000,0.607,1.049,228538000,9.2,3.458,0.03727,0.08948,83975000,57125,36943000,-0.884,-0.122,0.34462002,0.107880004,0.07854,BRL,
2,"Rodovia BR 470, Km 212, 930",Bento Gonçalves,RS,95707-540,Brazil,55 54 3455 4444,https://www.unicasamoveis.com.br,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Unicasa Indústria de Móveis S.A. manufacture, sell, import, and export furniture in Brazil. It offers furniture made from wood, iron, and aluminum, as well as other products related to household and commercial furniture. The company sells its products under the Dell Anno, New, Casa Brasileira, and Unicasa Corporate brands through dealers and multi-brand stores. Unicasa Indústria de Móveis S.A. was founded in 1985 and is headquartered in Bento Gonçalves, Brazil.",564,"{'maxAge': 1, 'name': 'Alexandre Narvaes Figueira', 'title': 'Member of the Management Board & Commercial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,2.72,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.18,0.0668,1670371200,0.7036,0.449468,10.423078,9.033333,0,0,70235,216511,216511,2.68,2.72,0,0,179094144,0.0,3.34,0.7836515,2.8352,2.59115,0.182,0.066911764,BRL,166024048,0.074640006,29340363,66086400,0.55603004,0.21404,2.917,0.9290367,1672444800,1703980800,1688083200,-0.884,17058000,0.26,0.3,0.726,6.734,SAO,EQUITY,UCAS3.SA,UCAS3.SA,UNICASA     ON      NM,Unicasa Indústria de Móveis S.A.,1335531600,America/Sao_Paulo,BRT,-10800000,2.71,none,30804000,0.466,24654000,17734000,0.607,1.049,228538000,9.2,3.458,0.03727,0.08948,83975000,57125,36943000,-0.884,-0.122,0.34462002,0.107880004,0.07854,BRL,
3,"Rodovia BR 470, Km 212, 930",Bento Gonçalves,RS,95707-540,Brazil,55 54 3455 4444,https://www.unicasamoveis.com.br,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Unicasa Indústria de Móveis S.A. manufacture, sell, import, and export furniture in Brazil. It offers furniture made from wood, iron, and aluminum, as well as other products related to household and commercial furniture. The company sells its products under the Dell Anno, New, Casa Brasileira, and Unicasa Corporate brands through dealers and multi-brand stores. Unicasa Indústria de Móveis S.A. was founded in 1985 and is headquartered in Bento Gonçalves, Brazil.",564,"{'maxAge': 1, 'name': 'Luciano Andre Merigo', 'title': 'Member of the Management Board & Manufacturing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,2.72,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.18,0.0668,1670371200,0.7036,0.449468,10.423078,9.033333,0,0,70235,216511,216511,2.68,2.72,0,0,179094144,0.0,3.34,0.7836515,2.8352,2.59115,0.182,0.066911764,BRL,166024048,0.074640006,29340363,66086400,0.55603004,0.21404,2.917,0.9290367,1672444800,1703980800,1688083200,-0.884,17058000,0.26,0.3,0.726,6.734,SAO,EQUITY,UCAS3.SA,UCAS3.SA,UNICASA     ON      NM,Unicasa Indústria de Móveis S.A.,1335531600,America/Sao_Paulo,BRT,-10800000,2.71,none,30804000,0.466,24654000,17734000,0.607,1.049,228538000,9.2,3.458,0.03727,0.08948,83975000,57125,36943000,-0.884,-0.122,0.34462002,0.107880004,0.07854,BRL,
