,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,105 West 8th Street,Port Angeles,WA,98362,United States,360 457 0461,https://www.ourfirstfed.com,Banks—Regional,Financial Services,"First Northwest Bancorp operates as a bank holding company for First Fed Bank that provides commercial and consumer banking services to individuals, businesses, and nonprofit organizations in western Washington, the United States. The company accepts various deposit instruments, including checking, money market deposit, savings, and transaction accounts, as well as certificates of deposit. It also originates one- to four-family mortgage loans, commercial and multi-family real estate loans, construction and land loans, and commercial business loans, as well as consumer loans primarily consisting of automobile loans, and home-equity loans and lines of credit. First Northwest Bancorp operates branch offices in Clallam, Jefferson, King, Kitsap, and Whatcom Counties, Washington. The company was founded in 1923 and is based in Port Angeles, Washington.",285,"{'maxAge': 1, 'name': 'Mr. Matthew P. Deines', 'age': 49, 'title': 'Pres, CEO & Director', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 622347, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.5,11.9,11.9,11.9,11.5,11.9,11.9,11.9,0.26,0.0218,1691625600,0.16280001,0.700899,7.345679,10.818181,40,40,0,0,0,11.9,12.3,117033280,9.2,16.7,1.4940482,11.434,11.8505,0.28,0.024347827,EUR,339140928,0.19985001,6850564,9631680,0.19941999,0.54178,17.944,0.6631743,1672444800,1703980800,1688083200,-0.286,15541000,1.62,1.1,4.329,FRA,EQUITY,45I.F,45I.F,FIRST NORTHWEST BAN.DL-01,First Northwest Bancorp,1580886000,Europe/Berlin,CEST,7200000,11.9,20.0,20.0,20.0,20.0,3.0,hold,1,78302000,8.808,311652992,78333000,8.707,0.00696,0.08993,78655000,24437000,-0.266,-0.083,0.0,0.0,0.23938,USD,
1,105 West 8th Street,Port Angeles,WA,98362,United States,360 457 0461,https://www.ourfirstfed.com,Banks—Regional,Financial Services,"First Northwest Bancorp operates as a bank holding company for First Fed Bank that provides commercial and consumer banking services to individuals, businesses, and nonprofit organizations in western Washington, the United States. The company accepts various deposit instruments, including checking, money market deposit, savings, and transaction accounts, as well as certificates of deposit. It also originates one- to four-family mortgage loans, commercial and multi-family real estate loans, construction and land loans, and commercial business loans, as well as consumer loans primarily consisting of automobile loans, and home-equity loans and lines of credit. First Northwest Bancorp operates branch offices in Clallam, Jefferson, King, Kitsap, and Whatcom Counties, Washington. The company was founded in 1923 and is based in Port Angeles, Washington.",285,"{'maxAge': 1, 'name': 'Ms. Geraldine L. Bullard', 'age': 56, 'title': 'Exec. VP & CFO', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 366151, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.5,11.9,11.9,11.9,11.5,11.9,11.9,11.9,0.26,0.0218,1691625600,0.16280001,0.700899,7.345679,10.818181,40,40,0,0,0,11.9,12.3,117033280,9.2,16.7,1.4940482,11.434,11.8505,0.28,0.024347827,EUR,339140928,0.19985001,6850564,9631680,0.19941999,0.54178,17.944,0.6631743,1672444800,1703980800,1688083200,-0.286,15541000,1.62,1.1,4.329,FRA,EQUITY,45I.F,45I.F,FIRST NORTHWEST BAN.DL-01,First Northwest Bancorp,1580886000,Europe/Berlin,CEST,7200000,11.9,20.0,20.0,20.0,20.0,3.0,hold,1,78302000,8.808,311652992,78333000,8.707,0.00696,0.08993,78655000,24437000,-0.266,-0.083,0.0,0.0,0.23938,USD,
2,105 West 8th Street,Port Angeles,WA,98362,United States,360 457 0461,https://www.ourfirstfed.com,Banks—Regional,Financial Services,"First Northwest Bancorp operates as a bank holding company for First Fed Bank that provides commercial and consumer banking services to individuals, businesses, and nonprofit organizations in western Washington, the United States. The company accepts various deposit instruments, including checking, money market deposit, savings, and transaction accounts, as well as certificates of deposit. It also originates one- to four-family mortgage loans, commercial and multi-family real estate loans, construction and land loans, and commercial business loans, as well as consumer loans primarily consisting of automobile loans, and home-equity loans and lines of credit. First Northwest Bancorp operates branch offices in Clallam, Jefferson, King, Kitsap, and Whatcom Counties, Washington. The company was founded in 1923 and is based in Port Angeles, Washington.",285,"{'maxAge': 1, 'name': 'Mr. Christopher J. Riffle', 'age': 46, 'title': 'COO, Chief Digital Officer & Gen. Counsel', 'yearBorn': 1976, 'fiscalYear': 2022, 'totalPay': 396808, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.5,11.9,11.9,11.9,11.5,11.9,11.9,11.9,0.26,0.0218,1691625600,0.16280001,0.700899,7.345679,10.818181,40,40,0,0,0,11.9,12.3,117033280,9.2,16.7,1.4940482,11.434,11.8505,0.28,0.024347827,EUR,339140928,0.19985001,6850564,9631680,0.19941999,0.54178,17.944,0.6631743,1672444800,1703980800,1688083200,-0.286,15541000,1.62,1.1,4.329,FRA,EQUITY,45I.F,45I.F,FIRST NORTHWEST BAN.DL-01,First Northwest Bancorp,1580886000,Europe/Berlin,CEST,7200000,11.9,20.0,20.0,20.0,20.0,3.0,hold,1,78302000,8.808,311652992,78333000,8.707,0.00696,0.08993,78655000,24437000,-0.266,-0.083,0.0,0.0,0.23938,USD,
3,105 West 8th Street,Port Angeles,WA,98362,United States,360 457 0461,https://www.ourfirstfed.com,Banks—Regional,Financial Services,"First Northwest Bancorp operates as a bank holding company for First Fed Bank that provides commercial and consumer banking services to individuals, businesses, and nonprofit organizations in western Washington, the United States. The company accepts various deposit instruments, including checking, money market deposit, savings, and transaction accounts, as well as certificates of deposit. It also originates one- to four-family mortgage loans, commercial and multi-family real estate loans, construction and land loans, and commercial business loans, as well as consumer loans primarily consisting of automobile loans, and home-equity loans and lines of credit. First Northwest Bancorp operates branch offices in Clallam, Jefferson, King, Kitsap, and Whatcom Counties, Washington. The company was founded in 1923 and is based in Port Angeles, Washington.",285,"{'maxAge': 1, 'name': 'Ms. Allison R. Mahaney', 'title': 'SVP, Gen. Counsel & Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.5,11.9,11.9,11.9,11.5,11.9,11.9,11.9,0.26,0.0218,1691625600,0.16280001,0.700899,7.345679,10.818181,40,40,0,0,0,11.9,12.3,117033280,9.2,16.7,1.4940482,11.434,11.8505,0.28,0.024347827,EUR,339140928,0.19985001,6850564,9631680,0.19941999,0.54178,17.944,0.6631743,1672444800,1703980800,1688083200,-0.286,15541000,1.62,1.1,4.329,FRA,EQUITY,45I.F,45I.F,FIRST NORTHWEST BAN.DL-01,First Northwest Bancorp,1580886000,Europe/Berlin,CEST,7200000,11.9,20.0,20.0,20.0,20.0,3.0,hold,1,78302000,8.808,311652992,78333000,8.707,0.00696,0.08993,78655000,24437000,-0.266,-0.083,0.0,0.0,0.23938,USD,
4,105 West 8th Street,Port Angeles,WA,98362,United States,360 457 0461,https://www.ourfirstfed.com,Banks—Regional,Financial Services,"First Northwest Bancorp operates as a bank holding company for First Fed Bank that provides commercial and consumer banking services to individuals, businesses, and nonprofit organizations in western Washington, the United States. The company accepts various deposit instruments, including checking, money market deposit, savings, and transaction accounts, as well as certificates of deposit. It also originates one- to four-family mortgage loans, commercial and multi-family real estate loans, construction and land loans, and commercial business loans, as well as consumer loans primarily consisting of automobile loans, and home-equity loans and lines of credit. First Northwest Bancorp operates branch offices in Clallam, Jefferson, King, Kitsap, and Whatcom Counties, Washington. The company was founded in 1923 and is based in Port Angeles, Washington.",285,"{'maxAge': 1, 'name': 'Mr. Benjamin  Spicer M.B.A., P.H.R.', 'title': 'VP & HR Mang. - First Federal Savings and Loan Association of Port Angeles', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.5,11.9,11.9,11.9,11.5,11.9,11.9,11.9,0.26,0.0218,1691625600,0.16280001,0.700899,7.345679,10.818181,40,40,0,0,0,11.9,12.3,117033280,9.2,16.7,1.4940482,11.434,11.8505,0.28,0.024347827,EUR,339140928,0.19985001,6850564,9631680,0.19941999,0.54178,17.944,0.6631743,1672444800,1703980800,1688083200,-0.286,15541000,1.62,1.1,4.329,FRA,EQUITY,45I.F,45I.F,FIRST NORTHWEST BAN.DL-01,First Northwest Bancorp,1580886000,Europe/Berlin,CEST,7200000,11.9,20.0,20.0,20.0,20.0,3.0,hold,1,78302000,8.808,311652992,78333000,8.707,0.00696,0.08993,78655000,24437000,-0.266,-0.083,0.0,0.0,0.23938,USD,
