,address1,address2,city,zip,country,phone,fax,website,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Gongdan2daero 256-4,Jeongwang-dong,Siheung-Si,429-450,South Korea,82 3 1434 1221,82 3 1434 8500,https://www.wonilsteel.co.kr,"Wonil Special Steel Co., Ltd. manufactures and distributes special steel products. The company offers high carbon and high speed tool, hot and cold work tool, plastic mold, carbon and alloy structural, bearing, and flame hardening steel products in the form of shaped steel, bars, plates, hot-rolled, and half-finished products. Its products are used in a range of industries, such as automotive, electronics, aviation, machines, ships, nuclear energy, tools, and appliances. The company was founded in 1977 and is based in Siheung, South Korea.",144,"{'maxAge': 1, 'name': 'Mr. Yong-Mun  Shin', 'age': 67, 'title': 'Chief Exec. Officer and Pres', 'yearBorn': 1955, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9050.0,9050.0,9050.0,9140.0,9050.0,9050.0,9050.0,9140.0,0.990859,4407,4407,8443,8524,8524,9070.0,9080.0,39995998208,8970.0,11400.0,0.101989776,9444.2,9807.0,KRW,118592897024,0.02602,2444508,4400000,0.49443,0.0,1672444800,1703980800,1680220800,-0.127,10203499520,0.302,5.721,KOE,EQUITY,012620.KQ,012620.KQ,Wonil,"Wonil Special Steel Co., Ltd.",968889600,Asia/Seoul,KST,32400000,9090.0,none,14817476608,3367.608,20727683072,92842369024,0.837,1.368,392156938240,61.833,89126.58,0.03889,0.070310004,30112505500,-6000094208,1091300224,-0.128,0.078,0.077,0.052849997,0.043860003,KRW,
