,address1,address2,city,state,zip,country,phone,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,200 Greenwich Avenue,3rd Floor,Greenwich,CT,06830,United States,203-862-7900,Medical Care Facilities,Healthcare,"Oracle Healthcare Acquisition Corp. does not have significant operations. It intends to acquire an operating business in the healthcare industry through a merger, capital stock exchange, asset acquisition, or other similar business combination. The company focuses its search for an acquisition candidate in the segments, such as healthcare services, medical devices and products, healthcare information technology, pharmaceuticals, diagnostics, biotechnology therapeutics, and life sciences. Oracle Healthcare Acquisition Corp. was founded in 2005 and is headquartered in Greenwich, Connecticut.","{'maxAge': 1, 'name': 'Mr. Larry Neil Feinberg', 'age': 67, 'title': 'Founder and Chairman', 'yearBorn': 1955, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.077800006,1210723200,0.0,-2.331258,0.00058823527,1932,1932,0,0,0,0.0,0.0,0,0,123750,1e-05,0.0001,0.0001,9.325e-05,0.0,0.0,USD,-22314,0.0,0,4.433,2.2558086e-05,1199059200,1230681600,1199059200,7407408,0.17,PNK,EQUITY,OHAQ,OHAQ,ORACLE HEALTHCARE ACQUISITION C,Oracle Healthcare Acquisition Corp.,1142260200,America/New_York,EDT,-14400000,0.0001,none,24189,0.001,0,0.002,0.029,-0.00477,0.09287,-5159772,2813742,0.0,0.0,0.0,USD,
