,address1,city,state,zip,country,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,3650 F Matte Boulevard,Brossard,QC,J4Y 2Z2,Canada,https://gleneagleresources.ca,Other Industrial Metals & Mining,Basic Materials,"Glen Eagle Resources Inc. engages in the acquisition, exploration, development, and evaluation of mining properties in Canada and Honduras. It is also involved in the recovery of gold and silver from tailings and rocks. The company holds 80% interest in Piedra Dorada mining concession located in the mining district of El Corpus in Honduras. Glen Eagle Resources Inc. was incorporated in 1988 and is based in Brossard, Canada.","{'maxAge': 1, 'name': 'Mr. Karl  Trudeau', 'title': 'Pres, CEO & Director', 'fiscalYear': 2022, 'totalPay': 33454, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.0,1.474487,7400,7400,433,740,740,0.0,0.0,0,0,2111040,0.006,0.03,5.7574863,0.01,0.01,0.0,0.0,USD,1115102,-2.05655,122330805,143082000,0.24691999,0.0,-0.002,1672444800,1703980800,1688083200,-754053,-0.0,3.041,-0.338,PNK,EQUITY,GERFF,GERFF,GLEN EAGLE RESOURCES INC,Glen Eagle Resources Inc.,1171377000,America/New_York,EDT,-14400000,0.006,none,403249,0.003,-3297763,659860,0.119,0.16,366660,0.003,-0.67879,-53.501698,-468598,-679474,-0.991,0.0,0.0,-9.43855,CAD,
1,3650 F Matte Boulevard,Brossard,QC,J4Y 2Z2,Canada,https://gleneagleresources.ca,Other Industrial Metals & Mining,Basic Materials,"Glen Eagle Resources Inc. engages in the acquisition, exploration, development, and evaluation of mining properties in Canada and Honduras. It is also involved in the recovery of gold and silver from tailings and rocks. The company holds 80% interest in Piedra Dorada mining concession located in the mining district of El Corpus in Honduras. Glen Eagle Resources Inc. was incorporated in 1988 and is based in Brossard, Canada.","{'maxAge': 1, 'name': 'Mr. Daniel  Belisle /CA, C.A., CPA, CPA', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 59311, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.0,1.474487,7400,7400,433,740,740,0.0,0.0,0,0,2111040,0.006,0.03,5.7574863,0.01,0.01,0.0,0.0,USD,1115102,-2.05655,122330805,143082000,0.24691999,0.0,-0.002,1672444800,1703980800,1688083200,-754053,-0.0,3.041,-0.338,PNK,EQUITY,GERFF,GERFF,GLEN EAGLE RESOURCES INC,Glen Eagle Resources Inc.,1171377000,America/New_York,EDT,-14400000,0.006,none,403249,0.003,-3297763,659860,0.119,0.16,366660,0.003,-0.67879,-53.501698,-468598,-679474,-0.991,0.0,0.0,-9.43855,CAD,
2,3650 F Matte Boulevard,Brossard,QC,J4Y 2Z2,Canada,https://gleneagleresources.ca,Other Industrial Metals & Mining,Basic Materials,"Glen Eagle Resources Inc. engages in the acquisition, exploration, development, and evaluation of mining properties in Canada and Honduras. It is also involved in the recovery of gold and silver from tailings and rocks. The company holds 80% interest in Piedra Dorada mining concession located in the mining district of El Corpus in Honduras. Glen Eagle Resources Inc. was incorporated in 1988 and is based in Brossard, Canada.","{'maxAge': 1, 'name': 'Mr. Ménard Mageau Valiquette', 'title': 'Legal Counsel', 'fiscalYear': 2012, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.0,1.474487,7400,7400,433,740,740,0.0,0.0,0,0,2111040,0.006,0.03,5.7574863,0.01,0.01,0.0,0.0,USD,1115102,-2.05655,122330805,143082000,0.24691999,0.0,-0.002,1672444800,1703980800,1688083200,-754053,-0.0,3.041,-0.338,PNK,EQUITY,GERFF,GERFF,GLEN EAGLE RESOURCES INC,Glen Eagle Resources Inc.,1171377000,America/New_York,EDT,-14400000,0.006,none,403249,0.003,-3297763,659860,0.119,0.16,366660,0.003,-0.67879,-53.501698,-468598,-679474,-0.991,0.0,0.0,-9.43855,CAD,
