,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Schleissheimer Street 90,Garching bei München,85748,Germany,49 89 32007 0,49 89 444433 422,https://www.suss.com,Semiconductor Equipment & Materials,Technology,"SÜSS MicroTec SE, together with its subsidiaries, develops, manufactures, and markets systems for the production of microelectronics, microelectromechanical systems, and related applications. It operates through five segments: Lithography, Bonder, Photomask Equipment, Microoptics, and Others. The company develops, manufactures, and sells mask aligners, coaters and developers, UV projection scanners, and laser processing tool. It is also involved in the development, production, and sale of bonder systems, including microelectromechanical systems, compound semiconductors, and 3D integration markets. In addition, the company develops, manufactures, and sells specialized systems for the cleaning and processing of photomasks for the semiconductor industry. Further, it is involved in the production and sale of micro lenses and specialized optics for various industrial applications. The company operates in Europe, the Middle East, Africa, North America, and the Asia Pacific. It distributes its products through production facilities, as well as through distribution companies and trade representatives. SÜSS MicroTec SE was founded in 1949 and is headquartered in Garching, Germany.",1261,"{'maxAge': 1, 'name': 'Dr. Bernd  Schulte', 'age': 60, 'title': 'CEO & Member of Management Board', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 140795, 'exercisedValue': 0, 'unexercisedValue': 0}",5,1,3,1,1,1693526400,1672444800,86400,2,21.85,22.0,21.7,22.0,21.85,22.0,21.7,22.0,0.2,0.0099,1685577600,0.1418,1.919669,15.955883,31.911766,250,250,520,318,318,21.6,21.9,117400,117000,416850496,9.65,27.65,1.3075324,22.198,21.34675,0.2,0.009153318,EUR,357104992,0.08497,18802674,19115500,0.07603,0.52136004,9.214,2.3551118,1672444800,1703980800,1688083200,0.857,27088000,1.36,0.68,1.12,8.288,FRA,EQUITY,SMHN.F,SMHN.F,SUESS MICROTEC SE NA O.N.,SÜSS MicroTec SE,947833200,Europe/Berlin,CEST,7200000,21.7,none,56795000,2.928,43089000,19110000,0.68,1.893,318807008,10.691,16.678,0.06757,0.16008,8596500,20611000,0.909,0.205,0.35772,0.13516,0.113350004,EUR,
1,Schleissheimer Street 90,Garching bei München,85748,Germany,49 89 32007 0,49 89 444433 422,https://www.suss.com,Semiconductor Equipment & Materials,Technology,"SÜSS MicroTec SE, together with its subsidiaries, develops, manufactures, and markets systems for the production of microelectronics, microelectromechanical systems, and related applications. It operates through five segments: Lithography, Bonder, Photomask Equipment, Microoptics, and Others. The company develops, manufactures, and sells mask aligners, coaters and developers, UV projection scanners, and laser processing tool. It is also involved in the development, production, and sale of bonder systems, including microelectromechanical systems, compound semiconductors, and 3D integration markets. In addition, the company develops, manufactures, and sells specialized systems for the cleaning and processing of photomasks for the semiconductor industry. Further, it is involved in the production and sale of micro lenses and specialized optics for various industrial applications. The company operates in Europe, the Middle East, Africa, North America, and the Asia Pacific. It distributes its products through production facilities, as well as through distribution companies and trade representatives. SÜSS MicroTec SE was founded in 1949 and is headquartered in Garching, Germany.",1261,"{'maxAge': 1, 'name': 'Dr. Thomas  Rohe', 'age': 55, 'title': 'COO & Member of Management Board', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 382332, 'exercisedValue': 0, 'unexercisedValue': 0}",5,1,3,1,1,1693526400,1672444800,86400,2,21.85,22.0,21.7,22.0,21.85,22.0,21.7,22.0,0.2,0.0099,1685577600,0.1418,1.919669,15.955883,31.911766,250,250,520,318,318,21.6,21.9,117400,117000,416850496,9.65,27.65,1.3075324,22.198,21.34675,0.2,0.009153318,EUR,357104992,0.08497,18802674,19115500,0.07603,0.52136004,9.214,2.3551118,1672444800,1703980800,1688083200,0.857,27088000,1.36,0.68,1.12,8.288,FRA,EQUITY,SMHN.F,SMHN.F,SUESS MICROTEC SE NA O.N.,SÜSS MicroTec SE,947833200,Europe/Berlin,CEST,7200000,21.7,none,56795000,2.928,43089000,19110000,0.68,1.893,318807008,10.691,16.678,0.06757,0.16008,8596500,20611000,0.909,0.205,0.35772,0.13516,0.113350004,EUR,
2,Schleissheimer Street 90,Garching bei München,85748,Germany,49 89 32007 0,49 89 444433 422,https://www.suss.com,Semiconductor Equipment & Materials,Technology,"SÜSS MicroTec SE, together with its subsidiaries, develops, manufactures, and markets systems for the production of microelectronics, microelectromechanical systems, and related applications. It operates through five segments: Lithography, Bonder, Photomask Equipment, Microoptics, and Others. The company develops, manufactures, and sells mask aligners, coaters and developers, UV projection scanners, and laser processing tool. It is also involved in the development, production, and sale of bonder systems, including microelectromechanical systems, compound semiconductors, and 3D integration markets. In addition, the company develops, manufactures, and sells specialized systems for the cleaning and processing of photomasks for the semiconductor industry. Further, it is involved in the production and sale of micro lenses and specialized optics for various industrial applications. The company operates in Europe, the Middle East, Africa, North America, and the Asia Pacific. It distributes its products through production facilities, as well as through distribution companies and trade representatives. SÜSS MicroTec SE was founded in 1949 and is headquartered in Garching, Germany.",1261,"{'maxAge': 1, 'name': 'Dr. Cornelia  Ballwießer', 'title': 'CFO & Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",5,1,3,1,1,1693526400,1672444800,86400,2,21.85,22.0,21.7,22.0,21.85,22.0,21.7,22.0,0.2,0.0099,1685577600,0.1418,1.919669,15.955883,31.911766,250,250,520,318,318,21.6,21.9,117400,117000,416850496,9.65,27.65,1.3075324,22.198,21.34675,0.2,0.009153318,EUR,357104992,0.08497,18802674,19115500,0.07603,0.52136004,9.214,2.3551118,1672444800,1703980800,1688083200,0.857,27088000,1.36,0.68,1.12,8.288,FRA,EQUITY,SMHN.F,SMHN.F,SUESS MICROTEC SE NA O.N.,SÜSS MicroTec SE,947833200,Europe/Berlin,CEST,7200000,21.7,none,56795000,2.928,43089000,19110000,0.68,1.893,318807008,10.691,16.678,0.06757,0.16008,8596500,20611000,0.909,0.205,0.35772,0.13516,0.113350004,EUR,
3,Schleissheimer Street 90,Garching bei München,85748,Germany,49 89 32007 0,49 89 444433 422,https://www.suss.com,Semiconductor Equipment & Materials,Technology,"SÜSS MicroTec SE, together with its subsidiaries, develops, manufactures, and markets systems for the production of microelectronics, microelectromechanical systems, and related applications. It operates through five segments: Lithography, Bonder, Photomask Equipment, Microoptics, and Others. The company develops, manufactures, and sells mask aligners, coaters and developers, UV projection scanners, and laser processing tool. It is also involved in the development, production, and sale of bonder systems, including microelectromechanical systems, compound semiconductors, and 3D integration markets. In addition, the company develops, manufactures, and sells specialized systems for the cleaning and processing of photomasks for the semiconductor industry. Further, it is involved in the production and sale of micro lenses and specialized optics for various industrial applications. The company operates in Europe, the Middle East, Africa, North America, and the Asia Pacific. It distributes its products through production facilities, as well as through distribution companies and trade representatives. SÜSS MicroTec SE was founded in 1949 and is headquartered in Garching, Germany.",1261,"{'maxAge': 1, 'name': 'Sven  Kopsel', 'title': 'Head of Investor Relations & Corp. Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",5,1,3,1,1,1693526400,1672444800,86400,2,21.85,22.0,21.7,22.0,21.85,22.0,21.7,22.0,0.2,0.0099,1685577600,0.1418,1.919669,15.955883,31.911766,250,250,520,318,318,21.6,21.9,117400,117000,416850496,9.65,27.65,1.3075324,22.198,21.34675,0.2,0.009153318,EUR,357104992,0.08497,18802674,19115500,0.07603,0.52136004,9.214,2.3551118,1672444800,1703980800,1688083200,0.857,27088000,1.36,0.68,1.12,8.288,FRA,EQUITY,SMHN.F,SMHN.F,SUESS MICROTEC SE NA O.N.,SÜSS MicroTec SE,947833200,Europe/Berlin,CEST,7200000,21.7,none,56795000,2.928,43089000,19110000,0.68,1.893,318807008,10.691,16.678,0.06757,0.16008,8596500,20611000,0.909,0.205,0.35772,0.13516,0.113350004,EUR,
