,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Mr. Jeremy Lentz Wyeth', 'title': 'Pres, CEO & Director', 'fiscalYear': 2022, 'totalPay': 445933, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.1493,0.1588,0.1583,0.1611,0.1493,0.1588,0.1583,0.1611,0.0,1.198378,14000,14000,19061,25790,25790,0.0,0.0,0,0,23527970,0.15,0.3,0.187,0.22015,0.0,0.0,USD,29848034,0.0,126911379,148628992,0.1594,0.07296,0.685,0.23109488,1672444800,1703980800,1688083200,-17796664,-0.1,1:3,1597104000,-1.97,PNK,EQUITY,TSRMF,TSRMF,TREASURY METALS INC,Treasury Metals Inc.,1234535400,America/New_York,EDT,-14400000,0.1583,none,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
1,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Mr. Orin Michael Baranowsky C.F.A., CPA', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 288518, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.1493,0.1588,0.1583,0.1611,0.1493,0.1588,0.1583,0.1611,0.0,1.198378,14000,14000,19061,25790,25790,0.0,0.0,0,0,23527970,0.15,0.3,0.187,0.22015,0.0,0.0,USD,29848034,0.0,126911379,148628992,0.1594,0.07296,0.685,0.23109488,1672444800,1703980800,1688083200,-17796664,-0.1,1:3,1597104000,-1.97,PNK,EQUITY,TSRMF,TSRMF,TREASURY METALS INC,Treasury Metals Inc.,1234535400,America/New_York,EDT,-14400000,0.1583,none,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
2,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Ms. Rachel  Pineault', 'title': 'VP of HR & Sustainability', 'fiscalYear': 2022, 'totalPay': 250712, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.1493,0.1588,0.1583,0.1611,0.1493,0.1588,0.1583,0.1611,0.0,1.198378,14000,14000,19061,25790,25790,0.0,0.0,0,0,23527970,0.15,0.3,0.187,0.22015,0.0,0.0,USD,29848034,0.0,126911379,148628992,0.1594,0.07296,0.685,0.23109488,1672444800,1703980800,1688083200,-17796664,-0.1,1:3,1597104000,-1.97,PNK,EQUITY,TSRMF,TSRMF,TREASURY METALS INC,Treasury Metals Inc.,1234535400,America/New_York,EDT,-14400000,0.1583,none,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
3,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Mr. Dennis George Gibson CPA', 'age': 73, 'title': 'Consultant', 'yearBorn': 1949, 'fiscalYear': 2021, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.1493,0.1588,0.1583,0.1611,0.1493,0.1588,0.1583,0.1611,0.0,1.198378,14000,14000,19061,25790,25790,0.0,0.0,0,0,23527970,0.15,0.3,0.187,0.22015,0.0,0.0,USD,29848034,0.0,126911379,148628992,0.1594,0.07296,0.685,0.23109488,1672444800,1703980800,1688083200,-17796664,-0.1,1:3,1597104000,-1.97,PNK,EQUITY,TSRMF,TSRMF,TREASURY METALS INC,Treasury Metals Inc.,1234535400,America/New_York,EDT,-14400000,0.1583,none,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
4,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Mr. John Joseph Chulick MBA, B.Sc. Geology', 'age': 75, 'title': 'Head of Exploration', 'yearBorn': 1947, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.1493,0.1588,0.1583,0.1611,0.1493,0.1588,0.1583,0.1611,0.0,1.198378,14000,14000,19061,25790,25790,0.0,0.0,0,0,23527970,0.15,0.3,0.187,0.22015,0.0,0.0,USD,29848034,0.0,126911379,148628992,0.1594,0.07296,0.685,0.23109488,1672444800,1703980800,1688083200,-17796664,-0.1,1:3,1597104000,-1.97,PNK,EQUITY,TSRMF,TSRMF,TREASURY METALS INC,Treasury Metals Inc.,1234535400,America/New_York,EDT,-14400000,0.1583,none,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
5,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Mr. Adam  Larsen P.Geo.', 'title': 'Director of Exploration & Site Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.1493,0.1588,0.1583,0.1611,0.1493,0.1588,0.1583,0.1611,0.0,1.198378,14000,14000,19061,25790,25790,0.0,0.0,0,0,23527970,0.15,0.3,0.187,0.22015,0.0,0.0,USD,29848034,0.0,126911379,148628992,0.1594,0.07296,0.685,0.23109488,1672444800,1703980800,1688083200,-17796664,-0.1,1:3,1597104000,-1.97,PNK,EQUITY,TSRMF,TSRMF,TREASURY METALS INC,Treasury Metals Inc.,1234535400,America/New_York,EDT,-14400000,0.1583,none,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
6,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Ms. Stephanie  LaBelle', 'title': 'Director of Community Affairs & Sustainability', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.1493,0.1588,0.1583,0.1611,0.1493,0.1588,0.1583,0.1611,0.0,1.198378,14000,14000,19061,25790,25790,0.0,0.0,0,0,23527970,0.15,0.3,0.187,0.22015,0.0,0.0,USD,29848034,0.0,126911379,148628992,0.1594,0.07296,0.685,0.23109488,1672444800,1703980800,1688083200,-17796664,-0.1,1:3,1597104000,-1.97,PNK,EQUITY,TSRMF,TSRMF,TREASURY METALS INC,Treasury Metals Inc.,1234535400,America/New_York,EDT,-14400000,0.1583,none,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
7,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Ms. Philippa  Cox', 'title': 'Corp. Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.1493,0.1588,0.1583,0.1611,0.1493,0.1588,0.1583,0.1611,0.0,1.198378,14000,14000,19061,25790,25790,0.0,0.0,0,0,23527970,0.15,0.3,0.187,0.22015,0.0,0.0,USD,29848034,0.0,126911379,148628992,0.1594,0.07296,0.685,0.23109488,1672444800,1703980800,1688083200,-17796664,-0.1,1:3,1597104000,-1.97,PNK,EQUITY,TSRMF,TSRMF,TREASURY METALS INC,Treasury Metals Inc.,1234535400,America/New_York,EDT,-14400000,0.1583,none,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
