,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Avenida dom Pedro II, 1720",Itapira,Quatro Barras,PR,83420-000,Brazil,55 800 942 4109,https://dtcom.com.br,Telecom Services,Communication Services,"DTCOM - Direct to Company S.A. provides integrated solutions in education, communication, and technology sectors in Brazil. It produces content for distance education. The company also operates WayCO platform, a platform focused on managing the production of content. In addition, it develops customized projects for continuing education courses in the online format, as well as executive business administration courses. It serves corporate clients and academic institutions. DTCOM - Direct to Company S.A. was founded in 1999 and is based in Quatro Barras, Brazil.","{'maxAge': 1, 'name': 'Aryovaldo Mazzi Neto', 'title': 'Pres & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.91,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.233377,28.88235,0,0,114,0,0,0.0,6.2,0,0,54653700,0.0,7.0,5.718709,5.417,5.2973,0.0,0.0,BRL,54630852,0.20069,803445,10680500,0.8935,0.0,-0.033,1672444800,1703980800,1688083200,1918000,0.17,1:10,1467072000,5.716,27.844,SAO,EQUITY,DTCY3.SA,DTCY3.SA,DTCOM-DIRECTON,DTCOM - Direct to Company S.A.,1030366800,America/Sao_Paulo,BRT,-10800000,4.91,none,1102000,0.099,1962000,1079000,0.902,0.948,9557000,0.859,-0.00875,-3812250,-372000,-0.276,0.11123,0.20528999,-0.015700001,BRL,
1,"Avenida dom Pedro II, 1720",Itapira,Quatro Barras,PR,83420-000,Brazil,55 800 942 4109,https://dtcom.com.br,Telecom Services,Communication Services,"DTCOM - Direct to Company S.A. provides integrated solutions in education, communication, and technology sectors in Brazil. It produces content for distance education. The company also operates WayCO platform, a platform focused on managing the production of content. In addition, it develops customized projects for continuing education courses in the online format, as well as executive business administration courses. It serves corporate clients and academic institutions. DTCOM - Direct to Company S.A. was founded in 1999 and is based in Quatro Barras, Brazil.","{'maxAge': 1, 'name': 'Cristiane  de Fatima Fialla', 'title': 'Director of Admin. & Fin. and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.91,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.233377,28.88235,0,0,114,0,0,0.0,6.2,0,0,54653700,0.0,7.0,5.718709,5.417,5.2973,0.0,0.0,BRL,54630852,0.20069,803445,10680500,0.8935,0.0,-0.033,1672444800,1703980800,1688083200,1918000,0.17,1:10,1467072000,5.716,27.844,SAO,EQUITY,DTCY3.SA,DTCY3.SA,DTCOM-DIRECTON,DTCOM - Direct to Company S.A.,1030366800,America/Sao_Paulo,BRT,-10800000,4.91,none,1102000,0.099,1962000,1079000,0.902,0.948,9557000,0.859,-0.00875,-3812250,-372000,-0.276,0.11123,0.20528999,-0.015700001,BRL,
2,"Avenida dom Pedro II, 1720",Itapira,Quatro Barras,PR,83420-000,Brazil,55 800 942 4109,https://dtcom.com.br,Telecom Services,Communication Services,"DTCOM - Direct to Company S.A. provides integrated solutions in education, communication, and technology sectors in Brazil. It produces content for distance education. The company also operates WayCO platform, a platform focused on managing the production of content. In addition, it develops customized projects for continuing education courses in the online format, as well as executive business administration courses. It serves corporate clients and academic institutions. DTCOM - Direct to Company S.A. was founded in 1999 and is based in Quatro Barras, Brazil.","{'maxAge': 1, 'name': 'Joao Henrique Suleiman', 'title': 'Director of Project & Technology and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.91,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.233377,28.88235,0,0,114,0,0,0.0,6.2,0,0,54653700,0.0,7.0,5.718709,5.417,5.2973,0.0,0.0,BRL,54630852,0.20069,803445,10680500,0.8935,0.0,-0.033,1672444800,1703980800,1688083200,1918000,0.17,1:10,1467072000,5.716,27.844,SAO,EQUITY,DTCY3.SA,DTCY3.SA,DTCOM-DIRECTON,DTCOM - Direct to Company S.A.,1030366800,America/Sao_Paulo,BRT,-10800000,4.91,none,1102000,0.099,1962000,1079000,0.902,0.948,9557000,0.859,-0.00875,-3812250,-372000,-0.276,0.11123,0.20528999,-0.015700001,BRL,
3,"Avenida dom Pedro II, 1720",Itapira,Quatro Barras,PR,83420-000,Brazil,55 800 942 4109,https://dtcom.com.br,Telecom Services,Communication Services,"DTCOM - Direct to Company S.A. provides integrated solutions in education, communication, and technology sectors in Brazil. It produces content for distance education. The company also operates WayCO platform, a platform focused on managing the production of content. In addition, it develops customized projects for continuing education courses in the online format, as well as executive business administration courses. It serves corporate clients and academic institutions. DTCOM - Direct to Company S.A. was founded in 1999 and is based in Quatro Barras, Brazil.","{'maxAge': 1, 'name': 'Ademir  Marcon', 'title': 'Director of Product & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.91,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.233377,28.88235,0,0,114,0,0,0.0,6.2,0,0,54653700,0.0,7.0,5.718709,5.417,5.2973,0.0,0.0,BRL,54630852,0.20069,803445,10680500,0.8935,0.0,-0.033,1672444800,1703980800,1688083200,1918000,0.17,1:10,1467072000,5.716,27.844,SAO,EQUITY,DTCY3.SA,DTCY3.SA,DTCOM-DIRECTON,DTCOM - Direct to Company S.A.,1030366800,America/Sao_Paulo,BRT,-10800000,4.91,none,1102000,0.099,1962000,1079000,0.902,0.948,9557000,0.859,-0.00875,-3812250,-372000,-0.276,0.11123,0.20528999,-0.015700001,BRL,
4,"Avenida dom Pedro II, 1720",Itapira,Quatro Barras,PR,83420-000,Brazil,55 800 942 4109,https://dtcom.com.br,Telecom Services,Communication Services,"DTCOM - Direct to Company S.A. provides integrated solutions in education, communication, and technology sectors in Brazil. It produces content for distance education. The company also operates WayCO platform, a platform focused on managing the production of content. In addition, it develops customized projects for continuing education courses in the online format, as well as executive business administration courses. It serves corporate clients and academic institutions. DTCOM - Direct to Company S.A. was founded in 1999 and is based in Quatro Barras, Brazil.","{'maxAge': 1, 'name': 'Ricardo DEpiro Coelho', 'title': 'Commercial Director & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.91,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.233377,28.88235,0,0,114,0,0,0.0,6.2,0,0,54653700,0.0,7.0,5.718709,5.417,5.2973,0.0,0.0,BRL,54630852,0.20069,803445,10680500,0.8935,0.0,-0.033,1672444800,1703980800,1688083200,1918000,0.17,1:10,1467072000,5.716,27.844,SAO,EQUITY,DTCY3.SA,DTCY3.SA,DTCOM-DIRECTON,DTCOM - Direct to Company S.A.,1030366800,America/Sao_Paulo,BRT,-10800000,4.91,none,1102000,0.099,1962000,1079000,0.902,0.948,9557000,0.859,-0.00875,-3812250,-372000,-0.276,0.11123,0.20528999,-0.015700001,BRL,
