,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Mecklenburgische Strasse 57,Berlin,14197,Germany,49 30 897 86 5413,49 30 897 86 5419,https://www.deutsche-wohnen.com,Real Estate Services,Real Estate,"Deutsche Wohnen SE develops and manages residential properties in Germany. The company operates through Rental, Value-add, Recurring Sales, Development, and Care segment. The Rental segment offers value-enhancing management to residential real estate portfolio. The Value- add segment engages in the core business of letting. This segment also includes multimedia services and the supply of energy. The Recurring Sales segment includes sales of individual condominiums and single-family homes. The Development segment includes project development to create new living space. The care segment includes all activities related to the management of care facilities and the leasing of care properties. Deutsche Wohnen SE was founded in 1924 and is headquartered in Berlin, Germany. Deutsche Wohnen SE operates as a subsidiary of Vonovia SE.",4721,"{'maxAge': 1, 'name': 'Mr. Lars  Urbansky B.A.', 'age': 46, 'title': 'Co-CEO & Member of Management Board', 'yearBorn': 1976, 'fiscalYear': 2022, 'totalPay': 1024200, 'exercisedValue': 0, 'unexercisedValue': 0}",5,7,5,6,5,1693526400,1672444800,86400,2,21.7,21.88,21.44,21.98,21.7,21.88,21.44,21.98,0.04,0.0018000001,1686873600,1.79,0.561936,-14.993103,857618,857618,58836,129627,129627,21.54,21.56,7600,56500,8629366784,16.61,24.05,4.8203363,21.3814,20.844975,0.04,0.0018433179,EUR,17522866176,-1.5058701,52117564,396935008,0.86867994,0.04721,37.597,0.5782376,1672444800,1703980800,1688083200,-2695800064,-6.84,-1.45,0.63,5:1,1159142400,9.788,24.635,GER,EQUITY,DWNI.DE,DWNI.DE,DEUTSCHE WOHNEN SE INH,Deutsche Wohnen SE,1151910000,Europe/Berlin,CEST,7200000,21.74,2.0,buy,218000000,0.549,711299968,8674199552,0.808,3.543,1790200064,56.469,4.506,0.00993,-0.16498,909900000,1015112512,379700000,0.15,0.53687,0.39733002,0.27852,EUR,
1,Mecklenburgische Strasse 57,Berlin,14197,Germany,49 30 897 86 5413,49 30 897 86 5419,https://www.deutsche-wohnen.com,Real Estate Services,Real Estate,"Deutsche Wohnen SE develops and manages residential properties in Germany. The company operates through Rental, Value-add, Recurring Sales, Development, and Care segment. The Rental segment offers value-enhancing management to residential real estate portfolio. The Value- add segment engages in the core business of letting. This segment also includes multimedia services and the supply of energy. The Recurring Sales segment includes sales of individual condominiums and single-family homes. The Development segment includes project development to create new living space. The care segment includes all activities related to the management of care facilities and the leasing of care properties. Deutsche Wohnen SE was founded in 1924 and is headquartered in Berlin, Germany. Deutsche Wohnen SE operates as a subsidiary of Vonovia SE.",4721,"{'maxAge': 1, 'name': 'Ms. Konstantina  Kanellopoulos', 'title': 'Co-CEO & Member of Management Board', 'fiscalYear': 2022, 'totalPay': 403600, 'exercisedValue': 0, 'unexercisedValue': 0}",5,7,5,6,5,1693526400,1672444800,86400,2,21.7,21.88,21.44,21.98,21.7,21.88,21.44,21.98,0.04,0.0018000001,1686873600,1.79,0.561936,-14.993103,857618,857618,58836,129627,129627,21.54,21.56,7600,56500,8629366784,16.61,24.05,4.8203363,21.3814,20.844975,0.04,0.0018433179,EUR,17522866176,-1.5058701,52117564,396935008,0.86867994,0.04721,37.597,0.5782376,1672444800,1703980800,1688083200,-2695800064,-6.84,-1.45,0.63,5:1,1159142400,9.788,24.635,GER,EQUITY,DWNI.DE,DWNI.DE,DEUTSCHE WOHNEN SE INH,Deutsche Wohnen SE,1151910000,Europe/Berlin,CEST,7200000,21.74,2.0,buy,218000000,0.549,711299968,8674199552,0.808,3.543,1790200064,56.469,4.506,0.00993,-0.16498,909900000,1015112512,379700000,0.15,0.53687,0.39733002,0.27852,EUR,
2,Mecklenburgische Strasse 57,Berlin,14197,Germany,49 30 897 86 5413,49 30 897 86 5419,https://www.deutsche-wohnen.com,Real Estate Services,Real Estate,"Deutsche Wohnen SE develops and manages residential properties in Germany. The company operates through Rental, Value-add, Recurring Sales, Development, and Care segment. The Rental segment offers value-enhancing management to residential real estate portfolio. The Value- add segment engages in the core business of letting. This segment also includes multimedia services and the supply of energy. The Recurring Sales segment includes sales of individual condominiums and single-family homes. The Development segment includes project development to create new living space. The care segment includes all activities related to the management of care facilities and the leasing of care properties. Deutsche Wohnen SE was founded in 1924 and is headquartered in Berlin, Germany. Deutsche Wohnen SE operates as a subsidiary of Vonovia SE.",4721,"{'maxAge': 1, 'name': 'Mr. Olaf  Weber', 'age': 50, 'title': 'CFO & Member of Management Board', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 192100, 'exercisedValue': 0, 'unexercisedValue': 0}",5,7,5,6,5,1693526400,1672444800,86400,2,21.7,21.88,21.44,21.98,21.7,21.88,21.44,21.98,0.04,0.0018000001,1686873600,1.79,0.561936,-14.993103,857618,857618,58836,129627,129627,21.54,21.56,7600,56500,8629366784,16.61,24.05,4.8203363,21.3814,20.844975,0.04,0.0018433179,EUR,17522866176,-1.5058701,52117564,396935008,0.86867994,0.04721,37.597,0.5782376,1672444800,1703980800,1688083200,-2695800064,-6.84,-1.45,0.63,5:1,1159142400,9.788,24.635,GER,EQUITY,DWNI.DE,DWNI.DE,DEUTSCHE WOHNEN SE INH,Deutsche Wohnen SE,1151910000,Europe/Berlin,CEST,7200000,21.74,2.0,buy,218000000,0.549,711299968,8674199552,0.808,3.543,1790200064,56.469,4.506,0.00993,-0.16498,909900000,1015112512,379700000,0.15,0.53687,0.39733002,0.27852,EUR,
3,Mecklenburgische Strasse 57,Berlin,14197,Germany,49 30 897 86 5413,49 30 897 86 5419,https://www.deutsche-wohnen.com,Real Estate Services,Real Estate,"Deutsche Wohnen SE develops and manages residential properties in Germany. The company operates through Rental, Value-add, Recurring Sales, Development, and Care segment. The Rental segment offers value-enhancing management to residential real estate portfolio. The Value- add segment engages in the core business of letting. This segment also includes multimedia services and the supply of energy. The Recurring Sales segment includes sales of individual condominiums and single-family homes. The Development segment includes project development to create new living space. The care segment includes all activities related to the management of care facilities and the leasing of care properties. Deutsche Wohnen SE was founded in 1924 and is headquartered in Berlin, Germany. Deutsche Wohnen SE operates as a subsidiary of Vonovia SE.",4721,"{'maxAge': 1, 'name': 'Ms. Andrea  Frese', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",5,7,5,6,5,1693526400,1672444800,86400,2,21.7,21.88,21.44,21.98,21.7,21.88,21.44,21.98,0.04,0.0018000001,1686873600,1.79,0.561936,-14.993103,857618,857618,58836,129627,129627,21.54,21.56,7600,56500,8629366784,16.61,24.05,4.8203363,21.3814,20.844975,0.04,0.0018433179,EUR,17522866176,-1.5058701,52117564,396935008,0.86867994,0.04721,37.597,0.5782376,1672444800,1703980800,1688083200,-2695800064,-6.84,-1.45,0.63,5:1,1159142400,9.788,24.635,GER,EQUITY,DWNI.DE,DWNI.DE,DEUTSCHE WOHNEN SE INH,Deutsche Wohnen SE,1151910000,Europe/Berlin,CEST,7200000,21.74,2.0,buy,218000000,0.549,711299968,8674199552,0.808,3.543,1790200064,56.469,4.506,0.00993,-0.16498,909900000,1015112512,379700000,0.15,0.53687,0.39733002,0.27852,EUR,
4,Mecklenburgische Strasse 57,Berlin,14197,Germany,49 30 897 86 5413,49 30 897 86 5419,https://www.deutsche-wohnen.com,Real Estate Services,Real Estate,"Deutsche Wohnen SE develops and manages residential properties in Germany. The company operates through Rental, Value-add, Recurring Sales, Development, and Care segment. The Rental segment offers value-enhancing management to residential real estate portfolio. The Value- add segment engages in the core business of letting. This segment also includes multimedia services and the supply of energy. The Recurring Sales segment includes sales of individual condominiums and single-family homes. The Development segment includes project development to create new living space. The care segment includes all activities related to the management of care facilities and the leasing of care properties. Deutsche Wohnen SE was founded in 1924 and is headquartered in Berlin, Germany. Deutsche Wohnen SE operates as a subsidiary of Vonovia SE.",4721,"{'maxAge': 1, 'name': 'Dr. Marcus  Eilers', 'title': 'Managing Director of Corp. Devel. & Strategy', 'exercisedValue': 0, 'unexercisedValue': 0}",5,7,5,6,5,1693526400,1672444800,86400,2,21.7,21.88,21.44,21.98,21.7,21.88,21.44,21.98,0.04,0.0018000001,1686873600,1.79,0.561936,-14.993103,857618,857618,58836,129627,129627,21.54,21.56,7600,56500,8629366784,16.61,24.05,4.8203363,21.3814,20.844975,0.04,0.0018433179,EUR,17522866176,-1.5058701,52117564,396935008,0.86867994,0.04721,37.597,0.5782376,1672444800,1703980800,1688083200,-2695800064,-6.84,-1.45,0.63,5:1,1159142400,9.788,24.635,GER,EQUITY,DWNI.DE,DWNI.DE,DEUTSCHE WOHNEN SE INH,Deutsche Wohnen SE,1151910000,Europe/Berlin,CEST,7200000,21.74,2.0,buy,218000000,0.549,711299968,8674199552,0.808,3.543,1790200064,56.469,4.506,0.00993,-0.16498,909900000,1015112512,379700000,0.15,0.53687,0.39733002,0.27852,EUR,
5,Mecklenburgische Strasse 57,Berlin,14197,Germany,49 30 897 86 5413,49 30 897 86 5419,https://www.deutsche-wohnen.com,Real Estate Services,Real Estate,"Deutsche Wohnen SE develops and manages residential properties in Germany. The company operates through Rental, Value-add, Recurring Sales, Development, and Care segment. The Rental segment offers value-enhancing management to residential real estate portfolio. The Value- add segment engages in the core business of letting. This segment also includes multimedia services and the supply of energy. The Recurring Sales segment includes sales of individual condominiums and single-family homes. The Development segment includes project development to create new living space. The care segment includes all activities related to the management of care facilities and the leasing of care properties. Deutsche Wohnen SE was founded in 1924 and is headquartered in Berlin, Germany. Deutsche Wohnen SE operates as a subsidiary of Vonovia SE.",4721,"{'maxAge': 1, 'name': 'Mr. Jens  Koglin', 'title': 'Managing Director of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",5,7,5,6,5,1693526400,1672444800,86400,2,21.7,21.88,21.44,21.98,21.7,21.88,21.44,21.98,0.04,0.0018000001,1686873600,1.79,0.561936,-14.993103,857618,857618,58836,129627,129627,21.54,21.56,7600,56500,8629366784,16.61,24.05,4.8203363,21.3814,20.844975,0.04,0.0018433179,EUR,17522866176,-1.5058701,52117564,396935008,0.86867994,0.04721,37.597,0.5782376,1672444800,1703980800,1688083200,-2695800064,-6.84,-1.45,0.63,5:1,1159142400,9.788,24.635,GER,EQUITY,DWNI.DE,DWNI.DE,DEUTSCHE WOHNEN SE INH,Deutsche Wohnen SE,1151910000,Europe/Berlin,CEST,7200000,21.74,2.0,buy,218000000,0.549,711299968,8674199552,0.808,3.543,1790200064,56.469,4.506,0.00993,-0.16498,909900000,1015112512,379700000,0.15,0.53687,0.39733002,0.27852,EUR,
