,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,revenuePerShare,grossProfits,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Uniphos House,"C.D. Marg 11th Road, Madhu Park Khar (West)",Mumbai,400052,India,91 22 6856 8000,91 22 2604 1010,https://www.uelonline.com,Chemicals,Basic Materials,"Uniphos Enterprises Limited engages in trading of chemicals and other products in India. It also invests in quoted and unquoted securities. The company was incorporated in 1969 and is headquartered in Mumbai, India. Uniphos Enterprises Limited is a subsidiary of Nerka Chemicals Private Limited.","{'maxAge': 1, 'name': 'Mr. Bipin Premji Chheda', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,2,168.25,169.25,165.5,171.45,168.25,169.25,165.5,171.45,6.5,0.038599998,1691712000,1.0071,0.690824,29.848213,3697,3697,25865,24523,24523,0.0,0.0,0,0,11676413952,127.0,182.0,793.2885,166.345,152.54175,0.0,0.0,INR,11107292160,26.5054,16316152,69545800,0.76461,0.11893,431.025,0.38779652,1680220800,1711843200,1688083200,390132992,5.6,754.623,-363.881,NSI,EQUITY,UNIENTER.NS,UNIENTER.NS,UNIPHOS ENTERPRISE,Uniphos Enterprises Limited,1025495100,Asia/Kolkata,IST,19800000,167.15,none,517296000,7.438,-30524500,0,14719000,0.197,431028000,-14664000,-0.03322,-2.07382,-2.58,INR,
1,Uniphos House,"C.D. Marg 11th Road, Madhu Park Khar (West)",Mumbai,400052,India,91 22 6856 8000,91 22 2604 1010,https://www.uelonline.com,Chemicals,Basic Materials,"Uniphos Enterprises Limited engages in trading of chemicals and other products in India. It also invests in quoted and unquoted securities. The company was incorporated in 1969 and is headquartered in Mumbai, India. Uniphos Enterprises Limited is a subsidiary of Nerka Chemicals Private Limited.","{'maxAge': 1, 'name': 'Mr. K. M. Thacker', 'title': 'Compliance Officer & Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,2,168.25,169.25,165.5,171.45,168.25,169.25,165.5,171.45,6.5,0.038599998,1691712000,1.0071,0.690824,29.848213,3697,3697,25865,24523,24523,0.0,0.0,0,0,11676413952,127.0,182.0,793.2885,166.345,152.54175,0.0,0.0,INR,11107292160,26.5054,16316152,69545800,0.76461,0.11893,431.025,0.38779652,1680220800,1711843200,1688083200,390132992,5.6,754.623,-363.881,NSI,EQUITY,UNIENTER.NS,UNIENTER.NS,UNIPHOS ENTERPRISE,Uniphos Enterprises Limited,1025495100,Asia/Kolkata,IST,19800000,167.15,none,517296000,7.438,-30524500,0,14719000,0.197,431028000,-14664000,-0.03322,-2.07382,-2.58,INR,
2,Uniphos House,"C.D. Marg 11th Road, Madhu Park Khar (West)",Mumbai,400052,India,91 22 6856 8000,91 22 2604 1010,https://www.uelonline.com,Chemicals,Basic Materials,"Uniphos Enterprises Limited engages in trading of chemicals and other products in India. It also invests in quoted and unquoted securities. The company was incorporated in 1969 and is headquartered in Mumbai, India. Uniphos Enterprises Limited is a subsidiary of Nerka Chemicals Private Limited.","{'maxAge': 1, 'name': 'Mr. Rajnikant Devidas Shroff B.Sc.', 'age': 89, 'title': 'MD & Director', 'yearBorn': 1933, 'fiscalYear': 2018, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,2,168.25,169.25,165.5,171.45,168.25,169.25,165.5,171.45,6.5,0.038599998,1691712000,1.0071,0.690824,29.848213,3697,3697,25865,24523,24523,0.0,0.0,0,0,11676413952,127.0,182.0,793.2885,166.345,152.54175,0.0,0.0,INR,11107292160,26.5054,16316152,69545800,0.76461,0.11893,431.025,0.38779652,1680220800,1711843200,1688083200,390132992,5.6,754.623,-363.881,NSI,EQUITY,UNIENTER.NS,UNIENTER.NS,UNIPHOS ENTERPRISE,Uniphos Enterprises Limited,1025495100,Asia/Kolkata,IST,19800000,167.15,none,517296000,7.438,-30524500,0,14719000,0.197,431028000,-14664000,-0.03322,-2.07382,-2.58,INR,
3,Uniphos House,"C.D. Marg 11th Road, Madhu Park Khar (West)",Mumbai,400052,India,91 22 6856 8000,91 22 2604 1010,https://www.uelonline.com,Chemicals,Basic Materials,"Uniphos Enterprises Limited engages in trading of chemicals and other products in India. It also invests in quoted and unquoted securities. The company was incorporated in 1969 and is headquartered in Mumbai, India. Uniphos Enterprises Limited is a subsidiary of Nerka Chemicals Private Limited.","{'maxAge': 1, 'name': 'Mr. K. R. Srivastava', 'age': 64, 'title': 'Chief Operating Officer', 'yearBorn': 1958, 'fiscalYear': 2006, 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,2,168.25,169.25,165.5,171.45,168.25,169.25,165.5,171.45,6.5,0.038599998,1691712000,1.0071,0.690824,29.848213,3697,3697,25865,24523,24523,0.0,0.0,0,0,11676413952,127.0,182.0,793.2885,166.345,152.54175,0.0,0.0,INR,11107292160,26.5054,16316152,69545800,0.76461,0.11893,431.025,0.38779652,1680220800,1711843200,1688083200,390132992,5.6,754.623,-363.881,NSI,EQUITY,UNIENTER.NS,UNIENTER.NS,UNIPHOS ENTERPRISE,Uniphos Enterprises Limited,1025495100,Asia/Kolkata,IST,19800000,167.15,none,517296000,7.438,-30524500,0,14719000,0.197,431028000,-14664000,-0.03322,-2.07382,-2.58,INR,
