,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Brookfield Place Tower 2,Level 14 123 St Georges Terrace,Perth,WA,6000,Australia,61 8 9327 4211,61 8 9327 4216,https://www.wesfarmers.com.au,Home Improvement Retail,Consumer Cyclical,"Wesfarmers Limited engages in the retail business in Australia, New Zealand, and internationally. The company is involved in the retail sale of building materials, home and garden improvement, lifestyle, and outdoor living products; apparel and general merchandise, including toys, leisure, entertainment, home, and consumables; and office products and solutions, such as stationery, technology, furniture, art supplies, and learning and development resources, as well as print and create, and technical support services through its Officeworks stores. It also provides hardware and software repairs, system security solutions, wireless and wired networking services, virus and spyware prevention and removal, and data backup and recovery solutions. In addition, the company manufactures and supplies ammonia, ammonium nitrate, and industrial chemicals; manufactures, imports, and distributes phosphate, nitrogen, and potassium-based fertilizers; supplies polyvinyl chloride resins; produces wood-plastic composite products; and manufactures and distributes sodium cyanide. Further, it produces and distributes liquefied petroleum gas and liquefied natural gas; supplies and distributes maintenance, repair, operating products, and industrial safety products and services; manufactures and markets industrial, medical, and specialty gases and equipment; supplies tools, safety gear, personal protective equipment, electricals, work wear, and industrial supplies; and provides risk management and compliance services, as well as footwear; safety products, uniforms, engineering supplies, and packaging services; and engages in other businesses. Additionally, the company provides health, beauty, and wellbeing products and services; clinical cosmetic and skin care treatments; retail support services; distributes pharmaceutical goods; and operates online marketplace and data sharing platform. Wesfarmers Limited was founded in 1914 and is headquartered in Perth, Australia.",120000,"{'maxAge': 1, 'name': 'Mr. Robert G. Scott', 'age': 52, 'title': 'MD, CEO & Director', 'yearBorn': 1970, 'fiscalYear': 2023, 'totalPay': 1667112, 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,3,1,1,1693526400,1703980800,86400,2,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,1.25,0.0404,1693353600,0.864,0.739489,22.178572,25000,25000,827,2580,2580,0.0,0.0,0,0,39184171008,27.83,35.01,0.89975137,31.9104,32.65985,1.91,0.06151369,USD,45722660864,0.056599997,1129022952,1134509952,0.01364,0.2999,7.299,4.2540073,1688083200,1719705600,1688083200,-0.051,2464999936,1.4,9:10,1416960000,1.05,10.866,PNK,EQUITY,WFAFF,WFAFF,WESFARMERS LTD,Wesfarmers Limited,1287149400,America/New_York,EDT,-14400000,31.05,none,673000000,0.593,4208000000,11169000448,0.352,1.165,43549999104,134.875,38.472,0.08598,0.30316,14330000000,2930874880,4179000064,-0.05,0.1,0.32904997,0.09661999,0.085030004,AUD,
1,Brookfield Place Tower 2,Level 14 123 St Georges Terrace,Perth,WA,6000,Australia,61 8 9327 4211,61 8 9327 4216,https://www.wesfarmers.com.au,Home Improvement Retail,Consumer Cyclical,"Wesfarmers Limited engages in the retail business in Australia, New Zealand, and internationally. The company is involved in the retail sale of building materials, home and garden improvement, lifestyle, and outdoor living products; apparel and general merchandise, including toys, leisure, entertainment, home, and consumables; and office products and solutions, such as stationery, technology, furniture, art supplies, and learning and development resources, as well as print and create, and technical support services through its Officeworks stores. It also provides hardware and software repairs, system security solutions, wireless and wired networking services, virus and spyware prevention and removal, and data backup and recovery solutions. In addition, the company manufactures and supplies ammonia, ammonium nitrate, and industrial chemicals; manufactures, imports, and distributes phosphate, nitrogen, and potassium-based fertilizers; supplies polyvinyl chloride resins; produces wood-plastic composite products; and manufactures and distributes sodium cyanide. Further, it produces and distributes liquefied petroleum gas and liquefied natural gas; supplies and distributes maintenance, repair, operating products, and industrial safety products and services; manufactures and markets industrial, medical, and specialty gases and equipment; supplies tools, safety gear, personal protective equipment, electricals, work wear, and industrial supplies; and provides risk management and compliance services, as well as footwear; safety products, uniforms, engineering supplies, and packaging services; and engages in other businesses. Additionally, the company provides health, beauty, and wellbeing products and services; clinical cosmetic and skin care treatments; retail support services; distributes pharmaceutical goods; and operates online marketplace and data sharing platform. Wesfarmers Limited was founded in 1914 and is headquartered in Perth, Australia.",120000,"{'maxAge': 1, 'name': 'Mr. Anthony Natale Gianotti', 'age': 53, 'title': 'Chief Financial Officer', 'yearBorn': 1969, 'fiscalYear': 2023, 'totalPay': 954252, 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,3,1,1,1693526400,1703980800,86400,2,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,1.25,0.0404,1693353600,0.864,0.739489,22.178572,25000,25000,827,2580,2580,0.0,0.0,0,0,39184171008,27.83,35.01,0.89975137,31.9104,32.65985,1.91,0.06151369,USD,45722660864,0.056599997,1129022952,1134509952,0.01364,0.2999,7.299,4.2540073,1688083200,1719705600,1688083200,-0.051,2464999936,1.4,9:10,1416960000,1.05,10.866,PNK,EQUITY,WFAFF,WFAFF,WESFARMERS LTD,Wesfarmers Limited,1287149400,America/New_York,EDT,-14400000,31.05,none,673000000,0.593,4208000000,11169000448,0.352,1.165,43549999104,134.875,38.472,0.08598,0.30316,14330000000,2930874880,4179000064,-0.05,0.1,0.32904997,0.09661999,0.085030004,AUD,
2,Brookfield Place Tower 2,Level 14 123 St Georges Terrace,Perth,WA,6000,Australia,61 8 9327 4211,61 8 9327 4216,https://www.wesfarmers.com.au,Home Improvement Retail,Consumer Cyclical,"Wesfarmers Limited engages in the retail business in Australia, New Zealand, and internationally. The company is involved in the retail sale of building materials, home and garden improvement, lifestyle, and outdoor living products; apparel and general merchandise, including toys, leisure, entertainment, home, and consumables; and office products and solutions, such as stationery, technology, furniture, art supplies, and learning and development resources, as well as print and create, and technical support services through its Officeworks stores. It also provides hardware and software repairs, system security solutions, wireless and wired networking services, virus and spyware prevention and removal, and data backup and recovery solutions. In addition, the company manufactures and supplies ammonia, ammonium nitrate, and industrial chemicals; manufactures, imports, and distributes phosphate, nitrogen, and potassium-based fertilizers; supplies polyvinyl chloride resins; produces wood-plastic composite products; and manufactures and distributes sodium cyanide. Further, it produces and distributes liquefied petroleum gas and liquefied natural gas; supplies and distributes maintenance, repair, operating products, and industrial safety products and services; manufactures and markets industrial, medical, and specialty gases and equipment; supplies tools, safety gear, personal protective equipment, electricals, work wear, and industrial supplies; and provides risk management and compliance services, as well as footwear; safety products, uniforms, engineering supplies, and packaging services; and engages in other businesses. Additionally, the company provides health, beauty, and wellbeing products and services; clinical cosmetic and skin care treatments; retail support services; distributes pharmaceutical goods; and operates online marketplace and data sharing platform. Wesfarmers Limited was founded in 1914 and is headquartered in Perth, Australia.",120000,"{'maxAge': 1, 'name': 'Mr. Ian  Bailey', 'title': 'Managing Director of Kmart', 'fiscalYear': 2023, 'totalPay': 1316329, 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,3,1,1,1693526400,1703980800,86400,2,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,1.25,0.0404,1693353600,0.864,0.739489,22.178572,25000,25000,827,2580,2580,0.0,0.0,0,0,39184171008,27.83,35.01,0.89975137,31.9104,32.65985,1.91,0.06151369,USD,45722660864,0.056599997,1129022952,1134509952,0.01364,0.2999,7.299,4.2540073,1688083200,1719705600,1688083200,-0.051,2464999936,1.4,9:10,1416960000,1.05,10.866,PNK,EQUITY,WFAFF,WFAFF,WESFARMERS LTD,Wesfarmers Limited,1287149400,America/New_York,EDT,-14400000,31.05,none,673000000,0.593,4208000000,11169000448,0.352,1.165,43549999104,134.875,38.472,0.08598,0.30316,14330000000,2930874880,4179000064,-0.05,0.1,0.32904997,0.09661999,0.085030004,AUD,
3,Brookfield Place Tower 2,Level 14 123 St Georges Terrace,Perth,WA,6000,Australia,61 8 9327 4211,61 8 9327 4216,https://www.wesfarmers.com.au,Home Improvement Retail,Consumer Cyclical,"Wesfarmers Limited engages in the retail business in Australia, New Zealand, and internationally. The company is involved in the retail sale of building materials, home and garden improvement, lifestyle, and outdoor living products; apparel and general merchandise, including toys, leisure, entertainment, home, and consumables; and office products and solutions, such as stationery, technology, furniture, art supplies, and learning and development resources, as well as print and create, and technical support services through its Officeworks stores. It also provides hardware and software repairs, system security solutions, wireless and wired networking services, virus and spyware prevention and removal, and data backup and recovery solutions. In addition, the company manufactures and supplies ammonia, ammonium nitrate, and industrial chemicals; manufactures, imports, and distributes phosphate, nitrogen, and potassium-based fertilizers; supplies polyvinyl chloride resins; produces wood-plastic composite products; and manufactures and distributes sodium cyanide. Further, it produces and distributes liquefied petroleum gas and liquefied natural gas; supplies and distributes maintenance, repair, operating products, and industrial safety products and services; manufactures and markets industrial, medical, and specialty gases and equipment; supplies tools, safety gear, personal protective equipment, electricals, work wear, and industrial supplies; and provides risk management and compliance services, as well as footwear; safety products, uniforms, engineering supplies, and packaging services; and engages in other businesses. Additionally, the company provides health, beauty, and wellbeing products and services; clinical cosmetic and skin care treatments; retail support services; distributes pharmaceutical goods; and operates online marketplace and data sharing platform. Wesfarmers Limited was founded in 1914 and is headquartered in Perth, Australia.",120000,"{'maxAge': 1, 'name': 'Mr. Michael  Schneider', 'age': 51, 'title': 'MD of Bunnings Group and MD of Bunnings Australia & New Zealand', 'yearBorn': 1971, 'fiscalYear': 2023, 'totalPay': 1473610, 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,3,1,1,1693526400,1703980800,86400,2,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,1.25,0.0404,1693353600,0.864,0.739489,22.178572,25000,25000,827,2580,2580,0.0,0.0,0,0,39184171008,27.83,35.01,0.89975137,31.9104,32.65985,1.91,0.06151369,USD,45722660864,0.056599997,1129022952,1134509952,0.01364,0.2999,7.299,4.2540073,1688083200,1719705600,1688083200,-0.051,2464999936,1.4,9:10,1416960000,1.05,10.866,PNK,EQUITY,WFAFF,WFAFF,WESFARMERS LTD,Wesfarmers Limited,1287149400,America/New_York,EDT,-14400000,31.05,none,673000000,0.593,4208000000,11169000448,0.352,1.165,43549999104,134.875,38.472,0.08598,0.30316,14330000000,2930874880,4179000064,-0.05,0.1,0.32904997,0.09661999,0.085030004,AUD,
4,Brookfield Place Tower 2,Level 14 123 St Georges Terrace,Perth,WA,6000,Australia,61 8 9327 4211,61 8 9327 4216,https://www.wesfarmers.com.au,Home Improvement Retail,Consumer Cyclical,"Wesfarmers Limited engages in the retail business in Australia, New Zealand, and internationally. The company is involved in the retail sale of building materials, home and garden improvement, lifestyle, and outdoor living products; apparel and general merchandise, including toys, leisure, entertainment, home, and consumables; and office products and solutions, such as stationery, technology, furniture, art supplies, and learning and development resources, as well as print and create, and technical support services through its Officeworks stores. It also provides hardware and software repairs, system security solutions, wireless and wired networking services, virus and spyware prevention and removal, and data backup and recovery solutions. In addition, the company manufactures and supplies ammonia, ammonium nitrate, and industrial chemicals; manufactures, imports, and distributes phosphate, nitrogen, and potassium-based fertilizers; supplies polyvinyl chloride resins; produces wood-plastic composite products; and manufactures and distributes sodium cyanide. Further, it produces and distributes liquefied petroleum gas and liquefied natural gas; supplies and distributes maintenance, repair, operating products, and industrial safety products and services; manufactures and markets industrial, medical, and specialty gases and equipment; supplies tools, safety gear, personal protective equipment, electricals, work wear, and industrial supplies; and provides risk management and compliance services, as well as footwear; safety products, uniforms, engineering supplies, and packaging services; and engages in other businesses. Additionally, the company provides health, beauty, and wellbeing products and services; clinical cosmetic and skin care treatments; retail support services; distributes pharmaceutical goods; and operates online marketplace and data sharing platform. Wesfarmers Limited was founded in 1914 and is headquartered in Perth, Australia.",120000,"{'maxAge': 1, 'name': 'Simon  Edmonds', 'title': 'Mang. of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,3,1,1,1693526400,1703980800,86400,2,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,1.25,0.0404,1693353600,0.864,0.739489,22.178572,25000,25000,827,2580,2580,0.0,0.0,0,0,39184171008,27.83,35.01,0.89975137,31.9104,32.65985,1.91,0.06151369,USD,45722660864,0.056599997,1129022952,1134509952,0.01364,0.2999,7.299,4.2540073,1688083200,1719705600,1688083200,-0.051,2464999936,1.4,9:10,1416960000,1.05,10.866,PNK,EQUITY,WFAFF,WFAFF,WESFARMERS LTD,Wesfarmers Limited,1287149400,America/New_York,EDT,-14400000,31.05,none,673000000,0.593,4208000000,11169000448,0.352,1.165,43549999104,134.875,38.472,0.08598,0.30316,14330000000,2930874880,4179000064,-0.05,0.1,0.32904997,0.09661999,0.085030004,AUD,
5,Brookfield Place Tower 2,Level 14 123 St Georges Terrace,Perth,WA,6000,Australia,61 8 9327 4211,61 8 9327 4216,https://www.wesfarmers.com.au,Home Improvement Retail,Consumer Cyclical,"Wesfarmers Limited engages in the retail business in Australia, New Zealand, and internationally. The company is involved in the retail sale of building materials, home and garden improvement, lifestyle, and outdoor living products; apparel and general merchandise, including toys, leisure, entertainment, home, and consumables; and office products and solutions, such as stationery, technology, furniture, art supplies, and learning and development resources, as well as print and create, and technical support services through its Officeworks stores. It also provides hardware and software repairs, system security solutions, wireless and wired networking services, virus and spyware prevention and removal, and data backup and recovery solutions. In addition, the company manufactures and supplies ammonia, ammonium nitrate, and industrial chemicals; manufactures, imports, and distributes phosphate, nitrogen, and potassium-based fertilizers; supplies polyvinyl chloride resins; produces wood-plastic composite products; and manufactures and distributes sodium cyanide. Further, it produces and distributes liquefied petroleum gas and liquefied natural gas; supplies and distributes maintenance, repair, operating products, and industrial safety products and services; manufactures and markets industrial, medical, and specialty gases and equipment; supplies tools, safety gear, personal protective equipment, electricals, work wear, and industrial supplies; and provides risk management and compliance services, as well as footwear; safety products, uniforms, engineering supplies, and packaging services; and engages in other businesses. Additionally, the company provides health, beauty, and wellbeing products and services; clinical cosmetic and skin care treatments; retail support services; distributes pharmaceutical goods; and operates online marketplace and data sharing platform. Wesfarmers Limited was founded in 1914 and is headquartered in Perth, Australia.",120000,"{'maxAge': 1, 'name': 'Ms. Maya  vanden Driesen', 'title': 'Group Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,3,1,1,1693526400,1703980800,86400,2,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,1.25,0.0404,1693353600,0.864,0.739489,22.178572,25000,25000,827,2580,2580,0.0,0.0,0,0,39184171008,27.83,35.01,0.89975137,31.9104,32.65985,1.91,0.06151369,USD,45722660864,0.056599997,1129022952,1134509952,0.01364,0.2999,7.299,4.2540073,1688083200,1719705600,1688083200,-0.051,2464999936,1.4,9:10,1416960000,1.05,10.866,PNK,EQUITY,WFAFF,WFAFF,WESFARMERS LTD,Wesfarmers Limited,1287149400,America/New_York,EDT,-14400000,31.05,none,673000000,0.593,4208000000,11169000448,0.352,1.165,43549999104,134.875,38.472,0.08598,0.30316,14330000000,2930874880,4179000064,-0.05,0.1,0.32904997,0.09661999,0.085030004,AUD,
6,Brookfield Place Tower 2,Level 14 123 St Georges Terrace,Perth,WA,6000,Australia,61 8 9327 4211,61 8 9327 4216,https://www.wesfarmers.com.au,Home Improvement Retail,Consumer Cyclical,"Wesfarmers Limited engages in the retail business in Australia, New Zealand, and internationally. The company is involved in the retail sale of building materials, home and garden improvement, lifestyle, and outdoor living products; apparel and general merchandise, including toys, leisure, entertainment, home, and consumables; and office products and solutions, such as stationery, technology, furniture, art supplies, and learning and development resources, as well as print and create, and technical support services through its Officeworks stores. It also provides hardware and software repairs, system security solutions, wireless and wired networking services, virus and spyware prevention and removal, and data backup and recovery solutions. In addition, the company manufactures and supplies ammonia, ammonium nitrate, and industrial chemicals; manufactures, imports, and distributes phosphate, nitrogen, and potassium-based fertilizers; supplies polyvinyl chloride resins; produces wood-plastic composite products; and manufactures and distributes sodium cyanide. Further, it produces and distributes liquefied petroleum gas and liquefied natural gas; supplies and distributes maintenance, repair, operating products, and industrial safety products and services; manufactures and markets industrial, medical, and specialty gases and equipment; supplies tools, safety gear, personal protective equipment, electricals, work wear, and industrial supplies; and provides risk management and compliance services, as well as footwear; safety products, uniforms, engineering supplies, and packaging services; and engages in other businesses. Additionally, the company provides health, beauty, and wellbeing products and services; clinical cosmetic and skin care treatments; retail support services; distributes pharmaceutical goods; and operates online marketplace and data sharing platform. Wesfarmers Limited was founded in 1914 and is headquartered in Perth, Australia.",120000,"{'maxAge': 1, 'name': 'Rebecca  Keenan', 'title': 'Media & Public Affairs Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,3,1,1,1693526400,1703980800,86400,2,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,1.25,0.0404,1693353600,0.864,0.739489,22.178572,25000,25000,827,2580,2580,0.0,0.0,0,0,39184171008,27.83,35.01,0.89975137,31.9104,32.65985,1.91,0.06151369,USD,45722660864,0.056599997,1129022952,1134509952,0.01364,0.2999,7.299,4.2540073,1688083200,1719705600,1688083200,-0.051,2464999936,1.4,9:10,1416960000,1.05,10.866,PNK,EQUITY,WFAFF,WFAFF,WESFARMERS LTD,Wesfarmers Limited,1287149400,America/New_York,EDT,-14400000,31.05,none,673000000,0.593,4208000000,11169000448,0.352,1.165,43549999104,134.875,38.472,0.08598,0.30316,14330000000,2930874880,4179000064,-0.05,0.1,0.32904997,0.09661999,0.085030004,AUD,
7,Brookfield Place Tower 2,Level 14 123 St Georges Terrace,Perth,WA,6000,Australia,61 8 9327 4211,61 8 9327 4216,https://www.wesfarmers.com.au,Home Improvement Retail,Consumer Cyclical,"Wesfarmers Limited engages in the retail business in Australia, New Zealand, and internationally. The company is involved in the retail sale of building materials, home and garden improvement, lifestyle, and outdoor living products; apparel and general merchandise, including toys, leisure, entertainment, home, and consumables; and office products and solutions, such as stationery, technology, furniture, art supplies, and learning and development resources, as well as print and create, and technical support services through its Officeworks stores. It also provides hardware and software repairs, system security solutions, wireless and wired networking services, virus and spyware prevention and removal, and data backup and recovery solutions. In addition, the company manufactures and supplies ammonia, ammonium nitrate, and industrial chemicals; manufactures, imports, and distributes phosphate, nitrogen, and potassium-based fertilizers; supplies polyvinyl chloride resins; produces wood-plastic composite products; and manufactures and distributes sodium cyanide. Further, it produces and distributes liquefied petroleum gas and liquefied natural gas; supplies and distributes maintenance, repair, operating products, and industrial safety products and services; manufactures and markets industrial, medical, and specialty gases and equipment; supplies tools, safety gear, personal protective equipment, electricals, work wear, and industrial supplies; and provides risk management and compliance services, as well as footwear; safety products, uniforms, engineering supplies, and packaging services; and engages in other businesses. Additionally, the company provides health, beauty, and wellbeing products and services; clinical cosmetic and skin care treatments; retail support services; distributes pharmaceutical goods; and operates online marketplace and data sharing platform. Wesfarmers Limited was founded in 1914 and is headquartered in Perth, Australia.",120000,"{'maxAge': 1, 'name': 'Ms. Jennifer  Bryant', 'title': 'Chief HR Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,3,1,1,1693526400,1703980800,86400,2,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,1.25,0.0404,1693353600,0.864,0.739489,22.178572,25000,25000,827,2580,2580,0.0,0.0,0,0,39184171008,27.83,35.01,0.89975137,31.9104,32.65985,1.91,0.06151369,USD,45722660864,0.056599997,1129022952,1134509952,0.01364,0.2999,7.299,4.2540073,1688083200,1719705600,1688083200,-0.051,2464999936,1.4,9:10,1416960000,1.05,10.866,PNK,EQUITY,WFAFF,WFAFF,WESFARMERS LTD,Wesfarmers Limited,1287149400,America/New_York,EDT,-14400000,31.05,none,673000000,0.593,4208000000,11169000448,0.352,1.165,43549999104,134.875,38.472,0.08598,0.30316,14330000000,2930874880,4179000064,-0.05,0.1,0.32904997,0.09661999,0.085030004,AUD,
8,Brookfield Place Tower 2,Level 14 123 St Georges Terrace,Perth,WA,6000,Australia,61 8 9327 4211,61 8 9327 4216,https://www.wesfarmers.com.au,Home Improvement Retail,Consumer Cyclical,"Wesfarmers Limited engages in the retail business in Australia, New Zealand, and internationally. The company is involved in the retail sale of building materials, home and garden improvement, lifestyle, and outdoor living products; apparel and general merchandise, including toys, leisure, entertainment, home, and consumables; and office products and solutions, such as stationery, technology, furniture, art supplies, and learning and development resources, as well as print and create, and technical support services through its Officeworks stores. It also provides hardware and software repairs, system security solutions, wireless and wired networking services, virus and spyware prevention and removal, and data backup and recovery solutions. In addition, the company manufactures and supplies ammonia, ammonium nitrate, and industrial chemicals; manufactures, imports, and distributes phosphate, nitrogen, and potassium-based fertilizers; supplies polyvinyl chloride resins; produces wood-plastic composite products; and manufactures and distributes sodium cyanide. Further, it produces and distributes liquefied petroleum gas and liquefied natural gas; supplies and distributes maintenance, repair, operating products, and industrial safety products and services; manufactures and markets industrial, medical, and specialty gases and equipment; supplies tools, safety gear, personal protective equipment, electricals, work wear, and industrial supplies; and provides risk management and compliance services, as well as footwear; safety products, uniforms, engineering supplies, and packaging services; and engages in other businesses. Additionally, the company provides health, beauty, and wellbeing products and services; clinical cosmetic and skin care treatments; retail support services; distributes pharmaceutical goods; and operates online marketplace and data sharing platform. Wesfarmers Limited was founded in 1914 and is headquartered in Perth, Australia.",120000,"{'maxAge': 1, 'name': 'Mr. Ian  Hansen', 'title': 'MD of Wesfarmers Chemicals, Energy & Fertilizers', 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,3,1,1,1693526400,1703980800,86400,2,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,1.25,0.0404,1693353600,0.864,0.739489,22.178572,25000,25000,827,2580,2580,0.0,0.0,0,0,39184171008,27.83,35.01,0.89975137,31.9104,32.65985,1.91,0.06151369,USD,45722660864,0.056599997,1129022952,1134509952,0.01364,0.2999,7.299,4.2540073,1688083200,1719705600,1688083200,-0.051,2464999936,1.4,9:10,1416960000,1.05,10.866,PNK,EQUITY,WFAFF,WFAFF,WESFARMERS LTD,Wesfarmers Limited,1287149400,America/New_York,EDT,-14400000,31.05,none,673000000,0.593,4208000000,11169000448,0.352,1.165,43549999104,134.875,38.472,0.08598,0.30316,14330000000,2930874880,4179000064,-0.05,0.1,0.32904997,0.09661999,0.085030004,AUD,
9,Brookfield Place Tower 2,Level 14 123 St Georges Terrace,Perth,WA,6000,Australia,61 8 9327 4211,61 8 9327 4216,https://www.wesfarmers.com.au,Home Improvement Retail,Consumer Cyclical,"Wesfarmers Limited engages in the retail business in Australia, New Zealand, and internationally. The company is involved in the retail sale of building materials, home and garden improvement, lifestyle, and outdoor living products; apparel and general merchandise, including toys, leisure, entertainment, home, and consumables; and office products and solutions, such as stationery, technology, furniture, art supplies, and learning and development resources, as well as print and create, and technical support services through its Officeworks stores. It also provides hardware and software repairs, system security solutions, wireless and wired networking services, virus and spyware prevention and removal, and data backup and recovery solutions. In addition, the company manufactures and supplies ammonia, ammonium nitrate, and industrial chemicals; manufactures, imports, and distributes phosphate, nitrogen, and potassium-based fertilizers; supplies polyvinyl chloride resins; produces wood-plastic composite products; and manufactures and distributes sodium cyanide. Further, it produces and distributes liquefied petroleum gas and liquefied natural gas; supplies and distributes maintenance, repair, operating products, and industrial safety products and services; manufactures and markets industrial, medical, and specialty gases and equipment; supplies tools, safety gear, personal protective equipment, electricals, work wear, and industrial supplies; and provides risk management and compliance services, as well as footwear; safety products, uniforms, engineering supplies, and packaging services; and engages in other businesses. Additionally, the company provides health, beauty, and wellbeing products and services; clinical cosmetic and skin care treatments; retail support services; distributes pharmaceutical goods; and operates online marketplace and data sharing platform. Wesfarmers Limited was founded in 1914 and is headquartered in Perth, Australia.",120000,"{'maxAge': 1, 'name': 'Mr. Tim J. Bult', 'title': 'Managing Director of Industrial & Safety', 'fiscalYear': 2008, 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,3,1,1,1693526400,1703980800,86400,2,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,1.25,0.0404,1693353600,0.864,0.739489,22.178572,25000,25000,827,2580,2580,0.0,0.0,0,0,39184171008,27.83,35.01,0.89975137,31.9104,32.65985,1.91,0.06151369,USD,45722660864,0.056599997,1129022952,1134509952,0.01364,0.2999,7.299,4.2540073,1688083200,1719705600,1688083200,-0.051,2464999936,1.4,9:10,1416960000,1.05,10.866,PNK,EQUITY,WFAFF,WFAFF,WESFARMERS LTD,Wesfarmers Limited,1287149400,America/New_York,EDT,-14400000,31.05,none,673000000,0.593,4208000000,11169000448,0.352,1.165,43549999104,134.875,38.472,0.08598,0.30316,14330000000,2930874880,4179000064,-0.05,0.1,0.32904997,0.09661999,0.085030004,AUD,
