,address1,address2,city,state,zip,country,phone,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1345 Avenue of the Americas,33rd Floor,Flushing,NY,10105,United States,917 470 5393,Advertising Agencies,Advertising Agencies,Communication Services,Communication Services,"Achison Inc. engages in internet advertising through www.dazhong368.com in the New York area. The company's website advertises various markets for professional individuals or companies, including real estate, services, accounting, and legal. Achison Inc. was incorporated in 2014 and is based in Flushing, New York.","{'maxAge': 1, 'name': 'Mr. Barry  Wan', 'title': 'CEO, CFO, Pres, Treasurer, Sec. & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.0,2.524456,15,15,449,0,0,30294950,0.023,1.01,2443.141,0.9981172,0.4738063,0.0,0.0,USD,30322782,0.0,779870,29995000,0.97608,0.0,29995000,-0.001,1680220800,1711843200,1688083200,-45252,-0.0,2445.386,-674.754,3.04,0.14113986,PNK,EQUITY,ACHN,ACHN,ACHISON INC,Achison Inc.,1634650200,America/New_York,EDT,400a7df0-25c1-3261-a22e-2a9a7d61a926,finmb_333329440,-14400000,1.01,6.3,6.3,6.3,6.3,3.0,hold,1,34324,0.001,-44939,62156,0.504,0.515,12400,0.0,-1.4989101,13600,-34602,-51571,-0.5,1.0,0.0,-3.64935,USD,
