,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,6 Riverside Quay,Level 3 Suite 3.02,Southbank,VIC,3006,Australia,61 3 9616 7500,https://www.karoonenergy.com.au,Oil & Gas E&P,Energy,"Karoon Energy Ltd operates as an oil and gas exploration and production company in Australia and Brazil. It holds 100% interest in the Santos Basin located in the State of Sáo Paulo, Brazil. The company was formerly known as Karoon Gas Australia Ltd and changed its name to Karoon Energy Ltd in December 2018. Karoon Energy Ltd was incorporated in 2003 and is based in Southbank, Australia.","{'maxAge': 1, 'name': 'Dr. Julian David Fowles B.Sc., Ph.D.', 'title': 'MD, CEO & Director', 'fiscalYear': 2023, 'totalPay': 805845, 'exercisedValue': 0, 'unexercisedValue': 0}",3,7,2,1,5,1693526400,1703980800,86400,4,1.55,1.625,1.55,1.55,1.55,1.625,1.55,1.55,0.0,1.402402,5.3448277,2000,2000,370,200,200,915505984,1.2,1.69,1.6160742,1.42704,1.439138,0.0,0.0,USD,1076793856,0.28773,557503592,565793984,0.02933,0.24282,0.841,1.8430439,1688083200,1719705600,1688083200,1.565,163000000,0.29,1.901,3.318,PNK,EQUITY,KRNGF,KRNGF,KAROON ENERGY LTD,Karoon Energy Ltd,1346160600,America/New_York,EDT,-14400000,1.55,none,74800000,0.132,324500000,275700000,0.744,0.852,566499968,58.214,1.007,0.12667,0.43478,284900000,-128375000,305900000,1.504,0.345,0.50291,0.57282,0.42118,USD,
1,6 Riverside Quay,Level 3 Suite 3.02,Southbank,VIC,3006,Australia,61 3 9616 7500,https://www.karoonenergy.com.au,Oil & Gas E&P,Energy,"Karoon Energy Ltd operates as an oil and gas exploration and production company in Australia and Brazil. It holds 100% interest in the Santos Basin located in the State of Sáo Paulo, Brazil. The company was formerly known as Karoon Gas Australia Ltd and changed its name to Karoon Energy Ltd in December 2018. Karoon Energy Ltd was incorporated in 2003 and is based in Southbank, Australia.","{'maxAge': 1, 'name': 'Mr. Raymond Kenneth Trangott Church BComm, CA', 'title': 'Exec. VP & CFO', 'fiscalYear': 2023, 'totalPay': 660870, 'exercisedValue': 0, 'unexercisedValue': 0}",3,7,2,1,5,1693526400,1703980800,86400,4,1.55,1.625,1.55,1.55,1.55,1.625,1.55,1.55,0.0,1.402402,5.3448277,2000,2000,370,200,200,915505984,1.2,1.69,1.6160742,1.42704,1.439138,0.0,0.0,USD,1076793856,0.28773,557503592,565793984,0.02933,0.24282,0.841,1.8430439,1688083200,1719705600,1688083200,1.565,163000000,0.29,1.901,3.318,PNK,EQUITY,KRNGF,KRNGF,KAROON ENERGY LTD,Karoon Energy Ltd,1346160600,America/New_York,EDT,-14400000,1.55,none,74800000,0.132,324500000,275700000,0.744,0.852,566499968,58.214,1.007,0.12667,0.43478,284900000,-128375000,305900000,1.504,0.345,0.50291,0.57282,0.42118,USD,
2,6 Riverside Quay,Level 3 Suite 3.02,Southbank,VIC,3006,Australia,61 3 9616 7500,https://www.karoonenergy.com.au,Oil & Gas E&P,Energy,"Karoon Energy Ltd operates as an oil and gas exploration and production company in Australia and Brazil. It holds 100% interest in the Santos Basin located in the State of Sáo Paulo, Brazil. The company was formerly known as Karoon Gas Australia Ltd and changed its name to Karoon Energy Ltd in December 2018. Karoon Energy Ltd was incorporated in 2003 and is based in Southbank, Australia.","{'maxAge': 1, 'name': 'Mr. Antonio  Guimaraes', 'title': 'Pres of Karoon Brazil & Exec. VP', 'fiscalYear': 2023, 'totalPay': 569889, 'exercisedValue': 0, 'unexercisedValue': 0}",3,7,2,1,5,1693526400,1703980800,86400,4,1.55,1.625,1.55,1.55,1.55,1.625,1.55,1.55,0.0,1.402402,5.3448277,2000,2000,370,200,200,915505984,1.2,1.69,1.6160742,1.42704,1.439138,0.0,0.0,USD,1076793856,0.28773,557503592,565793984,0.02933,0.24282,0.841,1.8430439,1688083200,1719705600,1688083200,1.565,163000000,0.29,1.901,3.318,PNK,EQUITY,KRNGF,KRNGF,KAROON ENERGY LTD,Karoon Energy Ltd,1346160600,America/New_York,EDT,-14400000,1.55,none,74800000,0.132,324500000,275700000,0.744,0.852,566499968,58.214,1.007,0.12667,0.43478,284900000,-128375000,305900000,1.504,0.345,0.50291,0.57282,0.42118,USD,
3,6 Riverside Quay,Level 3 Suite 3.02,Southbank,VIC,3006,Australia,61 3 9616 7500,https://www.karoonenergy.com.au,Oil & Gas E&P,Energy,"Karoon Energy Ltd operates as an oil and gas exploration and production company in Australia and Brazil. It holds 100% interest in the Santos Basin located in the State of Sáo Paulo, Brazil. The company was formerly known as Karoon Gas Australia Ltd and changed its name to Karoon Energy Ltd in December 2018. Karoon Energy Ltd was incorporated in 2003 and is based in Southbank, Australia.","{'maxAge': 1, 'name': 'Mr. Edward  Munks', 'title': 'Chief Operating Officer', 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}",3,7,2,1,5,1693526400,1703980800,86400,4,1.55,1.625,1.55,1.55,1.55,1.625,1.55,1.55,0.0,1.402402,5.3448277,2000,2000,370,200,200,915505984,1.2,1.69,1.6160742,1.42704,1.439138,0.0,0.0,USD,1076793856,0.28773,557503592,565793984,0.02933,0.24282,0.841,1.8430439,1688083200,1719705600,1688083200,1.565,163000000,0.29,1.901,3.318,PNK,EQUITY,KRNGF,KRNGF,KAROON ENERGY LTD,Karoon Energy Ltd,1346160600,America/New_York,EDT,-14400000,1.55,none,74800000,0.132,324500000,275700000,0.744,0.852,566499968,58.214,1.007,0.12667,0.43478,284900000,-128375000,305900000,1.504,0.345,0.50291,0.57282,0.42118,USD,
4,6 Riverside Quay,Level 3 Suite 3.02,Southbank,VIC,3006,Australia,61 3 9616 7500,https://www.karoonenergy.com.au,Oil & Gas E&P,Energy,"Karoon Energy Ltd operates as an oil and gas exploration and production company in Australia and Brazil. It holds 100% interest in the Santos Basin located in the State of Sáo Paulo, Brazil. The company was formerly known as Karoon Gas Australia Ltd and changed its name to Karoon Energy Ltd in December 2018. Karoon Energy Ltd was incorporated in 2003 and is based in Southbank, Australia.","{'maxAge': 1, 'name': 'Ms. Ann M. Diamant', 'title': 'Sr. VP of Communications & Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",3,7,2,1,5,1693526400,1703980800,86400,4,1.55,1.625,1.55,1.55,1.55,1.625,1.55,1.55,0.0,1.402402,5.3448277,2000,2000,370,200,200,915505984,1.2,1.69,1.6160742,1.42704,1.439138,0.0,0.0,USD,1076793856,0.28773,557503592,565793984,0.02933,0.24282,0.841,1.8430439,1688083200,1719705600,1688083200,1.565,163000000,0.29,1.901,3.318,PNK,EQUITY,KRNGF,KRNGF,KAROON ENERGY LTD,Karoon Energy Ltd,1346160600,America/New_York,EDT,-14400000,1.55,none,74800000,0.132,324500000,275700000,0.744,0.852,566499968,58.214,1.007,0.12667,0.43478,284900000,-128375000,305900000,1.504,0.345,0.50291,0.57282,0.42118,USD,
5,6 Riverside Quay,Level 3 Suite 3.02,Southbank,VIC,3006,Australia,61 3 9616 7500,https://www.karoonenergy.com.au,Oil & Gas E&P,Energy,"Karoon Energy Ltd operates as an oil and gas exploration and production company in Australia and Brazil. It holds 100% interest in the Santos Basin located in the State of Sáo Paulo, Brazil. The company was formerly known as Karoon Gas Australia Ltd and changed its name to Karoon Energy Ltd in December 2018. Karoon Energy Ltd was incorporated in 2003 and is based in Southbank, Australia.","{'maxAge': 1, 'name': 'Mr. Ricardo Abi Ramia', 'title': 'Sr. VP of Operations', 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}",3,7,2,1,5,1693526400,1703980800,86400,4,1.55,1.625,1.55,1.55,1.55,1.625,1.55,1.55,0.0,1.402402,5.3448277,2000,2000,370,200,200,915505984,1.2,1.69,1.6160742,1.42704,1.439138,0.0,0.0,USD,1076793856,0.28773,557503592,565793984,0.02933,0.24282,0.841,1.8430439,1688083200,1719705600,1688083200,1.565,163000000,0.29,1.901,3.318,PNK,EQUITY,KRNGF,KRNGF,KAROON ENERGY LTD,Karoon Energy Ltd,1346160600,America/New_York,EDT,-14400000,1.55,none,74800000,0.132,324500000,275700000,0.744,0.852,566499968,58.214,1.007,0.12667,0.43478,284900000,-128375000,305900000,1.504,0.345,0.50291,0.57282,0.42118,USD,
6,6 Riverside Quay,Level 3 Suite 3.02,Southbank,VIC,3006,Australia,61 3 9616 7500,https://www.karoonenergy.com.au,Oil & Gas E&P,Energy,"Karoon Energy Ltd operates as an oil and gas exploration and production company in Australia and Brazil. It holds 100% interest in the Santos Basin located in the State of Sáo Paulo, Brazil. The company was formerly known as Karoon Gas Australia Ltd and changed its name to Karoon Energy Ltd in December 2018. Karoon Energy Ltd was incorporated in 2003 and is based in Southbank, Australia.","{'maxAge': 1, 'name': 'Mr. Daniel  Murnane', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",3,7,2,1,5,1693526400,1703980800,86400,4,1.55,1.625,1.55,1.55,1.55,1.625,1.55,1.55,0.0,1.402402,5.3448277,2000,2000,370,200,200,915505984,1.2,1.69,1.6160742,1.42704,1.439138,0.0,0.0,USD,1076793856,0.28773,557503592,565793984,0.02933,0.24282,0.841,1.8430439,1688083200,1719705600,1688083200,1.565,163000000,0.29,1.901,3.318,PNK,EQUITY,KRNGF,KRNGF,KAROON ENERGY LTD,Karoon Energy Ltd,1346160600,America/New_York,EDT,-14400000,1.55,none,74800000,0.132,324500000,275700000,0.744,0.852,566499968,58.214,1.007,0.12667,0.43478,284900000,-128375000,305900000,1.504,0.345,0.50291,0.57282,0.42118,USD,
7,6 Riverside Quay,Level 3 Suite 3.02,Southbank,VIC,3006,Australia,61 3 9616 7500,https://www.karoonenergy.com.au,Oil & Gas E&P,Energy,"Karoon Energy Ltd operates as an oil and gas exploration and production company in Australia and Brazil. It holds 100% interest in the Santos Basin located in the State of Sáo Paulo, Brazil. The company was formerly known as Karoon Gas Australia Ltd and changed its name to Karoon Energy Ltd in December 2018. Karoon Energy Ltd was incorporated in 2003 and is based in Southbank, Australia.","{'maxAge': 1, 'name': 'Mr. Lino  Barro', 'title': 'Engineering Mang.', 'fiscalYear': 2013, 'exercisedValue': 0, 'unexercisedValue': 0}",3,7,2,1,5,1693526400,1703980800,86400,4,1.55,1.625,1.55,1.55,1.55,1.625,1.55,1.55,0.0,1.402402,5.3448277,2000,2000,370,200,200,915505984,1.2,1.69,1.6160742,1.42704,1.439138,0.0,0.0,USD,1076793856,0.28773,557503592,565793984,0.02933,0.24282,0.841,1.8430439,1688083200,1719705600,1688083200,1.565,163000000,0.29,1.901,3.318,PNK,EQUITY,KRNGF,KRNGF,KAROON ENERGY LTD,Karoon Energy Ltd,1346160600,America/New_York,EDT,-14400000,1.55,none,74800000,0.132,324500000,275700000,0.744,0.852,566499968,58.214,1.007,0.12667,0.43478,284900000,-128375000,305900000,1.504,0.345,0.50291,0.57282,0.42118,USD,
