,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Wisma UIC,2nd Floor Jl. Jenderal Gatot Subroto Kav. 6-7,Jakarta Selatan,Indonesia,62 21 5790 5100,62 21 5790 5111,https://www.uic.co.id,Chemicals,Basic Materials,"PT Unggul Indah Cahaya Tbk engages in the manufacture and sale of alkylbenzene chemicals in Indonesia. The company operates in two segments, Chemicals and Real Estate. It offers linear and branched alkylbenzene, as well as heavy and light alkylate for use as raw materials to produce detergents. The company also manufactures and distributes active detergents of linear alkylbenzene sulfonic acid and sodium lauryl ether sulfate, sodium tripolyphosphate, phosphoric acid, and phosphates and surfactants. In addition, it is involved in the development of real estate properties. The company exports its products to Australia, France, Germany, Japan, Singapore, Vietnam, and the United States. PT Unggul Indah Cahaya Tbk was founded in 1983 and is headquartered in Jakarta Selatan, Indonesia.",531,"{'maxAge': 1, 'name': 'Mr. Yani  Alifen', 'age': 70, 'title': 'Pres Director and GM of Project & Devel.', 'yearBorn': 1952, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,8300.0,8475.0,8300.0,8650.0,8300.0,8475.0,8300.0,8650.0,360.0,0.0416,1687392000,0.5058,5.02,0.615691,11.918869,10100,10100,4132,2690,2690,8325.0,8675.0,0,0,3315813318656,8100.0,11625.0,9349.346,8516.5,9174.375,0.023,2.7710844e-06,IDR,3315754074112,0.05095,137504793,383331008,0.64128995,0.00088,0.692,12500.001,1672444800,1703980800,1688083200,-0.782,18068044,725.74,9349.179,146013.14,JKT,EQUITY,UNIC.JK,UNIC.JK,Unggul Indah Cahaya Tbk,PT Unggul Indah Cahaya Tbk,970452000,Asia/Jakarta,WIB,25200000,8650.0,none,81809880,0.213,22708600,7019788,2.643,5.769,354657248,2.526,0.925,0.03931,0.06452,-6614333,-13029565,-0.782,-0.292,0.12016,0.06403,0.05889,USD,
1,Wisma UIC,2nd Floor Jl. Jenderal Gatot Subroto Kav. 6-7,Jakarta Selatan,Indonesia,62 21 5790 5100,62 21 5790 5111,https://www.uic.co.id,Chemicals,Basic Materials,"PT Unggul Indah Cahaya Tbk engages in the manufacture and sale of alkylbenzene chemicals in Indonesia. The company operates in two segments, Chemicals and Real Estate. It offers linear and branched alkylbenzene, as well as heavy and light alkylate for use as raw materials to produce detergents. The company also manufactures and distributes active detergents of linear alkylbenzene sulfonic acid and sodium lauryl ether sulfate, sodium tripolyphosphate, phosphoric acid, and phosphates and surfactants. In addition, it is involved in the development of real estate properties. The company exports its products to Australia, France, Germany, Japan, Singapore, Vietnam, and the United States. PT Unggul Indah Cahaya Tbk was founded in 1983 and is headquartered in Jakarta Selatan, Indonesia.",531,"{'maxAge': 1, 'name': 'Ms. Lily  Setiadi', 'age': 51, 'title': 'Fin. & Accounting GM and Director', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,8300.0,8475.0,8300.0,8650.0,8300.0,8475.0,8300.0,8650.0,360.0,0.0416,1687392000,0.5058,5.02,0.615691,11.918869,10100,10100,4132,2690,2690,8325.0,8675.0,0,0,3315813318656,8100.0,11625.0,9349.346,8516.5,9174.375,0.023,2.7710844e-06,IDR,3315754074112,0.05095,137504793,383331008,0.64128995,0.00088,0.692,12500.001,1672444800,1703980800,1688083200,-0.782,18068044,725.74,9349.179,146013.14,JKT,EQUITY,UNIC.JK,UNIC.JK,Unggul Indah Cahaya Tbk,PT Unggul Indah Cahaya Tbk,970452000,Asia/Jakarta,WIB,25200000,8650.0,none,81809880,0.213,22708600,7019788,2.643,5.769,354657248,2.526,0.925,0.03931,0.06452,-6614333,-13029565,-0.782,-0.292,0.12016,0.06403,0.05889,USD,
2,Wisma UIC,2nd Floor Jl. Jenderal Gatot Subroto Kav. 6-7,Jakarta Selatan,Indonesia,62 21 5790 5100,62 21 5790 5111,https://www.uic.co.id,Chemicals,Basic Materials,"PT Unggul Indah Cahaya Tbk engages in the manufacture and sale of alkylbenzene chemicals in Indonesia. The company operates in two segments, Chemicals and Real Estate. It offers linear and branched alkylbenzene, as well as heavy and light alkylate for use as raw materials to produce detergents. The company also manufactures and distributes active detergents of linear alkylbenzene sulfonic acid and sodium lauryl ether sulfate, sodium tripolyphosphate, phosphoric acid, and phosphates and surfactants. In addition, it is involved in the development of real estate properties. The company exports its products to Australia, France, Germany, Japan, Singapore, Vietnam, and the United States. PT Unggul Indah Cahaya Tbk was founded in 1983 and is headquartered in Jakarta Selatan, Indonesia.",531,"{'maxAge': 1, 'name': 'Mr. Jimmy  Masrin', 'age': 59, 'title': 'Gen. Affairs Director & Director', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,8300.0,8475.0,8300.0,8650.0,8300.0,8475.0,8300.0,8650.0,360.0,0.0416,1687392000,0.5058,5.02,0.615691,11.918869,10100,10100,4132,2690,2690,8325.0,8675.0,0,0,3315813318656,8100.0,11625.0,9349.346,8516.5,9174.375,0.023,2.7710844e-06,IDR,3315754074112,0.05095,137504793,383331008,0.64128995,0.00088,0.692,12500.001,1672444800,1703980800,1688083200,-0.782,18068044,725.74,9349.179,146013.14,JKT,EQUITY,UNIC.JK,UNIC.JK,Unggul Indah Cahaya Tbk,PT Unggul Indah Cahaya Tbk,970452000,Asia/Jakarta,WIB,25200000,8650.0,none,81809880,0.213,22708600,7019788,2.643,5.769,354657248,2.526,0.925,0.03931,0.06452,-6614333,-13029565,-0.782,-0.292,0.12016,0.06403,0.05889,USD,
3,Wisma UIC,2nd Floor Jl. Jenderal Gatot Subroto Kav. 6-7,Jakarta Selatan,Indonesia,62 21 5790 5100,62 21 5790 5111,https://www.uic.co.id,Chemicals,Basic Materials,"PT Unggul Indah Cahaya Tbk engages in the manufacture and sale of alkylbenzene chemicals in Indonesia. The company operates in two segments, Chemicals and Real Estate. It offers linear and branched alkylbenzene, as well as heavy and light alkylate for use as raw materials to produce detergents. The company also manufactures and distributes active detergents of linear alkylbenzene sulfonic acid and sodium lauryl ether sulfate, sodium tripolyphosphate, phosphoric acid, and phosphates and surfactants. In addition, it is involved in the development of real estate properties. The company exports its products to Australia, France, Germany, Japan, Singapore, Vietnam, and the United States. PT Unggul Indah Cahaya Tbk was founded in 1983 and is headquartered in Jakarta Selatan, Indonesia.",531,"{'maxAge': 1, 'name': 'Mr. -  Muratno', 'age': 50, 'title': 'Head of Internal Audit Unit', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,8300.0,8475.0,8300.0,8650.0,8300.0,8475.0,8300.0,8650.0,360.0,0.0416,1687392000,0.5058,5.02,0.615691,11.918869,10100,10100,4132,2690,2690,8325.0,8675.0,0,0,3315813318656,8100.0,11625.0,9349.346,8516.5,9174.375,0.023,2.7710844e-06,IDR,3315754074112,0.05095,137504793,383331008,0.64128995,0.00088,0.692,12500.001,1672444800,1703980800,1688083200,-0.782,18068044,725.74,9349.179,146013.14,JKT,EQUITY,UNIC.JK,UNIC.JK,Unggul Indah Cahaya Tbk,PT Unggul Indah Cahaya Tbk,970452000,Asia/Jakarta,WIB,25200000,8650.0,none,81809880,0.213,22708600,7019788,2.643,5.769,354657248,2.526,0.925,0.03931,0.06452,-6614333,-13029565,-0.782,-0.292,0.12016,0.06403,0.05889,USD,
4,Wisma UIC,2nd Floor Jl. Jenderal Gatot Subroto Kav. 6-7,Jakarta Selatan,Indonesia,62 21 5790 5100,62 21 5790 5111,https://www.uic.co.id,Chemicals,Basic Materials,"PT Unggul Indah Cahaya Tbk engages in the manufacture and sale of alkylbenzene chemicals in Indonesia. The company operates in two segments, Chemicals and Real Estate. It offers linear and branched alkylbenzene, as well as heavy and light alkylate for use as raw materials to produce detergents. The company also manufactures and distributes active detergents of linear alkylbenzene sulfonic acid and sodium lauryl ether sulfate, sodium tripolyphosphate, phosphoric acid, and phosphates and surfactants. In addition, it is involved in the development of real estate properties. The company exports its products to Australia, France, Germany, Japan, Singapore, Vietnam, and the United States. PT Unggul Indah Cahaya Tbk was founded in 1983 and is headquartered in Jakarta Selatan, Indonesia.",531,"{'maxAge': 1, 'name': 'Ms. Fifi  Afriyanthi', 'age': 47, 'title': 'Company Sec.', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,8300.0,8475.0,8300.0,8650.0,8300.0,8475.0,8300.0,8650.0,360.0,0.0416,1687392000,0.5058,5.02,0.615691,11.918869,10100,10100,4132,2690,2690,8325.0,8675.0,0,0,3315813318656,8100.0,11625.0,9349.346,8516.5,9174.375,0.023,2.7710844e-06,IDR,3315754074112,0.05095,137504793,383331008,0.64128995,0.00088,0.692,12500.001,1672444800,1703980800,1688083200,-0.782,18068044,725.74,9349.179,146013.14,JKT,EQUITY,UNIC.JK,UNIC.JK,Unggul Indah Cahaya Tbk,PT Unggul Indah Cahaya Tbk,970452000,Asia/Jakarta,WIB,25200000,8650.0,none,81809880,0.213,22708600,7019788,2.643,5.769,354657248,2.526,0.925,0.03931,0.06452,-6614333,-13029565,-0.782,-0.292,0.12016,0.06403,0.05889,USD,
