,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio
0,The Zig Zag Building,70 Victoria Street,London,SW1E 6SQ,United Kingdom,44 203 214 9000,44 203 214 9141,https://www.nbddif.com/pindex.html,Asset Management,Financial Services,"NB Distressed Debt Investment Fund Limited is a closed-ended fixed income mutual fund launched and managed by Neuberger Berman Europe Limited. The fund is co-managed by Neuberger Berman Investment Advisers, LLC. It invests in fixed income markets across the globe. The fund seeks to invest in securities of companies operating across diversified sectors. It primarily invests in distressed and special situation credit-related investments, including senior and senior secured debt with both collateral and structural protection. The fund focuses on companies with stressed balance sheets, low implied enterprise value, liquidity crisis, proposed mergers, divestiture, or other such corporate events to create its portfolio. It benchmarks the performance of its portfolio against the HFRI Distressed/Restructuring Index. NB Distressed Debt Investment Fund Limited was formed on April 20, 2010 and is domiciled in Guernsey.","{'maxAge': 1, 'name': 'Mr. Patrick Houlihan Flynn CFA', 'title': 'Portfolio Mang.', 'fiscalYear': 2011, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1325289600,86400,4,0.74,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,7.3,0,0,92,0,0,0.0,0.78,0,0,53680260,0.0,0.76,0.7384,0.7396,0.0,0.0,USD,0.0,15382800,0.4625,0.0199,0.1,LSE,EQUITY,NBDD.L,NBDD.L,NB DISTRESSED DEBT INVESTMENT F,NB Distressed Debt Investment Fund Limited,1276066800,Europe/London,BST,3600000,0.73,none,0.0,0.0,0.0,
