,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2221 East Lamar Boulevard,Suite 790,Arlington,TX,76006,United States,817 769 1860,https://www.forestar.com,Real Estate—Development,Real Estate,"Forestar Group Inc. operates as a residential lot development company in the United States. The acquires land and develops infrastructure for single-family residential communities. It sells its residential single-family finished lots to local, regional, and national homebuilders. The company is headquartered in Arlington, Texas. Forestar Group Inc. is a subsidiary of D.R. Horton, Inc.",282,"{'maxAge': 1, 'name': 'Mr. Donald J. Tomnitz', 'age': 74, 'title': 'Exec. Chairman', 'yearBorn': 1948, 'fiscalYear': 2022, 'totalPay': 2109457, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,7,2,4,1693526400,1672444800,86400,2,27.84,27.58,26.82,27.58,27.84,27.58,26.82,27.58,0.0,1.641424,9.286689,7.7521367,262528,262528,213927,157230,157230,27.13,27.2,800,800,1357879680,10.28,31.43,1.0704609,27.978,19.6921,0.0,0.0,USD,1704019328,0.11454,14590349,49903700,457424,399265,1690761600,1693440000,0.0092,0.6348,0.36763,1.92,0.0251,25.96,1.048151,1664496000,1696032000,1688083200,0.179,145300000,2.93,3.51,2.49,1.343,8.312,NYQ,EQUITY,FOR,FOR,Forestar Group Inc,Forestar Group Inc.,1197556200,America/New_York,EDT,-14400000,27.21,32.0,30.0,31.33,32.0,1.5,strong_buy,3,401000000,8.035,205000000,714700032,2.225,2.352,1268499968,55.125,25.398,0.054380003,0.118879996,327800000,114250000,255100000,0.168,0.196,0.23413,0.16160999,0.15923999,USD,
1,2221 East Lamar Boulevard,Suite 790,Arlington,TX,76006,United States,817 769 1860,https://www.forestar.com,Real Estate—Development,Real Estate,"Forestar Group Inc. operates as a residential lot development company in the United States. The acquires land and develops infrastructure for single-family residential communities. It sells its residential single-family finished lots to local, regional, and national homebuilders. The company is headquartered in Arlington, Texas. Forestar Group Inc. is a subsidiary of D.R. Horton, Inc.",282,"{'maxAge': 1, 'name': 'Mr. Daniel C. Bartok', 'age': 66, 'title': 'Chief Exec. Officer', 'yearBorn': 1956, 'fiscalYear': 2022, 'totalPay': 2110835, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,7,2,4,1693526400,1672444800,86400,2,27.84,27.58,26.82,27.58,27.84,27.58,26.82,27.58,0.0,1.641424,9.286689,7.7521367,262528,262528,213927,157230,157230,27.13,27.2,800,800,1357879680,10.28,31.43,1.0704609,27.978,19.6921,0.0,0.0,USD,1704019328,0.11454,14590349,49903700,457424,399265,1690761600,1693440000,0.0092,0.6348,0.36763,1.92,0.0251,25.96,1.048151,1664496000,1696032000,1688083200,0.179,145300000,2.93,3.51,2.49,1.343,8.312,NYQ,EQUITY,FOR,FOR,Forestar Group Inc,Forestar Group Inc.,1197556200,America/New_York,EDT,-14400000,27.21,32.0,30.0,31.33,32.0,1.5,strong_buy,3,401000000,8.035,205000000,714700032,2.225,2.352,1268499968,55.125,25.398,0.054380003,0.118879996,327800000,114250000,255100000,0.168,0.196,0.23413,0.16160999,0.15923999,USD,
2,2221 East Lamar Boulevard,Suite 790,Arlington,TX,76006,United States,817 769 1860,https://www.forestar.com,Real Estate—Development,Real Estate,"Forestar Group Inc. operates as a residential lot development company in the United States. The acquires land and develops infrastructure for single-family residential communities. It sells its residential single-family finished lots to local, regional, and national homebuilders. The company is headquartered in Arlington, Texas. Forestar Group Inc. is a subsidiary of D.R. Horton, Inc.",282,"{'maxAge': 1, 'name': 'Mr. James D. Allen CPA', 'age': 62, 'title': 'Exec. VP, CFO & Treasurer', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 908200, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,7,2,4,1693526400,1672444800,86400,2,27.84,27.58,26.82,27.58,27.84,27.58,26.82,27.58,0.0,1.641424,9.286689,7.7521367,262528,262528,213927,157230,157230,27.13,27.2,800,800,1357879680,10.28,31.43,1.0704609,27.978,19.6921,0.0,0.0,USD,1704019328,0.11454,14590349,49903700,457424,399265,1690761600,1693440000,0.0092,0.6348,0.36763,1.92,0.0251,25.96,1.048151,1664496000,1696032000,1688083200,0.179,145300000,2.93,3.51,2.49,1.343,8.312,NYQ,EQUITY,FOR,FOR,Forestar Group Inc,Forestar Group Inc.,1197556200,America/New_York,EDT,-14400000,27.21,32.0,30.0,31.33,32.0,1.5,strong_buy,3,401000000,8.035,205000000,714700032,2.225,2.352,1268499968,55.125,25.398,0.054380003,0.118879996,327800000,114250000,255100000,0.168,0.196,0.23413,0.16160999,0.15923999,USD,
3,2221 East Lamar Boulevard,Suite 790,Arlington,TX,76006,United States,817 769 1860,https://www.forestar.com,Real Estate—Development,Real Estate,"Forestar Group Inc. operates as a residential lot development company in the United States. The acquires land and develops infrastructure for single-family residential communities. It sells its residential single-family finished lots to local, regional, and national homebuilders. The company is headquartered in Arlington, Texas. Forestar Group Inc. is a subsidiary of D.R. Horton, Inc.",282,"{'maxAge': 1, 'name': 'Mr. Mark Stephen Walker', 'age': 46, 'title': 'Exec. VP & COO', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,7,2,4,1693526400,1672444800,86400,2,27.84,27.58,26.82,27.58,27.84,27.58,26.82,27.58,0.0,1.641424,9.286689,7.7521367,262528,262528,213927,157230,157230,27.13,27.2,800,800,1357879680,10.28,31.43,1.0704609,27.978,19.6921,0.0,0.0,USD,1704019328,0.11454,14590349,49903700,457424,399265,1690761600,1693440000,0.0092,0.6348,0.36763,1.92,0.0251,25.96,1.048151,1664496000,1696032000,1688083200,0.179,145300000,2.93,3.51,2.49,1.343,8.312,NYQ,EQUITY,FOR,FOR,Forestar Group Inc,Forestar Group Inc.,1197556200,America/New_York,EDT,-14400000,27.21,32.0,30.0,31.33,32.0,1.5,strong_buy,3,401000000,8.035,205000000,714700032,2.225,2.352,1268499968,55.125,25.398,0.054380003,0.118879996,327800000,114250000,255100000,0.168,0.196,0.23413,0.16160999,0.15923999,USD,
4,2221 East Lamar Boulevard,Suite 790,Arlington,TX,76006,United States,817 769 1860,https://www.forestar.com,Real Estate—Development,Real Estate,"Forestar Group Inc. operates as a residential lot development company in the United States. The acquires land and develops infrastructure for single-family residential communities. It sells its residential single-family finished lots to local, regional, and national homebuilders. The company is headquartered in Arlington, Texas. Forestar Group Inc. is a subsidiary of D.R. Horton, Inc.",282,"{'maxAge': 1, 'name': 'Ms. Katie  Smith', 'title': 'Director of Fin. & Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,7,2,4,1693526400,1672444800,86400,2,27.84,27.58,26.82,27.58,27.84,27.58,26.82,27.58,0.0,1.641424,9.286689,7.7521367,262528,262528,213927,157230,157230,27.13,27.2,800,800,1357879680,10.28,31.43,1.0704609,27.978,19.6921,0.0,0.0,USD,1704019328,0.11454,14590349,49903700,457424,399265,1690761600,1693440000,0.0092,0.6348,0.36763,1.92,0.0251,25.96,1.048151,1664496000,1696032000,1688083200,0.179,145300000,2.93,3.51,2.49,1.343,8.312,NYQ,EQUITY,FOR,FOR,Forestar Group Inc,Forestar Group Inc.,1197556200,America/New_York,EDT,-14400000,27.21,32.0,30.0,31.33,32.0,1.5,strong_buy,3,401000000,8.035,205000000,714700032,2.225,2.352,1268499968,55.125,25.398,0.054380003,0.118879996,327800000,114250000,255100000,0.168,0.196,0.23413,0.16160999,0.15923999,USD,
5,2221 East Lamar Boulevard,Suite 790,Arlington,TX,76006,United States,817 769 1860,https://www.forestar.com,Real Estate—Development,Real Estate,"Forestar Group Inc. operates as a residential lot development company in the United States. The acquires land and develops infrastructure for single-family residential communities. It sells its residential single-family finished lots to local, regional, and national homebuilders. The company is headquartered in Arlington, Texas. Forestar Group Inc. is a subsidiary of D.R. Horton, Inc.",282,"{'maxAge': 1, 'name': 'Ashley  Dagley', 'title': 'Sr. VP & Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,7,2,4,1693526400,1672444800,86400,2,27.84,27.58,26.82,27.58,27.84,27.58,26.82,27.58,0.0,1.641424,9.286689,7.7521367,262528,262528,213927,157230,157230,27.13,27.2,800,800,1357879680,10.28,31.43,1.0704609,27.978,19.6921,0.0,0.0,USD,1704019328,0.11454,14590349,49903700,457424,399265,1690761600,1693440000,0.0092,0.6348,0.36763,1.92,0.0251,25.96,1.048151,1664496000,1696032000,1688083200,0.179,145300000,2.93,3.51,2.49,1.343,8.312,NYQ,EQUITY,FOR,FOR,Forestar Group Inc,Forestar Group Inc.,1197556200,America/New_York,EDT,-14400000,27.21,32.0,30.0,31.33,32.0,1.5,strong_buy,3,401000000,8.035,205000000,714700032,2.225,2.352,1268499968,55.125,25.398,0.054380003,0.118879996,327800000,114250000,255100000,0.168,0.196,0.23413,0.16160999,0.15923999,USD,
