,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,400 Galleria Parkway SE,Suite 300,Atlanta,GA,30339-3182,United States,678 402 3000,https://www.aarons.com,Rental & Leasing Services,Rental & Leasing Services,Industrials,Industrials,"The Aaron's Company, Inc. provides lease-to-own and retail purchase solutions. It operates through Aaron's Business and BrandsMart segments. The company engages in direct-to-consumer sales and lease ownership of furniture, appliances, electronics, computers, and other home products through company-operated and franchised stores in the United States and Canada, as well as its e-commerce platforms, including aarons.com and brandsmartusa.com. It also manufactures and supplies upholstered furniture. The company was formerly known as Aaron's SpinCo, Inc. The Aaron's Company, Inc. was founded in 1955 and is based in Atlanta, Georgia.",10060,"{'maxAge': 1, 'name': 'Mr. Douglas A. Lindsay', 'age': 51, 'title': 'CEO & Director', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 1029644, 'exercisedValue': 0, 'unexercisedValue': 650135}",1,4,4,3,2,1693526400,1672444800,86400,2,10.42,9.92,9.69,10.37,10.42,9.92,9.69,10.37,0.5,0.048,1694563200,1.182315,6.770833,6906095,6906095,478477,1623010,1623010,9.8,9.75,800,1300,300972736,7.645,16.16,0.13272153,13.1388,12.6822,0.48,0.046065256,USD,951648832,-0.00095,30017948,30869000,1299611,1038884,1690761600,1693440000,0.0421,0.03472,0.97413003,5.1,0.0548,30869000,23.021,0.42352635,1672444800,1703980800,1688083200,-2155000,-0.06,1.44,-0.06,0.42,4.136,-0.19819081,0.14113986,0.125,1694563200,NYQ,EQUITY,AAN,AAN,"Aarons Holdings Company, Inc.","The Aaron's Company, Inc.",1606314600,America/New_York,EDT,1d6a6687-8d40-3dd6-8d3d-1afc23a4a513,finmb_681042236,-14400000,9.75,18.0,9.3,14.55,15.0,2.9,hold,6,38369000,1.243,230108992,689044992,0.297,3.243,2267700992,96.969,73.493,0.04651,-0.00301,1184847000,722118720,227720000,-0.131,0.51228,0.10147,0.061550003,USD,
1,400 Galleria Parkway SE,Suite 300,Atlanta,GA,30339-3182,United States,678 402 3000,https://www.aarons.com,Rental & Leasing Services,Rental & Leasing Services,Industrials,Industrials,"The Aaron's Company, Inc. provides lease-to-own and retail purchase solutions. It operates through Aaron's Business and BrandsMart segments. The company engages in direct-to-consumer sales and lease ownership of furniture, appliances, electronics, computers, and other home products through company-operated and franchised stores in the United States and Canada, as well as its e-commerce platforms, including aarons.com and brandsmartusa.com. It also manufactures and supplies upholstered furniture. The company was formerly known as Aaron's SpinCo, Inc. The Aaron's Company, Inc. was founded in 1955 and is based in Atlanta, Georgia.",10060,"{'maxAge': 1, 'name': 'Mr. Stephen W. Olsen', 'age': 50, 'title': 'Pres', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 733753, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,3,2,1693526400,1672444800,86400,2,10.42,9.92,9.69,10.37,10.42,9.92,9.69,10.37,0.5,0.048,1694563200,1.182315,6.770833,6906095,6906095,478477,1623010,1623010,9.8,9.75,800,1300,300972736,7.645,16.16,0.13272153,13.1388,12.6822,0.48,0.046065256,USD,951648832,-0.00095,30017948,30869000,1299611,1038884,1690761600,1693440000,0.0421,0.03472,0.97413003,5.1,0.0548,30869000,23.021,0.42352635,1672444800,1703980800,1688083200,-2155000,-0.06,1.44,-0.06,0.42,4.136,-0.19819081,0.14113986,0.125,1694563200,NYQ,EQUITY,AAN,AAN,"Aarons Holdings Company, Inc.","The Aaron's Company, Inc.",1606314600,America/New_York,EDT,1d6a6687-8d40-3dd6-8d3d-1afc23a4a513,finmb_681042236,-14400000,9.75,18.0,9.3,14.55,15.0,2.9,hold,6,38369000,1.243,230108992,689044992,0.297,3.243,2267700992,96.969,73.493,0.04651,-0.00301,1184847000,722118720,227720000,-0.131,0.51228,0.10147,0.061550003,USD,
2,400 Galleria Parkway SE,Suite 300,Atlanta,GA,30339-3182,United States,678 402 3000,https://www.aarons.com,Rental & Leasing Services,Rental & Leasing Services,Industrials,Industrials,"The Aaron's Company, Inc. provides lease-to-own and retail purchase solutions. It operates through Aaron's Business and BrandsMart segments. The company engages in direct-to-consumer sales and lease ownership of furniture, appliances, electronics, computers, and other home products through company-operated and franchised stores in the United States and Canada, as well as its e-commerce platforms, including aarons.com and brandsmartusa.com. It also manufactures and supplies upholstered furniture. The company was formerly known as Aaron's SpinCo, Inc. The Aaron's Company, Inc. was founded in 1955 and is based in Atlanta, Georgia.",10060,"{'maxAge': 1, 'name': 'Mr. C. Kelly Wall', 'age': 47, 'title': 'Exec. VP & CFO', 'yearBorn': 1975, 'fiscalYear': 2022, 'totalPay': 593264, 'exercisedValue': 0, 'unexercisedValue': 24045}",1,4,4,3,2,1693526400,1672444800,86400,2,10.42,9.92,9.69,10.37,10.42,9.92,9.69,10.37,0.5,0.048,1694563200,1.182315,6.770833,6906095,6906095,478477,1623010,1623010,9.8,9.75,800,1300,300972736,7.645,16.16,0.13272153,13.1388,12.6822,0.48,0.046065256,USD,951648832,-0.00095,30017948,30869000,1299611,1038884,1690761600,1693440000,0.0421,0.03472,0.97413003,5.1,0.0548,30869000,23.021,0.42352635,1672444800,1703980800,1688083200,-2155000,-0.06,1.44,-0.06,0.42,4.136,-0.19819081,0.14113986,0.125,1694563200,NYQ,EQUITY,AAN,AAN,"Aarons Holdings Company, Inc.","The Aaron's Company, Inc.",1606314600,America/New_York,EDT,1d6a6687-8d40-3dd6-8d3d-1afc23a4a513,finmb_681042236,-14400000,9.75,18.0,9.3,14.55,15.0,2.9,hold,6,38369000,1.243,230108992,689044992,0.297,3.243,2267700992,96.969,73.493,0.04651,-0.00301,1184847000,722118720,227720000,-0.131,0.51228,0.10147,0.061550003,USD,
3,400 Galleria Parkway SE,Suite 300,Atlanta,GA,30339-3182,United States,678 402 3000,https://www.aarons.com,Rental & Leasing Services,Rental & Leasing Services,Industrials,Industrials,"The Aaron's Company, Inc. provides lease-to-own and retail purchase solutions. It operates through Aaron's Business and BrandsMart segments. The company engages in direct-to-consumer sales and lease ownership of furniture, appliances, electronics, computers, and other home products through company-operated and franchised stores in the United States and Canada, as well as its e-commerce platforms, including aarons.com and brandsmartusa.com. It also manufactures and supplies upholstered furniture. The company was formerly known as Aaron's SpinCo, Inc. The Aaron's Company, Inc. was founded in 1955 and is based in Atlanta, Georgia.",10060,"{'maxAge': 1, 'name': 'Mr. Douglass L. Noe', 'age': 52, 'title': 'Principal Accounting Officer, VP & Corp. Controller', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 284266, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,3,2,1693526400,1672444800,86400,2,10.42,9.92,9.69,10.37,10.42,9.92,9.69,10.37,0.5,0.048,1694563200,1.182315,6.770833,6906095,6906095,478477,1623010,1623010,9.8,9.75,800,1300,300972736,7.645,16.16,0.13272153,13.1388,12.6822,0.48,0.046065256,USD,951648832,-0.00095,30017948,30869000,1299611,1038884,1690761600,1693440000,0.0421,0.03472,0.97413003,5.1,0.0548,30869000,23.021,0.42352635,1672444800,1703980800,1688083200,-2155000,-0.06,1.44,-0.06,0.42,4.136,-0.19819081,0.14113986,0.125,1694563200,NYQ,EQUITY,AAN,AAN,"Aarons Holdings Company, Inc.","The Aaron's Company, Inc.",1606314600,America/New_York,EDT,1d6a6687-8d40-3dd6-8d3d-1afc23a4a513,finmb_681042236,-14400000,9.75,18.0,9.3,14.55,15.0,2.9,hold,6,38369000,1.243,230108992,689044992,0.297,3.243,2267700992,96.969,73.493,0.04651,-0.00301,1184847000,722118720,227720000,-0.131,0.51228,0.10147,0.061550003,USD,
4,400 Galleria Parkway SE,Suite 300,Atlanta,GA,30339-3182,United States,678 402 3000,https://www.aarons.com,Rental & Leasing Services,Rental & Leasing Services,Industrials,Industrials,"The Aaron's Company, Inc. provides lease-to-own and retail purchase solutions. It operates through Aaron's Business and BrandsMart segments. The company engages in direct-to-consumer sales and lease ownership of furniture, appliances, electronics, computers, and other home products through company-operated and franchised stores in the United States and Canada, as well as its e-commerce platforms, including aarons.com and brandsmartusa.com. It also manufactures and supplies upholstered furniture. The company was formerly known as Aaron's SpinCo, Inc. The Aaron's Company, Inc. was founded in 1955 and is based in Atlanta, Georgia.",10060,"{'maxAge': 1, 'name': 'Ms. Rachel G. George', 'age': 42, 'title': 'EVP, Gen. Counsel, Sec., Chief Compliance Officer & Chief Corp. Affairs Officer', 'yearBorn': 1980, 'fiscalYear': 2022, 'totalPay': 536754, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,3,2,1693526400,1672444800,86400,2,10.42,9.92,9.69,10.37,10.42,9.92,9.69,10.37,0.5,0.048,1694563200,1.182315,6.770833,6906095,6906095,478477,1623010,1623010,9.8,9.75,800,1300,300972736,7.645,16.16,0.13272153,13.1388,12.6822,0.48,0.046065256,USD,951648832,-0.00095,30017948,30869000,1299611,1038884,1690761600,1693440000,0.0421,0.03472,0.97413003,5.1,0.0548,30869000,23.021,0.42352635,1672444800,1703980800,1688083200,-2155000,-0.06,1.44,-0.06,0.42,4.136,-0.19819081,0.14113986,0.125,1694563200,NYQ,EQUITY,AAN,AAN,"Aarons Holdings Company, Inc.","The Aaron's Company, Inc.",1606314600,America/New_York,EDT,1d6a6687-8d40-3dd6-8d3d-1afc23a4a513,finmb_681042236,-14400000,9.75,18.0,9.3,14.55,15.0,2.9,hold,6,38369000,1.243,230108992,689044992,0.297,3.243,2267700992,96.969,73.493,0.04651,-0.00301,1184847000,722118720,227720000,-0.131,0.51228,0.10147,0.061550003,USD,
5,400 Galleria Parkway SE,Suite 300,Atlanta,GA,30339-3182,United States,678 402 3000,https://www.aarons.com,Rental & Leasing Services,Rental & Leasing Services,Industrials,Industrials,"The Aaron's Company, Inc. provides lease-to-own and retail purchase solutions. It operates through Aaron's Business and BrandsMart segments. The company engages in direct-to-consumer sales and lease ownership of furniture, appliances, electronics, computers, and other home products through company-operated and franchised stores in the United States and Canada, as well as its e-commerce platforms, including aarons.com and brandsmartusa.com. It also manufactures and supplies upholstered furniture. The company was formerly known as Aaron's SpinCo, Inc. The Aaron's Company, Inc. was founded in 1955 and is based in Atlanta, Georgia.",10060,"{'maxAge': 1, 'name': 'Mr. Michael P. Dickerson', 'title': 'VP of Corp. Communications & Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,3,2,1693526400,1672444800,86400,2,10.42,9.92,9.69,10.37,10.42,9.92,9.69,10.37,0.5,0.048,1694563200,1.182315,6.770833,6906095,6906095,478477,1623010,1623010,9.8,9.75,800,1300,300972736,7.645,16.16,0.13272153,13.1388,12.6822,0.48,0.046065256,USD,951648832,-0.00095,30017948,30869000,1299611,1038884,1690761600,1693440000,0.0421,0.03472,0.97413003,5.1,0.0548,30869000,23.021,0.42352635,1672444800,1703980800,1688083200,-2155000,-0.06,1.44,-0.06,0.42,4.136,-0.19819081,0.14113986,0.125,1694563200,NYQ,EQUITY,AAN,AAN,"Aarons Holdings Company, Inc.","The Aaron's Company, Inc.",1606314600,America/New_York,EDT,1d6a6687-8d40-3dd6-8d3d-1afc23a4a513,finmb_681042236,-14400000,9.75,18.0,9.3,14.55,15.0,2.9,hold,6,38369000,1.243,230108992,689044992,0.297,3.243,2267700992,96.969,73.493,0.04651,-0.00301,1184847000,722118720,227720000,-0.131,0.51228,0.10147,0.061550003,USD,
6,400 Galleria Parkway SE,Suite 300,Atlanta,GA,30339-3182,United States,678 402 3000,https://www.aarons.com,Rental & Leasing Services,Rental & Leasing Services,Industrials,Industrials,"The Aaron's Company, Inc. provides lease-to-own and retail purchase solutions. It operates through Aaron's Business and BrandsMart segments. The company engages in direct-to-consumer sales and lease ownership of furniture, appliances, electronics, computers, and other home products through company-operated and franchised stores in the United States and Canada, as well as its e-commerce platforms, including aarons.com and brandsmartusa.com. It also manufactures and supplies upholstered furniture. The company was formerly known as Aaron's SpinCo, Inc. The Aaron's Company, Inc. was founded in 1955 and is based in Atlanta, Georgia.",10060,"{'maxAge': 1, 'name': 'Keith  Hancock', 'title': 'Sr. Director of Corp. Affairs', 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,3,2,1693526400,1672444800,86400,2,10.42,9.92,9.69,10.37,10.42,9.92,9.69,10.37,0.5,0.048,1694563200,1.182315,6.770833,6906095,6906095,478477,1623010,1623010,9.8,9.75,800,1300,300972736,7.645,16.16,0.13272153,13.1388,12.6822,0.48,0.046065256,USD,951648832,-0.00095,30017948,30869000,1299611,1038884,1690761600,1693440000,0.0421,0.03472,0.97413003,5.1,0.0548,30869000,23.021,0.42352635,1672444800,1703980800,1688083200,-2155000,-0.06,1.44,-0.06,0.42,4.136,-0.19819081,0.14113986,0.125,1694563200,NYQ,EQUITY,AAN,AAN,"Aarons Holdings Company, Inc.","The Aaron's Company, Inc.",1606314600,America/New_York,EDT,1d6a6687-8d40-3dd6-8d3d-1afc23a4a513,finmb_681042236,-14400000,9.75,18.0,9.3,14.55,15.0,2.9,hold,6,38369000,1.243,230108992,689044992,0.297,3.243,2267700992,96.969,73.493,0.04651,-0.00301,1184847000,722118720,227720000,-0.131,0.51228,0.10147,0.061550003,USD,
