,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Village Mandiala Kalan,"P.O. Bija, Tehsil Khanna",Ludhiana,141412,India,91 16 2828 9842,https://www.jindalcotex.com,Textile Manufacturing,Consumer Cyclical,"Jindal Cotex Limited engages in the manufacture and sale of yarns in India. It operates in two segments, Textile and Energy Generation. The Textile segment produces and trades in acrylic, polyester, poly/cotton blended, cotton, and blended yarns, as well as knitted cloths and flex sheets. The Energy Generation segment is involved in the generation and sale of energy from the windmill. The company, through its subsidiary Jindal International FZE, is also involved in general trading activities. Jindal Cotex Limited was founded in 1977 and is based in Ludhiana, India.","{'maxAge': 1, 'name': 'Mr. Sandeep Kumar Jindal', 'age': 45, 'title': 'MD, CFO & Exec. Director', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",1262217600,86400,4,2.5,2.5,2.3,2.5,2.5,2.5,2.3,2.5,0.0,0.15492,0.10989011,42398,42398,0,0,0,0.0,0.0,0,0,117008248,2.1,2.5,7.5260983,2.5,2.5,0.0,0.0,INR,498650752,5.4370003,20645490,45003100,0.55289,0.0,41.123,0.06079323,1680220800,1711843200,1688083200,84529000,22.75,32.074,-24.638,NSI,EQUITY,JINDCOT.NS,JINDCOT.NS,JINDAL COTEX LTD,Jindal Cotex Limited,1253591100,Asia/Kolkata,IST,19800000,2.5,none,824000,0.018,-20239500,386380992,15547000,20.819,0.344,19991000,-0.85,1.0,-1.3018299,-0.43565,INR,
1,Village Mandiala Kalan,"P.O. Bija, Tehsil Khanna",Ludhiana,141412,India,91 16 2828 9842,https://www.jindalcotex.com,Textile Manufacturing,Consumer Cyclical,"Jindal Cotex Limited engages in the manufacture and sale of yarns in India. It operates in two segments, Textile and Energy Generation. The Textile segment produces and trades in acrylic, polyester, poly/cotton blended, cotton, and blended yarns, as well as knitted cloths and flex sheets. The Energy Generation segment is involved in the generation and sale of energy from the windmill. The company, through its subsidiary Jindal International FZE, is also involved in general trading activities. Jindal Cotex Limited was founded in 1977 and is based in Ludhiana, India.","{'maxAge': 1, 'name': 'Mr. Pawan Kumar Sharma', 'age': 56, 'title': 'Pres', 'yearBorn': 1966, 'fiscalYear': 2009, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1262217600,86400,4,2.5,2.5,2.3,2.5,2.5,2.5,2.3,2.5,0.0,0.15492,0.10989011,42398,42398,0,0,0,0.0,0.0,0,0,117008248,2.1,2.5,7.5260983,2.5,2.5,0.0,0.0,INR,498650752,5.4370003,20645490,45003100,0.55289,0.0,41.123,0.06079323,1680220800,1711843200,1688083200,84529000,22.75,32.074,-24.638,NSI,EQUITY,JINDCOT.NS,JINDCOT.NS,JINDAL COTEX LTD,Jindal Cotex Limited,1253591100,Asia/Kolkata,IST,19800000,2.5,none,824000,0.018,-20239500,386380992,15547000,20.819,0.344,19991000,-0.85,1.0,-1.3018299,-0.43565,INR,
2,Village Mandiala Kalan,"P.O. Bija, Tehsil Khanna",Ludhiana,141412,India,91 16 2828 9842,https://www.jindalcotex.com,Textile Manufacturing,Consumer Cyclical,"Jindal Cotex Limited engages in the manufacture and sale of yarns in India. It operates in two segments, Textile and Energy Generation. The Textile segment produces and trades in acrylic, polyester, poly/cotton blended, cotton, and blended yarns, as well as knitted cloths and flex sheets. The Energy Generation segment is involved in the generation and sale of energy from the windmill. The company, through its subsidiary Jindal International FZE, is also involved in general trading activities. Jindal Cotex Limited was founded in 1977 and is based in Ludhiana, India.","{'maxAge': 1, 'name': 'Mr. Anoop  Kumar', 'title': 'Assistant Gen. Mang. of Accounts', 'exercisedValue': 0, 'unexercisedValue': 0}",1262217600,86400,4,2.5,2.5,2.3,2.5,2.5,2.5,2.3,2.5,0.0,0.15492,0.10989011,42398,42398,0,0,0,0.0,0.0,0,0,117008248,2.1,2.5,7.5260983,2.5,2.5,0.0,0.0,INR,498650752,5.4370003,20645490,45003100,0.55289,0.0,41.123,0.06079323,1680220800,1711843200,1688083200,84529000,22.75,32.074,-24.638,NSI,EQUITY,JINDCOT.NS,JINDCOT.NS,JINDAL COTEX LTD,Jindal Cotex Limited,1253591100,Asia/Kolkata,IST,19800000,2.5,none,824000,0.018,-20239500,386380992,15547000,20.819,0.344,19991000,-0.85,1.0,-1.3018299,-0.43565,INR,
3,Village Mandiala Kalan,"P.O. Bija, Tehsil Khanna",Ludhiana,141412,India,91 16 2828 9842,https://www.jindalcotex.com,Textile Manufacturing,Consumer Cyclical,"Jindal Cotex Limited engages in the manufacture and sale of yarns in India. It operates in two segments, Textile and Energy Generation. The Textile segment produces and trades in acrylic, polyester, poly/cotton blended, cotton, and blended yarns, as well as knitted cloths and flex sheets. The Energy Generation segment is involved in the generation and sale of energy from the windmill. The company, through its subsidiary Jindal International FZE, is also involved in general trading activities. Jindal Cotex Limited was founded in 1977 and is based in Ludhiana, India.","{'maxAge': 1, 'name': 'Mr. -  Sandeep', 'title': 'Company Sec. & Compliance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1262217600,86400,4,2.5,2.5,2.3,2.5,2.5,2.5,2.3,2.5,0.0,0.15492,0.10989011,42398,42398,0,0,0,0.0,0.0,0,0,117008248,2.1,2.5,7.5260983,2.5,2.5,0.0,0.0,INR,498650752,5.4370003,20645490,45003100,0.55289,0.0,41.123,0.06079323,1680220800,1711843200,1688083200,84529000,22.75,32.074,-24.638,NSI,EQUITY,JINDCOT.NS,JINDCOT.NS,JINDAL COTEX LTD,Jindal Cotex Limited,1253591100,Asia/Kolkata,IST,19800000,2.5,none,824000,0.018,-20239500,386380992,15547000,20.819,0.344,19991000,-0.85,1.0,-1.3018299,-0.43565,INR,
