,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Av. Bosques del Valle No. 106,Pte. Col. Bosques Del Valle,San Pedro Garza García,NL,66250,Mexico,52 81 8399 2222,52 81 8399 2260,https://www.value.com.mx,Capital Markets,Financial Services,"Value Grupo Financiero, S.A.B. de C.V. provides various financial services. It provides brokerage, credit, operational and financial leasing, factoring, stock market intermediary, and other services. The company was formerly known as Grupo Financiero Fina Value SA de CV and changed its name to Value Grupo Financiero, S.A.B. de C.V. in May 2000. Value Grupo Financiero, S.A.B. de C.V. was incorporated in 1992 and is based in San Pedro Garza García, Mexico.",185,"{'maxAge': 1, 'name': 'Lic. Carlos Manuel  Bremer Gutierrez', 'age': 62, 'title': 'Chairman, CEO & Gen. Director', 'yearBorn': 1960, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,89.9,89.91,89.9,90.0,89.9,89.91,89.9,90.0,1543881600,0.0,0.375332,3669,3669,83625,19673,19673,89.85,90.0,10000,180600,14398399488,89.75,155.0,24.595543,99.1852,113.96305,0.0,0.0,MXN,25721067520,-1.06478,90304000,160000000,0.4058,0.0,29.887,3.0110083,1672444800,1703980800,1688083200,-623329920,-3.97,43.937,MEX,EQUITY,VALUEGFO.MX,VALUEGFO.MX,VALUE GRUPO FINANCIERO SAB DE C,"Value Grupo Financiero, S.A.B. de C.V.",947683800,America/Mexico_City,CDT,-18000000,89.99,95.77,95.77,95.77,95.77,none,1,212293232,1.327,10573351936,0.522,0.684,585406848,223.1,-3.299,-0.04025,-0.1234,-2421000000,522010944,152.991,-2.40078,0.0,-1.75073,MXN,
1,Av. Bosques del Valle No. 106,Pte. Col. Bosques Del Valle,San Pedro Garza García,NL,66250,Mexico,52 81 8399 2222,52 81 8399 2260,https://www.value.com.mx,Capital Markets,Financial Services,"Value Grupo Financiero, S.A.B. de C.V. provides various financial services. It provides brokerage, credit, operational and financial leasing, factoring, stock market intermediary, and other services. The company was formerly known as Grupo Financiero Fina Value SA de CV and changed its name to Value Grupo Financiero, S.A.B. de C.V. in May 2000. Value Grupo Financiero, S.A.B. de C.V. was incorporated in 1992 and is based in San Pedro Garza García, Mexico.",185,"{'maxAge': 1, 'name': 'Mr. Hugo Alberto Martinez Gonzalez', 'age': 53, 'title': 'Controller', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,89.9,89.91,89.9,90.0,89.9,89.91,89.9,90.0,1543881600,0.0,0.375332,3669,3669,83625,19673,19673,89.85,90.0,10000,180600,14398399488,89.75,155.0,24.595543,99.1852,113.96305,0.0,0.0,MXN,25721067520,-1.06478,90304000,160000000,0.4058,0.0,29.887,3.0110083,1672444800,1703980800,1688083200,-623329920,-3.97,43.937,MEX,EQUITY,VALUEGFO.MX,VALUEGFO.MX,VALUE GRUPO FINANCIERO SAB DE C,"Value Grupo Financiero, S.A.B. de C.V.",947683800,America/Mexico_City,CDT,-18000000,89.99,95.77,95.77,95.77,95.77,none,1,212293232,1.327,10573351936,0.522,0.684,585406848,223.1,-3.299,-0.04025,-0.1234,-2421000000,522010944,152.991,-2.40078,0.0,-1.75073,MXN,
2,Av. Bosques del Valle No. 106,Pte. Col. Bosques Del Valle,San Pedro Garza García,NL,66250,Mexico,52 81 8399 2222,52 81 8399 2260,https://www.value.com.mx,Capital Markets,Financial Services,"Value Grupo Financiero, S.A.B. de C.V. provides various financial services. It provides brokerage, credit, operational and financial leasing, factoring, stock market intermediary, and other services. The company was formerly known as Grupo Financiero Fina Value SA de CV and changed its name to Value Grupo Financiero, S.A.B. de C.V. in May 2000. Value Grupo Financiero, S.A.B. de C.V. was incorporated in 1992 and is based in San Pedro Garza García, Mexico.",185,"{'maxAge': 1, 'name': 'Mr. Gerardo Benítez  De la Pena', 'title': 'Director of operations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,89.9,89.91,89.9,90.0,89.9,89.91,89.9,90.0,1543881600,0.0,0.375332,3669,3669,83625,19673,19673,89.85,90.0,10000,180600,14398399488,89.75,155.0,24.595543,99.1852,113.96305,0.0,0.0,MXN,25721067520,-1.06478,90304000,160000000,0.4058,0.0,29.887,3.0110083,1672444800,1703980800,1688083200,-623329920,-3.97,43.937,MEX,EQUITY,VALUEGFO.MX,VALUEGFO.MX,VALUE GRUPO FINANCIERO SAB DE C,"Value Grupo Financiero, S.A.B. de C.V.",947683800,America/Mexico_City,CDT,-18000000,89.99,95.77,95.77,95.77,95.77,none,1,212293232,1.327,10573351936,0.522,0.684,585406848,223.1,-3.299,-0.04025,-0.1234,-2421000000,522010944,152.991,-2.40078,0.0,-1.75073,MXN,
3,Av. Bosques del Valle No. 106,Pte. Col. Bosques Del Valle,San Pedro Garza García,NL,66250,Mexico,52 81 8399 2222,52 81 8399 2260,https://www.value.com.mx,Capital Markets,Financial Services,"Value Grupo Financiero, S.A.B. de C.V. provides various financial services. It provides brokerage, credit, operational and financial leasing, factoring, stock market intermediary, and other services. The company was formerly known as Grupo Financiero Fina Value SA de CV and changed its name to Value Grupo Financiero, S.A.B. de C.V. in May 2000. Value Grupo Financiero, S.A.B. de C.V. was incorporated in 1992 and is based in San Pedro Garza García, Mexico.",185,"{'maxAge': 1, 'name': 'Lic. Jaime Alejandro  de la Garza Martinez', 'title': 'Legal Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,89.9,89.91,89.9,90.0,89.9,89.91,89.9,90.0,1543881600,0.0,0.375332,3669,3669,83625,19673,19673,89.85,90.0,10000,180600,14398399488,89.75,155.0,24.595543,99.1852,113.96305,0.0,0.0,MXN,25721067520,-1.06478,90304000,160000000,0.4058,0.0,29.887,3.0110083,1672444800,1703980800,1688083200,-623329920,-3.97,43.937,MEX,EQUITY,VALUEGFO.MX,VALUEGFO.MX,VALUE GRUPO FINANCIERO SAB DE C,"Value Grupo Financiero, S.A.B. de C.V.",947683800,America/Mexico_City,CDT,-18000000,89.99,95.77,95.77,95.77,95.77,none,1,212293232,1.327,10573351936,0.522,0.684,585406848,223.1,-3.299,-0.04025,-0.1234,-2421000000,522010944,152.991,-2.40078,0.0,-1.75073,MXN,
4,Av. Bosques del Valle No. 106,Pte. Col. Bosques Del Valle,San Pedro Garza García,NL,66250,Mexico,52 81 8399 2222,52 81 8399 2260,https://www.value.com.mx,Capital Markets,Financial Services,"Value Grupo Financiero, S.A.B. de C.V. provides various financial services. It provides brokerage, credit, operational and financial leasing, factoring, stock market intermediary, and other services. The company was formerly known as Grupo Financiero Fina Value SA de CV and changed its name to Value Grupo Financiero, S.A.B. de C.V. in May 2000. Value Grupo Financiero, S.A.B. de C.V. was incorporated in 1992 and is based in San Pedro Garza García, Mexico.",185,"{'maxAge': 1, 'name': 'Engineer Gerardo Javier  Gonzalez Cantu', 'title': 'Director of Planning', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,89.9,89.91,89.9,90.0,89.9,89.91,89.9,90.0,1543881600,0.0,0.375332,3669,3669,83625,19673,19673,89.85,90.0,10000,180600,14398399488,89.75,155.0,24.595543,99.1852,113.96305,0.0,0.0,MXN,25721067520,-1.06478,90304000,160000000,0.4058,0.0,29.887,3.0110083,1672444800,1703980800,1688083200,-623329920,-3.97,43.937,MEX,EQUITY,VALUEGFO.MX,VALUEGFO.MX,VALUE GRUPO FINANCIERO SAB DE C,"Value Grupo Financiero, S.A.B. de C.V.",947683800,America/Mexico_City,CDT,-18000000,89.99,95.77,95.77,95.77,95.77,none,1,212293232,1.327,10573351936,0.522,0.684,585406848,223.1,-3.299,-0.04025,-0.1234,-2421000000,522010944,152.991,-2.40078,0.0,-1.75073,MXN,
