,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,3551 Plano Parkway,The Colony,TX,75056,United States,469 384 5000,https://www.raverg.com,Restaurants,Consumer Cyclical,"Rave Restaurant Group, Inc., together with its subsidiaries, operates and franchises pizza buffet, delivery/carry-out (delco), and express restaurants under the Pizza Inn trademark in the United States and internationally. It operates through three segments: Pizza Inn Franchising, Pie Five Franchising, and Company-Owned Restaurants. The company's buffet restaurants are located in free standing buildings or strip centers in retail developments that offer dine-in, carryout, and catering services, as well as delivery services. Its delco restaurants provide delivery and carryout services and are located in shopping centers or other in-line retail developments. The company's Express restaurants serve customers through various non-traditional points of sale and are located in convenience stores, food courts, college campuses, airport terminals, travel plazas, athletic facilities, or other commercial facilities. In addition, it operates and franchises fast casual restaurants under the Pie Five Pizza Company or Pie Five trademarks. The company was formerly known as Pizza Inn Holdings, Inc. and changed its name to Rave Restaurant Group, Inc. in January 2015. Rave Restaurant Group, Inc. was founded in 1958 and is based in The Colony, Texas.",24,"{'maxAge': 1, 'name': 'Mr. Brandon L. Solano', 'age': 51, 'title': 'Pres, CEO & Sec.', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 686163, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.85,1.82,1.67,1.8914,1.85,1.82,1.67,1.8914,970617600,0.0,0.707814,4.1749997,-11.133332,161433,161433,53704,62800,62800,1.67,1.8,800,900,23638014,1.14,2.35,2.0265787,2.0838,1.7393,0.0,0.0,USD,21317936,0.66572,9234224,14154500,38691,60740,1690761600,1693440000,0.0027,0.11724,0.47202998,0.8,0.0046,0.683,2.445095,1656201600,1687737600,1679788800,-0.345,7765000,0.4,-0.15,1.828,10.876,NCM,EQUITY,RAVE,RAVE,"Rave Restaurant Group, Inc.","Rave Restaurant Group, Inc.",746890200,America/New_York,EDT,-14400000,1.67,none,3867000,0.273,1960000,1547000,2.632,2.827,11664000,15.998,0.717,0.08658,0.92633003,7407000,1382000,2092000,-0.27,0.134,0.67060995,0.16804,0.15029,USD,
1,3551 Plano Parkway,The Colony,TX,75056,United States,469 384 5000,https://www.raverg.com,Restaurants,Consumer Cyclical,"Rave Restaurant Group, Inc., together with its subsidiaries, operates and franchises pizza buffet, delivery/carry-out (delco), and express restaurants under the Pizza Inn trademark in the United States and internationally. It operates through three segments: Pizza Inn Franchising, Pie Five Franchising, and Company-Owned Restaurants. The company's buffet restaurants are located in free standing buildings or strip centers in retail developments that offer dine-in, carryout, and catering services, as well as delivery services. Its delco restaurants provide delivery and carryout services and are located in shopping centers or other in-line retail developments. The company's Express restaurants serve customers through various non-traditional points of sale and are located in convenience stores, food courts, college campuses, airport terminals, travel plazas, athletic facilities, or other commercial facilities. In addition, it operates and franchises fast casual restaurants under the Pie Five Pizza Company or Pie Five trademarks. The company was formerly known as Pizza Inn Holdings, Inc. and changed its name to Rave Restaurant Group, Inc. in January 2015. Rave Restaurant Group, Inc. was founded in 1958 and is based in The Colony, Texas.",24,"{'maxAge': 1, 'name': 'Mr. Clinton Dayne Fendley', 'age': 51, 'title': 'Chief Financial Officer', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 280266, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.85,1.82,1.67,1.8914,1.85,1.82,1.67,1.8914,970617600,0.0,0.707814,4.1749997,-11.133332,161433,161433,53704,62800,62800,1.67,1.8,800,900,23638014,1.14,2.35,2.0265787,2.0838,1.7393,0.0,0.0,USD,21317936,0.66572,9234224,14154500,38691,60740,1690761600,1693440000,0.0027,0.11724,0.47202998,0.8,0.0046,0.683,2.445095,1656201600,1687737600,1679788800,-0.345,7765000,0.4,-0.15,1.828,10.876,NCM,EQUITY,RAVE,RAVE,"Rave Restaurant Group, Inc.","Rave Restaurant Group, Inc.",746890200,America/New_York,EDT,-14400000,1.67,none,3867000,0.273,1960000,1547000,2.632,2.827,11664000,15.998,0.717,0.08658,0.92633003,7407000,1382000,2092000,-0.27,0.134,0.67060995,0.16804,0.15029,USD,
2,3551 Plano Parkway,The Colony,TX,75056,United States,469 384 5000,https://www.raverg.com,Restaurants,Consumer Cyclical,"Rave Restaurant Group, Inc., together with its subsidiaries, operates and franchises pizza buffet, delivery/carry-out (delco), and express restaurants under the Pizza Inn trademark in the United States and internationally. It operates through three segments: Pizza Inn Franchising, Pie Five Franchising, and Company-Owned Restaurants. The company's buffet restaurants are located in free standing buildings or strip centers in retail developments that offer dine-in, carryout, and catering services, as well as delivery services. Its delco restaurants provide delivery and carryout services and are located in shopping centers or other in-line retail developments. The company's Express restaurants serve customers through various non-traditional points of sale and are located in convenience stores, food courts, college campuses, airport terminals, travel plazas, athletic facilities, or other commercial facilities. In addition, it operates and franchises fast casual restaurants under the Pie Five Pizza Company or Pie Five trademarks. The company was formerly known as Pizza Inn Holdings, Inc. and changed its name to Rave Restaurant Group, Inc. in January 2015. Rave Restaurant Group, Inc. was founded in 1958 and is based in The Colony, Texas.",24,"{'maxAge': 1, 'name': 'Mr. Michael F. Burns Jr.', 'age': 44, 'title': 'Exec. VP & COO', 'yearBorn': 1978, 'fiscalYear': 2022, 'totalPay': 397332, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.85,1.82,1.67,1.8914,1.85,1.82,1.67,1.8914,970617600,0.0,0.707814,4.1749997,-11.133332,161433,161433,53704,62800,62800,1.67,1.8,800,900,23638014,1.14,2.35,2.0265787,2.0838,1.7393,0.0,0.0,USD,21317936,0.66572,9234224,14154500,38691,60740,1690761600,1693440000,0.0027,0.11724,0.47202998,0.8,0.0046,0.683,2.445095,1656201600,1687737600,1679788800,-0.345,7765000,0.4,-0.15,1.828,10.876,NCM,EQUITY,RAVE,RAVE,"Rave Restaurant Group, Inc.","Rave Restaurant Group, Inc.",746890200,America/New_York,EDT,-14400000,1.67,none,3867000,0.273,1960000,1547000,2.632,2.827,11664000,15.998,0.717,0.08658,0.92633003,7407000,1382000,2092000,-0.27,0.134,0.67060995,0.16804,0.15029,USD,
3,3551 Plano Parkway,The Colony,TX,75056,United States,469 384 5000,https://www.raverg.com,Restaurants,Consumer Cyclical,"Rave Restaurant Group, Inc., together with its subsidiaries, operates and franchises pizza buffet, delivery/carry-out (delco), and express restaurants under the Pizza Inn trademark in the United States and internationally. It operates through three segments: Pizza Inn Franchising, Pie Five Franchising, and Company-Owned Restaurants. The company's buffet restaurants are located in free standing buildings or strip centers in retail developments that offer dine-in, carryout, and catering services, as well as delivery services. Its delco restaurants provide delivery and carryout services and are located in shopping centers or other in-line retail developments. The company's Express restaurants serve customers through various non-traditional points of sale and are located in convenience stores, food courts, college campuses, airport terminals, travel plazas, athletic facilities, or other commercial facilities. In addition, it operates and franchises fast casual restaurants under the Pie Five Pizza Company or Pie Five trademarks. The company was formerly known as Pizza Inn Holdings, Inc. and changed its name to Rave Restaurant Group, Inc. in January 2015. Rave Restaurant Group, Inc. was founded in 1958 and is based in The Colony, Texas.",24,"{'maxAge': 1, 'name': 'Lisa  Schlepp', 'title': 'Director of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.85,1.82,1.67,1.8914,1.85,1.82,1.67,1.8914,970617600,0.0,0.707814,4.1749997,-11.133332,161433,161433,53704,62800,62800,1.67,1.8,800,900,23638014,1.14,2.35,2.0265787,2.0838,1.7393,0.0,0.0,USD,21317936,0.66572,9234224,14154500,38691,60740,1690761600,1693440000,0.0027,0.11724,0.47202998,0.8,0.0046,0.683,2.445095,1656201600,1687737600,1679788800,-0.345,7765000,0.4,-0.15,1.828,10.876,NCM,EQUITY,RAVE,RAVE,"Rave Restaurant Group, Inc.","Rave Restaurant Group, Inc.",746890200,America/New_York,EDT,-14400000,1.67,none,3867000,0.273,1960000,1547000,2.632,2.827,11664000,15.998,0.717,0.08658,0.92633003,7407000,1382000,2092000,-0.27,0.134,0.67060995,0.16804,0.15029,USD,
