,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,12 Ford Street,Floor 14,Brooklyn,NY,11213,United States,646 850 3374,https://metrospaces.com,Real Estate Services,Real Estate,"Metrospaces, Inc. is a real estate investment firm. The firm formerly operated in designing, building, developing, managing, and selling condominiums. The firm seeks to invest in Latin America. Metrospaces, Inc. is based in Miami Florida.","{'maxAge': 1, 'name': 'Mr. Oscar  Brito', 'age': 50, 'title': 'Founder, CEO & Director', 'yearBorn': 1972, 'fiscalYear': 2014, 'exercisedValue': 0, 'unexercisedValue': 0}",1451520000,86400,4,5e-05,0.0001,1e-06,0.0001,5e-05,0.0001,1e-06,0.0001,0.0,-27.639694,1.6129032e-06,1795881,1795881,1108996,1292222,1292222,0.0,0.0,0,0,7784,1e-06,0.001,0.04407576,7.9e-05,8.7e-05,0.0,0.0,USD,8438182,0.0,17812434161,3892179968,0.00349,0.0,-0.0,1640908800,1672444800,1664496000,-6405939,0.62,1:1000,1441929600,47.78,-2.848,PNK,EQUITY,MSPC,MSPC,METROSPACES INC,"Metrospaces, Inc.",922285800,America/New_York,EDT,-14400000,1e-06,none,79,0.0,-2962959,8409641,0.0,0.0,176605,0.0,-2098809,0.086,1.0,0.0,-17.23583,USD,
1,12 Ford Street,Floor 14,Brooklyn,NY,11213,United States,646 850 3374,https://metrospaces.com,Real Estate Services,Real Estate,"Metrospaces, Inc. is a real estate investment firm. The firm formerly operated in designing, building, developing, managing, and selling condominiums. The firm seeks to invest in Latin America. Metrospaces, Inc. is based in Miami Florida.","{'maxAge': 1, 'name': 'Mr. Steven M. Plumb CPA, CPA', 'age': 62, 'title': 'CFO & Director', 'yearBorn': 1960, 'exercisedValue': 0, 'unexercisedValue': 0}",1451520000,86400,4,5e-05,0.0001,1e-06,0.0001,5e-05,0.0001,1e-06,0.0001,0.0,-27.639694,1.6129032e-06,1795881,1795881,1108996,1292222,1292222,0.0,0.0,0,0,7784,1e-06,0.001,0.04407576,7.9e-05,8.7e-05,0.0,0.0,USD,8438182,0.0,17812434161,3892179968,0.00349,0.0,-0.0,1640908800,1672444800,1664496000,-6405939,0.62,1:1000,1441929600,47.78,-2.848,PNK,EQUITY,MSPC,MSPC,METROSPACES INC,"Metrospaces, Inc.",922285800,America/New_York,EDT,-14400000,1e-06,none,79,0.0,-2962959,8409641,0.0,0.0,176605,0.0,-2098809,0.086,1.0,0.0,-17.23583,USD,
2,12 Ford Street,Floor 14,Brooklyn,NY,11213,United States,646 850 3374,https://metrospaces.com,Real Estate Services,Real Estate,"Metrospaces, Inc. is a real estate investment firm. The firm formerly operated in designing, building, developing, managing, and selling condominiums. The firm seeks to invest in Latin America. Metrospaces, Inc. is based in Miami Florida.","{'maxAge': 1, 'name': 'Mr. Alejandro  Laplana', 'age': 29, 'title': 'CTO & Director', 'yearBorn': 1993, 'exercisedValue': 0, 'unexercisedValue': 0}",1451520000,86400,4,5e-05,0.0001,1e-06,0.0001,5e-05,0.0001,1e-06,0.0001,0.0,-27.639694,1.6129032e-06,1795881,1795881,1108996,1292222,1292222,0.0,0.0,0,0,7784,1e-06,0.001,0.04407576,7.9e-05,8.7e-05,0.0,0.0,USD,8438182,0.0,17812434161,3892179968,0.00349,0.0,-0.0,1640908800,1672444800,1664496000,-6405939,0.62,1:1000,1441929600,47.78,-2.848,PNK,EQUITY,MSPC,MSPC,METROSPACES INC,"Metrospaces, Inc.",922285800,America/New_York,EDT,-14400000,1e-06,none,79,0.0,-2962959,8409641,0.0,0.0,176605,0.0,-2098809,0.086,1.0,0.0,-17.23583,USD,
3,12 Ford Street,Floor 14,Brooklyn,NY,11213,United States,646 850 3374,https://metrospaces.com,Real Estate Services,Real Estate,"Metrospaces, Inc. is a real estate investment firm. The firm formerly operated in designing, building, developing, managing, and selling condominiums. The firm seeks to invest in Latin America. Metrospaces, Inc. is based in Miami Florida.","{'maxAge': 1, 'name': 'Mr. Martin P. Silva Valent', 'title': 'Legal Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",1451520000,86400,4,5e-05,0.0001,1e-06,0.0001,5e-05,0.0001,1e-06,0.0001,0.0,-27.639694,1.6129032e-06,1795881,1795881,1108996,1292222,1292222,0.0,0.0,0,0,7784,1e-06,0.001,0.04407576,7.9e-05,8.7e-05,0.0,0.0,USD,8438182,0.0,17812434161,3892179968,0.00349,0.0,-0.0,1640908800,1672444800,1664496000,-6405939,0.62,1:1000,1441929600,47.78,-2.848,PNK,EQUITY,MSPC,MSPC,METROSPACES INC,"Metrospaces, Inc.",922285800,America/New_York,EDT,-14400000,1e-06,none,79,0.0,-2962959,8409641,0.0,0.0,176605,0.0,-2098809,0.086,1.0,0.0,-17.23583,USD,
4,12 Ford Street,Floor 14,Brooklyn,NY,11213,United States,646 850 3374,https://metrospaces.com,Real Estate Services,Real Estate,"Metrospaces, Inc. is a real estate investment firm. The firm formerly operated in designing, building, developing, managing, and selling condominiums. The firm seeks to invest in Latin America. Metrospaces, Inc. is based in Miami Florida.","{'maxAge': 1, 'name': 'Mr. Daniel  Laplana', 'title': 'Sr. VP of Bus. Devel.', 'exercisedValue': 0, 'unexercisedValue': 0}",1451520000,86400,4,5e-05,0.0001,1e-06,0.0001,5e-05,0.0001,1e-06,0.0001,0.0,-27.639694,1.6129032e-06,1795881,1795881,1108996,1292222,1292222,0.0,0.0,0,0,7784,1e-06,0.001,0.04407576,7.9e-05,8.7e-05,0.0,0.0,USD,8438182,0.0,17812434161,3892179968,0.00349,0.0,-0.0,1640908800,1672444800,1664496000,-6405939,0.62,1:1000,1441929600,47.78,-2.848,PNK,EQUITY,MSPC,MSPC,METROSPACES INC,"Metrospaces, Inc.",922285800,America/New_York,EDT,-14400000,1e-06,none,79,0.0,-2962959,8409641,0.0,0.0,176605,0.0,-2098809,0.086,1.0,0.0,-17.23583,USD,
5,12 Ford Street,Floor 14,Brooklyn,NY,11213,United States,646 850 3374,https://metrospaces.com,Real Estate Services,Real Estate,"Metrospaces, Inc. is a real estate investment firm. The firm formerly operated in designing, building, developing, managing, and selling condominiums. The firm seeks to invest in Latin America. Metrospaces, Inc. is based in Miami Florida.","{'maxAge': 1, 'name': 'Mr. Enrique  Fornieles', 'title': 'Architectural Advisor', 'exercisedValue': 0, 'unexercisedValue': 0}",1451520000,86400,4,5e-05,0.0001,1e-06,0.0001,5e-05,0.0001,1e-06,0.0001,0.0,-27.639694,1.6129032e-06,1795881,1795881,1108996,1292222,1292222,0.0,0.0,0,0,7784,1e-06,0.001,0.04407576,7.9e-05,8.7e-05,0.0,0.0,USD,8438182,0.0,17812434161,3892179968,0.00349,0.0,-0.0,1640908800,1672444800,1664496000,-6405939,0.62,1:1000,1441929600,47.78,-2.848,PNK,EQUITY,MSPC,MSPC,METROSPACES INC,"Metrospaces, Inc.",922285800,America/New_York,EDT,-14400000,1e-06,none,79,0.0,-2962959,8409641,0.0,0.0,176605,0.0,-2098809,0.086,1.0,0.0,-17.23583,USD,
6,12 Ford Street,Floor 14,Brooklyn,NY,11213,United States,646 850 3374,https://metrospaces.com,Real Estate Services,Real Estate,"Metrospaces, Inc. is a real estate investment firm. The firm formerly operated in designing, building, developing, managing, and selling condominiums. The firm seeks to invest in Latin America. Metrospaces, Inc. is based in Miami Florida.","{'maxAge': 1, 'name': 'Mr. Marcelo  Erlitz', 'title': 'Financial Advisor', 'exercisedValue': 0, 'unexercisedValue': 0}",1451520000,86400,4,5e-05,0.0001,1e-06,0.0001,5e-05,0.0001,1e-06,0.0001,0.0,-27.639694,1.6129032e-06,1795881,1795881,1108996,1292222,1292222,0.0,0.0,0,0,7784,1e-06,0.001,0.04407576,7.9e-05,8.7e-05,0.0,0.0,USD,8438182,0.0,17812434161,3892179968,0.00349,0.0,-0.0,1640908800,1672444800,1664496000,-6405939,0.62,1:1000,1441929600,47.78,-2.848,PNK,EQUITY,MSPC,MSPC,METROSPACES INC,"Metrospaces, Inc.",922285800,America/New_York,EDT,-14400000,1e-06,none,79,0.0,-2962959,8409641,0.0,0.0,176605,0.0,-2098809,0.086,1.0,0.0,-17.23583,USD,
