,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Avenida Brasil, 3141",Benfica,Rio De Janeiro,RJ,20930-041,Brazil,55 21 3613 5530,https://refit.com.br,Oil & Gas Refining & Marketing,Energy,"Refinaria de Petróleos de Manguinhos S.A. refines petroleum products in Brazil. It offers naphtha, gasoline, special solvents, LPG, kerosene, diesel, fuel oil, and other chemical products. The company also exports its products. Refinaria de Petróleos de Manguinhos S.A. was founded in 1945 and is headquartered in Rio de Janeiro, Brazil. Refinaria de Petróleos de Manguinhos S.A. is a subsidiary of XOROQUE Participações S.A.","{'maxAge': 1, 'name': 'Mr. Jorge Luiz  Cruz Monteiro', 'title': 'Chief Exec. Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,2.29,2.37,2.29,2.37,2.29,2.37,2.29,2.37,0.0,0.578125,2100,2100,40448,9488,9488,2.25,2.3,0,0,154997056,1.5,3.67,0.029481072,2.5944,2.0074,0.0,0.0,BRL,159077008,-0.17301,23675961,67684304,0.65013003,0.16057,-70.398,1672444800,1703980800,1688083200,-909619008,-13.44,1:20,1461801600,0.03,-0.157,SAO,EQUITY,RPMG3.SA,RPMG3.SA,PET MANGUINHON,Refinaria de Petróleos de Manguinhos S.A.,955371600,America/Sao_Paulo,BRT,-10800000,2.29,none,6000,0.0,-1011200000,5818000,0.292,0.545,5257510912,77.677,-0.11978,314388864,35208000,-0.139,-0.13104999,-0.19233,-0.19389999,BRL,
1,"Avenida Brasil, 3141",Benfica,Rio De Janeiro,RJ,20930-041,Brazil,55 21 3613 5530,https://refit.com.br,Oil & Gas Refining & Marketing,Energy,"Refinaria de Petróleos de Manguinhos S.A. refines petroleum products in Brazil. It offers naphtha, gasoline, special solvents, LPG, kerosene, diesel, fuel oil, and other chemical products. The company also exports its products. Refinaria de Petróleos de Manguinhos S.A. was founded in 1945 and is headquartered in Rio de Janeiro, Brazil. Refinaria de Petróleos de Manguinhos S.A. is a subsidiary of XOROQUE Participações S.A.","{'maxAge': 1, 'name': 'Mr. Carlos Filipe Rizzo', 'title': 'Pres of the Management Council', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,2.29,2.37,2.29,2.37,2.29,2.37,2.29,2.37,0.0,0.578125,2100,2100,40448,9488,9488,2.25,2.3,0,0,154997056,1.5,3.67,0.029481072,2.5944,2.0074,0.0,0.0,BRL,159077008,-0.17301,23675961,67684304,0.65013003,0.16057,-70.398,1672444800,1703980800,1688083200,-909619008,-13.44,1:20,1461801600,0.03,-0.157,SAO,EQUITY,RPMG3.SA,RPMG3.SA,PET MANGUINHON,Refinaria de Petróleos de Manguinhos S.A.,955371600,America/Sao_Paulo,BRT,-10800000,2.29,none,6000,0.0,-1011200000,5818000,0.292,0.545,5257510912,77.677,-0.11978,314388864,35208000,-0.139,-0.13104999,-0.19233,-0.19389999,BRL,
2,"Avenida Brasil, 3141",Benfica,Rio De Janeiro,RJ,20930-041,Brazil,55 21 3613 5530,https://refit.com.br,Oil & Gas Refining & Marketing,Energy,"Refinaria de Petróleos de Manguinhos S.A. refines petroleum products in Brazil. It offers naphtha, gasoline, special solvents, LPG, kerosene, diesel, fuel oil, and other chemical products. The company also exports its products. Refinaria de Petróleos de Manguinhos S.A. was founded in 1945 and is headquartered in Rio de Janeiro, Brazil. Refinaria de Petróleos de Manguinhos S.A. is a subsidiary of XOROQUE Participações S.A.","{'maxAge': 1, 'name': 'Mr. Paulo Henrique Oliveira De Menezes', 'title': 'Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,2.29,2.37,2.29,2.37,2.29,2.37,2.29,2.37,0.0,0.578125,2100,2100,40448,9488,9488,2.25,2.3,0,0,154997056,1.5,3.67,0.029481072,2.5944,2.0074,0.0,0.0,BRL,159077008,-0.17301,23675961,67684304,0.65013003,0.16057,-70.398,1672444800,1703980800,1688083200,-909619008,-13.44,1:20,1461801600,0.03,-0.157,SAO,EQUITY,RPMG3.SA,RPMG3.SA,PET MANGUINHON,Refinaria de Petróleos de Manguinhos S.A.,955371600,America/Sao_Paulo,BRT,-10800000,2.29,none,6000,0.0,-1011200000,5818000,0.292,0.545,5257510912,77.677,-0.11978,314388864,35208000,-0.139,-0.13104999,-0.19233,-0.19389999,BRL,
