,address1,address2,city,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"3, Dorimcheon-ro 21-gil",Yeongdeungpo-gu,Seoul,South Korea,82 2 840 3114,https://home.byc.co.kr,Apparel Manufacturing,Consumer Cyclical,"BYC Co., Ltd. produces and sells underwear in South Korea and internationally. It offers men's and women's underwear, pajamas, and innerwear for babies under the BYC, SCORPIO, BODY HEAT, BODY DRY, LESON, CELPINK, SC SPORTS, and RAMMI brand names. The company sells its products through online and stores. The company operates 1,700 franchises and 14 chain stores. BYC Co., Ltd. was founded in 1946 and is headquartered in Seoul, South Korea.","{'maxAge': 1, 'name': 'Yoon Sung High', 'title': 'Chief Exec. Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,140000.0,140000.0,139200.0,140000.0,140000.0,140000.0,139200.0,140000.0,3050.0,0.0219,1672185600,0.14729999,1.04,0.38597,451,451,176,140,140,139100.0,139200.0,0,0,280322342912,133000.0,173000.0,1.662246,140280.0,146657.0,KRW,65047490560,0.10253,297969,209985,0.0058999998,0.0,1672444800,1703980800,1688083200,-0.886,6513035264,0.386,1.821,KSC,EQUITY,001465.KS,001465.KS,BYC(1P),"BYC Co., Ltd.",1127952000,Asia/Seoul,KST,32400000,139200.0,none,50589917184,80994.8,35721699328,28653910016,0.472,0.829,168640708608,5.5,202.089,0.02172,0.03365,-31280584704,13484054528,-0.886,-0.04,0.41963002,0.21181999,0.14241,KRW,
