,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Via Enrico Mattei, 106",Bologna,BO,40138,Italy,39 0516 00 61 11,39 051 534252,https://www.monrif.it/societa-e-investimenti/stampa/,Publishing,Communication Services,"Poligrafici Printing S.p.A. engages in printing business in Europe. It prints flyers, newspapers, editons, magazines, and books. The company was founded in 1885 and is based in Bologna, Italy. Poligrafici Printing S.p.A. operates as a subsidiary of Monrif S.p.A.",65,"{'maxAge': 1, 'name': 'Mr. Nicola  Natali', 'age': 54, 'title': 'Exec. Chairman', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.338,0.326,0.324,0.338,0.338,0.326,0.324,0.338,0.03,0.087299995,1685318400,0.3679,0.546546,4.225,48000,48000,6030,5600,5600,0.32,0.34,0,0,10305924,0.324,0.448,0.3835476,0.34172,0.36568,0.0,0.0,EUR,19731918,0.09099,30490900,0.90300006,0.0,1.009,0.33498517,1672444800,1703980800,1688083200,0.736,2445000,0.08,0.734,4.273,MIL,EQUITY,POPR.MI,POPR.MI,POLIGRAFICI PRINTING,Poligrafici Printing S.p.A.,1268726400,Europe/Rome,CEST,7200000,0.338,none,79000,0.003,4617500,9505000,3.054,3.188,26870000,30.762,0.919,0.046329997,0.08127,4796000,-0.212,0.53301,0.17184,0.13152,EUR,
