,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,revenuePerShare,grossProfits,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"19, R. N. Mukherjee Road",Kolkata,700001,India,91 33 2243 0817,91 33 2248 2486,https://www.easternsilk.com,Textile Manufacturing,Consumer Cyclical,"Eastern Silk Industries Limited manufactures and sells textile and allied products in India. The company provides silk yarns, fabrics and made-ups, home furnishings, scarves, laces, and belts, as well as fashion, handloom, double width, and embroidered fabrics. It also exports its products to the United States, Europe, Australia, the Middle East, Canada, Japan, New Zealand, Scandinavian, and EFFTA countries. The company was incorporated in 1946 and is based in Kolkata, India.",289,"{'maxAge': 1, 'name': 'Mr. Sundeep  Shah B.Com', 'age': 60, 'title': 'Chairman & MD', 'yearBorn': 1962, 'fiscalYear': 2023, 'totalPay': 293000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,2.48,2.4,2.4,2.48,2.48,2.4,2.4,2.48,1283904000,0.0,0.840425,48529,48529,14805,30400,30400,2.48,0.0,195802448,1.75,4.34,0.8897401,2.0554,2.9858,0.0,0.0,INR,1513640576,-0.81375,28235443,78952600,0.62757,0.0,-5.47,1680220800,1711843200,1688083200,-179079008,-2.38,5:1,1214524800,6.878,-9.621,BSE,EQUITY,EASTSILK.BO,EASTSILK.BO,EASTERN SILK INDUSTRIES LTD.,Eastern Silk Industries Limited,1037072700,Asia/Kolkata,IST,19800000,2.48,none,140047008,1.772,-157329504,1457640960,220067008,2.798,122517000,34439000,-0.775,0.30359,-0.71492,-0.83769,INR,
1,"19, R. N. Mukherjee Road",Kolkata,700001,India,91 33 2243 0817,91 33 2248 2486,https://www.easternsilk.com,Textile Manufacturing,Consumer Cyclical,"Eastern Silk Industries Limited manufactures and sells textile and allied products in India. The company provides silk yarns, fabrics and made-ups, home furnishings, scarves, laces, and belts, as well as fashion, handloom, double width, and embroidered fabrics. It also exports its products to the United States, Europe, Australia, the Middle East, Canada, Japan, New Zealand, Scandinavian, and EFFTA countries. The company was incorporated in 1946 and is based in Kolkata, India.",289,"{'maxAge': 1, 'name': 'Mr. Prateek  Chhawchharia', 'age': 33, 'title': 'Chief Financial Officer', 'yearBorn': 1989, 'fiscalYear': 2023, 'totalPay': 965000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,2.48,2.4,2.4,2.48,2.48,2.4,2.4,2.48,1283904000,0.0,0.840425,48529,48529,14805,30400,30400,2.48,0.0,195802448,1.75,4.34,0.8897401,2.0554,2.9858,0.0,0.0,INR,1513640576,-0.81375,28235443,78952600,0.62757,0.0,-5.47,1680220800,1711843200,1688083200,-179079008,-2.38,5:1,1214524800,6.878,-9.621,BSE,EQUITY,EASTSILK.BO,EASTSILK.BO,EASTERN SILK INDUSTRIES LTD.,Eastern Silk Industries Limited,1037072700,Asia/Kolkata,IST,19800000,2.48,none,140047008,1.772,-157329504,1457640960,220067008,2.798,122517000,34439000,-0.775,0.30359,-0.71492,-0.83769,INR,
2,"19, R. N. Mukherjee Road",Kolkata,700001,India,91 33 2243 0817,91 33 2248 2486,https://www.easternsilk.com,Textile Manufacturing,Consumer Cyclical,"Eastern Silk Industries Limited manufactures and sells textile and allied products in India. The company provides silk yarns, fabrics and made-ups, home furnishings, scarves, laces, and belts, as well as fashion, handloom, double width, and embroidered fabrics. It also exports its products to the United States, Europe, Australia, the Middle East, Canada, Japan, New Zealand, Scandinavian, and EFFTA countries. The company was incorporated in 1946 and is based in Kolkata, India.",289,"{'maxAge': 1, 'name': 'Mr. Rahul  Jaiswal', 'age': 36, 'title': 'Company Sec. & Compliance Officer', 'yearBorn': 1986, 'fiscalYear': 2023, 'totalPay': 875060, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,2.48,2.4,2.4,2.48,2.48,2.4,2.4,2.48,1283904000,0.0,0.840425,48529,48529,14805,30400,30400,2.48,0.0,195802448,1.75,4.34,0.8897401,2.0554,2.9858,0.0,0.0,INR,1513640576,-0.81375,28235443,78952600,0.62757,0.0,-5.47,1680220800,1711843200,1688083200,-179079008,-2.38,5:1,1214524800,6.878,-9.621,BSE,EQUITY,EASTSILK.BO,EASTSILK.BO,EASTERN SILK INDUSTRIES LTD.,Eastern Silk Industries Limited,1037072700,Asia/Kolkata,IST,19800000,2.48,none,140047008,1.772,-157329504,1457640960,220067008,2.798,122517000,34439000,-0.775,0.30359,-0.71492,-0.83769,INR,
3,"19, R. N. Mukherjee Road",Kolkata,700001,India,91 33 2243 0817,91 33 2248 2486,https://www.easternsilk.com,Textile Manufacturing,Consumer Cyclical,"Eastern Silk Industries Limited manufactures and sells textile and allied products in India. The company provides silk yarns, fabrics and made-ups, home furnishings, scarves, laces, and belts, as well as fashion, handloom, double width, and embroidered fabrics. It also exports its products to the United States, Europe, Australia, the Middle East, Canada, Japan, New Zealand, Scandinavian, and EFFTA countries. The company was incorporated in 1946 and is based in Kolkata, India.",289,"{'maxAge': 1, 'name': 'Ms. Megha  Shah', 'age': 36, 'title': 'Exec. Woman Director', 'yearBorn': 1986, 'fiscalYear': 2023, 'totalPay': 179600, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,2.48,2.4,2.4,2.48,2.48,2.4,2.4,2.48,1283904000,0.0,0.840425,48529,48529,14805,30400,30400,2.48,0.0,195802448,1.75,4.34,0.8897401,2.0554,2.9858,0.0,0.0,INR,1513640576,-0.81375,28235443,78952600,0.62757,0.0,-5.47,1680220800,1711843200,1688083200,-179079008,-2.38,5:1,1214524800,6.878,-9.621,BSE,EQUITY,EASTSILK.BO,EASTSILK.BO,EASTERN SILK INDUSTRIES LTD.,Eastern Silk Industries Limited,1037072700,Asia/Kolkata,IST,19800000,2.48,none,140047008,1.772,-157329504,1457640960,220067008,2.798,122517000,34439000,-0.775,0.30359,-0.71492,-0.83769,INR,
4,"19, R. N. Mukherjee Road",Kolkata,700001,India,91 33 2243 0817,91 33 2248 2486,https://www.easternsilk.com,Textile Manufacturing,Consumer Cyclical,"Eastern Silk Industries Limited manufactures and sells textile and allied products in India. The company provides silk yarns, fabrics and made-ups, home furnishings, scarves, laces, and belts, as well as fashion, handloom, double width, and embroidered fabrics. It also exports its products to the United States, Europe, Australia, the Middle East, Canada, Japan, New Zealand, Scandinavian, and EFFTA countries. The company was incorporated in 1946 and is based in Kolkata, India.",289,"{'maxAge': 1, 'name': 'Dilip  Shah', 'age': 48, 'title': 'VP', 'yearBorn': 1974, 'fiscalYear': 2023, 'totalPay': 840000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,2.48,2.4,2.4,2.48,2.48,2.4,2.4,2.48,1283904000,0.0,0.840425,48529,48529,14805,30400,30400,2.48,0.0,195802448,1.75,4.34,0.8897401,2.0554,2.9858,0.0,0.0,INR,1513640576,-0.81375,28235443,78952600,0.62757,0.0,-5.47,1680220800,1711843200,1688083200,-179079008,-2.38,5:1,1214524800,6.878,-9.621,BSE,EQUITY,EASTSILK.BO,EASTSILK.BO,EASTERN SILK INDUSTRIES LTD.,Eastern Silk Industries Limited,1037072700,Asia/Kolkata,IST,19800000,2.48,none,140047008,1.772,-157329504,1457640960,220067008,2.798,122517000,34439000,-0.775,0.30359,-0.71492,-0.83769,INR,
5,"19, R. N. Mukherjee Road",Kolkata,700001,India,91 33 2243 0817,91 33 2248 2486,https://www.easternsilk.com,Textile Manufacturing,Consumer Cyclical,"Eastern Silk Industries Limited manufactures and sells textile and allied products in India. The company provides silk yarns, fabrics and made-ups, home furnishings, scarves, laces, and belts, as well as fashion, handloom, double width, and embroidered fabrics. It also exports its products to the United States, Europe, Australia, the Middle East, Canada, Japan, New Zealand, Scandinavian, and EFFTA countries. The company was incorporated in 1946 and is based in Kolkata, India.",289,"{'maxAge': 1, 'name': 'Mr. Varun  Shah', 'age': 34, 'title': 'Pres', 'yearBorn': 1988, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,2.48,2.4,2.4,2.48,2.48,2.4,2.4,2.48,1283904000,0.0,0.840425,48529,48529,14805,30400,30400,2.48,0.0,195802448,1.75,4.34,0.8897401,2.0554,2.9858,0.0,0.0,INR,1513640576,-0.81375,28235443,78952600,0.62757,0.0,-5.47,1680220800,1711843200,1688083200,-179079008,-2.38,5:1,1214524800,6.878,-9.621,BSE,EQUITY,EASTSILK.BO,EASTSILK.BO,EASTERN SILK INDUSTRIES LTD.,Eastern Silk Industries Limited,1037072700,Asia/Kolkata,IST,19800000,2.48,none,140047008,1.772,-157329504,1457640960,220067008,2.798,122517000,34439000,-0.775,0.30359,-0.71492,-0.83769,INR,
