,address1,address2,city,state,zip,country,phone,fax,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1421 North Leroy Street,Suite 131,Fenton,MI,48430,United States,989-217-3070,989-217-3071,Aerospace & Defense,Industrials,"Drone Services USA, Inc. manufactures and sells commercial duty aerial vehicle drones and related equipment. Its products are used in mission critical applications, such as search and rescue, law enforcement, fire services, agriculture, aerial inspection, pipelines, wildlife/livestock monitoring, anti-poaching, and 3D mapping. The company offers the ProSearch line and acts as dealer for drone industry. It also provides training, support, repair, and maintenance services. The company was formerly known as PV Enterprises International Inc. and changed its name to Drone Services USA, Inc. in April 2015. The company is headquartered in Fenton, Michigan.","{'maxAge': 1, 'name': 'Mr. Joel  Bredow', 'title': 'Chief Exec. Officer and Pres', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0057,-8.896611,61100,61100,0,0,0,0.0,0.0,0,0,145,1e-06,0.0011,0.0002708898,0.0002,0.0002,0.0,0.0,USD,189528,-1.28924,0,14.088,7.0982395e-08,1341014400,1372550400,1333152000,-690096,-0.778,1:260,1430265600,0.354,-0.658,PNK,EQUITY,DSUS,DSUS,DRONE SERVICES USA INC,"Drone Services USA, Inc.",851005800,America/New_York,EDT,-14400000,1e-06,none,9063,0.01,-287845,196791,0.058,1.821,535273,1.635,0.604,-0.027999999,-0.06687,535273,-582393,-489815,1.0,-0.53775,-0.91192,USD,
1,1421 North Leroy Street,Suite 131,Fenton,MI,48430,United States,989-217-3070,989-217-3071,Aerospace & Defense,Industrials,"Drone Services USA, Inc. manufactures and sells commercial duty aerial vehicle drones and related equipment. Its products are used in mission critical applications, such as search and rescue, law enforcement, fire services, agriculture, aerial inspection, pipelines, wildlife/livestock monitoring, anti-poaching, and 3D mapping. The company offers the ProSearch line and acts as dealer for drone industry. It also provides training, support, repair, and maintenance services. The company was formerly known as PV Enterprises International Inc. and changed its name to Drone Services USA, Inc. in April 2015. The company is headquartered in Fenton, Michigan.","{'maxAge': 1, 'name': 'Mr. Euan  Ramsay', 'title': 'Chief Technology Officer, Director of R&D and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0057,-8.896611,61100,61100,0,0,0,0.0,0.0,0,0,145,1e-06,0.0011,0.0002708898,0.0002,0.0002,0.0,0.0,USD,189528,-1.28924,0,14.088,7.0982395e-08,1341014400,1372550400,1333152000,-690096,-0.778,1:260,1430265600,0.354,-0.658,PNK,EQUITY,DSUS,DSUS,DRONE SERVICES USA INC,"Drone Services USA, Inc.",851005800,America/New_York,EDT,-14400000,1e-06,none,9063,0.01,-287845,196791,0.058,1.821,535273,1.635,0.604,-0.027999999,-0.06687,535273,-582393,-489815,1.0,-0.53775,-0.91192,USD,
2,1421 North Leroy Street,Suite 131,Fenton,MI,48430,United States,989-217-3070,989-217-3071,Aerospace & Defense,Industrials,"Drone Services USA, Inc. manufactures and sells commercial duty aerial vehicle drones and related equipment. Its products are used in mission critical applications, such as search and rescue, law enforcement, fire services, agriculture, aerial inspection, pipelines, wildlife/livestock monitoring, anti-poaching, and 3D mapping. The company offers the ProSearch line and acts as dealer for drone industry. It also provides training, support, repair, and maintenance services. The company was formerly known as PV Enterprises International Inc. and changed its name to Drone Services USA, Inc. in April 2015. The company is headquartered in Fenton, Michigan.","{'maxAge': 1, 'name': 'Mr. Kevin  Haley', 'title': 'Director of Sales & Marketing', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0057,-8.896611,61100,61100,0,0,0,0.0,0.0,0,0,145,1e-06,0.0011,0.0002708898,0.0002,0.0002,0.0,0.0,USD,189528,-1.28924,0,14.088,7.0982395e-08,1341014400,1372550400,1333152000,-690096,-0.778,1:260,1430265600,0.354,-0.658,PNK,EQUITY,DSUS,DSUS,DRONE SERVICES USA INC,"Drone Services USA, Inc.",851005800,America/New_York,EDT,-14400000,1e-06,none,9063,0.01,-287845,196791,0.058,1.821,535273,1.635,0.604,-0.027999999,-0.06687,535273,-582393,-489815,1.0,-0.53775,-0.91192,USD,
3,1421 North Leroy Street,Suite 131,Fenton,MI,48430,United States,989-217-3070,989-217-3071,Aerospace & Defense,Industrials,"Drone Services USA, Inc. manufactures and sells commercial duty aerial vehicle drones and related equipment. Its products are used in mission critical applications, such as search and rescue, law enforcement, fire services, agriculture, aerial inspection, pipelines, wildlife/livestock monitoring, anti-poaching, and 3D mapping. The company offers the ProSearch line and acts as dealer for drone industry. It also provides training, support, repair, and maintenance services. The company was formerly known as PV Enterprises International Inc. and changed its name to Drone Services USA, Inc. in April 2015. The company is headquartered in Fenton, Michigan.","{'maxAge': 1, 'name': 'Mr. George K. Purdy IV', 'title': 'Director of SAR, Fire & FAA Affairs and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0057,-8.896611,61100,61100,0,0,0,0.0,0.0,0,0,145,1e-06,0.0011,0.0002708898,0.0002,0.0002,0.0,0.0,USD,189528,-1.28924,0,14.088,7.0982395e-08,1341014400,1372550400,1333152000,-690096,-0.778,1:260,1430265600,0.354,-0.658,PNK,EQUITY,DSUS,DSUS,DRONE SERVICES USA INC,"Drone Services USA, Inc.",851005800,America/New_York,EDT,-14400000,1e-06,none,9063,0.01,-287845,196791,0.058,1.821,535273,1.635,0.604,-0.027999999,-0.06687,535273,-582393,-489815,1.0,-0.53775,-0.91192,USD,
4,1421 North Leroy Street,Suite 131,Fenton,MI,48430,United States,989-217-3070,989-217-3071,Aerospace & Defense,Industrials,"Drone Services USA, Inc. manufactures and sells commercial duty aerial vehicle drones and related equipment. Its products are used in mission critical applications, such as search and rescue, law enforcement, fire services, agriculture, aerial inspection, pipelines, wildlife/livestock monitoring, anti-poaching, and 3D mapping. The company offers the ProSearch line and acts as dealer for drone industry. It also provides training, support, repair, and maintenance services. The company was formerly known as PV Enterprises International Inc. and changed its name to Drone Services USA, Inc. in April 2015. The company is headquartered in Fenton, Michigan.","{'maxAge': 1, 'name': 'Mr. Joshua  Terry', 'title': 'Director of Energy/Power Sector and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0057,-8.896611,61100,61100,0,0,0,0.0,0.0,0,0,145,1e-06,0.0011,0.0002708898,0.0002,0.0002,0.0,0.0,USD,189528,-1.28924,0,14.088,7.0982395e-08,1341014400,1372550400,1333152000,-690096,-0.778,1:260,1430265600,0.354,-0.658,PNK,EQUITY,DSUS,DSUS,DRONE SERVICES USA INC,"Drone Services USA, Inc.",851005800,America/New_York,EDT,-14400000,1e-06,none,9063,0.01,-287845,196791,0.058,1.821,535273,1.635,0.604,-0.027999999,-0.06687,535273,-582393,-489815,1.0,-0.53775,-0.91192,USD,
5,1421 North Leroy Street,Suite 131,Fenton,MI,48430,United States,989-217-3070,989-217-3071,Aerospace & Defense,Industrials,"Drone Services USA, Inc. manufactures and sells commercial duty aerial vehicle drones and related equipment. Its products are used in mission critical applications, such as search and rescue, law enforcement, fire services, agriculture, aerial inspection, pipelines, wildlife/livestock monitoring, anti-poaching, and 3D mapping. The company offers the ProSearch line and acts as dealer for drone industry. It also provides training, support, repair, and maintenance services. The company was formerly known as PV Enterprises International Inc. and changed its name to Drone Services USA, Inc. in April 2015. The company is headquartered in Fenton, Michigan.","{'maxAge': 1, 'name': 'Mr. Michael  Elliott LCDR', 'title': 'Director of Gov. Affairs, Sec. & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0057,-8.896611,61100,61100,0,0,0,0.0,0.0,0,0,145,1e-06,0.0011,0.0002708898,0.0002,0.0002,0.0,0.0,USD,189528,-1.28924,0,14.088,7.0982395e-08,1341014400,1372550400,1333152000,-690096,-0.778,1:260,1430265600,0.354,-0.658,PNK,EQUITY,DSUS,DSUS,DRONE SERVICES USA INC,"Drone Services USA, Inc.",851005800,America/New_York,EDT,-14400000,1e-06,none,9063,0.01,-287845,196791,0.058,1.821,535273,1.635,0.604,-0.027999999,-0.06687,535273,-582393,-489815,1.0,-0.53775,-0.91192,USD,
6,1421 North Leroy Street,Suite 131,Fenton,MI,48430,United States,989-217-3070,989-217-3071,Aerospace & Defense,Industrials,"Drone Services USA, Inc. manufactures and sells commercial duty aerial vehicle drones and related equipment. Its products are used in mission critical applications, such as search and rescue, law enforcement, fire services, agriculture, aerial inspection, pipelines, wildlife/livestock monitoring, anti-poaching, and 3D mapping. The company offers the ProSearch line and acts as dealer for drone industry. It also provides training, support, repair, and maintenance services. The company was formerly known as PV Enterprises International Inc. and changed its name to Drone Services USA, Inc. in April 2015. The company is headquartered in Fenton, Michigan.","{'maxAge': 1, 'name': ""Mr. James C. O'Meara"", 'title': 'Director of U.S. NW & Canadian Markets, Treasurer and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0057,-8.896611,61100,61100,0,0,0,0.0,0.0,0,0,145,1e-06,0.0011,0.0002708898,0.0002,0.0002,0.0,0.0,USD,189528,-1.28924,0,14.088,7.0982395e-08,1341014400,1372550400,1333152000,-690096,-0.778,1:260,1430265600,0.354,-0.658,PNK,EQUITY,DSUS,DSUS,DRONE SERVICES USA INC,"Drone Services USA, Inc.",851005800,America/New_York,EDT,-14400000,1e-06,none,9063,0.01,-287845,196791,0.058,1.821,535273,1.635,0.604,-0.027999999,-0.06687,535273,-582393,-489815,1.0,-0.53775,-0.91192,USD,
