,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Apotekergata 10B,Oslo,0180,Norway,47 22 70 00 95,https://www.nextbiometrics.com,Scientific & Technical Instruments,Technology,"NEXT Biometrics Group ASA, through its subsidiaries, engages in the research, development, manufacture, and commercialization of fingerprint technology and products in Asia. The company offers fingerprint sensor modules and readers, flexible biometric subassemblies, and face recognition software, as well as software and hardware development kits for USB and SPI modules. Its products are used in point of sales terminals, smart card, government ID, access control, internet of things, and notebook applications. The company sells its sensors to distributors of electronic components. NEXT Biometrics Group ASA was incorporated in 2001 and is headquartered in Oslo, Norway.",27,"{'maxAge': 1, 'name': 'Mr. Peter  Heuman', 'age': 46, 'title': 'Chief Exec. Officer', 'yearBorn': 1976, 'fiscalYear': 2022, 'totalPay': 4459000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,5.22,5.14,5.12,5.2,5.22,5.14,5.12,5.2,0.0,1.363738,-21.36,25205,25205,74413,35913,35913,5.26,5.4,12400,110000,491257600,3.495,6.7,11.868419,5.6642,5.00055,0.0,0.0,NOK,455844384,-1.3463,51914129,91995800,0.5305,0.027780002,0.761,7.017083,1672444800,1703980800,1688083200,-55726000,-0.58,-0.25,11.013,-8.928,OSL,EQUITY,NEXT.OL,NEXT.OL,NEXT BIOMETRICS GROUP,NEXT Biometrics Group ASA,1403679600,Europe/Oslo,CEST,7200000,5.34,2.0,buy,38625000,0.42,-51057000,3212000,1.652,3.116,41392000,4.588,0.449,-0.29473,-0.59744,12967000,-26854124,-42380000,-0.357,0.28605,-1.2335,-1.3689599,NOK,
1,Apotekergata 10B,Oslo,0180,Norway,47 22 70 00 95,https://www.nextbiometrics.com,Scientific & Technical Instruments,Technology,"NEXT Biometrics Group ASA, through its subsidiaries, engages in the research, development, manufacture, and commercialization of fingerprint technology and products in Asia. The company offers fingerprint sensor modules and readers, flexible biometric subassemblies, and face recognition software, as well as software and hardware development kits for USB and SPI modules. Its products are used in point of sales terminals, smart card, government ID, access control, internet of things, and notebook applications. The company sells its sensors to distributors of electronic components. NEXT Biometrics Group ASA was incorporated in 2001 and is headquartered in Oslo, Norway.",27,"{'maxAge': 1, 'name': 'Mr. Eirik  Underthun', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 1971000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,5.22,5.14,5.12,5.2,5.22,5.14,5.12,5.2,0.0,1.363738,-21.36,25205,25205,74413,35913,35913,5.26,5.4,12400,110000,491257600,3.495,6.7,11.868419,5.6642,5.00055,0.0,0.0,NOK,455844384,-1.3463,51914129,91995800,0.5305,0.027780002,0.761,7.017083,1672444800,1703980800,1688083200,-55726000,-0.58,-0.25,11.013,-8.928,OSL,EQUITY,NEXT.OL,NEXT.OL,NEXT BIOMETRICS GROUP,NEXT Biometrics Group ASA,1403679600,Europe/Oslo,CEST,7200000,5.34,2.0,buy,38625000,0.42,-51057000,3212000,1.652,3.116,41392000,4.588,0.449,-0.29473,-0.59744,12967000,-26854124,-42380000,-0.357,0.28605,-1.2335,-1.3689599,NOK,
2,Apotekergata 10B,Oslo,0180,Norway,47 22 70 00 95,https://www.nextbiometrics.com,Scientific & Technical Instruments,Technology,"NEXT Biometrics Group ASA, through its subsidiaries, engages in the research, development, manufacture, and commercialization of fingerprint technology and products in Asia. The company offers fingerprint sensor modules and readers, flexible biometric subassemblies, and face recognition software, as well as software and hardware development kits for USB and SPI modules. Its products are used in point of sales terminals, smart card, government ID, access control, internet of things, and notebook applications. The company sells its sensors to distributors of electronic components. NEXT Biometrics Group ASA was incorporated in 2001 and is headquartered in Oslo, Norway.",27,"{'maxAge': 1, 'name': 'Mr. Ulf  Ritsvall', 'title': 'Sr. VP of Sales & Marketing', 'fiscalYear': 2022, 'totalPay': 1708000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,5.22,5.14,5.12,5.2,5.22,5.14,5.12,5.2,0.0,1.363738,-21.36,25205,25205,74413,35913,35913,5.26,5.4,12400,110000,491257600,3.495,6.7,11.868419,5.6642,5.00055,0.0,0.0,NOK,455844384,-1.3463,51914129,91995800,0.5305,0.027780002,0.761,7.017083,1672444800,1703980800,1688083200,-55726000,-0.58,-0.25,11.013,-8.928,OSL,EQUITY,NEXT.OL,NEXT.OL,NEXT BIOMETRICS GROUP,NEXT Biometrics Group ASA,1403679600,Europe/Oslo,CEST,7200000,5.34,2.0,buy,38625000,0.42,-51057000,3212000,1.652,3.116,41392000,4.588,0.449,-0.29473,-0.59744,12967000,-26854124,-42380000,-0.357,0.28605,-1.2335,-1.3689599,NOK,
3,Apotekergata 10B,Oslo,0180,Norway,47 22 70 00 95,https://www.nextbiometrics.com,Scientific & Technical Instruments,Technology,"NEXT Biometrics Group ASA, through its subsidiaries, engages in the research, development, manufacture, and commercialization of fingerprint technology and products in Asia. The company offers fingerprint sensor modules and readers, flexible biometric subassemblies, and face recognition software, as well as software and hardware development kits for USB and SPI modules. Its products are used in point of sales terminals, smart card, government ID, access control, internet of things, and notebook applications. The company sells its sensors to distributors of electronic components. NEXT Biometrics Group ASA was incorporated in 2001 and is headquartered in Oslo, Norway.",27,"{'maxAge': 1, 'name': 'Mr. Ravi  Jagannath', 'title': 'Sr. VP of Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,5.22,5.14,5.12,5.2,5.22,5.14,5.12,5.2,0.0,1.363738,-21.36,25205,25205,74413,35913,35913,5.26,5.4,12400,110000,491257600,3.495,6.7,11.868419,5.6642,5.00055,0.0,0.0,NOK,455844384,-1.3463,51914129,91995800,0.5305,0.027780002,0.761,7.017083,1672444800,1703980800,1688083200,-55726000,-0.58,-0.25,11.013,-8.928,OSL,EQUITY,NEXT.OL,NEXT.OL,NEXT BIOMETRICS GROUP,NEXT Biometrics Group ASA,1403679600,Europe/Oslo,CEST,7200000,5.34,2.0,buy,38625000,0.42,-51057000,3212000,1.652,3.116,41392000,4.588,0.449,-0.29473,-0.59744,12967000,-26854124,-42380000,-0.357,0.28605,-1.2335,-1.3689599,NOK,
