,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Tower 3,Level 38 International Towers Sydney 300 Barangaroo Avenue,Sydney,NSW,2000,Australia,61 2 8076 7600,61 2 8076 7600,https://www.nuenergygas.com,Oil & Gas E&P,Energy,"NuEnergy Gas Limited, an independent clean energy company, focuses on the exploration, appraisal, and development of coal bed methane gas projects in Indonesia. It operates various unconventional gas production sharing contracts across South Sumatra, Central Sumatra, and East Kalimantan. The company was incorporated in 1985 and is based in Sydney, Australia. NuEnergy Gas Limited is a subsidiary of Globaltec Formation Berhad.","{'maxAge': 1, 'name': 'Mr. Beng Hong Lim', 'title': 'Chief Exec. Officer', 'fiscalYear': 2022, 'totalPay': 265778, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.037,0.038,0.037,0.038,0.037,0.038,0.037,0.038,0.0,0.05518,40000,40000,189680,10717,10717,0.025,0.03,0,0,54795520,0.016,0.049,7542.398,0.03311,0.0353,0.0,0.0,AUD,57733020,0.0,330726982,1480960000,0.77786005,0.0,0.018,2.0555556,1688083200,1719705600,1688083200,-1036250,-0.0,1:4,1282867200,7946.733,-93.635,ASX,EQUITY,NGY.AX,NGY.AX,NUENERGY FPO,NuEnergy Gas Limited,570668400,Australia/Sydney,AEST,36000000,0.037,none,2039684,0.001,-616575,4557946,0.134,0.134,7265,16.659,0.0,-0.00894,-0.03801,-1806685,-700261,61.638,1.0,0.0,-84.86936,AUD,
1,Tower 3,Level 38 International Towers Sydney 300 Barangaroo Avenue,Sydney,NSW,2000,Australia,61 2 8076 7600,61 2 8076 7600,https://www.nuenergygas.com,Oil & Gas E&P,Energy,"NuEnergy Gas Limited, an independent clean energy company, focuses on the exploration, appraisal, and development of coal bed methane gas projects in Indonesia. It operates various unconventional gas production sharing contracts across South Sumatra, Central Sumatra, and East Kalimantan. The company was incorporated in 1985 and is based in Sydney, Australia. NuEnergy Gas Limited is a subsidiary of Globaltec Formation Berhad.","{'maxAge': 1, 'name': 'Mr. Yong Wah  Kee', 'age': 62, 'title': 'Deputy Exec. Chairman', 'yearBorn': 1960, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.037,0.038,0.037,0.038,0.037,0.038,0.037,0.038,0.0,0.05518,40000,40000,189680,10717,10717,0.025,0.03,0,0,54795520,0.016,0.049,7542.398,0.03311,0.0353,0.0,0.0,AUD,57733020,0.0,330726982,1480960000,0.77786005,0.0,0.018,2.0555556,1688083200,1719705600,1688083200,-1036250,-0.0,1:4,1282867200,7946.733,-93.635,ASX,EQUITY,NGY.AX,NGY.AX,NUENERGY FPO,NuEnergy Gas Limited,570668400,Australia/Sydney,AEST,36000000,0.037,none,2039684,0.001,-616575,4557946,0.134,0.134,7265,16.659,0.0,-0.00894,-0.03801,-1806685,-700261,61.638,1.0,0.0,-84.86936,AUD,
2,Tower 3,Level 38 International Towers Sydney 300 Barangaroo Avenue,Sydney,NSW,2000,Australia,61 2 8076 7600,61 2 8076 7600,https://www.nuenergygas.com,Oil & Gas E&P,Energy,"NuEnergy Gas Limited, an independent clean energy company, focuses on the exploration, appraisal, and development of coal bed methane gas projects in Indonesia. It operates various unconventional gas production sharing contracts across South Sumatra, Central Sumatra, and East Kalimantan. The company was incorporated in 1985 and is based in Sydney, Australia. NuEnergy Gas Limited is a subsidiary of Globaltec Formation Berhad.","{'maxAge': 1, 'name': 'Dr. Zhang Sheng Li', 'title': 'Chief Technical Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.037,0.038,0.037,0.038,0.037,0.038,0.037,0.038,0.0,0.05518,40000,40000,189680,10717,10717,0.025,0.03,0,0,54795520,0.016,0.049,7542.398,0.03311,0.0353,0.0,0.0,AUD,57733020,0.0,330726982,1480960000,0.77786005,0.0,0.018,2.0555556,1688083200,1719705600,1688083200,-1036250,-0.0,1:4,1282867200,7946.733,-93.635,ASX,EQUITY,NGY.AX,NGY.AX,NUENERGY FPO,NuEnergy Gas Limited,570668400,Australia/Sydney,AEST,36000000,0.037,none,2039684,0.001,-616575,4557946,0.134,0.134,7265,16.659,0.0,-0.00894,-0.03801,-1806685,-700261,61.638,1.0,0.0,-84.86936,AUD,
3,Tower 3,Level 38 International Towers Sydney 300 Barangaroo Avenue,Sydney,NSW,2000,Australia,61 2 8076 7600,61 2 8076 7600,https://www.nuenergygas.com,Oil & Gas E&P,Energy,"NuEnergy Gas Limited, an independent clean energy company, focuses on the exploration, appraisal, and development of coal bed methane gas projects in Indonesia. It operates various unconventional gas production sharing contracts across South Sumatra, Central Sumatra, and East Kalimantan. The company was incorporated in 1985 and is based in Sydney, Australia. NuEnergy Gas Limited is a subsidiary of Globaltec Formation Berhad.","{'maxAge': 1, 'name': 'Ms. Rozanna  Lee AGIA, AGIS, B.Com., BCom, GradDipACG, L.L.B., LLB', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.037,0.038,0.037,0.038,0.037,0.038,0.037,0.038,0.0,0.05518,40000,40000,189680,10717,10717,0.025,0.03,0,0,54795520,0.016,0.049,7542.398,0.03311,0.0353,0.0,0.0,AUD,57733020,0.0,330726982,1480960000,0.77786005,0.0,0.018,2.0555556,1688083200,1719705600,1688083200,-1036250,-0.0,1:4,1282867200,7946.733,-93.635,ASX,EQUITY,NGY.AX,NGY.AX,NUENERGY FPO,NuEnergy Gas Limited,570668400,Australia/Sydney,AEST,36000000,0.037,none,2039684,0.001,-616575,4557946,0.134,0.134,7265,16.659,0.0,-0.00894,-0.03801,-1806685,-700261,61.638,1.0,0.0,-84.86936,AUD,
