,address1,address2,city,zip,country,phone,fax,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,8 Granite Street,PO Box 2695,Petah Tikva,4951407,Israel,972 3 922 9225,972 3 922 9255,Oil & Gas E&P,Energy,"Naphtha Israel Petroleum Corp. Ltd. engages in the exploration, production, and sale of oil and gas in Israel and the United States. The company is also involved in the rental of real estate properties, operation of hotels, and provision of management services in Israel, Germany, Hungary, and the Czech Republic. In addition, it provides operator services of oil and gas assets and ancillary services for oil and gas drilling. The company serves electricity producers, industrial customers, private electricity producers, and natural gas marketing companies. The company was incorporated in 1956 and is based in Petah Tikva, Israel.",351,"{'maxAge': 1, 'name': 'Mr. Eran  Lendner', 'age': 44, 'title': 'Chief Exec. Officer', 'yearBorn': 1978, 'fiscalYear': 2022, 'totalPay': 937000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,1963.0,1963.0,1860.0,2030.0,1963.0,1963.0,1860.0,2030.0,3.5,0.17940001,1675209600,1.4477,0.834109,807.0248,84745,84745,34356,46126,46126,1953.0,1954.0,10300,100,183907942400,1282.0,2132.0,90.5619,1817.56,1644.815,0.0,0.0,ILA,4691101184,0.11302,30820280,94166896,0.67258,0.23141001,10.996,177.61003,1672444800,1703980800,1688083200,51.562,229514000,2.42,1:20,1231891200,2.31,4.34,TLV,EQUITY,NFTA.TA,NFTA.TA,NAPHTHA,Naphtha Israel Petroleum Corp. Ltd.,1029133800,Asia/Jerusalem,IDT,10800000,1953.0,none,650428032,6.91,1080988032,1789968000,1.337,1.407,2030743040,65.355,21.572,0.0908,0.22620001,1503022000,475660256,661667968,54.182,0.11,0.76276,0.53231,0.42419997,ILS,
1,8 Granite Street,PO Box 2695,Petah Tikva,4951407,Israel,972 3 922 9225,972 3 922 9255,Oil & Gas E&P,Energy,"Naphtha Israel Petroleum Corp. Ltd. engages in the exploration, production, and sale of oil and gas in Israel and the United States. The company is also involved in the rental of real estate properties, operation of hotels, and provision of management services in Israel, Germany, Hungary, and the Czech Republic. In addition, it provides operator services of oil and gas assets and ancillary services for oil and gas drilling. The company serves electricity producers, industrial customers, private electricity producers, and natural gas marketing companies. The company was incorporated in 1956 and is based in Petah Tikva, Israel.",351,"{'maxAge': 1, 'name': 'Mr. Eitan  Voloch', 'age': 42, 'title': 'Chief Financial Officer', 'yearBorn': 1980, 'fiscalYear': 2022, 'totalPay': 3037000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,1963.0,1963.0,1860.0,2030.0,1963.0,1963.0,1860.0,2030.0,3.5,0.17940001,1675209600,1.4477,0.834109,807.0248,84745,84745,34356,46126,46126,1953.0,1954.0,10300,100,183907942400,1282.0,2132.0,90.5619,1817.56,1644.815,0.0,0.0,ILA,4691101184,0.11302,30820280,94166896,0.67258,0.23141001,10.996,177.61003,1672444800,1703980800,1688083200,51.562,229514000,2.42,1:20,1231891200,2.31,4.34,TLV,EQUITY,NFTA.TA,NFTA.TA,NAPHTHA,Naphtha Israel Petroleum Corp. Ltd.,1029133800,Asia/Jerusalem,IDT,10800000,1953.0,none,650428032,6.91,1080988032,1789968000,1.337,1.407,2030743040,65.355,21.572,0.0908,0.22620001,1503022000,475660256,661667968,54.182,0.11,0.76276,0.53231,0.42419997,ILS,
2,8 Granite Street,PO Box 2695,Petah Tikva,4951407,Israel,972 3 922 9225,972 3 922 9255,Oil & Gas E&P,Energy,"Naphtha Israel Petroleum Corp. Ltd. engages in the exploration, production, and sale of oil and gas in Israel and the United States. The company is also involved in the rental of real estate properties, operation of hotels, and provision of management services in Israel, Germany, Hungary, and the Czech Republic. In addition, it provides operator services of oil and gas assets and ancillary services for oil and gas drilling. The company serves electricity producers, industrial customers, private electricity producers, and natural gas marketing companies. The company was incorporated in 1956 and is based in Petah Tikva, Israel.",351,"{'maxAge': 1, 'name': 'Mr. Eddie  Francis', 'title': 'Co-CEO & CFO at Isramco Inc.', 'fiscalYear': 2022, 'totalPay': 1100000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,1963.0,1963.0,1860.0,2030.0,1963.0,1963.0,1860.0,2030.0,3.5,0.17940001,1675209600,1.4477,0.834109,807.0248,84745,84745,34356,46126,46126,1953.0,1954.0,10300,100,183907942400,1282.0,2132.0,90.5619,1817.56,1644.815,0.0,0.0,ILA,4691101184,0.11302,30820280,94166896,0.67258,0.23141001,10.996,177.61003,1672444800,1703980800,1688083200,51.562,229514000,2.42,1:20,1231891200,2.31,4.34,TLV,EQUITY,NFTA.TA,NFTA.TA,NAPHTHA,Naphtha Israel Petroleum Corp. Ltd.,1029133800,Asia/Jerusalem,IDT,10800000,1953.0,none,650428032,6.91,1080988032,1789968000,1.337,1.407,2030743040,65.355,21.572,0.0908,0.22620001,1503022000,475660256,661667968,54.182,0.11,0.76276,0.53231,0.42419997,ILS,
3,8 Granite Street,PO Box 2695,Petah Tikva,4951407,Israel,972 3 922 9225,972 3 922 9255,Oil & Gas E&P,Energy,"Naphtha Israel Petroleum Corp. Ltd. engages in the exploration, production, and sale of oil and gas in Israel and the United States. The company is also involved in the rental of real estate properties, operation of hotels, and provision of management services in Israel, Germany, Hungary, and the Czech Republic. In addition, it provides operator services of oil and gas assets and ancillary services for oil and gas drilling. The company serves electricity producers, industrial customers, private electricity producers, and natural gas marketing companies. The company was incorporated in 1956 and is based in Petah Tikva, Israel.",351,"{'maxAge': 1, 'name': 'Mr. Ron  Maor', 'age': 58, 'title': 'Chief Exec. Officer of Isramco Oil & Gas Ltd', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 4302000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,1963.0,1963.0,1860.0,2030.0,1963.0,1963.0,1860.0,2030.0,3.5,0.17940001,1675209600,1.4477,0.834109,807.0248,84745,84745,34356,46126,46126,1953.0,1954.0,10300,100,183907942400,1282.0,2132.0,90.5619,1817.56,1644.815,0.0,0.0,ILA,4691101184,0.11302,30820280,94166896,0.67258,0.23141001,10.996,177.61003,1672444800,1703980800,1688083200,51.562,229514000,2.42,1:20,1231891200,2.31,4.34,TLV,EQUITY,NFTA.TA,NFTA.TA,NAPHTHA,Naphtha Israel Petroleum Corp. Ltd.,1029133800,Asia/Jerusalem,IDT,10800000,1953.0,none,650428032,6.91,1080988032,1789968000,1.337,1.407,2030743040,65.355,21.572,0.0908,0.22620001,1503022000,475660256,661667968,54.182,0.11,0.76276,0.53231,0.42419997,ILS,
4,8 Granite Street,PO Box 2695,Petah Tikva,4951407,Israel,972 3 922 9225,972 3 922 9255,Oil & Gas E&P,Energy,"Naphtha Israel Petroleum Corp. Ltd. engages in the exploration, production, and sale of oil and gas in Israel and the United States. The company is also involved in the rental of real estate properties, operation of hotels, and provision of management services in Israel, Germany, Hungary, and the Czech Republic. In addition, it provides operator services of oil and gas assets and ancillary services for oil and gas drilling. The company serves electricity producers, industrial customers, private electricity producers, and natural gas marketing companies. The company was incorporated in 1956 and is based in Petah Tikva, Israel.",351,"{'maxAge': 1, 'name': 'Mr. Yonatan  Gershon', 'age': 42, 'title': 'Legal Advisor', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,1963.0,1963.0,1860.0,2030.0,1963.0,1963.0,1860.0,2030.0,3.5,0.17940001,1675209600,1.4477,0.834109,807.0248,84745,84745,34356,46126,46126,1953.0,1954.0,10300,100,183907942400,1282.0,2132.0,90.5619,1817.56,1644.815,0.0,0.0,ILA,4691101184,0.11302,30820280,94166896,0.67258,0.23141001,10.996,177.61003,1672444800,1703980800,1688083200,51.562,229514000,2.42,1:20,1231891200,2.31,4.34,TLV,EQUITY,NFTA.TA,NFTA.TA,NAPHTHA,Naphtha Israel Petroleum Corp. Ltd.,1029133800,Asia/Jerusalem,IDT,10800000,1953.0,none,650428032,6.91,1080988032,1789968000,1.337,1.407,2030743040,65.355,21.572,0.0908,0.22620001,1503022000,475660256,661667968,54.182,0.11,0.76276,0.53231,0.42419997,ILS,
