,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Lot G-01, Tower B","Ground Floor PJ City Development No. 15A, Jalan 219, Seksyen 51A",Petaling Jaya,46100,Malaysia,60 3 7876 1188,60 3 7874 3788,https://www.ygcorp.com.my,Real Estate Services,Real Estate,"Y&G Corporation Bhd., an investment holding company, provides property construction and management services in Malaysia. It invests in and develops residential, commercial, and industrial properties, as well as engages in the construction work and general trading activities. The company was formerly known as Merces Holdings Berhad and changed its name to Y&G Corporation Bhd. in 2008. Y&G Corporation Bhd. was incorporated in 1965 and is based in Petaling Jaya, Malaysia. Y&G Corporation Bhd. is a subsidiary of Kinta Aroma Sdn. Bhd.",42,"{'maxAge': 1, 'name': 'Mr. Seng Yew Yap', 'age': 63, 'title': 'MD & Exec. Director', 'yearBorn': 1959, 'fiscalYear': 2022, 'totalPay': 308000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.7,0.68,0.68,0.68,0.7,0.68,0.68,0.68,1482278400,0.0,0.375664,22.666668,300,300,3750,1930,1930,0.68,0.78,148565040,0.595,0.935,3.3091667,0.6843,0.71535,0.0,0.0,MYR,148104032,0.14178,5796221,218478000,0.97275,0.0,1.451,0.46864232,1672444800,1703980800,1688083200,-0.054,6365000,0.03,3.299,12.688,KLS,EQUITY,7003.KL,7003.KL,Y&G,Y&G Corporation Bhd.,946861200,Asia/Kuala_Lumpur,MYT,28800000,0.68,none,32556000,0.149,11673000,31586000,4.616,5.548,44895000,9.947,0.205,0.01828,0.02026,13245000,8829250,11190000,-0.055,-0.254,0.42310002,0.26001,0.24834,MYR,
1,"Lot G-01, Tower B","Ground Floor PJ City Development No. 15A, Jalan 219, Seksyen 51A",Petaling Jaya,46100,Malaysia,60 3 7876 1188,60 3 7874 3788,https://www.ygcorp.com.my,Real Estate Services,Real Estate,"Y&G Corporation Bhd., an investment holding company, provides property construction and management services in Malaysia. It invests in and develops residential, commercial, and industrial properties, as well as engages in the construction work and general trading activities. The company was formerly known as Merces Holdings Berhad and changed its name to Y&G Corporation Bhd. in 2008. Y&G Corporation Bhd. was incorporated in 1965 and is based in Petaling Jaya, Malaysia. Y&G Corporation Bhd. is a subsidiary of Kinta Aroma Sdn. Bhd.",42,"{'maxAge': 1, 'name': 'Ms. Li Li Gan', 'age': 61, 'title': 'Deputy MD & Exec. Director', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 308000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.7,0.68,0.68,0.68,0.7,0.68,0.68,0.68,1482278400,0.0,0.375664,22.666668,300,300,3750,1930,1930,0.68,0.78,148565040,0.595,0.935,3.3091667,0.6843,0.71535,0.0,0.0,MYR,148104032,0.14178,5796221,218478000,0.97275,0.0,1.451,0.46864232,1672444800,1703980800,1688083200,-0.054,6365000,0.03,3.299,12.688,KLS,EQUITY,7003.KL,7003.KL,Y&G,Y&G Corporation Bhd.,946861200,Asia/Kuala_Lumpur,MYT,28800000,0.68,none,32556000,0.149,11673000,31586000,4.616,5.548,44895000,9.947,0.205,0.01828,0.02026,13245000,8829250,11190000,-0.055,-0.254,0.42310002,0.26001,0.24834,MYR,
2,"Lot G-01, Tower B","Ground Floor PJ City Development No. 15A, Jalan 219, Seksyen 51A",Petaling Jaya,46100,Malaysia,60 3 7876 1188,60 3 7874 3788,https://www.ygcorp.com.my,Real Estate Services,Real Estate,"Y&G Corporation Bhd., an investment holding company, provides property construction and management services in Malaysia. It invests in and develops residential, commercial, and industrial properties, as well as engages in the construction work and general trading activities. The company was formerly known as Merces Holdings Berhad and changed its name to Y&G Corporation Bhd. in 2008. Y&G Corporation Bhd. was incorporated in 1965 and is based in Petaling Jaya, Malaysia. Y&G Corporation Bhd. is a subsidiary of Kinta Aroma Sdn. Bhd.",42,"{'maxAge': 1, 'name': 'Mr. Jun Jien Yap', 'age': 40, 'title': 'Exec. Director', 'yearBorn': 1982, 'fiscalYear': 2022, 'totalPay': 103000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.7,0.68,0.68,0.68,0.7,0.68,0.68,0.68,1482278400,0.0,0.375664,22.666668,300,300,3750,1930,1930,0.68,0.78,148565040,0.595,0.935,3.3091667,0.6843,0.71535,0.0,0.0,MYR,148104032,0.14178,5796221,218478000,0.97275,0.0,1.451,0.46864232,1672444800,1703980800,1688083200,-0.054,6365000,0.03,3.299,12.688,KLS,EQUITY,7003.KL,7003.KL,Y&G,Y&G Corporation Bhd.,946861200,Asia/Kuala_Lumpur,MYT,28800000,0.68,none,32556000,0.149,11673000,31586000,4.616,5.548,44895000,9.947,0.205,0.01828,0.02026,13245000,8829250,11190000,-0.055,-0.254,0.42310002,0.26001,0.24834,MYR,
3,"Lot G-01, Tower B","Ground Floor PJ City Development No. 15A, Jalan 219, Seksyen 51A",Petaling Jaya,46100,Malaysia,60 3 7876 1188,60 3 7874 3788,https://www.ygcorp.com.my,Real Estate Services,Real Estate,"Y&G Corporation Bhd., an investment holding company, provides property construction and management services in Malaysia. It invests in and develops residential, commercial, and industrial properties, as well as engages in the construction work and general trading activities. The company was formerly known as Merces Holdings Berhad and changed its name to Y&G Corporation Bhd. in 2008. Y&G Corporation Bhd. was incorporated in 1965 and is based in Petaling Jaya, Malaysia. Y&G Corporation Bhd. is a subsidiary of Kinta Aroma Sdn. Bhd.",42,"{'maxAge': 1, 'name': 'Mr. Y. S. Lee', 'title': 'Head of Fin.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.7,0.68,0.68,0.68,0.7,0.68,0.68,0.68,1482278400,0.0,0.375664,22.666668,300,300,3750,1930,1930,0.68,0.78,148565040,0.595,0.935,3.3091667,0.6843,0.71535,0.0,0.0,MYR,148104032,0.14178,5796221,218478000,0.97275,0.0,1.451,0.46864232,1672444800,1703980800,1688083200,-0.054,6365000,0.03,3.299,12.688,KLS,EQUITY,7003.KL,7003.KL,Y&G,Y&G Corporation Bhd.,946861200,Asia/Kuala_Lumpur,MYT,28800000,0.68,none,32556000,0.149,11673000,31586000,4.616,5.548,44895000,9.947,0.205,0.01828,0.02026,13245000,8829250,11190000,-0.055,-0.254,0.42310002,0.26001,0.24834,MYR,
4,"Lot G-01, Tower B","Ground Floor PJ City Development No. 15A, Jalan 219, Seksyen 51A",Petaling Jaya,46100,Malaysia,60 3 7876 1188,60 3 7874 3788,https://www.ygcorp.com.my,Real Estate Services,Real Estate,"Y&G Corporation Bhd., an investment holding company, provides property construction and management services in Malaysia. It invests in and develops residential, commercial, and industrial properties, as well as engages in the construction work and general trading activities. The company was formerly known as Merces Holdings Berhad and changed its name to Y&G Corporation Bhd. in 2008. Y&G Corporation Bhd. was incorporated in 1965 and is based in Petaling Jaya, Malaysia. Y&G Corporation Bhd. is a subsidiary of Kinta Aroma Sdn. Bhd.",42,"{'maxAge': 1, 'name': 'Mr. Jason  Tee', 'title': 'Head of Internal Audit', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.7,0.68,0.68,0.68,0.7,0.68,0.68,0.68,1482278400,0.0,0.375664,22.666668,300,300,3750,1930,1930,0.68,0.78,148565040,0.595,0.935,3.3091667,0.6843,0.71535,0.0,0.0,MYR,148104032,0.14178,5796221,218478000,0.97275,0.0,1.451,0.46864232,1672444800,1703980800,1688083200,-0.054,6365000,0.03,3.299,12.688,KLS,EQUITY,7003.KL,7003.KL,Y&G,Y&G Corporation Bhd.,946861200,Asia/Kuala_Lumpur,MYT,28800000,0.68,none,32556000,0.149,11673000,31586000,4.616,5.548,44895000,9.947,0.205,0.01828,0.02026,13245000,8829250,11190000,-0.055,-0.254,0.42310002,0.26001,0.24834,MYR,
5,"Lot G-01, Tower B","Ground Floor PJ City Development No. 15A, Jalan 219, Seksyen 51A",Petaling Jaya,46100,Malaysia,60 3 7876 1188,60 3 7874 3788,https://www.ygcorp.com.my,Real Estate Services,Real Estate,"Y&G Corporation Bhd., an investment holding company, provides property construction and management services in Malaysia. It invests in and develops residential, commercial, and industrial properties, as well as engages in the construction work and general trading activities. The company was formerly known as Merces Holdings Berhad and changed its name to Y&G Corporation Bhd. in 2008. Y&G Corporation Bhd. was incorporated in 1965 and is based in Petaling Jaya, Malaysia. Y&G Corporation Bhd. is a subsidiary of Kinta Aroma Sdn. Bhd.",42,"{'maxAge': 1, 'name': 'Ngee Chuang Chang', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.7,0.68,0.68,0.68,0.7,0.68,0.68,0.68,1482278400,0.0,0.375664,22.666668,300,300,3750,1930,1930,0.68,0.78,148565040,0.595,0.935,3.3091667,0.6843,0.71535,0.0,0.0,MYR,148104032,0.14178,5796221,218478000,0.97275,0.0,1.451,0.46864232,1672444800,1703980800,1688083200,-0.054,6365000,0.03,3.299,12.688,KLS,EQUITY,7003.KL,7003.KL,Y&G,Y&G Corporation Bhd.,946861200,Asia/Kuala_Lumpur,MYT,28800000,0.68,none,32556000,0.149,11673000,31586000,4.616,5.548,44895000,9.947,0.205,0.01828,0.02026,13245000,8829250,11190000,-0.055,-0.254,0.42310002,0.26001,0.24834,MYR,
