,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,15515 Lemon Fish Drive,Lakewood Ranch,FL,34202,United States,847 924 4332,https://www.mlfb.com,Entertainment,Communication Services,"Major League Football, Inc. focuses to establish, develop, and operate Major League Football, a professional spring/summer football league. It intends to establish franchises in cities overlooked by existing professional sports leagues and provide fans with professional football in the National Football League off-seasons. The company was formerly known as Universal Capital Management, Inc. and changed its name to Major League Football, Inc. in November 2014. Major League Football, Inc. was incorporated in 2004 and is headquartered in Lakewood Ranch, Florida.","{'maxAge': 1, 'name': 'Mr. Frank J. Murtha', 'age': 76, 'title': 'Pres, CEO & Director', 'yearBorn': 1946, 'fiscalYear': 2022, 'totalPay': 232462, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.00026,0.0003,0.0002,0.0003,0.00026,0.0003,0.0002,0.0003,0.0,2.630359,4262112,4262112,11029420,23449890,23449890,0.0,0.0,0,0,371932,0.0001,0.0017,40.51547,0.0003604,0.0007271,0.0,0.0,USD,2549246,0.0,1366180790,1487730048,0.11377,0.02396,-0.009,1651276800,1682812800,1675123200,-8880113,-0.01,1:5,1403136000,277.696,PNK,EQUITY,MLFB,MLFB,MAJOR LEAGUE FOOTBALL INC,"Major League Football, Inc.",1150464600,America/New_York,EDT,-14400000,0.00025,none,5520,0.0,1959675,0.0,0.0,9180,0.0,-9.662411,2694564,-2501433,0.19770999,0.0,-538.4628,USD,
1,15515 Lemon Fish Drive,Lakewood Ranch,FL,34202,United States,847 924 4332,https://www.mlfb.com,Entertainment,Communication Services,"Major League Football, Inc. focuses to establish, develop, and operate Major League Football, a professional spring/summer football league. It intends to establish franchises in cities overlooked by existing professional sports leagues and provide fans with professional football in the National Football League off-seasons. The company was formerly known as Universal Capital Management, Inc. and changed its name to Major League Football, Inc. in November 2014. Major League Football, Inc. was incorporated in 2004 and is headquartered in Lakewood Ranch, Florida.","{'maxAge': 1, 'name': 'Mr. Gregory Francis Campbell', 'age': 61, 'title': 'Chief Financial Officer', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 103040, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.00026,0.0003,0.0002,0.0003,0.00026,0.0003,0.0002,0.0003,0.0,2.630359,4262112,4262112,11029420,23449890,23449890,0.0,0.0,0,0,371932,0.0001,0.0017,40.51547,0.0003604,0.0007271,0.0,0.0,USD,2549246,0.0,1366180790,1487730048,0.11377,0.02396,-0.009,1651276800,1682812800,1675123200,-8880113,-0.01,1:5,1403136000,277.696,PNK,EQUITY,MLFB,MLFB,MAJOR LEAGUE FOOTBALL INC,"Major League Football, Inc.",1150464600,America/New_York,EDT,-14400000,0.00025,none,5520,0.0,1959675,0.0,0.0,9180,0.0,-9.662411,2694564,-2501433,0.19770999,0.0,-538.4628,USD,
2,15515 Lemon Fish Drive,Lakewood Ranch,FL,34202,United States,847 924 4332,https://www.mlfb.com,Entertainment,Communication Services,"Major League Football, Inc. focuses to establish, develop, and operate Major League Football, a professional spring/summer football league. It intends to establish franchises in cities overlooked by existing professional sports leagues and provide fans with professional football in the National Football League off-seasons. The company was formerly known as Universal Capital Management, Inc. and changed its name to Major League Football, Inc. in November 2014. Major League Football, Inc. was incorporated in 2004 and is headquartered in Lakewood Ranch, Florida.","{'maxAge': 1, 'name': 'Mr. Kevin Dean Mclenithan', 'age': 44, 'title': 'VP of Sales, Marketing & Investor Relations', 'yearBorn': 1978, 'fiscalYear': 2022, 'totalPay': 76781, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.00026,0.0003,0.0002,0.0003,0.00026,0.0003,0.0002,0.0003,0.0,2.630359,4262112,4262112,11029420,23449890,23449890,0.0,0.0,0,0,371932,0.0001,0.0017,40.51547,0.0003604,0.0007271,0.0,0.0,USD,2549246,0.0,1366180790,1487730048,0.11377,0.02396,-0.009,1651276800,1682812800,1675123200,-8880113,-0.01,1:5,1403136000,277.696,PNK,EQUITY,MLFB,MLFB,MAJOR LEAGUE FOOTBALL INC,"Major League Football, Inc.",1150464600,America/New_York,EDT,-14400000,0.00025,none,5520,0.0,1959675,0.0,0.0,9180,0.0,-9.662411,2694564,-2501433,0.19770999,0.0,-538.4628,USD,
3,15515 Lemon Fish Drive,Lakewood Ranch,FL,34202,United States,847 924 4332,https://www.mlfb.com,Entertainment,Communication Services,"Major League Football, Inc. focuses to establish, develop, and operate Major League Football, a professional spring/summer football league. It intends to establish franchises in cities overlooked by existing professional sports leagues and provide fans with professional football in the National Football League off-seasons. The company was formerly known as Universal Capital Management, Inc. and changed its name to Major League Football, Inc. in November 2014. Major League Football, Inc. was incorporated in 2004 and is headquartered in Lakewood Ranch, Florida.","{'maxAge': 1, 'name': 'Mr. John Joseph Coyne', 'age': 56, 'title': 'Exec. VP & Director', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 101020, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.00026,0.0003,0.0002,0.0003,0.00026,0.0003,0.0002,0.0003,0.0,2.630359,4262112,4262112,11029420,23449890,23449890,0.0,0.0,0,0,371932,0.0001,0.0017,40.51547,0.0003604,0.0007271,0.0,0.0,USD,2549246,0.0,1366180790,1487730048,0.11377,0.02396,-0.009,1651276800,1682812800,1675123200,-8880113,-0.01,1:5,1403136000,277.696,PNK,EQUITY,MLFB,MLFB,MAJOR LEAGUE FOOTBALL INC,"Major League Football, Inc.",1150464600,America/New_York,EDT,-14400000,0.00025,none,5520,0.0,1959675,0.0,0.0,9180,0.0,-9.662411,2694564,-2501433,0.19770999,0.0,-538.4628,USD,
4,15515 Lemon Fish Drive,Lakewood Ranch,FL,34202,United States,847 924 4332,https://www.mlfb.com,Entertainment,Communication Services,"Major League Football, Inc. focuses to establish, develop, and operate Major League Football, a professional spring/summer football league. It intends to establish franchises in cities overlooked by existing professional sports leagues and provide fans with professional football in the National Football League off-seasons. The company was formerly known as Universal Capital Management, Inc. and changed its name to Major League Football, Inc. in November 2014. Major League Football, Inc. was incorporated in 2004 and is headquartered in Lakewood Ranch, Florida.","{'maxAge': 1, 'name': 'Mr. Michael P. McCarthy', 'age': 69, 'title': 'Sr. VP of Football Operations', 'yearBorn': 1953, 'fiscalYear': 2022, 'totalPay': 87538, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.00026,0.0003,0.0002,0.0003,0.00026,0.0003,0.0002,0.0003,0.0,2.630359,4262112,4262112,11029420,23449890,23449890,0.0,0.0,0,0,371932,0.0001,0.0017,40.51547,0.0003604,0.0007271,0.0,0.0,USD,2549246,0.0,1366180790,1487730048,0.11377,0.02396,-0.009,1651276800,1682812800,1675123200,-8880113,-0.01,1:5,1403136000,277.696,PNK,EQUITY,MLFB,MLFB,MAJOR LEAGUE FOOTBALL INC,"Major League Football, Inc.",1150464600,America/New_York,EDT,-14400000,0.00025,none,5520,0.0,1959675,0.0,0.0,9180,0.0,-9.662411,2694564,-2501433,0.19770999,0.0,-538.4628,USD,
