,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,World-Wide House,"Unit 01, Room 2301 23rd Floor 19 Des Voeux Road",Central,Hong Kong,852 2111 0998,852 2111 0819,https://gicl.com.hk,Credit Services,Financial Services,"Global International Credit Group Limited, an investment holding company, engages in money lending business in Hong Kong. It offers short-term and long-term property mortgage, and personal loans. The company was founded in 2008 and is headquartered in Central, Hong Kong. Global International Credit Group Limited is a subsidiary of Blossom Spring Global Limited.",18,"{'maxAge': 1, 'name': 'Ms. Yao  Wang', 'age': 38, 'title': 'Exec. Chairman, CEO & Compliance Officer', 'yearBorn': 1984, 'fiscalYear': 2022, 'totalPay': 618000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.48,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.05,0.102,1685491200,0.4016,8.82,0.391141,3.846154,36000,36000,39555,19400,19400,0.485,0.51,0,0,200000000,0.44,0.56,2.308909,0.5013,0.501375,0.051,0.10625,HKD,94811000,0.58811,100000000,400000000,0.75,0.0,2.231,0.22411475,1672444800,1703980800,1688083200,-0.001,50943000,0.13,1.095,HKG,EQUITY,1669.HK,1669.HK,GIC GROUP,Global International Credit Group Limited,1418347800,Asia/Hong_Kong,HKT,28800000,0.5,none,108504000,0.271,3315000,57.618,58.073,86621000,0.371,0.217,0.05672,0.05809,86444000,-0.001,-0.006,1.0,0.0,0.69872004,HKD,
1,World-Wide House,"Unit 01, Room 2301 23rd Floor 19 Des Voeux Road",Central,Hong Kong,852 2111 0998,852 2111 0819,https://gicl.com.hk,Credit Services,Financial Services,"Global International Credit Group Limited, an investment holding company, engages in money lending business in Hong Kong. It offers short-term and long-term property mortgage, and personal loans. The company was founded in 2008 and is headquartered in Central, Hong Kong. Global International Credit Group Limited is a subsidiary of Blossom Spring Global Limited.",18,"{'maxAge': 1, 'name': 'Ms. Lee Ying  Yip', 'age': 38, 'title': 'CFO, Company Sec. & Exec. Director', 'yearBorn': 1984, 'fiscalYear': 2022, 'totalPay': 1563000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.48,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.05,0.102,1685491200,0.4016,8.82,0.391141,3.846154,36000,36000,39555,19400,19400,0.485,0.51,0,0,200000000,0.44,0.56,2.308909,0.5013,0.501375,0.051,0.10625,HKD,94811000,0.58811,100000000,400000000,0.75,0.0,2.231,0.22411475,1672444800,1703980800,1688083200,-0.001,50943000,0.13,1.095,HKG,EQUITY,1669.HK,1669.HK,GIC GROUP,Global International Credit Group Limited,1418347800,Asia/Hong_Kong,HKT,28800000,0.5,none,108504000,0.271,3315000,57.618,58.073,86621000,0.371,0.217,0.05672,0.05809,86444000,-0.001,-0.006,1.0,0.0,0.69872004,HKD,
2,World-Wide House,"Unit 01, Room 2301 23rd Floor 19 Des Voeux Road",Central,Hong Kong,852 2111 0998,852 2111 0819,https://gicl.com.hk,Credit Services,Financial Services,"Global International Credit Group Limited, an investment holding company, engages in money lending business in Hong Kong. It offers short-term and long-term property mortgage, and personal loans. The company was founded in 2008 and is headquartered in Central, Hong Kong. Global International Credit Group Limited is a subsidiary of Blossom Spring Global Limited.",18,"{'maxAge': 1, 'name': 'Ms. Xiaoqin  Jin', 'age': 66, 'title': 'Exec. Director', 'yearBorn': 1956, 'fiscalYear': 2022, 'totalPay': 600000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.48,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.05,0.102,1685491200,0.4016,8.82,0.391141,3.846154,36000,36000,39555,19400,19400,0.485,0.51,0,0,200000000,0.44,0.56,2.308909,0.5013,0.501375,0.051,0.10625,HKD,94811000,0.58811,100000000,400000000,0.75,0.0,2.231,0.22411475,1672444800,1703980800,1688083200,-0.001,50943000,0.13,1.095,HKG,EQUITY,1669.HK,1669.HK,GIC GROUP,Global International Credit Group Limited,1418347800,Asia/Hong_Kong,HKT,28800000,0.5,none,108504000,0.271,3315000,57.618,58.073,86621000,0.371,0.217,0.05672,0.05809,86444000,-0.001,-0.006,1.0,0.0,0.69872004,HKD,
3,World-Wide House,"Unit 01, Room 2301 23rd Floor 19 Des Voeux Road",Central,Hong Kong,852 2111 0998,852 2111 0819,https://gicl.com.hk,Credit Services,Financial Services,"Global International Credit Group Limited, an investment holding company, engages in money lending business in Hong Kong. It offers short-term and long-term property mortgage, and personal loans. The company was founded in 2008 and is headquartered in Central, Hong Kong. Global International Credit Group Limited is a subsidiary of Blossom Spring Global Limited.",18,"{'maxAge': 1, 'name': 'Mr. Yiu Lun  Ng', 'age': 47, 'title': 'Sr. Credit Mang.', 'yearBorn': 1975, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.48,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.05,0.102,1685491200,0.4016,8.82,0.391141,3.846154,36000,36000,39555,19400,19400,0.485,0.51,0,0,200000000,0.44,0.56,2.308909,0.5013,0.501375,0.051,0.10625,HKD,94811000,0.58811,100000000,400000000,0.75,0.0,2.231,0.22411475,1672444800,1703980800,1688083200,-0.001,50943000,0.13,1.095,HKG,EQUITY,1669.HK,1669.HK,GIC GROUP,Global International Credit Group Limited,1418347800,Asia/Hong_Kong,HKT,28800000,0.5,none,108504000,0.271,3315000,57.618,58.073,86621000,0.371,0.217,0.05672,0.05809,86444000,-0.001,-0.006,1.0,0.0,0.69872004,HKD,
