,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Building one,"Khoroshevskoe shosse, 12",Moscow,127137,Russia,7 495 800 2002,7 495 800 2002,https://www.o2tvbiz.ru,Broadcasting,Communication Services,"Public Joint-Stock Company Mediaholding operates as a cable and satellite television broadcasting activities in Russia, Kazakhstan, the Republic of Kyrgyzstan, Belarus, and internationally. Its O2TV television channel broadcasts movies, music, travel, sports, society, gadgets, internet, games, and other programs. In addition, it is also involved in the online broadcasting of the channel on portals and video hosting sites, such as Mail.ru, RuTube.ru, and the official website of the television channel. The company was formerly known as O2TV OAO and changed its name to Public Joint-Stock Company Mediaholding in January 2013. Public Joint-Stock Company Mediaholding was founded in 2007 and is based in Moscow, Russia.","{'maxAge': 1, 'name': 'Mrs. Elena N. Fedyukovich', 'title': 'Gen. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.1596,0.1598,0.1578,0.1598,0.1596,0.1598,0.1578,0.1598,1369008000,0.0,0.324135,840000,840000,0,0,0,0.0,0.0,4400000,2100000,111720000,0.0868,0.1598,9.597114,0.0868,0.0868,0.0,0.0,RUB,581656000,0.0,289800000,700000000,0.5181,0.0,-0.769,1640908800,1672444800,1656547200,-49341000,-0.03,49.966,-39.333,MCX,EQUITY,ODVA.ME,ODVA.ME,MEDIAHOLDING PJSC,Public Joint-Stock Company Mediaholding,1267597800,Europe/Moscow,MSK,10800000,0.1596,none,103000,0.0,-14788000,526739008,0.197,0.205,11641000,0.017,-1.12756,10799000,-13281125,5286000,-0.854,-0.017439999,-1.27034,-1.30607,RUB,
1,Building one,"Khoroshevskoe shosse, 12",Moscow,127137,Russia,7 495 800 2002,7 495 800 2002,https://www.o2tvbiz.ru,Broadcasting,Communication Services,"Public Joint-Stock Company Mediaholding operates as a cable and satellite television broadcasting activities in Russia, Kazakhstan, the Republic of Kyrgyzstan, Belarus, and internationally. Its O2TV television channel broadcasts movies, music, travel, sports, society, gadgets, internet, games, and other programs. In addition, it is also involved in the online broadcasting of the channel on portals and video hosting sites, such as Mail.ru, RuTube.ru, and the official website of the television channel. The company was formerly known as O2TV OAO and changed its name to Public Joint-Stock Company Mediaholding in January 2013. Public Joint-Stock Company Mediaholding was founded in 2007 and is based in Moscow, Russia.","{'maxAge': 1, 'name': 'Mr. Vasily Andreyevich Lavrov', 'title': 'Pres', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.1596,0.1598,0.1578,0.1598,0.1596,0.1598,0.1578,0.1598,1369008000,0.0,0.324135,840000,840000,0,0,0,0.0,0.0,4400000,2100000,111720000,0.0868,0.1598,9.597114,0.0868,0.0868,0.0,0.0,RUB,581656000,0.0,289800000,700000000,0.5181,0.0,-0.769,1640908800,1672444800,1656547200,-49341000,-0.03,49.966,-39.333,MCX,EQUITY,ODVA.ME,ODVA.ME,MEDIAHOLDING PJSC,Public Joint-Stock Company Mediaholding,1267597800,Europe/Moscow,MSK,10800000,0.1596,none,103000,0.0,-14788000,526739008,0.197,0.205,11641000,0.017,-1.12756,10799000,-13281125,5286000,-0.854,-0.017439999,-1.27034,-1.30607,RUB,
2,Building one,"Khoroshevskoe shosse, 12",Moscow,127137,Russia,7 495 800 2002,7 495 800 2002,https://www.o2tvbiz.ru,Broadcasting,Communication Services,"Public Joint-Stock Company Mediaholding operates as a cable and satellite television broadcasting activities in Russia, Kazakhstan, the Republic of Kyrgyzstan, Belarus, and internationally. Its O2TV television channel broadcasts movies, music, travel, sports, society, gadgets, internet, games, and other programs. In addition, it is also involved in the online broadcasting of the channel on portals and video hosting sites, such as Mail.ru, RuTube.ru, and the official website of the television channel. The company was formerly known as O2TV OAO and changed its name to Public Joint-Stock Company Mediaholding in January 2013. Public Joint-Stock Company Mediaholding was founded in 2007 and is based in Moscow, Russia.","{'maxAge': 1, 'name': 'Mr. Vladimir Vyacheslavovich Pantserny', 'title': 'GM, Member of Management Board & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.1596,0.1598,0.1578,0.1598,0.1596,0.1598,0.1578,0.1598,1369008000,0.0,0.324135,840000,840000,0,0,0,0.0,0.0,4400000,2100000,111720000,0.0868,0.1598,9.597114,0.0868,0.0868,0.0,0.0,RUB,581656000,0.0,289800000,700000000,0.5181,0.0,-0.769,1640908800,1672444800,1656547200,-49341000,-0.03,49.966,-39.333,MCX,EQUITY,ODVA.ME,ODVA.ME,MEDIAHOLDING PJSC,Public Joint-Stock Company Mediaholding,1267597800,Europe/Moscow,MSK,10800000,0.1596,none,103000,0.0,-14788000,526739008,0.197,0.205,11641000,0.017,-1.12756,10799000,-13281125,5286000,-0.854,-0.017439999,-1.27034,-1.30607,RUB,
