,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1301 McKinney Street,Suite 2300,Houston,TX,77010,United States,877 294 7574,https://www.mrcglobal.com,Oil & Gas Equipment & Services,Energy,"MRC Global Inc., through its subsidiaries, distributes pipes, valves, fittings, and other infrastructure products and services to the gas utility, energy, and industrial end-markets in the United States, Canada, and internationally. It offers ball, butterfly, gate, globe, check, diaphragm, needle, and plug valves; and other products, such as lined corrosion resistant piping systems, control valves, valve automation, and top work components, as well as valve modification services; and measurement, steam, and instrumentation products. The company also provides carbon steel fittings and flanges comprising carbon weld fittings, flanges, and piping components; stainless steel, alloy and corrosion resistant pipes, tubing, fittings, and flanges; and carbon line pipes. In addition, it offers natural gas distribution products, including risers, meters, polyethylene pipes and fittings, and various other components and industrial supplies; oilfield and industrial supplies and completion equipment, such as high density polyethylene pipes, fittings, and rods; and specialized production equipment comprising tanks and separators. Further, the company provides various services, such as product testing, manufacturer assessments, multiple daily deliveries, volume purchasing, inventory and zone store management and warehousing, technical support, training, just-in-time delivery, truck stocking, order consolidation, product tagging and system interfaces, and valve inspection and repair services; and various other services under the ValidTorque and FastTrack names. Its products are used in the construction, maintenance, repair, and overhaul of equipment used in extreme operating conditions, including high pressure, high/low temperature, and high corrosive and abrasive environments. The company was formerly known as McJunkin Red Man Holding Corporation and changed its name to MRC Global Inc. in January 2012. MRC Global Inc. was founded in 1921 and is headquartered in Houston, Texas.",2900,"{'maxAge': 1, 'name': 'Mr. Robert James Saltiel Jr.', 'age': 59, 'title': 'Pres, CEO & Director', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 2627443, 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,10,6,1693526400,1672444800,86400,2,10.36,10.35,10.15,10.59,10.36,10.35,10.15,10.59,0.0,2.239972,10.6947365,7.257143,1027538,1027538,638777,950170,950170,10.18,10.19,900,800,853560960,7.03,13.9,0.2418705,10.0406,10.44295,0.0,0.0,USD,1771560448,0.029189998,81115123,84011904,1554829,1511310,1690761600,1693440000,0.0185,0.01573,0.96332,2.89,0.0369,5.162,1.9682293,1672444800,1703980800,1688083200,0.714,79000000,0.95,1.4,0.6,0.502,7.944,NYQ,EQUITY,MRC,MRC,MRC Global Inc.,MRC Global Inc.,1334237400,America/New_York,EDT,-14400000,10.16,17.0,12.0,14.0,13.0,1.7,buy,3,31000000,0.369,223000000,594000000,0.94,2.159,3528999936,75.19,42.087,0.059520002,0.13807,610000000,20250000,33000000,1.333,0.027,0.19184,0.06319,0.05214,USD,
1,1301 McKinney Street,Suite 2300,Houston,TX,77010,United States,877 294 7574,https://www.mrcglobal.com,Oil & Gas Equipment & Services,Energy,"MRC Global Inc., through its subsidiaries, distributes pipes, valves, fittings, and other infrastructure products and services to the gas utility, energy, and industrial end-markets in the United States, Canada, and internationally. It offers ball, butterfly, gate, globe, check, diaphragm, needle, and plug valves; and other products, such as lined corrosion resistant piping systems, control valves, valve automation, and top work components, as well as valve modification services; and measurement, steam, and instrumentation products. The company also provides carbon steel fittings and flanges comprising carbon weld fittings, flanges, and piping components; stainless steel, alloy and corrosion resistant pipes, tubing, fittings, and flanges; and carbon line pipes. In addition, it offers natural gas distribution products, including risers, meters, polyethylene pipes and fittings, and various other components and industrial supplies; oilfield and industrial supplies and completion equipment, such as high density polyethylene pipes, fittings, and rods; and specialized production equipment comprising tanks and separators. Further, the company provides various services, such as product testing, manufacturer assessments, multiple daily deliveries, volume purchasing, inventory and zone store management and warehousing, technical support, training, just-in-time delivery, truck stocking, order consolidation, product tagging and system interfaces, and valve inspection and repair services; and various other services under the ValidTorque and FastTrack names. Its products are used in the construction, maintenance, repair, and overhaul of equipment used in extreme operating conditions, including high pressure, high/low temperature, and high corrosive and abrasive environments. The company was formerly known as McJunkin Red Man Holding Corporation and changed its name to MRC Global Inc. in January 2012. MRC Global Inc. was founded in 1921 and is headquartered in Houston, Texas.",2900,"{'maxAge': 1, 'name': 'Mr. Kelly  Youngblood', 'age': 56, 'title': 'Exec. VP & CFO', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 1206337, 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,10,6,1693526400,1672444800,86400,2,10.36,10.35,10.15,10.59,10.36,10.35,10.15,10.59,0.0,2.239972,10.6947365,7.257143,1027538,1027538,638777,950170,950170,10.18,10.19,900,800,853560960,7.03,13.9,0.2418705,10.0406,10.44295,0.0,0.0,USD,1771560448,0.029189998,81115123,84011904,1554829,1511310,1690761600,1693440000,0.0185,0.01573,0.96332,2.89,0.0369,5.162,1.9682293,1672444800,1703980800,1688083200,0.714,79000000,0.95,1.4,0.6,0.502,7.944,NYQ,EQUITY,MRC,MRC,MRC Global Inc.,MRC Global Inc.,1334237400,America/New_York,EDT,-14400000,10.16,17.0,12.0,14.0,13.0,1.7,buy,3,31000000,0.369,223000000,594000000,0.94,2.159,3528999936,75.19,42.087,0.059520002,0.13807,610000000,20250000,33000000,1.333,0.027,0.19184,0.06319,0.05214,USD,
2,1301 McKinney Street,Suite 2300,Houston,TX,77010,United States,877 294 7574,https://www.mrcglobal.com,Oil & Gas Equipment & Services,Energy,"MRC Global Inc., through its subsidiaries, distributes pipes, valves, fittings, and other infrastructure products and services to the gas utility, energy, and industrial end-markets in the United States, Canada, and internationally. It offers ball, butterfly, gate, globe, check, diaphragm, needle, and plug valves; and other products, such as lined corrosion resistant piping systems, control valves, valve automation, and top work components, as well as valve modification services; and measurement, steam, and instrumentation products. The company also provides carbon steel fittings and flanges comprising carbon weld fittings, flanges, and piping components; stainless steel, alloy and corrosion resistant pipes, tubing, fittings, and flanges; and carbon line pipes. In addition, it offers natural gas distribution products, including risers, meters, polyethylene pipes and fittings, and various other components and industrial supplies; oilfield and industrial supplies and completion equipment, such as high density polyethylene pipes, fittings, and rods; and specialized production equipment comprising tanks and separators. Further, the company provides various services, such as product testing, manufacturer assessments, multiple daily deliveries, volume purchasing, inventory and zone store management and warehousing, technical support, training, just-in-time delivery, truck stocking, order consolidation, product tagging and system interfaces, and valve inspection and repair services; and various other services under the ValidTorque and FastTrack names. Its products are used in the construction, maintenance, repair, and overhaul of equipment used in extreme operating conditions, including high pressure, high/low temperature, and high corrosive and abrasive environments. The company was formerly known as McJunkin Red Man Holding Corporation and changed its name to MRC Global Inc. in January 2012. MRC Global Inc. was founded in 1921 and is headquartered in Houston, Texas.",2900,"{'maxAge': 1, 'name': 'Mr. Daniel J. Churay J.D.', 'age': 60, 'title': 'Exec. VP of Corp. Affairs, Gen. Counsel & Corp. Sec.', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 993153, 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,10,6,1693526400,1672444800,86400,2,10.36,10.35,10.15,10.59,10.36,10.35,10.15,10.59,0.0,2.239972,10.6947365,7.257143,1027538,1027538,638777,950170,950170,10.18,10.19,900,800,853560960,7.03,13.9,0.2418705,10.0406,10.44295,0.0,0.0,USD,1771560448,0.029189998,81115123,84011904,1554829,1511310,1690761600,1693440000,0.0185,0.01573,0.96332,2.89,0.0369,5.162,1.9682293,1672444800,1703980800,1688083200,0.714,79000000,0.95,1.4,0.6,0.502,7.944,NYQ,EQUITY,MRC,MRC,MRC Global Inc.,MRC Global Inc.,1334237400,America/New_York,EDT,-14400000,10.16,17.0,12.0,14.0,13.0,1.7,buy,3,31000000,0.369,223000000,594000000,0.94,2.159,3528999936,75.19,42.087,0.059520002,0.13807,610000000,20250000,33000000,1.333,0.027,0.19184,0.06319,0.05214,USD,
3,1301 McKinney Street,Suite 2300,Houston,TX,77010,United States,877 294 7574,https://www.mrcglobal.com,Oil & Gas Equipment & Services,Energy,"MRC Global Inc., through its subsidiaries, distributes pipes, valves, fittings, and other infrastructure products and services to the gas utility, energy, and industrial end-markets in the United States, Canada, and internationally. It offers ball, butterfly, gate, globe, check, diaphragm, needle, and plug valves; and other products, such as lined corrosion resistant piping systems, control valves, valve automation, and top work components, as well as valve modification services; and measurement, steam, and instrumentation products. The company also provides carbon steel fittings and flanges comprising carbon weld fittings, flanges, and piping components; stainless steel, alloy and corrosion resistant pipes, tubing, fittings, and flanges; and carbon line pipes. In addition, it offers natural gas distribution products, including risers, meters, polyethylene pipes and fittings, and various other components and industrial supplies; oilfield and industrial supplies and completion equipment, such as high density polyethylene pipes, fittings, and rods; and specialized production equipment comprising tanks and separators. Further, the company provides various services, such as product testing, manufacturer assessments, multiple daily deliveries, volume purchasing, inventory and zone store management and warehousing, technical support, training, just-in-time delivery, truck stocking, order consolidation, product tagging and system interfaces, and valve inspection and repair services; and various other services under the ValidTorque and FastTrack names. Its products are used in the construction, maintenance, repair, and overhaul of equipment used in extreme operating conditions, including high pressure, high/low temperature, and high corrosive and abrasive environments. The company was formerly known as McJunkin Red Man Holding Corporation and changed its name to MRC Global Inc. in January 2012. MRC Global Inc. was founded in 1921 and is headquartered in Houston, Texas.",2900,"{'maxAge': 1, 'name': 'Mr. Rance  Long', 'age': 53, 'title': 'Sr. VP of Sales & Marketing', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 820679, 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,10,6,1693526400,1672444800,86400,2,10.36,10.35,10.15,10.59,10.36,10.35,10.15,10.59,0.0,2.239972,10.6947365,7.257143,1027538,1027538,638777,950170,950170,10.18,10.19,900,800,853560960,7.03,13.9,0.2418705,10.0406,10.44295,0.0,0.0,USD,1771560448,0.029189998,81115123,84011904,1554829,1511310,1690761600,1693440000,0.0185,0.01573,0.96332,2.89,0.0369,5.162,1.9682293,1672444800,1703980800,1688083200,0.714,79000000,0.95,1.4,0.6,0.502,7.944,NYQ,EQUITY,MRC,MRC,MRC Global Inc.,MRC Global Inc.,1334237400,America/New_York,EDT,-14400000,10.16,17.0,12.0,14.0,13.0,1.7,buy,3,31000000,0.369,223000000,594000000,0.94,2.159,3528999936,75.19,42.087,0.059520002,0.13807,610000000,20250000,33000000,1.333,0.027,0.19184,0.06319,0.05214,USD,
4,1301 McKinney Street,Suite 2300,Houston,TX,77010,United States,877 294 7574,https://www.mrcglobal.com,Oil & Gas Equipment & Services,Energy,"MRC Global Inc., through its subsidiaries, distributes pipes, valves, fittings, and other infrastructure products and services to the gas utility, energy, and industrial end-markets in the United States, Canada, and internationally. It offers ball, butterfly, gate, globe, check, diaphragm, needle, and plug valves; and other products, such as lined corrosion resistant piping systems, control valves, valve automation, and top work components, as well as valve modification services; and measurement, steam, and instrumentation products. The company also provides carbon steel fittings and flanges comprising carbon weld fittings, flanges, and piping components; stainless steel, alloy and corrosion resistant pipes, tubing, fittings, and flanges; and carbon line pipes. In addition, it offers natural gas distribution products, including risers, meters, polyethylene pipes and fittings, and various other components and industrial supplies; oilfield and industrial supplies and completion equipment, such as high density polyethylene pipes, fittings, and rods; and specialized production equipment comprising tanks and separators. Further, the company provides various services, such as product testing, manufacturer assessments, multiple daily deliveries, volume purchasing, inventory and zone store management and warehousing, technical support, training, just-in-time delivery, truck stocking, order consolidation, product tagging and system interfaces, and valve inspection and repair services; and various other services under the ValidTorque and FastTrack names. Its products are used in the construction, maintenance, repair, and overhaul of equipment used in extreme operating conditions, including high pressure, high/low temperature, and high corrosive and abrasive environments. The company was formerly known as McJunkin Red Man Holding Corporation and changed its name to MRC Global Inc. in January 2012. MRC Global Inc. was founded in 1921 and is headquartered in Houston, Texas.",2900,"{'maxAge': 1, 'name': 'Mr. Grant R. Bates', 'age': 50, 'title': 'Sr. VP of North America Operations & E-Commerce', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 939370, 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,10,6,1693526400,1672444800,86400,2,10.36,10.35,10.15,10.59,10.36,10.35,10.15,10.59,0.0,2.239972,10.6947365,7.257143,1027538,1027538,638777,950170,950170,10.18,10.19,900,800,853560960,7.03,13.9,0.2418705,10.0406,10.44295,0.0,0.0,USD,1771560448,0.029189998,81115123,84011904,1554829,1511310,1690761600,1693440000,0.0185,0.01573,0.96332,2.89,0.0369,5.162,1.9682293,1672444800,1703980800,1688083200,0.714,79000000,0.95,1.4,0.6,0.502,7.944,NYQ,EQUITY,MRC,MRC,MRC Global Inc.,MRC Global Inc.,1334237400,America/New_York,EDT,-14400000,10.16,17.0,12.0,14.0,13.0,1.7,buy,3,31000000,0.369,223000000,594000000,0.94,2.159,3528999936,75.19,42.087,0.059520002,0.13807,610000000,20250000,33000000,1.333,0.027,0.19184,0.06319,0.05214,USD,
5,1301 McKinney Street,Suite 2300,Houston,TX,77010,United States,877 294 7574,https://www.mrcglobal.com,Oil & Gas Equipment & Services,Energy,"MRC Global Inc., through its subsidiaries, distributes pipes, valves, fittings, and other infrastructure products and services to the gas utility, energy, and industrial end-markets in the United States, Canada, and internationally. It offers ball, butterfly, gate, globe, check, diaphragm, needle, and plug valves; and other products, such as lined corrosion resistant piping systems, control valves, valve automation, and top work components, as well as valve modification services; and measurement, steam, and instrumentation products. The company also provides carbon steel fittings and flanges comprising carbon weld fittings, flanges, and piping components; stainless steel, alloy and corrosion resistant pipes, tubing, fittings, and flanges; and carbon line pipes. In addition, it offers natural gas distribution products, including risers, meters, polyethylene pipes and fittings, and various other components and industrial supplies; oilfield and industrial supplies and completion equipment, such as high density polyethylene pipes, fittings, and rods; and specialized production equipment comprising tanks and separators. Further, the company provides various services, such as product testing, manufacturer assessments, multiple daily deliveries, volume purchasing, inventory and zone store management and warehousing, technical support, training, just-in-time delivery, truck stocking, order consolidation, product tagging and system interfaces, and valve inspection and repair services; and various other services under the ValidTorque and FastTrack names. Its products are used in the construction, maintenance, repair, and overhaul of equipment used in extreme operating conditions, including high pressure, high/low temperature, and high corrosive and abrasive environments. The company was formerly known as McJunkin Red Man Holding Corporation and changed its name to MRC Global Inc. in January 2012. MRC Global Inc. was founded in 1921 and is headquartered in Houston, Texas.",2900,"{'maxAge': 1, 'name': 'Ms. Gillian  Anderson', 'age': 36, 'title': 'VP & Chief Accounting Officer', 'yearBorn': 1986, 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,10,6,1693526400,1672444800,86400,2,10.36,10.35,10.15,10.59,10.36,10.35,10.15,10.59,0.0,2.239972,10.6947365,7.257143,1027538,1027538,638777,950170,950170,10.18,10.19,900,800,853560960,7.03,13.9,0.2418705,10.0406,10.44295,0.0,0.0,USD,1771560448,0.029189998,81115123,84011904,1554829,1511310,1690761600,1693440000,0.0185,0.01573,0.96332,2.89,0.0369,5.162,1.9682293,1672444800,1703980800,1688083200,0.714,79000000,0.95,1.4,0.6,0.502,7.944,NYQ,EQUITY,MRC,MRC,MRC Global Inc.,MRC Global Inc.,1334237400,America/New_York,EDT,-14400000,10.16,17.0,12.0,14.0,13.0,1.7,buy,3,31000000,0.369,223000000,594000000,0.94,2.159,3528999936,75.19,42.087,0.059520002,0.13807,610000000,20250000,33000000,1.333,0.027,0.19184,0.06319,0.05214,USD,
6,1301 McKinney Street,Suite 2300,Houston,TX,77010,United States,877 294 7574,https://www.mrcglobal.com,Oil & Gas Equipment & Services,Energy,"MRC Global Inc., through its subsidiaries, distributes pipes, valves, fittings, and other infrastructure products and services to the gas utility, energy, and industrial end-markets in the United States, Canada, and internationally. It offers ball, butterfly, gate, globe, check, diaphragm, needle, and plug valves; and other products, such as lined corrosion resistant piping systems, control valves, valve automation, and top work components, as well as valve modification services; and measurement, steam, and instrumentation products. The company also provides carbon steel fittings and flanges comprising carbon weld fittings, flanges, and piping components; stainless steel, alloy and corrosion resistant pipes, tubing, fittings, and flanges; and carbon line pipes. In addition, it offers natural gas distribution products, including risers, meters, polyethylene pipes and fittings, and various other components and industrial supplies; oilfield and industrial supplies and completion equipment, such as high density polyethylene pipes, fittings, and rods; and specialized production equipment comprising tanks and separators. Further, the company provides various services, such as product testing, manufacturer assessments, multiple daily deliveries, volume purchasing, inventory and zone store management and warehousing, technical support, training, just-in-time delivery, truck stocking, order consolidation, product tagging and system interfaces, and valve inspection and repair services; and various other services under the ValidTorque and FastTrack names. Its products are used in the construction, maintenance, repair, and overhaul of equipment used in extreme operating conditions, including high pressure, high/low temperature, and high corrosive and abrasive environments. The company was formerly known as McJunkin Red Man Holding Corporation and changed its name to MRC Global Inc. in January 2012. MRC Global Inc. was founded in 1921 and is headquartered in Houston, Texas.",2900,"{'maxAge': 1, 'name': 'Ms. Monica Schafer Broughton', 'title': 'VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,10,6,1693526400,1672444800,86400,2,10.36,10.35,10.15,10.59,10.36,10.35,10.15,10.59,0.0,2.239972,10.6947365,7.257143,1027538,1027538,638777,950170,950170,10.18,10.19,900,800,853560960,7.03,13.9,0.2418705,10.0406,10.44295,0.0,0.0,USD,1771560448,0.029189998,81115123,84011904,1554829,1511310,1690761600,1693440000,0.0185,0.01573,0.96332,2.89,0.0369,5.162,1.9682293,1672444800,1703980800,1688083200,0.714,79000000,0.95,1.4,0.6,0.502,7.944,NYQ,EQUITY,MRC,MRC,MRC Global Inc.,MRC Global Inc.,1334237400,America/New_York,EDT,-14400000,10.16,17.0,12.0,14.0,13.0,1.7,buy,3,31000000,0.369,223000000,594000000,0.94,2.159,3528999936,75.19,42.087,0.059520002,0.13807,610000000,20250000,33000000,1.333,0.027,0.19184,0.06319,0.05214,USD,
7,1301 McKinney Street,Suite 2300,Houston,TX,77010,United States,877 294 7574,https://www.mrcglobal.com,Oil & Gas Equipment & Services,Energy,"MRC Global Inc., through its subsidiaries, distributes pipes, valves, fittings, and other infrastructure products and services to the gas utility, energy, and industrial end-markets in the United States, Canada, and internationally. It offers ball, butterfly, gate, globe, check, diaphragm, needle, and plug valves; and other products, such as lined corrosion resistant piping systems, control valves, valve automation, and top work components, as well as valve modification services; and measurement, steam, and instrumentation products. The company also provides carbon steel fittings and flanges comprising carbon weld fittings, flanges, and piping components; stainless steel, alloy and corrosion resistant pipes, tubing, fittings, and flanges; and carbon line pipes. In addition, it offers natural gas distribution products, including risers, meters, polyethylene pipes and fittings, and various other components and industrial supplies; oilfield and industrial supplies and completion equipment, such as high density polyethylene pipes, fittings, and rods; and specialized production equipment comprising tanks and separators. Further, the company provides various services, such as product testing, manufacturer assessments, multiple daily deliveries, volume purchasing, inventory and zone store management and warehousing, technical support, training, just-in-time delivery, truck stocking, order consolidation, product tagging and system interfaces, and valve inspection and repair services; and various other services under the ValidTorque and FastTrack names. Its products are used in the construction, maintenance, repair, and overhaul of equipment used in extreme operating conditions, including high pressure, high/low temperature, and high corrosive and abrasive environments. The company was formerly known as McJunkin Red Man Holding Corporation and changed its name to MRC Global Inc. in January 2012. MRC Global Inc. was founded in 1921 and is headquartered in Houston, Texas.",2900,"{'maxAge': 1, 'name': 'Ms. Shweta  Kurvey-Mishra', 'age': 42, 'title': 'Sr. VP & Chief HR Officer', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,10,6,1693526400,1672444800,86400,2,10.36,10.35,10.15,10.59,10.36,10.35,10.15,10.59,0.0,2.239972,10.6947365,7.257143,1027538,1027538,638777,950170,950170,10.18,10.19,900,800,853560960,7.03,13.9,0.2418705,10.0406,10.44295,0.0,0.0,USD,1771560448,0.029189998,81115123,84011904,1554829,1511310,1690761600,1693440000,0.0185,0.01573,0.96332,2.89,0.0369,5.162,1.9682293,1672444800,1703980800,1688083200,0.714,79000000,0.95,1.4,0.6,0.502,7.944,NYQ,EQUITY,MRC,MRC,MRC Global Inc.,MRC Global Inc.,1334237400,America/New_York,EDT,-14400000,10.16,17.0,12.0,14.0,13.0,1.7,buy,3,31000000,0.369,223000000,594000000,0.94,2.159,3528999936,75.19,42.087,0.059520002,0.13807,610000000,20250000,33000000,1.333,0.027,0.19184,0.06319,0.05214,USD,
8,1301 McKinney Street,Suite 2300,Houston,TX,77010,United States,877 294 7574,https://www.mrcglobal.com,Oil & Gas Equipment & Services,Energy,"MRC Global Inc., through its subsidiaries, distributes pipes, valves, fittings, and other infrastructure products and services to the gas utility, energy, and industrial end-markets in the United States, Canada, and internationally. It offers ball, butterfly, gate, globe, check, diaphragm, needle, and plug valves; and other products, such as lined corrosion resistant piping systems, control valves, valve automation, and top work components, as well as valve modification services; and measurement, steam, and instrumentation products. The company also provides carbon steel fittings and flanges comprising carbon weld fittings, flanges, and piping components; stainless steel, alloy and corrosion resistant pipes, tubing, fittings, and flanges; and carbon line pipes. In addition, it offers natural gas distribution products, including risers, meters, polyethylene pipes and fittings, and various other components and industrial supplies; oilfield and industrial supplies and completion equipment, such as high density polyethylene pipes, fittings, and rods; and specialized production equipment comprising tanks and separators. Further, the company provides various services, such as product testing, manufacturer assessments, multiple daily deliveries, volume purchasing, inventory and zone store management and warehousing, technical support, training, just-in-time delivery, truck stocking, order consolidation, product tagging and system interfaces, and valve inspection and repair services; and various other services under the ValidTorque and FastTrack names. Its products are used in the construction, maintenance, repair, and overhaul of equipment used in extreme operating conditions, including high pressure, high/low temperature, and high corrosive and abrasive environments. The company was formerly known as McJunkin Red Man Holding Corporation and changed its name to MRC Global Inc. in January 2012. MRC Global Inc. was founded in 1921 and is headquartered in Houston, Texas.",2900,"{'maxAge': 1, 'name': 'Mr. Jack  McCarthy', 'age': 56, 'title': 'Sr. VP of Supply Chain, Quality & Technical Sales', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,10,6,1693526400,1672444800,86400,2,10.36,10.35,10.15,10.59,10.36,10.35,10.15,10.59,0.0,2.239972,10.6947365,7.257143,1027538,1027538,638777,950170,950170,10.18,10.19,900,800,853560960,7.03,13.9,0.2418705,10.0406,10.44295,0.0,0.0,USD,1771560448,0.029189998,81115123,84011904,1554829,1511310,1690761600,1693440000,0.0185,0.01573,0.96332,2.89,0.0369,5.162,1.9682293,1672444800,1703980800,1688083200,0.714,79000000,0.95,1.4,0.6,0.502,7.944,NYQ,EQUITY,MRC,MRC,MRC Global Inc.,MRC Global Inc.,1334237400,America/New_York,EDT,-14400000,10.16,17.0,12.0,14.0,13.0,1.7,buy,3,31000000,0.369,223000000,594000000,0.94,2.159,3528999936,75.19,42.087,0.059520002,0.13807,610000000,20250000,33000000,1.333,0.027,0.19184,0.06319,0.05214,USD,
9,1301 McKinney Street,Suite 2300,Houston,TX,77010,United States,877 294 7574,https://www.mrcglobal.com,Oil & Gas Equipment & Services,Energy,"MRC Global Inc., through its subsidiaries, distributes pipes, valves, fittings, and other infrastructure products and services to the gas utility, energy, and industrial end-markets in the United States, Canada, and internationally. It offers ball, butterfly, gate, globe, check, diaphragm, needle, and plug valves; and other products, such as lined corrosion resistant piping systems, control valves, valve automation, and top work components, as well as valve modification services; and measurement, steam, and instrumentation products. The company also provides carbon steel fittings and flanges comprising carbon weld fittings, flanges, and piping components; stainless steel, alloy and corrosion resistant pipes, tubing, fittings, and flanges; and carbon line pipes. In addition, it offers natural gas distribution products, including risers, meters, polyethylene pipes and fittings, and various other components and industrial supplies; oilfield and industrial supplies and completion equipment, such as high density polyethylene pipes, fittings, and rods; and specialized production equipment comprising tanks and separators. Further, the company provides various services, such as product testing, manufacturer assessments, multiple daily deliveries, volume purchasing, inventory and zone store management and warehousing, technical support, training, just-in-time delivery, truck stocking, order consolidation, product tagging and system interfaces, and valve inspection and repair services; and various other services under the ValidTorque and FastTrack names. Its products are used in the construction, maintenance, repair, and overhaul of equipment used in extreme operating conditions, including high pressure, high/low temperature, and high corrosive and abrasive environments. The company was formerly known as McJunkin Red Man Holding Corporation and changed its name to MRC Global Inc. in January 2012. MRC Global Inc. was founded in 1921 and is headquartered in Houston, Texas.",2900,"{'maxAge': 1, 'name': 'Mr. Steve  Smith', 'age': 54, 'title': 'Sr. VP of International Operations', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,10,6,1693526400,1672444800,86400,2,10.36,10.35,10.15,10.59,10.36,10.35,10.15,10.59,0.0,2.239972,10.6947365,7.257143,1027538,1027538,638777,950170,950170,10.18,10.19,900,800,853560960,7.03,13.9,0.2418705,10.0406,10.44295,0.0,0.0,USD,1771560448,0.029189998,81115123,84011904,1554829,1511310,1690761600,1693440000,0.0185,0.01573,0.96332,2.89,0.0369,5.162,1.9682293,1672444800,1703980800,1688083200,0.714,79000000,0.95,1.4,0.6,0.502,7.944,NYQ,EQUITY,MRC,MRC,MRC Global Inc.,MRC Global Inc.,1334237400,America/New_York,EDT,-14400000,10.16,17.0,12.0,14.0,13.0,1.7,buy,3,31000000,0.369,223000000,594000000,0.94,2.159,3528999936,75.19,42.087,0.059520002,0.13807,610000000,20250000,33000000,1.333,0.027,0.19184,0.06319,0.05214,USD,
